st,n,h,td,val
AMMONIA,GERMANY,9,4,8.412774567889545e-09
AMMONIA,GERMANY,9,5,8.179087042326827e-09
AMMONIA,GERMANY,9,6,1.962980767388365e-08
AMMONIA,GERMANY,9,7,7.748610048451436e-09
AMMONIA,GERMANY,9,8,5.165740084674156e-09
AMMONIA,GERMANY,9,9,1.280205162631319e-08
AMMONIA,GERMANY,9,10,1.132488959241897e-08
AMMONIA,GERMANY,9,11,8.660209560738422e-09
AMMONIA,GERMANY,9,12,6.264832120712104e-09
AMMONIA,GERMANY,10,1,1.090544772199967e-08
AMMONIA,GERMANY,10,2,1.732041789194245e-08
AMMONIA,GERMANY,10,3,2.944470711804416e-08
AMMONIA,GERMANY,10,4,8.412774568939654e-09
AMMONIA,GERMANY,10,5,8.17908704337765e-09
AMMONIA,GERMANY,10,6,1.962980767581478e-08
AMMONIA,GERMANY,10,7,7.74861004832372e-09
AMMONIA,GERMANY,10,8,5.165740084836151e-09
AMMONIA,GERMANY,10,9,1.280205162679441e-08
AMMONIA,GERMANY,10,10,1.13248895920544e-08
AMMONIA,GERMANY,10,11,8.660209559690668e-09
AMMONIA,GERMANY,10,12,6.26483212001714e-09
AMMONIA,GERMANY,11,1,1.090544772136117e-08
AMMONIA,GERMANY,11,2,1.732041789016029e-08
AMMONIA,GERMANY,11,3,2.944470711811986e-08
AMMONIA,GERMANY,11,4,8.41277456982851e-09
AMMONIA,GERMANY,11,5,8.17908704443885e-09
AMMONIA,GERMANY,11,6,1.962980767816884e-08
AMMONIA,GERMANY,11,7,7.74861004819595e-09
AMMONIA,GERMANY,11,8,5.165740085008019e-09
AMMONIA,GERMANY,11,9,1.28020516272723e-08
AMMONIA,GERMANY,11,10,1.132488959169494e-08
AMMONIA,GERMANY,11,11,8.660209558640533e-09
AMMONIA,GERMANY,11,12,6.264832119339673e-09
AMMONIA,GERMANY,12,1,1.090544772072767e-08
AMMONIA,GERMANY,12,2,1.732041788836278e-08
AMMONIA,GERMANY,12,3,2.944470711819737e-08
AMMONIA,GERMANY,12,4,8.412774570674007e-09
AMMONIA,GERMANY,12,5,8.17908704550193e-09
AMMONIA,GERMANY,12,6,1.962980768052703e-08
AMMONIA,GERMANY,12,7,7.748610047589289e-09
AMMONIA,GERMANY,12,8,5.165740085205656e-09
