ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,71.12948513769314
ELECTRICITY,GERMANY,1,2,60.8611335560097
ELECTRICITY,GERMANY,1,3,60.77963257409975
ELECTRICITY,GERMANY,1,4,58.14697043837259
ELECTRICITY,GERMANY,1,5,62.13020650757024
ELECTRICITY,GERMANY,1,6,56.19228285085674
ELECTRICITY,GERMANY,1,7,56.61978600190762
ELECTRICITY,GERMANY,1,8,56.56202586954826
ELECTRICITY,GERMANY,1,9,57.78085398978078
ELECTRICITY,GERMANY,1,10,67.490752743792
ELECTRICITY,GERMANY,1,11,57.71761949126935
ELECTRICITY,GERMANY,1,12,67.85571710462852
ELECTRICITY,GERMANY,2,1,70.54080635943185
ELECTRICITY,GERMANY,2,2,60.2314140772885
ELECTRICITY,GERMANY,2,3,60.3817915266815
ELECTRICITY,GERMANY,2,4,58.22260166879953
ELECTRICITY,GERMANY,2,5,62.13868126186872
ELECTRICITY,GERMANY,2,6,56.52912383873636
ELECTRICITY,GERMANY,2,7,56.67531169709279
ELECTRICITY,GERMANY,2,8,56.59995539410149
ELECTRICITY,GERMANY,2,9,57.80934302854575
ELECTRICITY,GERMANY,2,10,67.66711617441096
ELECTRICITY,GERMANY,2,11,57.26900092183645
ELECTRICITY,GERMANY,2,12,67.4738171338404
ELECTRICITY,GERMANY,3,1,70.53275738289452
ELECTRICITY,GERMANY,3,2,59.93808869957736
ELECTRICITY,GERMANY,3,3,60.5235105293557
ELECTRICITY,GERMANY,3,4,58.70127338084002
ELECTRICITY,GERMANY,3,5,62.67850116255092
ELECTRICITY,GERMANY,3,6,56.99126073635831
ELECTRICITY,GERMANY,3,7,57.26860989481568
ELECTRICITY,GERMANY,3,8,56.88693058004759
ELECTRICITY,GERMANY,3,9,58.16199263989439
ELECTRICITY,GERMANY,3,10,68.37250499582768
ELECTRICITY,GERMANY,3,11,57.10935058297002
ELECTRICITY,GERMANY,3,12,67.6091283615828
ELECTRICITY,GERMANY,4,1,70.76818994618515
ELECTRICITY,GERMANY,4,2,59.97389551103875
ELECTRICITY,GERMANY,4,3,60.72745853046661
ELECTRICITY,GERMANY,4,4,60.09952657611695
ELECTRICITY,GERMANY,4,5,64.29344273663767
ELECTRICITY,GERMANY,4,6,58.43738668896864
ELECTRICITY,GERMANY,4,7,58.5327970252772
ELECTRICITY,GERMANY,4,8,58.6733314976455
ELECTRICITY,GERMANY,4,9,60.02417028033602
ELECTRICITY,GERMANY,4,10,69.82787660718634
ELECTRICITY,GERMANY,4,11,56.95478358239594
ELECTRICITY,GERMANY,4,12,68.16946423554703
ELECTRICITY,GERMANY,5,1,72.01376909024096
ELECTRICITY,GERMANY,5,2,60.87191470192992
ELECTRICITY,GERMANY,5,3,62.09571444373029
ELECTRICITY,GERMANY,5,4,63.37794460888226
ELECTRICITY,GERMANY,5,5,65.47378223470466
ELECTRICITY,GERMANY,5,6,61.60922220022042
ELECTRICITY,GERMANY,5,7,61.57235401921098
ELECTRICITY,GERMANY,5,8,61.86888065475285
ELECTRICITY,GERMANY,5,9,63.10377951113551
ELECTRICITY,GERMANY,5,10,73.92785630247835
ELECTRICITY,GERMANY,5,11,56.85546297270216
ELECTRICITY,GERMANY,5,12,69.79521865467169
ELECTRICITY,GERMANY,6,1,75.57141703159836
ELECTRICITY,GERMANY,6,2,63.91795155565702
ELECTRICITY,GERMANY,6,3,65.44412613451132
ELECTRICITY,GERMANY,6,4,65.40301251809738
ELECTRICITY,GERMANY,6,5,67.13970611995006
ELECTRICITY,GERMANY,6,6,63.99811189289003
ELECTRICITY,GERMANY,6,7,64.0086137214232
ELECTRICITY,GERMANY,6,8,64.18898843667988
ELECTRICITY,GERMANY,6,9,65.329611352432
ELECTRICITY,GERMANY,6,10,76.7816081041469
ELECTRICITY,GERMANY,6,11,57.53322279126431
ELECTRICITY,GERMANY,6,12,73.89803753270287
ELECTRICITY,GERMANY,7,1,79.05733852706237
ELECTRICITY,GERMANY,7,2,66.69295151499456
ELECTRICITY,GERMANY,7,3,67.89507724299554
ELECTRICITY,GERMANY,7,4,66.63368313236283
ELECTRICITY,GERMANY,7,5,71.72088623125727
ELECTRICITY,GERMANY,7,6,65.17431816835081
ELECTRICITY,GERMANY,7,7,65.18375864049538
ELECTRICITY,GERMANY,7,8,65.53903370995678
ELECTRICITY,GERMANY,7,9,66.8354525647519
ELECTRICITY,GERMANY,7,10,78.31214712873397
ELECTRICITY,GERMANY,7,11,58.82187697855754
ELECTRICITY,GERMANY,7,12,77.30091058455042
ELECTRICITY,GERMANY,8,1,80.69627932212795
ELECTRICITY,GERMANY,8,2,67.59108242761418
ELECTRICITY,GERMANY,8,3,68.41597976571295
ELECTRICITY,GERMANY,8,4,66.93968892533539
ELECTRICITY,GERMANY,8,5,70.23258954156326
ELECTRICITY,GERMANY,8,6,65.57150127730691
ELECTRICITY,GERMANY,8,7,65.75370699859805
ELECTRICITY,GERMANY,8,8,66.22260842114659
ELECTRICITY,GERMANY,8,9,67.4103725394237
ELECTRICITY,GERMANY,8,10,78.6949928553117
ELECTRICITY,GERMANY,8,11,61.03486082197117
ELECTRICITY,GERMANY,8,12,78.38292711527924
ELECTRICITY,GERMANY,9,1,80.57664813115392
ELECTRICITY,GERMANY,9,2,67.86172829598681
ELECTRICITY,GERMANY,9,3,68.23834222984568
ELECTRICITY,GERMANY,9,4,67.42713079273274
ELECTRICITY,GERMANY,9,5,72.7927860775349
ELECTRICITY,GERMANY,9,6,70.42676639217771
ELECTRICITY,GERMANY,9,7,66.93940962030058
ELECTRICITY,GERMANY,9,8,67.68087176173923
ELECTRICITY,GERMANY,9,9,68.21219932882939
ELECTRICITY,GERMANY,9,10,79.01734143010916
ELECTRICITY,GERMANY,9,11,62.24385742241153
ELECTRICITY,GERMANY,9,12,79.71393583271033
ELECTRICITY,GERMANY,10,1,81.32513824163472
ELECTRICITY,GERMANY,10,2,68.26085414315676
ELECTRICITY,GERMANY,10,3,68.53613647638036
ELECTRICITY,GERMANY,10,4,67.66029402400271
ELECTRICITY,GERMANY,10,5,73.69964629845178
ELECTRICITY,GERMANY,10,6,72.24292677313687
ELECTRICITY,GERMANY,10,7,67.66224915330368
ELECTRICITY,GERMANY,10,8,70.28599057846712
ELECTRICITY,GERMANY,10,9,68.95017715487391
ELECTRICITY,GERMANY,10,10,79.7873819453611
ELECTRICITY,GERMANY,10,11,63.13679327502538
ELECTRICITY,GERMANY,10,12,79.98831539939634
ELECTRICITY,GERMANY,11,1,82.09349116848513
ELECTRICITY,GERMANY,11,2,68.41653836093928
ELECTRICITY,GERMANY,11,3,68.39240648271067
ELECTRICITY,GERMANY,11,4,67.57616742961291
ELECTRICITY,GERMANY,11,5,73.57703168673429
ELECTRICITY,GERMANY,11,6,72.52688036906464
ELECTRICITY,GERMANY,11,7,66.72406600374248
ELECTRICITY,GERMANY,11,8,72.33273505171306
ELECTRICITY,GERMANY,11,9,68.69807709219656
ELECTRICITY,GERMANY,11,10,79.59167494360534
ELECTRICITY,GERMANY,11,11,63.55128085878668
ELECTRICITY,GERMANY,11,12,79.2943296989781
ELECTRICITY,GERMANY,12,1,81.83994833238364
ELECTRICITY,GERMANY,12,2,68.29638165034544
ELECTRICITY,GERMANY,12,3,67.55063917817297
ELECTRICITY,GERMANY,12,4,67.38482375252734
ELECTRICITY,GERMANY,12,5,72.80588047406611
ELECTRICITY,GERMANY,12,6,72.1811678288351
ELECTRICITY,GERMANY,12,7,66.47671292005967
ELECTRICITY,GERMANY,12,8,71.54433106900521
