j,n,h,td,val
BATT_LI,GERMANY,1,1,2.411729568367371e-07
BATT_LI,GERMANY,1,2,2.384120798735622e-07
BATT_LI,GERMANY,1,3,2.396587220060633e-07
BATT_LI,GERMANY,1,4,2.328544420144726e-07
BATT_LI,GERMANY,1,5,2.455492323105779e-07
BATT_LI,GERMANY,1,6,2.245539302246756e-07
BATT_LI,GERMANY,1,7,2.324761618585438e-07
BATT_LI,GERMANY,1,8,2.111144676318404e-07
BATT_LI,GERMANY,1,9,2.375051830187673e-07
BATT_LI,GERMANY,1,10,2.411729566379392e-07
BATT_LI,GERMANY,1,11,2.357216093948381e-07
BATT_LI,GERMANY,1,12,2.437661541792823e-07
BATT_LI,GERMANY,2,1,2.530240327621374e-07
BATT_LI,GERMANY,2,2,2.486996825014536e-07
BATT_LI,GERMANY,2,3,2.506982980115459e-07
BATT_LI,GERMANY,2,4,2.38625596356663e-07
BATT_LI,GERMANY,2,5,2.59510461423265e-07
BATT_LI,GERMANY,2,6,2.195042940904752e-07
BATT_LI,GERMANY,2,7,2.38039676823419e-07
BATT_LI,GERMANY,2,8,1.951012791223367e-07
BATT_LI,GERMANY,2,9,2.473080664201569e-07
BATT_LI,GERMANY,2,10,2.530240325244042e-07
BATT_LI,GERMANY,2,11,2.444115043823856e-07
BATT_LI,GERMANY,2,12,2.585672826126268e-07
BATT_LI,GERMANY,3,1,2.615683525406015e-07
BATT_LI,GERMANY,3,2,2.5644869891795e-07
BATT_LI,GERMANY,3,3,2.588835730117446e-07
BATT_LI,GERMANY,3,4,2.423981974346186e-07
BATT_LI,GERMANY,3,5,2.677673520238086e-07
BATT_LI,GERMANY,3,6,2.090998709733879e-07
BATT_LI,GERMANY,3,7,2.417439182656148e-07
BATT_LI,GERMANY,3,8,1.758475000582377e-07
BATT_LI,GERMANY,3,9,2.548668674322459e-07
BATT_LI,GERMANY,3,10,2.615683523614342e-07
BATT_LI,GERMANY,3,11,2.513190568951345e-07
BATT_LI,GERMANY,3,12,2.707145968759661e-07
BATT_LI,GERMANY,4,1,2.677152053050319e-07
BATT_LI,GERMANY,4,2,2.622579234817263e-07
BATT_LI,GERMANY,4,3,2.649449421415651e-07
BATT_LI,GERMANY,4,4,2.443682335684608e-07
BATT_LI,GERMANY,4,5,2.709650860699591e-07
BATT_LI,GERMANY,4,6,1.922419551693337e-07
BATT_LI,GERMANY,4,7,2.437682917853373e-07
BATT_LI,GERMANY,4,8,1.519304487339837e-07
BATT_LI,GERMANY,4,9,2.606922551274624e-07
BATT_LI,GERMANY,4,10,2.677152051892158e-07
BATT_LI,GERMANY,4,11,2.568048663203405e-07
BATT_LI,GERMANY,4,12,2.814903047483491e-07
BATT_LI,GERMANY,5,1,2.721258932408726e-07
BATT_LI,GERMANY,5,2,2.66570709495256e-07
BATT_LI,GERMANY,5,3,2.694220431318525e-07
BATT_LI,GERMANY,5,4,2.446347635642294e-07
BATT_LI,GERMANY,5,5,2.693248428456717e-07
BATT_LI,GERMANY,5,6,1.66998178092686e-07
BATT_LI,GERMANY,5,7,2.442078273724129e-07
BATT_LI,GERMANY,5,8,1.207307647688551e-07
BATT_LI,GERMANY,5,9,2.651697531886975e-07
BATT_LI,GERMANY,5,10,2.72125893135157e-07
BATT_LI,GERMANY,5,11,2.611461709754695e-07
BATT_LI,GERMANY,5,12,2.920419179309915e-07
BATT_LI,GERMANY,6,1,2.752786618136069e-07
BATT_LI,GERMANY,6,2,2.697140709431341e-07
BATT_LI,GERMANY,6,3,2.727135032762006e-07
BATT_LI,GERMANY,6,4,2.432084335278515e-07
BATT_LI,GERMANY,6,5,1.874677081684999e-07
BATT_LI,GERMANY,6,6,1.300559603615565e-07
BATT_LI,GERMANY,6,7,2.430810996154901e-07
BATT_LI,GERMANY,6,8,7.644450424045274e-08
BATT_LI,GERMANY,6,9,2.68592130032813e-07
BATT_LI,GERMANY,6,10,2.752786617251978e-07
BATT_LI,GERMANY,6,11,2.645577917685962e-07
BATT_LI,GERMANY,6,12,3.034947521587996e-07
BATT_LI,GERMANY,7,1,2.775172811172888e-07
BATT_LI,GERMANY,7,2,2.719255754886707e-07
BATT_LI,GERMANY,7,3,2.751127007951357e-07
BATT_LI,GERMANY,7,4,2.400118365427698e-07
BATT_LI,GERMANY,7,5,1.820853778524782e-07
BATT_LI,GERMANY,7,6,7.56299246461903e-08
BATT_LI,GERMANY,7,7,2.403313795270879e-07
BATT_LI,GERMANY,7,8,3.975173966335182e-09
BATT_LI,GERMANY,7,9,2.711816286536865e-07
BATT_LI,GERMANY,7,10,2.775172809975912e-07
BATT_LI,GERMANY,7,11,2.672062643758805e-07
BATT_LI,GERMANY,7,12,3.17062912782946e-07
BATT_LI,GERMANY,8,1,2.790868179527492e-07
BATT_LI,GERMANY,8,2,2.733720781455225e-07
BATT_LI,GERMANY,8,3,2.768337711898688e-07
BATT_LI,GERMANY,8,4,2.348718010255539e-07
BATT_LI,GERMANY,8,5,1.62664017245201e-07
BATT_LI,GERMANY,8,6,1.624956728209665e-08
BATT_LI,GERMANY,8,7,2.358212986537205e-07
BATT_LI,GERMANY,8,8,8.234882794397393e-09
BATT_LI,GERMANY,8,9,2.731057657963477e-07
BATT_LI,GERMANY,8,10,2.790868178702274e-07
BATT_LI,GERMANY,8,11,2.692197464451595e-07
BATT_LI,GERMANY,8,12,3.341660234950094e-07
BATT_LI,GERMANY,9,1,2.801595729646771e-07
BATT_LI,GERMANY,9,2,2.741625578218994e-07
BATT_LI,GERMANY,9,3,2.780305154694316e-07
BATT_LI,GERMANY,9,4,2.275012222981353e-07
BATT_LI,GERMANY,9,5,1.389712171817994e-07
BATT_LI,GERMANY,9,6,9.414053235662405e-08
BATT_LI,GERMANY,9,7,2.293195222491668e-07
BATT_LI,GERMANY,9,8,7.765633796922467e-08
BATT_LI,GERMANY,9,9,2.744887572692205e-07
BATT_LI,GERMANY,9,10,2.801595731279268e-07
BATT_LI,GERMANY,9,11,2.70695122129064e-07
BATT_LI,GERMANY,9,12,3.565583007296031e-07
BATT_LI,GERMANY,10,1,2.808535325996194e-07
BATT_LI,GERMANY,10,2,2.743563690761603e-07
BATT_LI,GERMANY,10,3,2.788099817856052e-07
BATT_LI,GERMANY,10,4,2.174648455894954e-07
BATT_LI,GERMANY,10,5,9.809181409916905e-08
BATT_LI,GERMANY,10,6,1.565881312202376e-07
BATT_LI,GERMANY,10,7,2.204753466985129e-07
BATT_LI,GERMANY,10,8,1.270580818568975e-07
BATT_LI,GERMANY,10,9,2.754197668299197e-07
BATT_LI,GERMANY,10,10,2.80853533182989e-07
