p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.507986366174364,27,1,0.055851346895346814,55.851346895346815
AMMONIA,GERMANY,1,2,0.949472913182376,17,1,0.055851347834257416,55.85134783425742
AMMONIA,GERMANY,1,3,0.5585134585574103,10,1,0.05585134585574103,55.85134585574103
AMMONIA,GERMANY,1,4,1.954797203765005,35,1,0.05585134867900014,55.85134867900014
AMMONIA,GERMANY,1,5,2.010648609056093,36,1,0.055851350251558136,55.85135025155814
AMMONIA,GERMANY,1,6,0.8377702360647663,15,1,0.05585134907098442,55.85134907098442
AMMONIA,GERMANY,1,7,2.122351421113717,38,1,0.05585135318720308,55.85135318720308
AMMONIA,GERMANY,1,8,3.18352715065046,57,1,0.05585135352018351,55.85135352018351
AMMONIA,GERMANY,1,9,1.284581136672893,23,1,0.05585135376838665,55.85135376838665
AMMONIA,GERMANY,1,10,1.452135090800762,26,1,0.05585134964618315,55.85134964618315
AMMONIA,GERMANY,1,11,1.898945875420434,34,1,0.05585134927707159,55.85134927707159
AMMONIA,GERMANY,1,12,2.625013367506775,47,1,0.055851348244824996,55.851348244825
AMMONIA,GERMANY,2,1,1.507986366141627,27,1,0.05585134689413434,55.85134689413434
AMMONIA,GERMANY,2,2,0.9494729131492261,17,1,0.05585134783230742,55.85134783230742
AMMONIA,GERMANY,2,3,0.5585134585635531,10,1,0.0558513458563553,55.8513458563553
AMMONIA,GERMANY,2,4,1.954797203855566,35,1,0.0558513486815876,55.8513486815876
AMMONIA,GERMANY,2,5,2.01064860914594,36,1,0.05585135025405389,55.85135025405389
AMMONIA,GERMANY,2,6,0.8377702361001301,15,1,0.05585134907334201,55.85134907334201
AMMONIA,GERMANY,2,7,2.12235142109781,38,1,0.055851353186784476,55.85135318678448
AMMONIA,GERMANY,2,8,3.183527150683604,57,1,0.055851353520764986,55.85135352076499
AMMONIA,GERMANY,2,9,1.284581136688818,23,1,0.05585135376907904,55.85135376907904
AMMONIA,GERMANY,2,10,1.452135090785504,26,1,0.05585134964559631,55.85134964559631
AMMONIA,GERMANY,2,11,1.898945875345393,34,1,0.0558513492748645,55.8513492748645
AMMONIA,GERMANY,2,12,2.625013367409468,47,1,0.05585134824275463,55.85134824275463
AMMONIA,GERMANY,3,1,1.507986366109088,27,1,0.055851346892929185,55.851346892929186
AMMONIA,GERMANY,3,2,0.949472913115916,17,1,0.055851347830348,55.851347830348004
AMMONIA,GERMANY,3,3,0.5585134585698884,10,1,0.055851345856988845,55.85134585698884
AMMONIA,GERMANY,3,4,1.954797203945997,35,1,0.05585134868417135,55.85134868417135
AMMONIA,GERMANY,3,5,2.010648609236087,36,1,0.05585135025655798,55.85135025655798
AMMONIA,GERMANY,3,6,0.8377702361354197,15,1,0.055851349075694647,55.85134907569465
AMMONIA,GERMANY,3,7,2.122351421081705,38,1,0.05585135318636066,55.85135318636066
AMMONIA,GERMANY,3,8,3.183527150716363,57,1,0.05585135352133971,55.8513535213397
AMMONIA,GERMANY,3,9,1.284581136704321,23,1,0.05585135376975309,55.85135376975309
AMMONIA,GERMANY,3,10,1.452135090770456,26,1,0.05585134964501754,55.85134964501754
AMMONIA,GERMANY,3,11,1.898945875269648,34,1,0.055851349272636706,55.8513492726367
AMMONIA,GERMANY,3,12,2.625013367312446,47,1,0.05585134824069034,55.851348240690335
AMMONIA,GERMANY,4,1,1.507986366076755,27,1,0.055851346891731664,55.851346891731666
AMMONIA,GERMANY,4,2,0.9494729130827991,17,1,0.05585134782839995,55.85134782839995
AMMONIA,GERMANY,4,3,0.5585134585754393,10,1,0.055851345857543935,55.85134585754393
AMMONIA,GERMANY,4,4,1.954797204036279,35,1,0.05585134868675083,55.85134868675083
AMMONIA,GERMANY,4,5,2.010648609326412,36,1,0.055851350259067005,55.851350259067004
AMMONIA,GERMANY,4,6,0.8377702361707476,15,1,0.055851349078049846,55.85134907804984
AMMONIA,GERMANY,4,7,2.122351421065701,38,1,0.0558513531859395,55.8513531859395
AMMONIA,GERMANY,4,8,3.183527150749093,57,1,0.055851353521913914,55.851353521913914
AMMONIA,GERMANY,4,9,1.284581136719581,23,1,0.05585135377041656,55.851353770416566
AMMONIA,GERMANY,4,10,1.452135090755582,26,1,0.05585134964444546,55.851349644445456
AMMONIA,GERMANY,4,11,1.898945875193771,34,1,0.055851349270405026,55.851349270405024
AMMONIA,GERMANY,4,12,2.625013367215622,47,1,0.055851348238630256,55.85134823863026
AMMONIA,GERMANY,5,1,1.507986366044612,27,1,0.055851346890541186,55.85134689054119
AMMONIA,GERMANY,5,2,0.949472913049932,17,1,0.055851347826466585,55.851347826466586
AMMONIA,GERMANY,5,3,0.5585134585814728,10,1,0.055851345858147286,55.85134585814728
AMMONIA,GERMANY,5,4,1.95479720412642,35,1,0.055851348689326286,55.85134868932629
AMMONIA,GERMANY,5,5,2.010648609416749,36,1,0.05585135026157636,55.85135026157636
AMMONIA,GERMANY,5,6,0.8377702362060838,15,1,0.055851349080405586,55.85134908040558
AMMONIA,GERMANY,5,7,2.122351421049367,38,1,0.055851353185509656,55.85135318550966
AMMONIA,GERMANY,5,8,3.183527150781029,57,1,0.055851353522474195,55.8513535224742
AMMONIA,GERMANY,5,9,1.284581136734148,23,1,0.05585135377104991,55.85135377104991
AMMONIA,GERMANY,5,10,1.45213509074089,26,1,0.05585134964388039,55.85134964388039
AMMONIA,GERMANY,5,11,1.898945875117488,34,1,0.05585134926816141,55.851349268161414
AMMONIA,GERMANY,5,12,2.625013367118946,47,1,0.05585134823657332,55.851348236573315
AMMONIA,GERMANY,6,1,1.507986366012656,27,1,0.05585134688935763,55.85134688935763
AMMONIA,GERMANY,6,2,0.9494729130179348,17,1,0.055851347824584396,55.851347824584394
AMMONIA,GERMANY,6,3,0.558513458587681,10,1,0.055851345858768095,55.85134585876809
AMMONIA,GERMANY,6,4,1.954797204216461,35,1,0.05585134869189889,55.851348691898885
AMMONIA,GERMANY,6,5,2.010648609512775,36,1,0.05585135026424375,55.851350264243756
AMMONIA,GERMANY,6,6,0.8377702362420548,15,1,0.055851349082803654,55.85134908280365
AMMONIA,GERMANY,6,7,2.122351421033158,38,1,0.05585135318508311,55.851353185083106
AMMONIA,GERMANY,6,8,3.183527150812101,57,1,0.055851353523019315,55.85135352301931
AMMONIA,GERMANY,6,9,1.284581136748121,23,1,0.05585135377165744,55.851353771657436
AMMONIA,GERMANY,6,10,1.452135090726416,26,1,0.05585134964332369,55.85134964332369
AMMONIA,GERMANY,6,11,1.898945875041097,34,1,0.05585134926591462,55.85134926591462
AMMONIA,GERMANY,6,12,2.625013367022472,47,1,0.05585134823452068,55.851348234520685
AMMONIA,GERMANY,7,1,1.507986365980897,27,1,0.05585134688818137,55.851346888181375
AMMONIA,GERMANY,7,2,0.9494729129862358,17,1,0.055851347822719756,55.85134782271976
AMMONIA,GERMANY,7,3,0.5585134585950765,10,1,0.05585134585950765,55.851345859507646
AMMONIA,GERMANY,7,4,1.954797204306734,35,1,0.055851348694478116,55.85134869447812
AMMONIA,GERMANY,7,5,2.010648609598058,36,1,0.055851350266612726,55.85135026661273
AMMONIA,GERMANY,7,6,0.8377702362802348,15,1,0.055851349085348986,55.851349085348986
AMMONIA,GERMANY,7,7,2.122351421018206,38,1,0.05585135318468964,55.851353184689636
AMMONIA,GERMANY,7,8,3.183527150846011,57,1,0.05585135352361423,55.85135352361423
AMMONIA,GERMANY,7,9,1.284581136761354,23,1,0.055851353772232784,55.851353772232784
AMMONIA,GERMANY,7,10,1.452135090712136,26,1,0.05585134964277446,55.85134964277446
AMMONIA,GERMANY,7,11,1.898945874964469,34,1,0.05585134926366085,55.85134926366085
AMMONIA,GERMANY,7,12,2.625013366926189,47,1,0.055851348232472106,55.851348232472105
AMMONIA,GERMANY,8,1,1.507986365949341,27,1,0.05585134688701263,55.85134688701263
AMMONIA,GERMANY,8,2,0.9494729129548058,17,1,0.05585134782087093,55.85134782087093
AMMONIA,GERMANY,8,3,0.5585134586028786,10,1,0.05585134586028786,55.85134586028786
AMMONIA,GERMANY,8,4,1.954797204397054,35,1,0.05585134869705869,55.85134869705869
AMMONIA,GERMANY,8,5,2.010648609689454,36,1,0.055851350269151494,55.851350269151496
AMMONIA,GERMANY,8,6,0.837770236279618,15,1,0.055851349085307866,55.85134908530787
AMMONIA,GERMANY,8,7,2.122351421004871,38,1,0.05585135318433871,55.85135318433871
AMMONIA,GERMANY,8,8,3.18352715078473,57,1,0.05585135352253912,55.85135352253912
AMMONIA,GERMANY,8,9,1.284581136774813,23,1,0.055851353772817955,55.85135377281795
AMMONIA,GERMANY,8,10,1.452135090698117,26,1,0.055851349642235266,55.85134964223526
AMMONIA,GERMANY,8,11,1.898945874887891,34,1,0.055851349261408556,55.85134926140856
AMMONIA,GERMANY,8,12,2.625013366830107,47,1,0.05585134823042781,55.85134823042781
AMMONIA,GERMANY,9,1,1.507986365917984,27,1,0.05585134688585126,55.85134688585126
AMMONIA,GERMANY,9,2,0.9494729129255901,17,1,0.05585134781915236,55.85134781915236
AMMONIA,GERMANY,9,3,0.5585134586182868,10,1,0.05585134586182868,55.85134586182868
AMMONIA,GERMANY,9,4,1.95479720448778,35,1,0.05585134869965085,55.851348699650856
AMMONIA,GERMANY,9,5,2.010648609780127,36,1,0.055851350271670194,55.85135027167019
AMMONIA,GERMANY,9,6,0.837770236111965,15,1,0.055851349074131,55.851349074131
AMMONIA,GERMANY,9,7,2.12235142099102,38,1,0.05585135318397421,55.85135318397421
AMMONIA,GERMANY,9,8,3.183527150801854,57,1,0.05585135352283954,55.851353522839545
AMMONIA,GERMANY,9,9,1.284581136787451,23,1,0.05585135377336743,55.851353773367435
AMMONIA,GERMANY,9,10,1.452135090684356,26,1,0.055851349641706,55.851349641706
AMMONIA,GERMANY,9,11,1.898945874807499,34,1,0.055851349259044086,55.851349259044085
AMMONIA,GERMANY,9,12,2.62501336673432,47,1,0.05585134822838978,55.85134822838978
AMMONIA,GERMANY,10,1,1.507986365886837,27,1,0.05585134688469767,55.85134688469767
AMMONIA,GERMANY,10,2,0.9494729129013657,17,1,0.055851347817727395,55.851347817727394
AMMONIA,GERMANY,10,3,0.5585134586384003,10,1,0.05585134586384003,55.85134586384003
