p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.507986366174364
AMMONIA,GERMANY,1,2,0.949472913182376
AMMONIA,GERMANY,1,3,0.5585134585574103
AMMONIA,GERMANY,1,4,1.954797203765005
AMMONIA,GERMANY,1,5,2.010648609056093
AMMONIA,GERMANY,1,6,0.8377702360647663
AMMONIA,GERMANY,1,7,2.122351421113717
AMMONIA,GERMANY,1,8,3.18352715065046
AMMONIA,GERMANY,1,9,1.284581136672893
AMMONIA,GERMANY,1,10,1.452135090800762
AMMONIA,GERMANY,1,11,1.898945875420434
AMMONIA,GERMANY,1,12,2.625013367506775
AMMONIA,GERMANY,2,1,1.507986366141627
AMMONIA,GERMANY,2,2,0.9494729131492261
AMMONIA,GERMANY,2,3,0.5585134585635531
AMMONIA,GERMANY,2,4,1.954797203855566
AMMONIA,GERMANY,2,5,2.01064860914594
AMMONIA,GERMANY,2,6,0.8377702361001301
AMMONIA,GERMANY,2,7,2.12235142109781
AMMONIA,GERMANY,2,8,3.183527150683604
AMMONIA,GERMANY,2,9,1.284581136688818
AMMONIA,GERMANY,2,10,1.452135090785504
AMMONIA,GERMANY,2,11,1.898945875345393
AMMONIA,GERMANY,2,12,2.625013367409468
AMMONIA,GERMANY,3,1,1.507986366109088
AMMONIA,GERMANY,3,2,0.949472913115916
AMMONIA,GERMANY,3,3,0.5585134585698884
AMMONIA,GERMANY,3,4,1.954797203945997
AMMONIA,GERMANY,3,5,2.010648609236087
AMMONIA,GERMANY,3,6,0.8377702361354197
AMMONIA,GERMANY,3,7,2.122351421081705
AMMONIA,GERMANY,3,8,3.183527150716363
AMMONIA,GERMANY,3,9,1.284581136704321
AMMONIA,GERMANY,3,10,1.452135090770456
AMMONIA,GERMANY,3,11,1.898945875269648
AMMONIA,GERMANY,3,12,2.625013367312446
AMMONIA,GERMANY,4,1,1.507986366076755
AMMONIA,GERMANY,4,2,0.9494729130827991
AMMONIA,GERMANY,4,3,0.5585134585754393
AMMONIA,GERMANY,4,4,1.954797204036279
AMMONIA,GERMANY,4,5,2.010648609326412
AMMONIA,GERMANY,4,6,0.8377702361707476
AMMONIA,GERMANY,4,7,2.122351421065701
AMMONIA,GERMANY,4,8,3.183527150749093
AMMONIA,GERMANY,4,9,1.284581136719581
AMMONIA,GERMANY,4,10,1.452135090755582
AMMONIA,GERMANY,4,11,1.898945875193771
AMMONIA,GERMANY,4,12,2.625013367215622
AMMONIA,GERMANY,5,1,1.507986366044612
AMMONIA,GERMANY,5,2,0.949472913049932
AMMONIA,GERMANY,5,3,0.5585134585814728
AMMONIA,GERMANY,5,4,1.95479720412642
AMMONIA,GERMANY,5,5,2.010648609416749
AMMONIA,GERMANY,5,6,0.8377702362060838
AMMONIA,GERMANY,5,7,2.122351421049367
AMMONIA,GERMANY,5,8,3.183527150781029
AMMONIA,GERMANY,5,9,1.284581136734148
AMMONIA,GERMANY,5,10,1.45213509074089
AMMONIA,GERMANY,5,11,1.898945875117488
AMMONIA,GERMANY,5,12,2.625013367118946
AMMONIA,GERMANY,6,1,1.507986366012656
AMMONIA,GERMANY,6,2,0.9494729130179348
AMMONIA,GERMANY,6,3,0.558513458587681
AMMONIA,GERMANY,6,4,1.954797204216461
AMMONIA,GERMANY,6,5,2.010648609512775
AMMONIA,GERMANY,6,6,0.8377702362420548
AMMONIA,GERMANY,6,7,2.122351421033158
AMMONIA,GERMANY,6,8,3.183527150812101
AMMONIA,GERMANY,6,9,1.284581136748121
AMMONIA,GERMANY,6,10,1.452135090726416
AMMONIA,GERMANY,6,11,1.898945875041097
AMMONIA,GERMANY,6,12,2.625013367022472
AMMONIA,GERMANY,7,1,1.507986365980897
AMMONIA,GERMANY,7,2,0.9494729129862358
AMMONIA,GERMANY,7,3,0.5585134585950765
AMMONIA,GERMANY,7,4,1.954797204306734
AMMONIA,GERMANY,7,5,2.010648609598058
AMMONIA,GERMANY,7,6,0.8377702362802348
AMMONIA,GERMANY,7,7,2.122351421018206
AMMONIA,GERMANY,7,8,3.183527150846011
AMMONIA,GERMANY,7,9,1.284581136761354
AMMONIA,GERMANY,7,10,1.452135090712136
AMMONIA,GERMANY,7,11,1.898945874964469
AMMONIA,GERMANY,7,12,2.625013366926189
AMMONIA,GERMANY,8,1,1.507986365949341
AMMONIA,GERMANY,8,2,0.9494729129548058
AMMONIA,GERMANY,8,3,0.5585134586028786
AMMONIA,GERMANY,8,4,1.954797204397054
AMMONIA,GERMANY,8,5,2.010648609689454
AMMONIA,GERMANY,8,6,0.837770236279618
AMMONIA,GERMANY,8,7,2.122351421004871
AMMONIA,GERMANY,8,8,3.18352715078473
AMMONIA,GERMANY,8,9,1.284581136774813
AMMONIA,GERMANY,8,10,1.452135090698117
AMMONIA,GERMANY,8,11,1.898945874887891
AMMONIA,GERMANY,8,12,2.625013366830107
AMMONIA,GERMANY,9,1,1.507986365917984
AMMONIA,GERMANY,9,2,0.9494729129255901
AMMONIA,GERMANY,9,3,0.5585134586182868
AMMONIA,GERMANY,9,4,1.95479720448778
AMMONIA,GERMANY,9,5,2.010648609780127
AMMONIA,GERMANY,9,6,0.837770236111965
AMMONIA,GERMANY,9,7,2.12235142099102
AMMONIA,GERMANY,9,8,3.183527150801854
AMMONIA,GERMANY,9,9,1.284581136787451
AMMONIA,GERMANY,9,10,1.452135090684356
