k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,14,2,0.1613062455825397
1,ELECTRICITY,GERMANY,14,3,0.16556867750028972
1,ELECTRICITY,GERMANY,14,4,0.16455016785174295
1,ELECTRICITY,GERMANY,14,5,0.1643103782725128
1,ELECTRICITY,GERMANY,14,6,0.16508497410875572
1,ELECTRICITY,GERMANY,14,7,0.16570318390362648
1,ELECTRICITY,GERMANY,14,8,0.16809871706258434
1,ELECTRICITY,GERMANY,14,9,0.16109147999272622
1,ELECTRICITY,GERMANY,14,10,0.16287777177290247
1,ELECTRICITY,GERMANY,14,11,0.1768299977862916
1,ELECTRICITY,GERMANY,14,12,0.1601744018343336
1,ELECTRICITY,GERMANY,15,1,0.15700644790610052
1,ELECTRICITY,GERMANY,15,2,0.1623028017743188
1,ELECTRICITY,GERMANY,15,3,0.16594142190457326
1,ELECTRICITY,GERMANY,15,4,0.16589493075550332
1,ELECTRICITY,GERMANY,15,5,0.16540834187487147
1,ELECTRICITY,GERMANY,15,6,0.16691380995006921
1,ELECTRICITY,GERMANY,15,7,0.16708822250060237
1,ELECTRICITY,GERMANY,15,8,0.169353830917388
1,ELECTRICITY,GERMANY,15,9,0.16226708512222313
1,ELECTRICITY,GERMANY,15,10,0.16509139001811154
1,ELECTRICITY,GERMANY,15,11,0.1775109441574289
1,ELECTRICITY,GERMANY,15,12,0.16069840979716216
1,ELECTRICITY,GERMANY,16,1,0.15719767873608104
1,ELECTRICITY,GERMANY,16,2,0.16280137118677024
1,ELECTRICITY,GERMANY,16,3,0.16581370425030925
1,ELECTRICITY,GERMANY,16,4,0.1663186796295911
1,ELECTRICITY,GERMANY,16,5,0.16612708242012547
1,ELECTRICITY,GERMANY,16,6,0.16768125610776133
1,ELECTRICITY,GERMANY,16,7,0.16751694840645176
1,ELECTRICITY,GERMANY,16,8,0.16974516032038833
1,ELECTRICITY,GERMANY,16,9,0.16268250265064702
1,ELECTRICITY,GERMANY,16,10,0.1646039500718778
1,ELECTRICITY,GERMANY,16,11,0.17687417495395094
1,ELECTRICITY,GERMANY,16,12,0.16070528227728775
1,ELECTRICITY,GERMANY,17,1,0.15504151282346892
1,ELECTRICITY,GERMANY,17,2,0.15955876246279696
1,ELECTRICITY,GERMANY,17,3,0.1630184112500715
1,ELECTRICITY,GERMANY,17,4,0.16639799284498236
1,ELECTRICITY,GERMANY,17,5,0.1675507036533668
1,ELECTRICITY,GERMANY,17,6,0.1679027106086134
1,ELECTRICITY,GERMANY,17,7,0.16848106496053772
1,ELECTRICITY,GERMANY,17,8,0.16947353885536695
1,ELECTRICITY,GERMANY,17,9,0.1636254593193634
1,ELECTRICITY,GERMANY,17,10,0.1644413249126068
1,ELECTRICITY,GERMANY,17,11,0.171867760516419
1,ELECTRICITY,GERMANY,17,12,0.15860658959445334
1,ELECTRICITY,GERMANY,18,1,0.15587087636765865
1,ELECTRICITY,GERMANY,18,2,0.15885609185682772
1,ELECTRICITY,GERMANY,18,3,0.15901251065934358
1,ELECTRICITY,GERMANY,18,4,0.16595946184971055
1,ELECTRICITY,GERMANY,18,5,0.16830779308793034
1,ELECTRICITY,GERMANY,18,6,0.16826214005812176
1,ELECTRICITY,GERMANY,18,7,0.16931523732238168
1,ELECTRICITY,GERMANY,18,8,0.17033318146011436
1,ELECTRICITY,GERMANY,18,9,0.1649048350546033
1,ELECTRICITY,GERMANY,18,10,0.16298632135960167
1,ELECTRICITY,GERMANY,18,11,0.17231851051291439
1,ELECTRICITY,GERMANY,18,12,0.1581420469544608
1,ELECTRICITY,GERMANY,19,1,0.1577135614308416
1,ELECTRICITY,GERMANY,19,2,0.15990451692168073
1,ELECTRICITY,GERMANY,19,3,0.1598898625196704
1,ELECTRICITY,GERMANY,19,4,0.16630112764109573
1,ELECTRICITY,GERMANY,19,5,0.1700732937666421
1,ELECTRICITY,GERMANY,19,6,0.17015756280992028
1,ELECTRICITY,GERMANY,19,7,0.1716542757596079
1,ELECTRICITY,GERMANY,19,8,0.17310606053987748
1,ELECTRICITY,GERMANY,19,9,0.16604181889649147
1,ELECTRICITY,GERMANY,19,10,0.16615420440189022
1,ELECTRICITY,GERMANY,19,11,0.17476311196175748
1,ELECTRICITY,GERMANY,19,12,0.16049738581894393
1,ELECTRICITY,GERMANY,20,1,0.16161496541444137
1,ELECTRICITY,GERMANY,20,2,0.16320712668541787
1,ELECTRICITY,GERMANY,20,3,0.16364478080728748
1,ELECTRICITY,GERMANY,20,4,0.16940198751419777
1,ELECTRICITY,GERMANY,20,5,0.17083727250008254
1,ELECTRICITY,GERMANY,20,6,0.17228174378554967
1,ELECTRICITY,GERMANY,20,7,0.17319259500512915
1,ELECTRICITY,GERMANY,20,8,0.17511110931521992
1,ELECTRICITY,GERMANY,20,9,0.16890777885866945
1,ELECTRICITY,GERMANY,20,10,0.17091841338300756
1,ELECTRICITY,GERMANY,20,11,0.18012828150237548
1,ELECTRICITY,GERMANY,20,12,0.163907099372547
1,ELECTRICITY,GERMANY,21,1,0.16543200826789134
1,ELECTRICITY,GERMANY,21,2,0.16671415449713708
1,ELECTRICITY,GERMANY,21,3,0.16742709650960158
1,ELECTRICITY,GERMANY,21,4,0.17331102952872132
1,ELECTRICITY,GERMANY,21,5,0.17457980443963106
1,ELECTRICITY,GERMANY,21,6,0.17576778857633715
1,ELECTRICITY,GERMANY,21,7,0.17847628995788145
1,ELECTRICITY,GERMANY,21,8,0.17997829958605377
1,ELECTRICITY,GERMANY,21,9,0.1744516866578552
1,ELECTRICITY,GERMANY,21,10,0.17427789094498913
1,ELECTRICITY,GERMANY,21,11,0.18287665737365377
1,ELECTRICITY,GERMANY,21,12,0.16842675216048808
1,ELECTRICITY,GERMANY,22,1,0.16817061879054826
1,ELECTRICITY,GERMANY,22,2,0.16828155768482847
1,ELECTRICITY,GERMANY,22,3,0.16996692898365678
1,ELECTRICITY,GERMANY,22,4,0.17856109841059153
1,ELECTRICITY,GERMANY,22,5,0.17961830328140688
1,ELECTRICITY,GERMANY,22,6,0.18086605093025748
1,ELECTRICITY,GERMANY,22,7,0.1848843495883002
1,ELECTRICITY,GERMANY,22,8,0.18568514217301027
1,ELECTRICITY,GERMANY,22,9,0.18002754706186427
1,ELECTRICITY,GERMANY,22,10,0.17946092772064148
1,ELECTRICITY,GERMANY,22,11,0.18362904879414516
1,ELECTRICITY,GERMANY,22,12,0.17171114309421018
1,ELECTRICITY,GERMANY,23,1,0.17273711389925803
1,ELECTRICITY,GERMANY,23,2,0.17200467571725575
1,ELECTRICITY,GERMANY,23,3,0.17513386659010458
1,ELECTRICITY,GERMANY,23,4,0.18259469005078455
1,ELECTRICITY,GERMANY,23,5,0.1828420909664713
1,ELECTRICITY,GERMANY,23,6,0.18535119382998896
1,ELECTRICITY,GERMANY,23,7,0.1887021574602075
1,ELECTRICITY,GERMANY,23,8,0.1891716562453973
1,ELECTRICITY,GERMANY,23,9,0.18405506093666588
1,ELECTRICITY,GERMANY,23,10,0.18285423905585194
1,ELECTRICITY,GERMANY,23,11,0.18718230032576946
1,ELECTRICITY,GERMANY,23,12,0.17609171019213596
1,ELECTRICITY,GERMANY,24,1,0.1761914231814904
1,ELECTRICITY,GERMANY,24,2,0.17521097137738967
1,ELECTRICITY,GERMANY,24,3,0.1802199863626928
1,ELECTRICITY,GERMANY,24,4,0.18542576994459803
1,ELECTRICITY,GERMANY,24,5,0.18625523395793306
1,ELECTRICITY,GERMANY,24,6,0.187690398238944
1,ELECTRICITY,GERMANY,24,7,0.19133143549500767
1,ELECTRICITY,GERMANY,24,8,0.1923191302018599
1,ELECTRICITY,GERMANY,24,9,0.18661116151037704
1,ELECTRICITY,GERMANY,24,10,0.18627387705910994
1,ELECTRICITY,GERMANY,24,11,0.18950371948256522
1,ELECTRICITY,GERMANY,24,12,0.180832742388561
1,HEAT_HIGH_T,GERMANY,1,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,1,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,2,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,3,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,4,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,5,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,6,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,7,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,8,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,9,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,10,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,11,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,12,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,5,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,6,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,7,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,8,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,9,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,10,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,11,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,13,12,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,14,1,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,14,2,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,14,3,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,14,4,0.4889042145372271
1,HEAT_HIGH_T,GERMANY,14,5,0.4889042145372271
