j,h,td,val
AMMONIA_STORAGE,1,1,1.752279593728555e-05
AMMONIA_STORAGE,1,2,1.752302568854523e-05
AMMONIA_STORAGE,1,3,1.752289668522158e-05
AMMONIA_STORAGE,1,4,1.752303220638012e-05
AMMONIA_STORAGE,1,5,1.752284875427244e-05
AMMONIA_STORAGE,1,6,1.752300846115905e-05
AMMONIA_STORAGE,1,7,1.752303524384623e-05
AMMONIA_STORAGE,1,8,1.752301467726307e-05
AMMONIA_STORAGE,1,9,1.752304460582443e-05
AMMONIA_STORAGE,1,10,1.752279035408325e-05
AMMONIA_STORAGE,1,11,1.752303977356484e-05
AMMONIA_STORAGE,1,12,1.752285663956556e-05
AMMONIA_STORAGE,2,1,1.752279593728902e-05
AMMONIA_STORAGE,2,2,1.752302568801614e-05
AMMONIA_STORAGE,2,3,1.752289668498913e-05
AMMONIA_STORAGE,2,4,1.752303867662806e-05
AMMONIA_STORAGE,2,5,1.752284892927135e-05
AMMONIA_STORAGE,2,6,1.7523008460512e-05
AMMONIA_STORAGE,2,7,1.752303524385837e-05
AMMONIA_STORAGE,2,8,1.752301467703929e-05
AMMONIA_STORAGE,2,9,1.752304460520514e-05
AMMONIA_STORAGE,2,10,1.752279035404335e-05
AMMONIA_STORAGE,2,11,1.752303977338443e-05
AMMONIA_STORAGE,2,12,1.752285663955862e-05
AMMONIA_STORAGE,3,1,1.752279593729769e-05
AMMONIA_STORAGE,3,2,1.752302568714878e-05
AMMONIA_STORAGE,3,3,1.752289668500995e-05
AMMONIA_STORAGE,3,4,1.752303867673215e-05
AMMONIA_STORAGE,3,5,1.752284910658611e-05
AMMONIA_STORAGE,3,6,1.752300845981117e-05
AMMONIA_STORAGE,3,7,1.752303524384796e-05
AMMONIA_STORAGE,3,8,1.752300098801715e-05
AMMONIA_STORAGE,3,9,1.752304460472115e-05
AMMONIA_STORAGE,3,10,1.752279035403641e-05
AMMONIA_STORAGE,3,11,1.752303977301146e-05
AMMONIA_STORAGE,3,12,1.752285663953607e-05
AMMONIA_STORAGE,4,1,1.752279593732545e-05
AMMONIA_STORAGE,4,2,1.752302568617213e-05
AMMONIA_STORAGE,4,3,1.752289668492668e-05
AMMONIA_STORAGE,4,4,1.752303867668011e-05
AMMONIA_STORAGE,4,5,1.752284928614387e-05
AMMONIA_STORAGE,4,6,1.752300845930983e-05
AMMONIA_STORAGE,4,7,1.752303524399715e-05
AMMONIA_STORAGE,4,8,1.752300529151568e-05
AMMONIA_STORAGE,4,9,1.752304460409491e-05
AMMONIA_STORAGE,4,10,1.752279035397569e-05
AMMONIA_STORAGE,4,11,1.752303977266972e-05
AMMONIA_STORAGE,4,12,1.752285663955168e-05
AMMONIA_STORAGE,5,1,1.75227959373133e-05
AMMONIA_STORAGE,5,2,1.752302568588243e-05
AMMONIA_STORAGE,5,3,1.752289668503597e-05
AMMONIA_STORAGE,5,4,1.752303867656908e-05
AMMONIA_STORAGE,5,5,1.752285693755982e-05
AMMONIA_STORAGE,5,6,1.752300845846155e-05
AMMONIA_STORAGE,5,7,1.752303524410297e-05
AMMONIA_STORAGE,5,8,1.75230098473575e-05
