j,n,h,td,val
BATT_LI,GERMANY,1,1,7.771167645302172e-09
BATT_LI,GERMANY,1,2,7.644442602349905e-09
BATT_LI,GERMANY,1,3,7.697939682875194e-09
BATT_LI,GERMANY,1,4,7.55650875530302e-09
BATT_LI,GERMANY,1,5,8.569753536067757e-09
BATT_LI,GERMANY,1,6,7.134646632110199e-09
BATT_LI,GERMANY,1,7,7.341782091289893e-09
BATT_LI,GERMANY,1,8,6.449607570349329e-09
BATT_LI,GERMANY,1,9,7.59790139374374e-09
BATT_LI,GERMANY,1,10,7.771167997590798e-09
BATT_LI,GERMANY,1,11,7.508360757202323e-09
BATT_LI,GERMANY,1,12,7.86117058871789e-09
BATT_LI,GERMANY,2,1,8.444871849719341e-09
BATT_LI,GERMANY,2,2,8.245083449297128e-09
BATT_LI,GERMANY,2,3,8.329009172503422e-09
BATT_LI,GERMANY,2,4,7.89433373404727e-09
BATT_LI,GERMANY,2,5,1.009167157589779e-08
BATT_LI,GERMANY,2,6,7.160537261408352e-09
BATT_LI,GERMANY,2,7,7.70160044235261e-09
BATT_LI,GERMANY,2,8,5.921693384290844e-09
BATT_LI,GERMANY,2,9,8.171837675660811e-09
BATT_LI,GERMANY,2,10,8.444872445348674e-09
BATT_LI,GERMANY,2,11,8.026748234574137e-09
BATT_LI,GERMANY,2,12,8.640761093161935e-09
BATT_LI,GERMANY,3,1,8.93195657828328e-09
BATT_LI,GERMANY,3,2,8.696250306272894e-09
BATT_LI,GERMANY,3,3,8.794338318564249e-09
BATT_LI,GERMANY,3,4,8.118728072187682e-09
BATT_LI,GERMANY,3,5,1.1514401121998e-08
BATT_LI,GERMANY,3,6,6.919331958634005e-09
BATT_LI,GERMANY,3,7,7.945730560064574e-09
BATT_LI,GERMANY,3,8,5.898866024527251e-09
BATT_LI,GERMANY,3,9,8.610350611076536e-09
BATT_LI,GERMANY,3,10,8.931957364395076e-09
BATT_LI,GERMANY,3,11,8.433258407342316e-09
BATT_LI,GERMANY,3,12,9.25911451473068e-09
BATT_LI,GERMANY,4,1,9.283090629473726e-09
BATT_LI,GERMANY,4,2,9.034986251870227e-09
BATT_LI,GERMANY,4,3,9.136368061034913e-09
