pt,n,h,td,val
CCGT,GERMANY,1,1,1.515405317222981e-10
CCGT,GERMANY,1,2,6.517575192251108
CCGT,GERMANY,1,3,6.517575191384093
CCGT,GERMANY,1,4,6.517575192854841
CCGT,GERMANY,1,5,1.66508623387787e-10
CCGT,GERMANY,1,6,6.517575192086052
CCGT,GERMANY,1,7,6.517575192935604
CCGT,GERMANY,1,8,6.517575193120292
CCGT,GERMANY,1,9,6.517575192574102
CCGT,GERMANY,1,10,1.577970926053564e-10
CCGT,GERMANY,1,11,6.51757519287036
CCGT,GERMANY,1,12,8.623705799623772e-11
CCGT,GERMANY,2,1,1.515378437017006e-10
CCGT,GERMANY,2,2,6.51757519225124
CCGT,GERMANY,2,3,6.517575191384144
CCGT,GERMANY,2,4,6.51757519288811
CCGT,GERMANY,2,5,1.671596046824597e-10
CCGT,GERMANY,2,6,6.517575192085966
CCGT,GERMANY,2,7,6.51757519293558
CCGT,GERMANY,2,8,6.517575193120325
CCGT,GERMANY,2,9,6.517575192574101
CCGT,GERMANY,2,10,1.577968471389273e-10
CCGT,GERMANY,2,11,6.517575192870374
CCGT,GERMANY,2,12,8.623358849614107e-11
CCGT,GERMANY,3,1,1.515348646797312e-10
CCGT,GERMANY,3,2,6.517575192251147
CCGT,GERMANY,3,3,6.517575191384142
CCGT,GERMANY,3,4,6.517575192888065
CCGT,GERMANY,3,5,1.678195245534327e-10
CCGT,GERMANY,3,6,6.517575192086072
CCGT,GERMANY,3,7,6.517575192935462
CCGT,GERMANY,3,8,6.517575193052251
CCGT,GERMANY,3,9,6.517575192574187
CCGT,GERMANY,3,10,1.577965572992478e-10
CCGT,GERMANY,3,11,6.517575192870278
CCGT,GERMANY,3,12,8.622981467068546e-11
CCGT,GERMANY,4,1,1.515315974663291e-10
CCGT,GERMANY,4,2,6.517575192251138
CCGT,GERMANY,4,3,6.517575191384162
CCGT,GERMANY,4,4,6.517575192888204
CCGT,GERMANY,4,5,1.684928397095169e-10
CCGT,GERMANY,4,6,6.517575192086047
CCGT,GERMANY,4,7,6.517575192935481
CCGT,GERMANY,4,8,6.517575193077247
CCGT,GERMANY,4,9,6.517575192574218
CCGT,GERMANY,4,10,1.577961099874085e-10
CCGT,GERMANY,4,11,6.517575192870278
CCGT,GERMANY,4,12,8.622595576347684e-11
CCGT,GERMANY,5,1,1.515279897690683e-10
CCGT,GERMANY,5,2,6.517575192251166
CCGT,GERMANY,5,3,6.517575191384129
CCGT,GERMANY,5,4,6.517575192888199
CCGT,GERMANY,5,5,1.998266211034713e-10
CCGT,GERMANY,5,6,6.517575192086037
CCGT,GERMANY,5,7,6.51757519293564
CCGT,GERMANY,5,8,6.517575193100146
CCGT,GERMANY,5,9,6.517575192574142
CCGT,GERMANY,5,10,1.577957412568274e-10
CCGT,GERMANY,5,11,6.517575192870504
CCGT,GERMANY,5,12,8.622200321198487e-11
CCGT,GERMANY,6,1,1.515248361811259e-10
CCGT,GERMANY,6,2,6.517575192251138
CCGT,GERMANY,6,3,6.517575191384146
CCGT,GERMANY,6,4,6.517575192888256
CCGT,GERMANY,6,5,2.177615249715942e-10
CCGT,GERMANY,6,6,6.517575192086006
CCGT,GERMANY,6,7,6.517575192935607
CCGT,GERMANY,6,8,6.517575193120432
CCGT,GERMANY,6,9,6.517575192574213
CCGT,GERMANY,6,10,1.577955006034909e-10
CCGT,GERMANY,6,11,6.517575192870282
CCGT,GERMANY,6,12,8.621822507634256e-11
CCGT,GERMANY,7,1,1.515220631986239e-10
CCGT,GERMANY,7,2,6.517575192251103
CCGT,GERMANY,7,3,6.517575191384143
CCGT,GERMANY,7,4,6.517575192888041
CCGT,GERMANY,7,5,1.705739733689783e-10
CCGT,GERMANY,7,6,6.517575192086054
CCGT,GERMANY,7,7,6.517575192935631
CCGT,GERMANY,7,8,6.517575193120186
CCGT,GERMANY,7,9,6.517575192574199
CCGT,GERMANY,7,10,1.577951841694784e-10
CCGT,GERMANY,7,11,6.517575192870227
CCGT,GERMANY,7,12,8.621459112311836e-11
CCGT,GERMANY,8,1,1.515192426030764e-10
CCGT,GERMANY,8,2,6.517575192251099
CCGT,GERMANY,8,3,6.517575191384118
CCGT,GERMANY,8,4,6.517575192888153
