ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,6.465778688323525
ELECTRICITY,GERMANY,1,2,0.7278338585245194
ELECTRICITY,GERMANY,1,3,0.7268591944637706
ELECTRICITY,GERMANY,1,4,0.6953312372033409
ELECTRICITY,GERMANY,1,5,1.891579048800395
ELECTRICITY,GERMANY,1,6,0.6719994134202381
ELECTRICITY,GERMANY,1,7,0.6771118921645112
ELECTRICITY,GERMANY,1,8,0.6764211429159204
ELECTRICITY,GERMANY,1,9,0.6909970196798199
ELECTRICITY,GERMANY,1,10,6.134988793595824
ELECTRICITY,GERMANY,1,11,0.6902408028277023
ELECTRICITY,GERMANY,1,12,6.236261735865725
ELECTRICITY,GERMANY,2,1,6.412264667209143
ELECTRICITY,GERMANY,2,2,0.7203030891826074
ELECTRICITY,GERMANY,2,3,0.7221014423874976
ELECTRICITY,GERMANY,2,4,0.6962798479177934
ELECTRICITY,GERMANY,2,5,1.871389759546226
ELECTRICITY,GERMANY,2,6,0.6760276702367989
ELECTRICITY,GERMANY,2,7,0.6777759199049527
ELECTRICITY,GERMANY,2,8,0.6768747393533943
ELECTRICITY,GERMANY,2,9,0.6913377180139548
ELECTRICITY,GERMANY,2,10,6.15102113527049
ELECTRICITY,GERMANY,2,11,0.6848758060707141
ELECTRICITY,GERMANY,2,12,6.20173011329436
ELECTRICITY,GERMANY,3,1,6.411532972648445
ELECTRICITY,GERMANY,3,2,0.7167952323678008
ELECTRICITY,GERMANY,3,3,0.7237962495963828
ELECTRICITY,GERMANY,3,4,0.7020042479967756
ELECTRICITY,GERMANY,3,5,1.700124259422154
ELECTRICITY,GERMANY,3,6,0.6815543317082486
ELECTRICITY,GERMANY,3,7,0.6848711297878864
ELECTRICITY,GERMANY,3,8,0.6801781774416042
ELECTRICITY,GERMANY,3,9,0.6955550289982142
ELECTRICITY,GERMANY,3,10,6.215144611164092
ELECTRICITY,GERMANY,3,11,0.6829665593092287
ELECTRICITY,GERMANY,3,12,6.214741432568587
ELECTRICITY,GERMANY,4,1,6.432935039355272
ELECTRICITY,GERMANY,4,2,0.7172234434087983
