j,h,td,val
AMMONIA_STORAGE,1,1,5.669795514731853e-05
AMMONIA_STORAGE,1,2,5.669862695872538e-05
AMMONIA_STORAGE,1,3,5.669833476523722e-05
AMMONIA_STORAGE,1,4,5.669861721570475e-05
AMMONIA_STORAGE,1,5,5.669813252134545e-05
AMMONIA_STORAGE,1,6,5.669859262375128e-05
AMMONIA_STORAGE,1,7,5.669860540030366e-05
AMMONIA_STORAGE,1,8,5.669854214950497e-05
AMMONIA_STORAGE,1,9,5.669865385513756e-05
AMMONIA_STORAGE,1,10,5.669794026768801e-05
AMMONIA_STORAGE,1,11,5.669862117107724e-05
AMMONIA_STORAGE,1,12,5.669811687698117e-05
AMMONIA_STORAGE,2,1,5.669795514730638e-05
AMMONIA_STORAGE,2,2,5.669862695877395e-05
AMMONIA_STORAGE,2,3,5.669833476525457e-05
AMMONIA_STORAGE,2,4,5.669861721580537e-05
AMMONIA_STORAGE,2,5,5.669813347488825e-05
AMMONIA_STORAGE,2,6,5.669859262373046e-05
AMMONIA_STORAGE,2,7,5.669860540020132e-05
AMMONIA_STORAGE,2,8,5.669854214941997e-05
AMMONIA_STORAGE,2,9,5.669865385517746e-05
AMMONIA_STORAGE,2,10,5.669794026777995e-05
AMMONIA_STORAGE,2,11,5.669862117105989e-05
AMMONIA_STORAGE,2,12,5.669811687693781e-05
AMMONIA_STORAGE,3,1,5.669795514739659e-05
AMMONIA_STORAGE,3,2,5.669862695879303e-05
AMMONIA_STORAGE,3,3,5.669833476525804e-05
AMMONIA_STORAGE,3,4,5.669861721576373e-05
AMMONIA_STORAGE,3,5,5.66981420775034e-05
AMMONIA_STORAGE,3,6,5.669859262371311e-05
AMMONIA_STORAGE,3,7,5.669860540022213e-05
AMMONIA_STORAGE,3,8,5.669854214924649e-05
AMMONIA_STORAGE,3,9,5.669865385520868e-05
AMMONIA_STORAGE,3,10,5.66979402677123e-05
AMMONIA_STORAGE,3,11,5.669862117108938e-05
AMMONIA_STORAGE,3,12,5.669811687711128e-05
AMMONIA_STORAGE,4,1,5.66979551472821e-05
AMMONIA_STORAGE,4,2,5.669862695880344e-05
AMMONIA_STORAGE,4,3,5.669833476524069e-05
AMMONIA_STORAGE,4,4,5.66986172158418e-05
AMMONIA_STORAGE,4,5,5.669814207743228e-05
AMMONIA_STORAGE,4,6,5.669859262375128e-05
AMMONIA_STORAGE,4,7,5.669860540020305e-05
AMMONIA_STORAGE,4,8,5.669843156648827e-05
AMMONIA_STORAGE,4,9,5.669865385517572e-05
AMMONIA_STORAGE,4,10,5.669794026770363e-05
AMMONIA_STORAGE,4,11,5.669862117103387e-05
AMMONIA_STORAGE,4,12,5.669811687693954e-05
AMMONIA_STORAGE,5,1,5.669795514731159e-05
AMMONIA_STORAGE,5,2,5.669862695877048e-05
AMMONIA_STORAGE,5,3,5.669833476525457e-05
AMMONIA_STORAGE,5,4,5.669861721577241e-05
AMMONIA_STORAGE,5,5,5.669814207748779e-05
AMMONIA_STORAGE,5,6,5.669859262375822e-05
AMMONIA_STORAGE,5,7,5.669860540025856e-05
AMMONIA_STORAGE,5,8,5.669854214935578e-05
AMMONIA_STORAGE,5,9,5.669865385517919e-05
AMMONIA_STORAGE,5,10,5.669794026770709e-05
AMMONIA_STORAGE,5,11,5.669862117104428e-05
AMMONIA_STORAGE,5,12,5.669811687685107e-05
AMMONIA_STORAGE,6,1,5.669795514725781e-05
AMMONIA_STORAGE,6,2,5.669862695877569e-05
AMMONIA_STORAGE,6,3,5.669833476525457e-05
AMMONIA_STORAGE,6,4,5.669861721575853e-05
AMMONIA_STORAGE,6,5,5.669814207747738e-05
AMMONIA_STORAGE,6,6,5.66985926237322e-05
AMMONIA_STORAGE,6,7,5.669860540020652e-05
AMMONIA_STORAGE,6,8,5.669854214933844e-05
AMMONIA_STORAGE,6,9,5.669865385521562e-05
AMMONIA_STORAGE,6,10,5.669794026764118e-05
AMMONIA_STORAGE,6,11,5.669862117110847e-05
AMMONIA_STORAGE,6,12,5.66981168770176e-05
AMMONIA_STORAGE,7,1,5.669795514738618e-05
AMMONIA_STORAGE,7,2,5.669862695878089e-05
AMMONIA_STORAGE,7,3,5.669833476526498e-05
AMMONIA_STORAGE,7,4,5.66986172157169e-05
AMMONIA_STORAGE,7,5,5.669814207741146e-05
AMMONIA_STORAGE,7,6,5.669859262374087e-05
AMMONIA_STORAGE,7,7,5.669860540023081e-05
AMMONIA_STORAGE,7,8,5.669845441875002e-05
AMMONIA_STORAGE,7,9,5.669865385520174e-05
AMMONIA_STORAGE,7,10,5.669794026768801e-05
AMMONIA_STORAGE,7,11,5.669862117115704e-05
AMMONIA_STORAGE,7,12,5.669811687694128e-05
AMMONIA_STORAGE,8,1,5.669795514729771e-05
AMMONIA_STORAGE,8,2,5.669862695877395e-05
AMMONIA_STORAGE,8,3,5.66983347652511e-05
AMMONIA_STORAGE,8,4,5.669861721573945e-05
AMMONIA_STORAGE,8,5,5.669814207748605e-05
AMMONIA_STORAGE,8,6,5.669803169930897e-05
AMMONIA_STORAGE,8,7,5.669860540031234e-05
AMMONIA_STORAGE,8,8,5.669821431525217e-05
AMMONIA_STORAGE,8,9,5.669865385526419e-05
AMMONIA_STORAGE,8,10,5.669794026770883e-05
AMMONIA_STORAGE,8,11,5.669862117105295e-05
AMMONIA_STORAGE,8,12,5.66981168769673e-05
AMMONIA_STORAGE,9,1,5.669795514730638e-05
AMMONIA_STORAGE,9,2,5.669862695877395e-05
AMMONIA_STORAGE,9,3,5.669833476522855e-05
AMMONIA_STORAGE,9,4,5.669861721578455e-05
AMMONIA_STORAGE,9,5,5.669814207592654e-05
AMMONIA_STORAGE,9,6,5.669782419143177e-05
AMMONIA_STORAGE,9,7,5.669860540021346e-05
AMMONIA_STORAGE,9,8,5.669821431526605e-05
AMMONIA_STORAGE,9,9,5.66986538552746e-05
AMMONIA_STORAGE,9,10,5.669794026770883e-05
AMMONIA_STORAGE,9,11,5.669862117110326e-05
AMMONIA_STORAGE,9,12,5.669811687699332e-05
AMMONIA_STORAGE,10,1,5.669795514732547e-05
AMMONIA_STORAGE,10,2,5.669862695879824e-05
AMMONIA_STORAGE,10,3,5.669833476524937e-05
AMMONIA_STORAGE,10,4,5.66986172153474e-05
AMMONIA_STORAGE,10,5,5.669810880728175e-05
AMMONIA_STORAGE,10,6,5.66978199207091e-05
AMMONIA_STORAGE,10,7,5.669860540025856e-05
AMMONIA_STORAGE,10,8,5.669821431517931e-05
AMMONIA_STORAGE,10,9,5.669865385519134e-05
AMMONIA_STORAGE,10,10,5.669794026772271e-05
AMMONIA_STORAGE,10,11,5.669862117108071e-05
AMMONIA_STORAGE,10,12,5.669811687700893e-05
AMMONIA_STORAGE,11,1,5.669795514730465e-05
AMMONIA_STORAGE,11,2,5.669862695883293e-05
AMMONIA_STORAGE,11,3,5.669833476524416e-05
AMMONIA_STORAGE,11,4,5.669836236808778e-05
AMMONIA_STORAGE,11,5,5.669808671218343e-05
AMMONIA_STORAGE,11,6,5.669782204033129e-05
AMMONIA_STORAGE,11,7,5.669860540021866e-05
AMMONIA_STORAGE,11,8,5.669821431524349e-05
AMMONIA_STORAGE,11,9,5.669865385512542e-05
AMMONIA_STORAGE,11,10,5.669794026766026e-05
AMMONIA_STORAGE,11,11,5.66986211711154e-05
AMMONIA_STORAGE,11,12,5.669811687694475e-05
AMMONIA_STORAGE,12,1,5.669795514730465e-05
AMMONIA_STORAGE,12,2,5.66986269587913e-05
AMMONIA_STORAGE,12,3,5.669833476523375e-05
AMMONIA_STORAGE,12,4,5.669832643332567e-05
AMMONIA_STORAGE,12,5,5.669805080857869e-05
AMMONIA_STORAGE,12,6,5.669782419129819e-05
AMMONIA_STORAGE,12,7,5.669846375343061e-05
AMMONIA_STORAGE,12,8,5.66982108391751e-05
AMMONIA_STORAGE,12,9,5.669865385492592e-05
AMMONIA_STORAGE,12,10,5.66979402677123e-05
AMMONIA_STORAGE,12,11,5.669862117109806e-05
AMMONIA_STORAGE,12,12,5.669811687683546e-05
AMMONIA_STORAGE,13,1,5.669795514729944e-05
AMMONIA_STORAGE,13,2,5.66986269587566e-05
AMMONIA_STORAGE,13,3,5.669833476524243e-05
AMMONIA_STORAGE,13,4,5.669833201484009e-05
AMMONIA_STORAGE,13,5,5.669805080859257e-05
AMMONIA_STORAGE,13,6,5.669782419138319e-05
AMMONIA_STORAGE,13,7,5.669847392831238e-05
AMMONIA_STORAGE,13,8,5.669816456588608e-05
AMMONIA_STORAGE,13,9,5.669861371587759e-05
AMMONIA_STORAGE,13,10,5.669794026767934e-05
AMMONIA_STORAGE,13,11,5.669862117102867e-05
AMMONIA_STORAGE,13,12,5.669811687703669e-05
AMMONIA_STORAGE,14,1,5.669795514730985e-05
AMMONIA_STORAGE,14,2,5.669862695882426e-05
AMMONIA_STORAGE,14,3,5.669833476522335e-05
AMMONIA_STORAGE,14,4,5.669833777127188e-05
AMMONIA_STORAGE,14,5,5.669805080852838e-05
AMMONIA_STORAGE,14,6,5.669782419132768e-05
AMMONIA_STORAGE,14,7,5.669848454205317e-05
AMMONIA_STORAGE,14,8,5.669815440001273e-05
AMMONIA_STORAGE,14,9,5.669863334848042e-05
AMMONIA_STORAGE,14,10,5.669794026768801e-05
AMMONIA_STORAGE,14,11,5.669862117106683e-05
AMMONIA_STORAGE,14,12,5.669811687695342e-05
AMMONIA_STORAGE,15,1,5.669795514729424e-05
AMMONIA_STORAGE,15,2,5.66986269587965e-05
AMMONIA_STORAGE,15,3,5.669833476523202e-05
AMMONIA_STORAGE,15,4,5.669834371004566e-05
AMMONIA_STORAGE,15,5,5.669805080853012e-05
AMMONIA_STORAGE,15,6,5.669782419127911e-05
AMMONIA_STORAGE,15,7,5.669849562270693e-05
AMMONIA_STORAGE,15,8,5.669815439994334e-05
AMMONIA_STORAGE,15,9,5.669865385513409e-05
AMMONIA_STORAGE,15,10,5.669794026769322e-05
AMMONIA_STORAGE,15,11,5.669862117111193e-05
AMMONIA_STORAGE,15,12,5.669818600647671e-05
AMMONIA_STORAGE,16,1,5.669795514739312e-05
AMMONIA_STORAGE,16,2,5.669862695878436e-05
AMMONIA_STORAGE,16,3,5.669833476525631e-05
AMMONIA_STORAGE,16,4,5.669834983971188e-05
AMMONIA_STORAGE,16,5,5.669805080853879e-05
AMMONIA_STORAGE,16,6,5.669782419143697e-05
AMMONIA_STORAGE,16,7,5.669850720110663e-05
