j,n,h,td,val
BATT_LI,GERMANY,1,1,3.693476420264239e-08
BATT_LI,GERMANY,1,2,3.69239498811819e-08
BATT_LI,GERMANY,1,3,3.692493817370365e-08
BATT_LI,GERMANY,1,4,3.557733477512183e-08
BATT_LI,GERMANY,1,5,3.891320313874261e-08
BATT_LI,GERMANY,1,6,3.446750121039198e-08
BATT_LI,GERMANY,1,7,3.637626121057784e-08
BATT_LI,GERMANY,1,8,3.159245861805813e-08
BATT_LI,GERMANY,1,9,3.692567072493713e-08
BATT_LI,GERMANY,1,10,3.693476422833205e-08
BATT_LI,GERMANY,1,11,3.697140501695607e-08
BATT_LI,GERMANY,1,12,3.717974391388771e-08
BATT_LI,GERMANY,2,1,3.669492392526524e-08
BATT_LI,GERMANY,2,2,3.665495067833306e-08
BATT_LI,GERMANY,2,3,3.666582485437473e-08
BATT_LI,GERMANY,2,4,3.388326162331879e-08
BATT_LI,GERMANY,2,5,4.020013552070103e-08
BATT_LI,GERMANY,2,6,3.155132832440376e-08
BATT_LI,GERMANY,2,7,3.551388630482058e-08
BATT_LI,GERMANY,2,8,2.568586241828667e-08
BATT_LI,GERMANY,2,9,3.665037719711208e-08
BATT_LI,GERMANY,2,10,3.669492397154458e-08
BATT_LI,GERMANY,2,11,3.673002239485866e-08
BATT_LI,GERMANY,2,12,3.72116927991687e-08
BATT_LI,GERMANY,3,1,3.652297367542979e-08
BATT_LI,GERMANY,3,2,3.644288025014227e-08
BATT_LI,GERMANY,3,3,3.646913326165286e-08
BATT_LI,GERMANY,3,4,3.210959007546082e-08
BATT_LI,GERMANY,3,5,3.664089684888108e-08
BATT_LI,GERMANY,3,6,2.827897765868128e-08
BATT_LI,GERMANY,3,7,3.46487629254895e-08
BATT_LI,GERMANY,3,8,1.911773755876585e-08
BATT_LI,GERMANY,3,9,3.642686838761989e-08
BATT_LI,GERMANY,3,10,3.65229737536194e-08
BATT_LI,GERMANY,3,11,3.653482272142971e-08
BATT_LI,GERMANY,3,12,3.736837630679227e-08
BATT_LI,GERMANY,4,1,3.639977443425728e-08
BATT_LI,GERMANY,4,2,3.627250706666518e-08
BATT_LI,GERMANY,4,3,3.631761572072257e-08
BATT_LI,GERMANY,4,4,3.017163495332495e-08
BATT_LI,GERMANY,4,5,3.314299379608661e-08
BATT_LI,GERMANY,4,6,2.435591428287395e-08
BATT_LI,GERMANY,4,7,3.374731928849562e-08
BATT_LI,GERMANY,4,8,2.378679471739142e-08
BATT_LI,GERMANY,4,9,3.624178621467153e-08
BATT_LI,GERMANY,4,10,3.639977452142121e-08
BATT_LI,GERMANY,4,11,3.637751902345822e-08
BATT_LI,GERMANY,4,12,3.766679090298423e-08
BATT_LI,GERMANY,5,1,3.631163665248668e-08
BATT_LI,GERMANY,5,2,3.613161729340902e-08
BATT_LI,GERMANY,5,3,3.61980097132361e-08
BATT_LI,GERMANY,5,4,2.796848487097265e-08
BATT_LI,GERMANY,5,5,2.94205467303193e-08
BATT_LI,GERMANY,5,6,1.937640296497713e-08
BATT_LI,GERMANY,5,7,3.277407040790321e-08
BATT_LI,GERMANY,5,8,1.499599127077381e-08
BATT_LI,GERMANY,5,9,3.608409165762236e-08
BATT_LI,GERMANY,5,10,3.631163671795046e-08
BATT_LI,GERMANY,5,11,3.625144843794571e-08
BATT_LI,GERMANY,5,12,3.813937563037029e-08
BATT_LI,GERMANY,6,1,3.624877860793279e-08
BATT_LI,GERMANY,6,2,3.601012344419735e-08
BATT_LI,GERMANY,6,3,3.609985917735936e-08
BATT_LI,GERMANY,6,4,2.536826653937161e-08
BATT_LI,GERMANY,6,5,2.515138963388806e-08
BATT_LI,GERMANY,6,6,1.271713068641791e-08
BATT_LI,GERMANY,6,7,3.168964352161799e-08
BATT_LI,GERMANY,6,8,4.415677722947091e-09
BATT_LI,GERMANY,6,9,3.594439154218466e-08
BATT_LI,GERMANY,6,10,3.62487786555606e-08
BATT_LI,GERMANY,6,11,3.615127925445436e-08
BATT_LI,GERMANY,6,12,3.883733285028625e-08
BATT_LI,GERMANY,7,1,3.620423024491032e-08
BATT_LI,GERMANY,7,2,3.589933369932561e-08
BATT_LI,GERMANY,7,3,3.601459118500242e-08
BATT_LI,GERMANY,7,4,2.217975878366771e-08
BATT_LI,GERMANY,7,5,1.991670356164101e-08
BATT_LI,GERMANY,7,6,3.32633156356982e-09
BATT_LI,GERMANY,7,7,3.044820825463433e-08
BATT_LI,GERMANY,7,8,3.917778574781799e-10
BATT_LI,GERMANY,7,9,3.581437108619775e-08
BATT_LI,GERMANY,7,10,3.620423025813505e-08
BATT_LI,GERMANY,7,11,3.607277956478632e-08
BATT_LI,GERMANY,7,12,3.983579384896307e-08
BATT_LI,GERMANY,8,1,3.617305483775926e-08
BATT_LI,GERMANY,8,2,3.579132523465642e-08
BATT_LI,GERMANY,8,3,3.593476204398689e-08
BATT_LI,GERMANY,8,4,1.808960453416255e-08
BATT_LI,GERMANY,8,5,1.309854561546901e-08
BATT_LI,GERMANY,8,6,4.310416588843955e-09
BATT_LI,GERMANY,8,7,2.899374852989771e-08
BATT_LI,GERMANY,8,8,8.41174208931711e-09
BATT_LI,GERMANY,8,9,3.568629466765675e-08
BATT_LI,GERMANY,8,10,3.61730548450844e-08
BATT_LI,GERMANY,8,11,3.601263522803434e-08
BATT_LI,GERMANY,8,12,4.124118785151728e-08
BATT_LI,GERMANY,9,1,3.615179910799663e-08
BATT_LI,GERMANY,9,2,3.567837433458229e-08
BATT_LI,GERMANY,9,3,3.585340454889673e-08
BATT_LI,GERMANY,9,4,1.250603488812925e-08
BATT_LI,GERMANY,9,5,3.679579781815221e-09
BATT_LI,GERMANY,9,6,1.318683209960284e-08
BATT_LI,GERMANY,9,7,2.725407400289663e-08
BATT_LI,GERMANY,9,8,1.241829971580878e-08
BATT_LI,GERMANY,9,9,3.555254185296454e-08
BATT_LI,GERMANY,9,10,3.615179919392219e-08
BATT_LI,GERMANY,9,11,3.59683081891509e-08
BATT_LI,GERMANY,9,12,4.320123795483738e-08
BATT_LI,GERMANY,10,1,3.6138109264539e-08
BATT_LI,GERMANY,10,2,3.555240099455924e-08
BATT_LI,GERMANY,10,3,3.576341706969758e-08
BATT_LI,GERMANY,10,4,4.171095569035005e-09
BATT_LI,GERMANY,10,5,2.786188964909787e-09
BATT_LI,GERMANY,10,6,2.039729352551329e-08
BATT_LI,GERMANY,10,7,2.513023313727721e-08
BATT_LI,GERMANY,10,8,1.390269476201394e-08
BATT_LI,GERMANY,10,9,3.540514938349041e-08
BATT_LI,GERMANY,10,10,3.613810950167435e-08
BATT_LI,GERMANY,10,11,3.593792832299854e-08
BATT_LI,GERMANY,10,12,4.591800073594111e-08
BATT_LI,GERMANY,11,1,3.613046956410091e-08
BATT_LI,GERMANY,11,2,3.540438676868509e-08
BATT_LI,GERMANY,11,3,3.565694061513947e-08
BATT_LI,GERMANY,11,4,1.035677750788069e-08
BATT_LI,GERMANY,11,5,2.345772093063437e-09
BATT_LI,GERMANY,11,6,2.608640656820122e-08
BATT_LI,GERMANY,11,7,2.247575180294236e-08
BATT_LI,GERMANY,11,8,1.334050614853328e-08
BATT_LI,GERMANY,11,9,3.52353347702483e-08
BATT_LI,GERMANY,11,10,3.613046959279754e-08
BATT_LI,GERMANY,11,11,3.592021400155494e-08
BATT_LI,GERMANY,11,12,4.966433218733693e-08
