p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.51961347400875
AMMONIA,GERMANY,1,2,0.9567936814378261
AMMONIA,GERMANY,1,3,0.5628197978349742
AMMONIA,GERMANY,1,4,1.969869388241757
AMMONIA,GERMANY,1,5,2.026151416919947
AMMONIA,GERMANY,1,6,0.844229742859261
AMMONIA,GERMANY,1,7,2.13871546891757
AMMONIA,GERMANY,1,8,3.208073219680865
AMMONIA,GERMANY,1,9,1.294485688913063
AMMONIA,GERMANY,1,10,1.46333155840785
AMMONIA,GERMANY,1,11,1.913587403103585
AMMONIA,GERMANY,1,12,2.645253133580739
AMMONIA,GERMANY,2,1,1.519613473989755
AMMONIA,GERMANY,2,2,0.956793681409095
AMMONIA,GERMANY,2,3,0.5628197978411258
AMMONIA,GERMANY,2,4,1.969869388320502
AMMONIA,GERMANY,2,5,2.026151416992628
AMMONIA,GERMANY,2,6,0.8442297428923956
AMMONIA,GERMANY,2,7,2.138715468899858
AMMONIA,GERMANY,2,8,3.208073219705686
AMMONIA,GERMANY,2,9,1.294485688920949
AMMONIA,GERMANY,2,10,1.463331558395431
AMMONIA,GERMANY,2,11,1.913587403037864
AMMONIA,GERMANY,2,12,2.645253133498325
AMMONIA,GERMANY,3,1,1.519613473970932
AMMONIA,GERMANY,3,2,0.9567936813795215
AMMONIA,GERMANY,3,3,0.5628197978465761
AMMONIA,GERMANY,3,4,1.969869388399452
AMMONIA,GERMANY,3,5,2.026151417065474
AMMONIA,GERMANY,3,6,0.8442297429271701
AMMONIA,GERMANY,3,7,2.1387154688818
AMMONIA,GERMANY,3,8,3.208073219730797
AMMONIA,GERMANY,3,9,1.294485688929282
AMMONIA,GERMANY,3,10,1.463331558383195
AMMONIA,GERMANY,3,11,1.913587402972098
AMMONIA,GERMANY,3,12,2.645253133415987
AMMONIA,GERMANY,4,1,1.519613473952287
AMMONIA,GERMANY,4,2,0.9567936813506769
AMMONIA,GERMANY,4,3,0.5628197978534918
AMMONIA,GERMANY,4,4,1.96986938847835
AMMONIA,GERMANY,4,5,2.026151417139078
AMMONIA,GERMANY,4,6,0.8442297429613713
AMMONIA,GERMANY,4,7,2.138715468863917
AMMONIA,GERMANY,4,8,3.208073219756167
AMMONIA,GERMANY,4,9,1.294485688936544
AMMONIA,GERMANY,4,10,1.463331558371105
AMMONIA,GERMANY,4,11,1.913587402906195
AMMONIA,GERMANY,4,12,2.645253133333817
AMMONIA,GERMANY,5,1,1.519613473933807
AMMONIA,GERMANY,5,2,0.9567936813227595
AMMONIA,GERMANY,5,3,0.5628197978593578
AMMONIA,GERMANY,5,4,1.969869388556859
AMMONIA,GERMANY,5,5,2.026151417212039
AMMONIA,GERMANY,5,6,0.8442297429965699
AMMONIA,GERMANY,5,7,2.138715468845515
AMMONIA,GERMANY,5,8,3.208073219779044
AMMONIA,GERMANY,5,9,1.294485688944463
AMMONIA,GERMANY,5,10,1.463331558359178
AMMONIA,GERMANY,5,11,1.913587402840166
AMMONIA,GERMANY,5,12,2.645253133251779
AMMONIA,GERMANY,6,1,1.519613473915493
AMMONIA,GERMANY,6,2,0.9567936812945773
AMMONIA,GERMANY,6,3,0.5628197978653721
AMMONIA,GERMANY,6,4,1.969869388635535
AMMONIA,GERMANY,6,5,2.026151417285175
AMMONIA,GERMANY,6,6,0.8442297430319837
AMMONIA,GERMANY,6,7,2.138715468827102
AMMONIA,GERMANY,6,8,3.208073219802539
AMMONIA,GERMANY,6,9,1.294485688955091
AMMONIA,GERMANY,6,10,1.463331558347443
AMMONIA,GERMANY,6,11,1.913587402773946
AMMONIA,GERMANY,6,12,2.645253133169912
AMMONIA,GERMANY,7,1,1.519613473897352
AMMONIA,GERMANY,7,2,0.9567936812671383
AMMONIA,GERMANY,7,3,0.5628197978727982
AMMONIA,GERMANY,7,4,1.969869388715997
AMMONIA,GERMANY,7,5,2.026151417358807
AMMONIA,GERMANY,7,6,0.8442297430701157
AMMONIA,GERMANY,7,7,2.138715468809871
AMMONIA,GERMANY,7,8,3.208073219828524
AMMONIA,GERMANY,7,9,1.294485688975379
AMMONIA,GERMANY,7,10,1.463331558335876
AMMONIA,GERMANY,7,11,1.913587402707541
AMMONIA,GERMANY,7,12,2.645253133088211
AMMONIA,GERMANY,8,1,1.519613473879385
AMMONIA,GERMANY,8,2,0.9567936812403403
AMMONIA,GERMANY,8,3,0.5628197978854298
AMMONIA,GERMANY,8,4,1.9698693887965
AMMONIA,GERMANY,8,5,2.026151417432756
AMMONIA,GERMANY,8,6,0.8442297430813864
AMMONIA,GERMANY,8,7,2.138715468794195
AMMONIA,GERMANY,8,8,3.208073219762818
AMMONIA,GERMANY,8,9,1.294485688996142
AMMONIA,GERMANY,8,10,1.463331558324534
AMMONIA,GERMANY,8,11,1.913587402640841
AMMONIA,GERMANY,8,12,2.645253133006689
AMMONIA,GERMANY,9,1,1.519613473861593
AMMONIA,GERMANY,9,2,0.9567936812140702
AMMONIA,GERMANY,9,3,0.5628197979214913
AMMONIA,GERMANY,9,4,1.969869388876712
AMMONIA,GERMANY,9,5,2.026151417505527
AMMONIA,GERMANY,9,6,0.8442297429101916
AMMONIA,GERMANY,9,7,2.138715468777935
AMMONIA,GERMANY,9,8,3.208073219772309
AMMONIA,GERMANY,9,9,1.294485689016147
AMMONIA,GERMANY,9,10,1.463331558313406
AMMONIA,GERMANY,9,11,1.91358740257501
AMMONIA,GERMANY,9,12,2.645253132925454
AMMONIA,GERMANY,10,1,1.519613473843995
AMMONIA,GERMANY,10,2,0.9567936811922411
AMMONIA,GERMANY,10,3,0.5628197979486699
AMMONIA,GERMANY,10,4,1.969869388956936
AMMONIA,GERMANY,10,5,2.026151417579529
AMMONIA,GERMANY,10,6,0.8442297429447213
AMMONIA,GERMANY,10,7,2.138715468761263
AMMONIA,GERMANY,10,8,3.208073219796328
AMMONIA,GERMANY,10,9,1.294485689030794
AMMONIA,GERMANY,10,10,1.463331558302417
AMMONIA,GERMANY,10,11,1.913587402509782
AMMONIA,GERMANY,10,12,2.645253132844324
AMMONIA,GERMANY,11,1,1.519613473826551
AMMONIA,GERMANY,11,2,0.9567936811721185
AMMONIA,GERMANY,11,3,0.5628197979614179
AMMONIA,GERMANY,11,4,1.969869389036978
AMMONIA,GERMANY,11,5,2.026151417653483
AMMONIA,GERMANY,11,6,0.844229742974817
AMMONIA,GERMANY,11,7,2.138715468741388
AMMONIA,GERMANY,11,8,3.208073219820373
AMMONIA,GERMANY,11,9,1.294485689042346
AMMONIA,GERMANY,11,10,1.463331558291396
AMMONIA,GERMANY,11,11,1.913587402444359
AMMONIA,GERMANY,11,12,2.645253132763056
AMMONIA,GERMANY,12,1,1.51961347380929
AMMONIA,GERMANY,12,2,0.9567936811511734
AMMONIA,GERMANY,12,3,0.5628197979713201
AMMONIA,GERMANY,12,4,1.969869389097165
AMMONIA,GERMANY,12,5,2.026151417710245
AMMONIA,GERMANY,12,6,0.8442297430061413
AMMONIA,GERMANY,12,7,2.138715468722752
AMMONIA,GERMANY,12,8,3.208073219844612
AMMONIA,GERMANY,12,9,1.294485689052431
AMMONIA,GERMANY,12,10,1.463331558280687
AMMONIA,GERMANY,12,11,1.91358740237939
AMMONIA,GERMANY,12,12,2.645253132682357
AMMONIA,GERMANY,13,1,1.519613473792186
AMMONIA,GERMANY,13,2,0.9567936811261676
AMMONIA,GERMANY,13,3,0.5628197979805682
AMMONIA,GERMANY,13,4,1.969869389175225
AMMONIA,GERMANY,13,5,2.026151417784069
AMMONIA,GERMANY,13,6,0.8442297430375861
