j,n,h,td,val
BATT_LI,GERMANY,1,1,2.002696597460585e-07
BATT_LI,GERMANY,1,2,1.98259053726623e-07
BATT_LI,GERMANY,1,3,1.99161138037825e-07
BATT_LI,GERMANY,1,4,1.947579334317028e-07
BATT_LI,GERMANY,1,5,2.02417466536366e-07
BATT_LI,GERMANY,1,6,1.868855521617897e-07
BATT_LI,GERMANY,1,7,1.939563598870656e-07
BATT_LI,GERMANY,1,8,1.764709086661142e-07
BATT_LI,GERMANY,1,9,1.975998848164678e-07
BATT_LI,GERMANY,1,10,2.002696597893214e-07
BATT_LI,GERMANY,1,11,1.963302047321914e-07
BATT_LI,GERMANY,1,12,2.023132698769168e-07
BATT_LI,GERMANY,2,1,2.083695812918999e-07
BATT_LI,GERMANY,2,2,2.052241461385623e-07
BATT_LI,GERMANY,2,3,2.066687430869527e-07
BATT_LI,GERMANY,2,4,1.989730657038023e-07
BATT_LI,GERMANY,2,5,2.104813837943599e-07
BATT_LI,GERMANY,2,6,1.813181008724289e-07
BATT_LI,GERMANY,2,7,1.974649540430008e-07
BATT_LI,GERMANY,2,8,1.621824847263699e-07
BATT_LI,GERMANY,2,9,2.04207539636795e-07
BATT_LI,GERMANY,2,10,2.083695813680096e-07
BATT_LI,GERMANY,2,11,2.021384945322128e-07
BATT_LI,GERMANY,2,12,2.127239531930859e-07
BATT_LI,GERMANY,3,1,2.142050485447741e-07
BATT_LI,GERMANY,3,2,2.104815886896687e-07
BATT_LI,GERMANY,3,3,2.122403347881967e-07
BATT_LI,GERMANY,3,4,2.01907469998199e-07
BATT_LI,GERMANY,3,5,2.138694968460838e-07
BATT_LI,GERMANY,3,6,1.718068085233368e-07
BATT_LI,GERMANY,3,7,1.997396745554176e-07
BATT_LI,GERMANY,3,8,1.454369023840843e-07
BATT_LI,GERMANY,3,9,2.093169356626547e-07
BATT_LI,GERMANY,3,10,2.14205048663648e-07
BATT_LI,GERMANY,3,11,2.067736535164981e-07
BATT_LI,GERMANY,3,12,2.213737560378128e-07
BATT_LI,GERMANY,4,1,2.184008402909736e-07
BATT_LI,GERMANY,4,2,2.144304172216599e-07
BATT_LI,GERMANY,4,3,2.163698581588713e-07
BATT_LI,GERMANY,4,4,2.037050593559712e-07
BATT_LI,GERMANY,4,5,2.044790085632893e-07
BATT_LI,GERMANY,4,6,1.573862884832624e-07
BATT_LI,GERMANY,4,7,2.008843556256462e-07
BATT_LI,GERMANY,4,8,1.250573256545176e-07
BATT_LI,GERMANY,4,9,2.132636244487926e-07
BATT_LI,GERMANY,4,10,2.184008404238974e-07
BATT_LI,GERMANY,4,11,2.104664820968199e-07
BATT_LI,GERMANY,4,12,2.291825442392519e-07
BATT_LI,GERMANY,5,1,2.21410331479604e-07
BATT_LI,GERMANY,5,2,2.173677571132159e-07
BATT_LI,GERMANY,5,3,2.194230706889845e-07
BATT_LI,GERMANY,5,4,2.04452115889654e-07
BATT_LI,GERMANY,5,5,1.929844221953646e-07
BATT_LI,GERMANY,5,6,1.364518834497186e-07
BATT_LI,GERMANY,5,7,2.009499169673599e-07
BATT_LI,GERMANY,5,8,9.890472523762134e-08
BATT_LI,GERMANY,5,9,2.163029873061835e-07
BATT_LI,GERMANY,5,10,2.214103315890501e-07
BATT_LI,GERMANY,5,11,2.133966041944717e-07
BATT_LI,GERMANY,5,12,2.369863950564311e-07
BATT_LI,GERMANY,6,1,2.23560866289901e-07
BATT_LI,GERMANY,6,2,2.195136549714132e-07
BATT_LI,GERMANY,6,3,2.216705745842602e-07
BATT_LI,GERMANY,6,4,2.04183469761774e-07
BATT_LI,GERMANY,6,5,1.783220836734473e-07
BATT_LI,GERMANY,6,6,1.06320744690914e-07
BATT_LI,GERMANY,6,7,1.999379514914441e-07
BATT_LI,GERMANY,6,8,6.228781308666186e-08
BATT_LI,GERMANY,6,9,2.186300148386872e-07
BATT_LI,GERMANY,6,10,2.235608663805237e-07
BATT_LI,GERMANY,6,11,2.157043930672244e-07
BATT_LI,GERMANY,6,12,2.456208660446109e-07
BATT_LI,GERMANY,7,1,2.250874669522184e-07
BATT_LI,GERMANY,7,2,2.210285278439627e-07
BATT_LI,GERMANY,7,3,2.233118085586263e-07
BATT_LI,GERMANY,7,4,2.028847321569135e-07
BATT_LI,GERMANY,7,5,1.590438545671592e-07
BATT_LI,GERMANY,7,6,6.235969351968937e-08
BATT_LI,GERMANY,7,7,1.978006087940028e-07
BATT_LI,GERMANY,7,8,3.154520329841304e-09
BATT_LI,GERMANY,7,9,2.203932758384044e-07
BATT_LI,GERMANY,7,10,2.25087467004155e-07
BATT_LI,GERMANY,7,11,2.174993262881275e-07
BATT_LI,GERMANY,7,12,2.560042037216587e-07
BATT_LI,GERMANY,8,1,2.26157529464424e-07
BATT_LI,GERMANY,8,2,2.220254998451463e-07
BATT_LI,GERMANY,8,3,2.244926031376058e-07
BATT_LI,GERMANY,8,4,2.004910229614657e-07
BATT_LI,GERMANY,8,5,1.297465042431199e-07
BATT_LI,GERMANY,8,6,1.298153432710279e-08
BATT_LI,GERMANY,8,7,1.94436729833534e-07
BATT_LI,GERMANY,8,8,6.746672071325629e-09
BATT_LI,GERMANY,8,9,2.217050452311769e-07
BATT_LI,GERMANY,8,10,2.261575295135582e-07
BATT_LI,GERMANY,8,11,2.188660147458035e-07
BATT_LI,GERMANY,8,12,2.692261841567356e-07
BATT_LI,GERMANY,9,1,2.268886652978534e-07
BATT_LI,GERMANY,9,2,2.22578949173469e-07
BATT_LI,GERMANY,9,3,2.253179974983523e-07
BATT_LI,GERMANY,9,4,1.968819075572301e-07
BATT_LI,GERMANY,9,5,1.081438228627371e-07
BATT_LI,GERMANY,9,6,7.628776605741112e-08
BATT_LI,GERMANY,9,7,1.89683305329075e-07
BATT_LI,GERMANY,9,8,6.405178068309654e-08
BATT_LI,GERMANY,9,9,2.22648728433752e-07
BATT_LI,GERMANY,9,10,2.268886654466922e-07
BATT_LI,GERMANY,9,11,2.198686190194683e-07
BATT_LI,GERMANY,9,12,2.866477517065417e-07
BATT_LI,GERMANY,10,1,2.273613615502107e-07
BATT_LI,GERMANY,10,2,2.227300624629307e-07
BATT_LI,GERMANY,10,3,2.258614789447275e-07
BATT_LI,GERMANY,10,4,1.918713961277777e-07
BATT_LI,GERMANY,10,5,7.203084220619614e-08
BATT_LI,GERMANY,10,6,1.273437798961363e-07
BATT_LI,GERMANY,10,7,1.833000006124062e-07
BATT_LI,GERMANY,10,8,1.028265600982725e-07
BATT_LI,GERMANY,10,9,2.232842764025299e-07
BATT_LI,GERMANY,10,10,2.273613618853352e-07
BATT_LI,GERMANY,10,11,2.205540791247898e-07
BATT_LI,GERMANY,10,12,3.100158591691798e-07
BATT_LI,GERMANY,11,1,2.276277024606787e-07
BATT_LI,GERMANY,11,2,2.224898660375338e-07
BATT_LI,GERMANY,11,3,2.261714561707205e-07
BATT_LI,GERMANY,11,4,1.851904203125821e-07
BATT_LI,GERMANY,11,5,1.41434160737763e-08
BATT_LI,GERMANY,11,6,1.708958140068859e-07
BATT_LI,GERMANY,11,7,1.749419596673827e-07
BATT_LI,GERMANY,11,8,1.294000527763388e-07
BATT_LI,GERMANY,11,9,2.236520352732551e-07
BATT_LI,GERMANY,11,10,2.276277024962667e-07
BATT_LI,GERMANY,11,11,2.209544208060068e-07
BATT_LI,GERMANY,11,12,3.416010918879895e-07
BATT_LI,GERMANY,12,1,2.277170348417534e-07
BATT_LI,GERMANY,12,2,2.218399685563539e-07
BATT_LI,GERMANY,12,3,2.262755263750186e-07
BATT_LI,GERMANY,12,4,1.961520249204759e-07
BATT_LI,GERMANY,12,5,8.939170808464025e-08
BATT_LI,GERMANY,12,6,2.102623325058872e-07
BATT_LI,GERMANY,12,7,1.641106212404692e-07
BATT_LI,GERMANY,12,8,1.473571161933963e-07
BATT_LI,GERMANY,12,9,2.237753176812493e-07
BATT_LI,GERMANY,12,10,2.277170346706715e-07
BATT_LI,GERMANY,12,11,2.210883029120785e-07
BATT_LI,GERMANY,12,12,3.844101535573395e-07
BATT_LI,GERMANY,13,1,2.276391599439647e-07
BATT_LI,GERMANY,13,2,2.207310500063766e-07
BATT_LI,GERMANY,13,3,2.261829014208684e-07
BATT_LI,GERMANY,13,4,2.055430465186149e-07
BATT_LI,GERMANY,13,5,1.628386773343192e-07
BATT_LI,GERMANY,13,6,2.482957117414734e-07
BATT_LI,GERMANY,13,7,2.009017469639781e-07
BATT_LI,GERMANY,13,8,1.714502483743158e-07
BATT_LI,GERMANY,13,9,2.236618754963744e-07
BATT_LI,GERMANY,13,10,2.276391597926406e-07
BATT_LI,GERMANY,13,11,2.209619056327977e-07
BATT_LI,GERMANY,13,12,4.429344784077023e-07
BATT_LI,GERMANY,14,1,2.27385380476148e-07
BATT_LI,GERMANY,14,2,2.190789336137047e-07
BATT_LI,GERMANY,14,3,2.258851977987373e-07
BATT_LI,GERMANY,14,4,2.138595899944495e-07
BATT_LI,GERMANY,14,5,2.344267941756483e-07
BATT_LI,GERMANY,14,6,2.877192174095833e-07
BATT_LI,GERMANY,14,7,2.294080090483658e-07
BATT_LI,GERMANY,14,8,2.732754155377718e-07
BATT_LI,GERMANY,14,9,2.23304372076592e-07
BATT_LI,GERMANY,14,10,2.273853803945199e-07
BATT_LI,GERMANY,14,11,2.205692121449794e-07
BATT_LI,GERMANY,14,12,4.509677450979162e-07
BATT_LI,GERMANY,15,1,2.269275013712319e-07
BATT_LI,GERMANY,15,2,2.167578418337061e-07
BATT_LI,GERMANY,15,3,2.253556492258402e-07
BATT_LI,GERMANY,15,4,2.215186292303772e-07
BATT_LI,GERMANY,15,5,3.060207207003947e-07
BATT_LI,GERMANY,15,6,3.313791233638094e-07
BATT_LI,GERMANY,15,7,2.516040770693355e-07
BATT_LI,GERMANY,15,8,3.731599710557695e-07
BATT_LI,GERMANY,15,9,2.226798831812994e-07
BATT_LI,GERMANY,15,10,2.269275013954412e-07
BATT_LI,GERMANY,15,11,2.198916986289888e-07
BATT_LI,GERMANY,15,12,4.454674138853121e-07
BATT_LI,GERMANY,16,1,2.262146569601343e-07
BATT_LI,GERMANY,16,2,2.135901168288308e-07
