j,h,td,val
AMMONIA_STORAGE,1,1,0.0003813641931190557
AMMONIA_STORAGE,1,2,0.0003813688612438245
AMMONIA_STORAGE,1,3,0.0003813664282334207
AMMONIA_STORAGE,1,4,0.0003813690182750793
AMMONIA_STORAGE,1,5,0.0003813653892138277
AMMONIA_STORAGE,1,6,0.0003813685492100395
AMMONIA_STORAGE,1,7,0.0003813689465864087
AMMONIA_STORAGE,1,8,0.0003813685350759578
AMMONIA_STORAGE,1,9,0.0003813691780436482
AMMONIA_STORAGE,1,10,0.0003813640799489268
AMMONIA_STORAGE,1,11,0.0003813690415758075
AMMONIA_STORAGE,1,12,0.0003813654239077115
AMMONIA_STORAGE,2,1,0.0003813641931195239
AMMONIA_STORAGE,2,2,0.0003813688612443293
AMMONIA_STORAGE,2,3,0.0003813664282335225
AMMONIA_STORAGE,2,4,0.0003813690182750114
AMMONIA_STORAGE,2,5,0.0003813653943781764
AMMONIA_STORAGE,2,6,0.0003813685492096071
AMMONIA_STORAGE,2,7,0.0003813689465862974
AMMONIA_STORAGE,2,8,0.0003813685350768636
AMMONIA_STORAGE,2,9,0.0003813691780440483
AMMONIA_STORAGE,2,10,0.0003813640799481189
AMMONIA_STORAGE,2,11,0.000381369041575858
AMMONIA_STORAGE,2,12,0.0003813654239073991
AMMONIA_STORAGE,3,1,0.0003813641931193774
AMMONIA_STORAGE,3,2,0.0003813688612437057
AMMONIA_STORAGE,3,3,0.0003813664282334958
AMMONIA_STORAGE,3,4,0.0003813690182748362
AMMONIA_STORAGE,3,5,0.0003813653996142536
AMMONIA_STORAGE,3,6,0.0003813685492098805
AMMONIA_STORAGE,3,7,0.0003813689465863275
AMMONIA_STORAGE,3,8,0.0003813685350765608
AMMONIA_STORAGE,3,9,0.0003813691780435031
AMMONIA_STORAGE,3,10,0.0003813640799486927
AMMONIA_STORAGE,3,11,0.0003813690415763059
AMMONIA_STORAGE,3,12,0.000381365423907578
AMMONIA_STORAGE,4,1,0.0003813641931193621
AMMONIA_STORAGE,4,2,0.0003813688612434892
AMMONIA_STORAGE,4,3,0.0003813664282335757
AMMONIA_STORAGE,4,4,0.0003813690182760193
AMMONIA_STORAGE,4,5,0.0003813654187918082
AMMONIA_STORAGE,4,6,0.0003813685492097688
AMMONIA_STORAGE,4,7,0.0003813689465863554
AMMONIA_STORAGE,4,8,0.0003813685350760044
AMMONIA_STORAGE,4,9,0.0003813691780433421
AMMONIA_STORAGE,4,10,0.0003813640799487883
AMMONIA_STORAGE,4,11,0.0003813690415760833
AMMONIA_STORAGE,4,12,0.0003813654239081004
AMMONIA_STORAGE,5,1,0.0003813641931196534
AMMONIA_STORAGE,5,2,0.0003813688612438448
AMMONIA_STORAGE,5,3,0.0003813664282334711
AMMONIA_STORAGE,5,4,0.0003813690182749492
AMMONIA_STORAGE,5,5,0.0003813654188321179
AMMONIA_STORAGE,5,6,0.0003813685492097347
AMMONIA_STORAGE,5,7,0.000381368946586481
AMMONIA_STORAGE,5,8,0.0003813685350755575
AMMONIA_STORAGE,5,9,0.0003813691780438316
AMMONIA_STORAGE,5,10,0.0003813640799484704
AMMONIA_STORAGE,5,11,0.0003813690415765333
AMMONIA_STORAGE,5,12,0.0003813654239072155
AMMONIA_STORAGE,6,1,0.0003813641931188365
AMMONIA_STORAGE,6,2,0.0003813688612438221
AMMONIA_STORAGE,6,3,0.0003813664282332777
AMMONIA_STORAGE,6,4,0.0003813690182753145
AMMONIA_STORAGE,6,5,0.0003813654188725596
AMMONIA_STORAGE,6,6,0.0003813685492094952
AMMONIA_STORAGE,6,7,0.0003813689465864108
AMMONIA_STORAGE,6,8,0.0003813685350767994
AMMONIA_STORAGE,6,9,0.0003813691780438772
AMMONIA_STORAGE,6,10,0.0003813640799486519
AMMONIA_STORAGE,6,11,0.0003813690415765774
AMMONIA_STORAGE,6,12,0.0003813654239076804
AMMONIA_STORAGE,7,1,0.0003813641931197312
AMMONIA_STORAGE,7,2,0.0003813688612441037
AMMONIA_STORAGE,7,3,0.0003813664282337078
AMMONIA_STORAGE,7,4,0.0003813690182745022
AMMONIA_STORAGE,7,5,0.0003813654189129485
AMMONIA_STORAGE,7,6,0.0003813685492098274
AMMONIA_STORAGE,7,7,0.0003813689465859156
AMMONIA_STORAGE,7,8,0.0003813685350754524
AMMONIA_STORAGE,7,9,0.0003813691780436633
AMMONIA_STORAGE,7,10,0.000381364079948792
AMMONIA_STORAGE,7,11,0.0003813690415760954
AMMONIA_STORAGE,7,12,0.000381365423907846
AMMONIA_STORAGE,8,1,0.0003813641931198007
AMMONIA_STORAGE,8,2,0.000381368861243869
AMMONIA_STORAGE,8,3,0.0003813664282335983
AMMONIA_STORAGE,8,4,0.0003813690182757747
AMMONIA_STORAGE,8,5,0.0003813654244918737
AMMONIA_STORAGE,8,6,0.0003813676560309913
AMMONIA_STORAGE,8,7,0.0003813689465864254
AMMONIA_STORAGE,8,8,0.000381366365843957
AMMONIA_STORAGE,8,9,0.0003813691780443033
AMMONIA_STORAGE,8,10,0.0003813640799487434
AMMONIA_STORAGE,8,11,0.0003813690415763989
AMMONIA_STORAGE,8,12,0.0003813654239078237
AMMONIA_STORAGE,9,1,0.0003813641931190074
AMMONIA_STORAGE,9,2,0.0003813688612438275
AMMONIA_STORAGE,9,3,0.0003813664282337748
AMMONIA_STORAGE,9,4,0.0003813690182750275
AMMONIA_STORAGE,9,5,0.0003813653943790533
AMMONIA_STORAGE,9,6,0.000381362748512868
AMMONIA_STORAGE,9,7,0.0003813689465865888
AMMONIA_STORAGE,9,8,0.0003813660202669606
AMMONIA_STORAGE,9,9,0.0003813691780437117
AMMONIA_STORAGE,9,10,0.0003813640799491307
AMMONIA_STORAGE,9,11,0.000381369041576343
AMMONIA_STORAGE,9,12,0.0003813654239072773
