ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,6.465891180191278
ELECTRICITY,GERMANY,1,2,-0.7181163367314127
ELECTRICITY,GERMANY,1,3,-0.7171546833881521
ELECTRICITY,GERMANY,1,4,-0.6860476681912999
ELECTRICITY,GERMANY,1,5,1.236971040164406
ELECTRICITY,GERMANY,1,6,-0.6630273533484186
ELECTRICITY,GERMANY,1,7,-0.6680715769084529
ELECTRICITY,GERMANY,1,8,-0.6673900504447374
ELECTRICITY,GERMANY,1,9,-0.6817713188406742
ELECTRICITY,GERMANY,1,10,6.135100451196124
ELECTRICITY,GERMANY,1,11,-0.6810251995352345
ELECTRICITY,GERMANY,1,12,6.236345493187798
ELECTRICITY,GERMANY,2,1,6.412376692312307
ELECTRICITY,GERMANY,2,2,-0.7106861134165996
ELECTRICITY,GERMANY,2,3,-0.7124604535729873
ELECTRICITY,GERMANY,2,4,-0.6869836152610773
ELECTRICITY,GERMANY,2,5,1.23014470540604
ELECTRICITY,GERMANY,2,6,-0.6670018277524292
ELECTRICITY,GERMANY,2,7,-0.6687267390153266
ELECTRICITY,GERMANY,2,8,-0.6678375905823373
ELECTRICITY,GERMANY,2,9,-0.6821074684558326
ELECTRICITY,GERMANY,2,10,6.151132938935568
ELECTRICITY,GERMANY,2,11,-0.6757318323927777
ELECTRICITY,GERMANY,2,12,6.201813640740653
ELECTRICITY,GERMANY,3,1,6.411644991456342
ELECTRICITY,GERMANY,3,2,-0.7072250911354487
ELECTRICITY,GERMANY,3,3,-0.7141326330188775
ELECTRICITY,GERMANY,3,4,-0.6926315875053817
ELECTRICITY,GERMANY,3,5,1.235975319360676
ELECTRICITY,GERMANY,3,6,-0.6724547012147823
ELECTRICITY,GERMANY,3,7,-0.6757272187258678
ELECTRICITY,GERMANY,3,8,-0.6710969226101824
ELECTRICITY,GERMANY,3,9,-0.6862684729518165
ELECTRICITY,GERMANY,3,10,6.21525699678476
ELECTRICITY,GERMANY,3,11,-0.6738480765337016
ELECTRICITY,GERMANY,3,12,6.214825046701733
ELECTRICITY,GERMANY,4,1,6.433047245209522
ELECTRICITY,GERMANY,4,2,-0.7076475850838548
ELECTRICITY,GERMANY,4,3,-0.7165390685406408
ELECTRICITY,GERMANY,4,4,-0.7091299405948988
ELECTRICITY,GERMANY,4,5,1.238091130435585
ELECTRICITY,GERMANY,4,6,-0.6895179173569446
ELECTRICITY,GERMANY,4,7,-0.690643691417506
ELECTRICITY,GERMANY,4,8,-0.6922143664121663
ELECTRICITY,GERMANY,4,9,-0.7082407912124111
ELECTRICITY,GERMANY,4,10,6.347559005856112
ELECTRICITY,GERMANY,4,11,-0.6720243003011319
ELECTRICITY,GERMANY,4,12,6.266917885228061
ELECTRICITY,GERMANY,5,1,6.546277993852414
ELECTRICITY,GERMANY,5,2,-0.7182435470780959
ELECTRICITY,GERMANY,5,3,-0.7326834759124381
ELECTRICITY,GERMANY,5,4,-0.7478128475049601
ELECTRICITY,GERMANY,5,5,1.298703358126659
ELECTRICITY,GERMANY,5,6,-0.7269432292927434
ELECTRICITY,GERMANY,5,7,-0.7265082148104796
ELECTRICITY,GERMANY,5,8,-0.7299606689791602
ELECTRICITY,GERMANY,5,9,-0.744577901370647
ELECTRICITY,GERMANY,5,10,6.720271998941911
ELECTRICITY,GERMANY,5,11,-0.6708523906034287
ELECTRICITY,GERMANY,5,12,6.416982818914676
ELECTRICITY,GERMANY,6,1,6.869690085212781
ELECTRICITY,GERMANY,6,2,-0.754184528048313
ELECTRICITY,GERMANY,6,3,-0.772192256234888
ELECTRICITY,GERMANY,6,4,-0.7717071503713981
ELECTRICITY,GERMANY,6,5,1.349807202053839
ELECTRICITY,GERMANY,6,6,-0.755130359887815
ELECTRICITY,GERMANY,6,7,-0.7552542765713923
ELECTRICITY,GERMANY,6,8,-0.7573825651395367
ELECTRICITY,GERMANY,6,9,-0.7708410700691672
ELECTRICITY,GERMANY,6,10,6.97969552895654
ELECTRICITY,GERMANY,6,11,-0.6788494549481854
ELECTRICITY,GERMANY,6,12,6.794850917179858
ELECTRICITY,GERMANY,7,1,7.186582037183697
ELECTRICITY,GERMANY,7,2,-0.7869274742106995
ELECTRICITY,GERMANY,7,3,-0.8011116657138331
ELECTRICITY,GERMANY,7,4,-0.7862281529283166
ELECTRICITY,GERMANY,7,5,1.38235375459719
ELECTRICITY,GERMANY,7,6,-0.7690087234380059
ELECTRICITY,GERMANY,7,7,-0.7691201170542428
ELECTRICITY,GERMANY,7,8,-0.7733120999898091
ELECTRICITY,GERMANY,7,9,-0.7886088820775257
ELECTRICITY,GERMANY,7,10,7.118830971826881
ELECTRICITY,GERMANY,7,11,-0.694054620803982
ELECTRICITY,GERMANY,7,12,7.1084292589331
ELECTRICITY,GERMANY,8,1,7.335572028532866
ELECTRICITY,GERMANY,8,2,-0.7975247544110857
ELECTRICITY,GERMANY,8,3,-0.8072579300221179
ELECTRICITY,GERMANY,8,4,-0.7898387948270909
ELECTRICITY,GERMANY,8,5,1.38334870463278
ELECTRICITY,GERMANY,8,6,-0.6068178753436229
ELECTRICITY,GERMANY,8,7,-0.775845085915762
ELECTRICITY,GERMANY,8,8,0.6993855057944671
ELECTRICITY,GERMANY,8,9,-0.7953925123367043
ELECTRICITY,GERMANY,8,10,7.153634017681085
ELECTRICITY,GERMANY,8,11,-0.7201661926421181
ELECTRICITY,GERMANY,8,12,7.208626134495233
ELECTRICITY,GERMANY,9,1,7.324696801730838
ELECTRICITY,GERMANY,9,2,-0.8007181753787336
ELECTRICITY,GERMANY,9,3,-0.8051619384054334
ELECTRICITY,GERMANY,9,4,-0.795590248046949
ELECTRICITY,GERMANY,9,5,1.444775713010984
ELECTRICITY,GERMANY,9,6,1.412978400945562
ELECTRICITY,GERMANY,9,7,-0.7898354993775882
ELECTRICITY,GERMANY,9,8,1.428035892170399
ELECTRICITY,GERMANY,9,9,-0.8048534750405025
ELECTRICITY,GERMANY,9,10,7.182937500218699
ELECTRICITY,GERMANY,9,11,-0.7344314579051314
ELECTRICITY,GERMANY,9,12,7.246379942761635
ELECTRICITY,GERMANY,10,1,7.392739258321697
ELECTRICITY,GERMANY,10,2,-0.805427565003356
ELECTRICITY,GERMANY,10,3,-0.8086756899716505
ELECTRICITY,GERMANY,10,4,-0.7983414009932801
ELECTRICITY,GERMANY,10,5,1.45799479722416
ELECTRICITY,GERMANY,10,6,1.429176646689939
ELECTRICITY,GERMANY,10,7,-0.7983644705707889
ELECTRICITY,GERMANY,10,8,1.443768851797998
ELECTRICITY,GERMANY,10,9,-0.8135610671567832
ELECTRICITY,GERMANY,10,10,7.252938961818373
ELECTRICITY,GERMANY,10,11,-0.7449674402049311
ELECTRICITY,GERMANY,10,12,7.271322947266455
ELECTRICITY,GERMANY,11,1,7.462587379802088
ELECTRICITY,GERMANY,11,2,-0.8072645235590699
ELECTRICITY,GERMANY,11,3,-0.8069797823929861
ELECTRICITY,GERMANY,11,4,-0.7972162834988836
ELECTRICITY,GERMANY,11,5,1.455569121519204
ELECTRICITY,GERMANY,11,6,1.435797423090477
ELECTRICITY,GERMANY,11,7,-0.7872946037879984
ELECTRICITY,GERMANY,11,8,1.432846749067608
ELECTRICITY,GERMANY,11,9,-0.8105864726607734
ELECTRICITY,GERMANY,11,10,7.235147978823406
ELECTRICITY,GERMANY,11,11,-0.7498580869630587
ELECTRICITY,GERMANY,11,12,7.29459009191379
ELECTRICITY,GERMANY,12,1,7.439538737528196
ELECTRICITY,GERMANY,12,2,-0.805846763246393
ELECTRICITY,GERMANY,12,3,-0.7970475510833381
ELECTRICITY,GERMANY,12,4,-0.688450893726511
ELECTRICITY,GERMANY,12,5,4.649536144220974
ELECTRICITY,GERMANY,12,6,1.429961714624284
ELECTRICITY,GERMANY,12,7,-0.7838052374827242
ELECTRICITY,GERMANY,12,8,1.415356352145139
ELECTRICITY,GERMANY,12,9,-0.8077469968402511
ELECTRICITY,GERMANY,12,10,7.213863710716481
ELECTRICITY,GERMANY,12,11,-0.7476928881147131
ELECTRICITY,GERMANY,12,12,7.297156988085462
ELECTRICITY,GERMANY,13,1,7.418224940441917
ELECTRICITY,GERMANY,13,2,-0.8037712043864644
ELECTRICITY,GERMANY,13,3,-0.787806074145422
ELECTRICITY,GERMANY,13,4,-0.6837644371827878
ELECTRICITY,GERMANY,13,5,5.095027386143968
ELECTRICITY,GERMANY,13,6,1.417817827664479
ELECTRICITY,GERMANY,13,7,-0.5456238380451595
ELECTRICITY,GERMANY,13,8,1.425715634911853
ELECTRICITY,GERMANY,13,9,-0.8014834091709133
ELECTRICITY,GERMANY,13,10,7.141891382067271
ELECTRICITY,GERMANY,13,11,-0.7361108871128437
ELECTRICITY,GERMANY,13,12,7.233220986315544
ELECTRICITY,GERMANY,14,1,7.366870023493121
ELECTRICITY,GERMANY,14,2,-0.7984409266734644
ELECTRICITY,GERMANY,14,3,-0.7778857068022518
ELECTRICITY,GERMANY,14,4,-0.6783845392904482
ELECTRICITY,GERMANY,14,5,5.048094233088619
ELECTRICITY,GERMANY,14,6,1.412275642016326
ELECTRICITY,GERMANY,14,7,-0.5674707345010859
ELECTRICITY,GERMANY,14,8,6.859204337049434
ELECTRICITY,GERMANY,14,9,-0.7995053999441524
ELECTRICITY,GERMANY,14,10,7.078911916893063
ELECTRICITY,GERMANY,14,11,-0.7283464907809503
ELECTRICITY,GERMANY,14,12,3.353141722098755
ELECTRICITY,GERMANY,15,1,7.343650262550341
ELECTRICITY,GERMANY,15,2,-0.7935384158517138
ELECTRICITY,GERMANY,15,3,-0.7761383880870198
ELECTRICITY,GERMANY,15,4,-0.673077474004586
ELECTRICITY,GERMANY,15,5,4.998329688565647
ELECTRICITY,GERMANY,15,6,1.396801666779254
ELECTRICITY,GERMANY,15,7,-0.5880255467966435
ELECTRICITY,GERMANY,15,8,3.964547503763569
ELECTRICITY,GERMANY,15,9,-0.7937130820392042
ELECTRICITY,GERMANY,15,10,6.983991325336234
ELECTRICITY,GERMANY,15,11,-0.7255524949469674
ELECTRICITY,GERMANY,15,12,1.450826342928693
ELECTRICITY,GERMANY,16,1,7.334716408380388
ELECTRICITY,GERMANY,16,2,-0.7911082521834913
ELECTRICITY,GERMANY,16,3,-0.776736206971222
ELECTRICITY,GERMANY,16,4,-0.6943746971657418
ELECTRICITY,GERMANY,16,5,4.960384572111366
ELECTRICITY,GERMANY,16,6,1.390408746630726
ELECTRICITY,GERMANY,16,7,-0.6119240237711949
ELECTRICITY,GERMANY,16,8,1.373503028884571
ELECTRICITY,GERMANY,16,9,-0.7916862982037145
ELECTRICITY,GERMANY,16,10,7.004673697853704
ELECTRICITY,GERMANY,16,11,-0.7281645750998962
ELECTRICITY,GERMANY,16,12,0.9561539747485455
ELECTRICITY,GERMANY,17,1,7.436724042425155
ELECTRICITY,GERMANY,17,2,-0.8071854296299392
ELECTRICITY,GERMANY,17,3,-0.7900549796051877
ELECTRICITY,GERMANY,17,4,-0.7204785405399008
ELECTRICITY,GERMANY,17,5,1.391492136235115
ELECTRICITY,GERMANY,17,6,1.343094186984544
ELECTRICITY,GERMANY,17,7,-0.7644390670855898
ELECTRICITY,GERMANY,17,8,1.375251685381485
ELECTRICITY,GERMANY,17,9,-0.7871238917862229
ELECTRICITY,GERMANY,17,10,7.011601260262935
ELECTRICITY,GERMANY,17,11,-0.7493756135070555
ELECTRICITY,GERMANY,17,12,0.899497856464123
ELECTRICITY,GERMANY,18,1,7.397153079353885
ELECTRICITY,GERMANY,18,2,-0.8107558654179599
ELECTRICITY,GERMANY,18,3,-0.8099583314013756
ELECTRICITY,GERMANY,18,4,-0.7491072139156643
ELECTRICITY,GERMANY,18,5,1.34308066228138
ELECTRICITY,GERMANY,18,6,-0.4776456686583685
ELECTRICITY,GERMANY,18,7,-0.7606728756350662
ELECTRICITY,GERMANY,18,8,0.6828788402813757
ELECTRICITY,GERMANY,18,9,-0.78101717455894
ELECTRICITY,GERMANY,18,10,7.074197161738056
ELECTRICITY,GERMANY,18,11,-0.7474154001106967
ELECTRICITY,GERMANY,18,12,0.9441891868353451
ELECTRICITY,GERMANY,19,1,7.310723641239861
ELECTRICITY,GERMANY,19,2,-0.8054400882239321
ELECTRICITY,GERMANY,19,3,-0.80551390643312
ELECTRICITY,GERMANY,19,4,-0.7744596212053096
ELECTRICITY,GERMANY,19,5,1.370853010387549
ELECTRICITY,GERMANY,19,6,-0.4964611119383733
ELECTRICITY,GERMANY,19,7,-0.7503076047273538
ELECTRICITY,GERMANY,19,8,-0.744015017012913
ELECTRICITY,GERMANY,19,9,-0.7756691007322871
ELECTRICITY,GERMANY,19,10,6.939316225273174
ELECTRICITY,GERMANY,19,11,-0.736960489147549
ELECTRICITY,GERMANY,19,12,0.916634369074842
ELECTRICITY,GERMANY,20,1,7.134235810778165
ELECTRICITY,GERMANY,20,2,-0.7891414474358527
ELECTRICITY,GERMANY,20,3,-0.7870309519011016
ELECTRICITY,GERMANY,20,4,-0.6600833172617655
ELECTRICITY,GERMANY,20,5,2.410255029533957
ELECTRICITY,GERMANY,20,6,-0.5143764526071237
ELECTRICITY,GERMANY,20,7,-0.7436432746669652
ELECTRICITY,GERMANY,20,8,-0.7354959322581323
ELECTRICITY,GERMANY,20,9,-0.7625078561388534
ELECTRICITY,GERMANY,20,10,6.745881538689304
ELECTRICITY,GERMANY,20,11,-0.7150099217706227
ELECTRICITY,GERMANY,20,12,0.8840407937285022
ELECTRICITY,GERMANY,21,1,6.969620513315562
ELECTRICITY,GERMANY,21,2,-0.772540931150786
ELECTRICITY,GERMANY,21,3,-0.7692512742460735
ELECTRICITY,GERMANY,21,4,-0.6453789409166575
ELECTRICITY,GERMANY,21,5,6.604471655382952
ELECTRICITY,GERMANY,21,6,-0.527930212962616
ELECTRICITY,GERMANY,21,7,-0.7216281138132103
ELECTRICITY,GERMANY,21,8,-0.7156057640647404
ELECTRICITY,GERMANY,21,9,-0.738276085433867
ELECTRICITY,GERMANY,21,10,6.615839388022607
ELECTRICITY,GERMANY,21,11,-0.7042643402858815
ELECTRICITY,GERMANY,21,12,0.8470464712725772
ELECTRICITY,GERMANY,22,1,6.856118196872501
ELECTRICITY,GERMANY,22,2,-0.7653453525904723
ELECTRICITY,GERMANY,22,3,-0.7577561153691761
ELECTRICITY,GERMANY,22,4,-0.6508683549900525
ELECTRICITY,GERMANY,22,5,6.419202904214231
ELECTRICITY,GERMANY,22,6,-0.5363265819874385
ELECTRICITY,GERMANY,22,7,-0.6966166079196228
ELECTRICITY,GERMANY,22,8,-0.6936123540939505
ELECTRICITY,GERMANY,22,9,-0.7154100047857739
ELECTRICITY,GERMANY,22,10,6.42475929861196
ELECTRICITY,GERMANY,22,11,-0.7013787268545997
ELECTRICITY,GERMANY,22,12,0.8177188476167032
ELECTRICITY,GERMANY,23,1,6.67486270937205
ELECTRICITY,GERMANY,23,2,-0.7487791096135368
ELECTRICITY,GERMANY,23,3,-0.7354003490401482
ELECTRICITY,GERMANY,23,4,-0.6606137517041475
ELECTRICITY,GERMANY,23,5,6.306018812271553
ELECTRICITY,GERMANY,23,6,-0.6948620349331449
ELECTRICITY,GERMANY,23,7,-0.6825227129793703
ELECTRICITY,GERMANY,23,8,-0.6808287833481828
ELECTRICITY,GERMANY,23,9,-0.69975532121817
ELECTRICITY,GERMANY,23,10,6.305527548650055
ELECTRICITY,GERMANY,23,11,-0.6880645671709971
ELECTRICITY,GERMANY,23,12,0.7844711375413738
ELECTRICITY,GERMANY,24,1,6.543994379391776
ELECTRICITY,GERMANY,24,2,-0.09265508558269175
ELECTRICITY,GERMANY,24,3,-0.7146460680367142
ELECTRICITY,GERMANY,24,4,-0.6744798469422406
ELECTRICITY,GERMANY,24,5,6.190456744944058
ELECTRICITY,GERMANY,24,6,-0.6862018990697081
ELECTRICITY,GERMANY,24,7,-0.6731434807664272
ELECTRICITY,GERMANY,24,8,-0.6696864135553824
ELECTRICITY,GERMANY,24,9,-0.6901704445369603
ELECTRICITY,GERMANY,24,10,6.189765515598246
ELECTRICITY,GERMANY,24,11,-0.6796357813275122
ELECTRICITY,GERMANY,24,12,0.7512323638098621
HEAT_HIGH_T,GERMANY,1,1,0.6915489865926574
HEAT_HIGH_T,GERMANY,1,2,0.1629871405718184
HEAT_HIGH_T,GERMANY,1,3,0.1629608537565694
HEAT_HIGH_T,GERMANY,1,4,0.1630062535725898
HEAT_HIGH_T,GERMANY,1,5,0.21841763624953
HEAT_HIGH_T,GERMANY,1,6,0.1629818681253603
HEAT_HIGH_T,GERMANY,1,7,0.1630075965134203
HEAT_HIGH_T,GERMANY,1,8,0.1630125581139019
HEAT_HIGH_T,GERMANY,1,9,0.1629969922878125
HEAT_HIGH_T,GERMANY,1,10,0.6915462803668575
HEAT_HIGH_T,GERMANY,1,11,0.1630057476735445
HEAT_HIGH_T,GERMANY,1,12,0.6401554233346154
HEAT_HIGH_T,GERMANY,2,1,0.6916156041204928
HEAT_HIGH_T,GERMANY,2,2,0.1630198679869395
HEAT_HIGH_T,GERMANY,2,3,0.163017282388715
HEAT_HIGH_T,GERMANY,2,4,0.1630190673815513
HEAT_HIGH_T,GERMANY,2,5,0.2131776560190524
HEAT_HIGH_T,GERMANY,2,6,0.1630207527578058
HEAT_HIGH_T,GERMANY,2,7,0.1630189202136521
HEAT_HIGH_T,GERMANY,2,8,0.1630183786729624
HEAT_HIGH_T,GERMANY,2,9,0.1630197907740012
HEAT_HIGH_T,GERMANY,2,10,0.6916154244816681
HEAT_HIGH_T,GERMANY,2,11,0.1630191211614758
HEAT_HIGH_T,GERMANY,2,12,0.6397598509181357
HEAT_HIGH_T,GERMANY,3,1,0.6916194904217967
HEAT_HIGH_T,GERMANY,3,2,0.1630210176090898
HEAT_HIGH_T,GERMANY,3,3,0.1630245868546432
HEAT_HIGH_T,GERMANY,3,4,0.1630183772448994
HEAT_HIGH_T,GERMANY,3,5,0.2129518301440214
HEAT_HIGH_T,GERMANY,3,6,0.1630235078207427
HEAT_HIGH_T,GERMANY,3,7,0.1630182943557976
HEAT_HIGH_T,GERMANY,3,8,0.1630182382889416
HEAT_HIGH_T,GERMANY,3,9,0.1630194721160869
