pt,n,h,td,val
CCGT,GERMANY,1,1,2.934481095824191e-09
CCGT,GERMANY,1,2,2.488406655319295e-07
CCGT,GERMANY,1,3,2.331349693102491e-07
CCGT,GERMANY,1,4,2.625093828897279e-07
CCGT,GERMANY,1,5,3.542281395972848e-09
CCGT,GERMANY,1,6,2.456066385453426e-07
CCGT,GERMANY,1,7,2.636157400278801e-07
CCGT,GERMANY,1,8,2.679826652104135e-07
CCGT,GERMANY,1,9,2.555602808240169e-07
CCGT,GERMANY,1,10,3.046145051737963e-09
CCGT,GERMANY,1,11,2.620982830806812e-07
CCGT,GERMANY,1,12,1.695418745747064e-09
CCGT,GERMANY,2,1,2.93447704223201e-09
CCGT,GERMANY,2,2,2.488409353760033e-07
CCGT,GERMANY,2,3,2.331353977765858e-07
CCGT,GERMANY,2,4,2.6250936815671e-07
CCGT,GERMANY,2,5,3.560141189646707e-09
CCGT,GERMANY,2,6,2.45606952908147e-07
CCGT,GERMANY,2,7,2.636157871005767e-07
CCGT,GERMANY,2,8,2.679825829146063e-07
CCGT,GERMANY,2,9,2.555604498366125e-07
CCGT,GERMANY,2,10,3.046143989982775e-09
CCGT,GERMANY,2,11,2.620982033996927e-07
CCGT,GERMANY,2,12,1.695410640679121e-09
CCGT,GERMANY,3,1,2.934472722951178e-09
CCGT,GERMANY,3,2,2.488411908837591e-07
CCGT,GERMANY,3,3,2.331358120630316e-07
CCGT,GERMANY,3,4,2.625093490633956e-07
CCGT,GERMANY,3,5,3.57833651255888e-09
CCGT,GERMANY,3,6,2.456072561680062e-07
CCGT,GERMANY,3,7,2.636158338241612e-07
CCGT,GERMANY,3,8,2.679824983020703e-07
CCGT,GERMANY,3,9,2.555606175466894e-07
CCGT,GERMANY,3,10,3.046142833010397e-09
CCGT,GERMANY,3,11,2.620981162068482e-07
CCGT,GERMANY,3,12,1.695402222427308e-09
CCGT,GERMANY,4,1,2.934468116884452e-09
CCGT,GERMANY,4,2,2.488414325219556e-07
CCGT,GERMANY,4,3,2.331362141760833e-07
CCGT,GERMANY,4,4,2.625093276565508e-07
CCGT,GERMANY,4,5,3.645729441778925e-09
CCGT,GERMANY,4,6,2.456075523345579e-07
CCGT,GERMANY,4,7,2.636158806948513e-07
CCGT,GERMANY,4,8,2.679824114416134e-07
CCGT,GERMANY,4,9,2.555607849627212e-07
CCGT,GERMANY,4,10,3.046141605488168e-09
CCGT,GERMANY,4,11,2.620980214916707e-07
CCGT,GERMANY,4,12,1.695393453659218e-09
CCGT,GERMANY,5,1,2.93446331548731e-09
CCGT,GERMANY,5,2,2.488416656405804e-07
CCGT,GERMANY,5,3,2.331366078930258e-07
CCGT,GERMANY,5,4,2.625093109402607e-07
CCGT,GERMANY,5,5,3.645871836136256e-09
CCGT,GERMANY,5,6,2.456078504178608e-07
CCGT,GERMANY,5,7,2.636159278344898e-07
CCGT,GERMANY,5,8,2.679823227147769e-07
CCGT,GERMANY,5,9,2.555609521979437e-07
CCGT,GERMANY,5,10,3.046140404192906e-09
CCGT,GERMANY,5,11,2.620979228016475e-07
CCGT,GERMANY,5,12,1.695384369085993e-09
CCGT,GERMANY,6,1,2.93445875879975e-09
CCGT,GERMANY,6,2,2.488419145347725e-07
CCGT,GERMANY,6,3,2.331370066030271e-07
CCGT,GERMANY,6,4,2.625092987151062e-07
CCGT,GERMANY,6,5,3.646014359765574e-09
CCGT,GERMANY,6,6,2.456081501793507e-07
CCGT,GERMANY,6,7,2.636159753104282e-07
CCGT,GERMANY,6,8,2.679822317747857e-07
CCGT,GERMANY,6,9,2.555611192893162e-07
CCGT,GERMANY,6,10,3.046139223912653e-09
CCGT,GERMANY,6,11,2.620978320106157e-07
CCGT,GERMANY,6,12,1.695375218564926e-09
CCGT,GERMANY,7,1,2.934454426756941e-09
CCGT,GERMANY,7,2,2.488421782513459e-07
CCGT,GERMANY,7,3,2.331374094278869e-07
CCGT,GERMANY,7,4,2.625092887711683e-07
CCGT,GERMANY,7,5,3.64615658527109e-09
