p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,152981.2429679109,27,1,5665.971961774478,5665971.961774478
AMMONIA,GERMANY,1,2,96321.5233497302,17,1,5665.971961748835,5665971.961748836
AMMONIA,GERMANY,1,3,56659.71962372692,10,1,5665.971962372692,5665971.962372692
AMMONIA,GERMANY,1,4,198309.0186644269,35,1,5665.971961840769,5665971.961840769
AMMONIA,GERMANY,1,5,203974.9906259098,36,1,5665.971961830827,5665971.961830827
AMMONIA,GERMANY,1,6,84989.57942757655,15,1,5665.971961838437,5665971.961838437
AMMONIA,GERMANY,1,7,215306.9345481782,38,1,5665.971961794163,5665971.961794163
AMMONIA,GERMANY,1,8,322960.4018227987,57,1,5665.971961803486,5665971.961803486
AMMONIA,GERMANY,1,9,130317.3551214763,23,1,5665.971961803318,5665971.961803318
AMMONIA,GERMANY,1,10,147315.2710068167,26,1,5665.971961800643,5665971.961800643
AMMONIA,GERMANY,1,11,192643.046700067,34,1,5665.971961766677,5665971.961766677
AMMONIA,GERMANY,1,12,266300.6822024619,47,1,5665.971961754508,5665971.961754508
AMMONIA,GERMANY,2,1,152981.2429679105,27,1,5665.971961774463,5665971.961774463
AMMONIA,GERMANY,2,2,96321.52334972993,17,1,5665.97196174882,5665971.96174882
AMMONIA,GERMANY,2,3,56659.71962372692,10,1,5665.971962372692,5665971.962372692
AMMONIA,GERMANY,2,4,198309.0186644263,35,1,5665.971961840751,5665971.961840751
AMMONIA,GERMANY,2,5,203974.9906259093,36,1,5665.971961830814,5665971.961830813
AMMONIA,GERMANY,2,6,84989.5794275763,15,1,5665.971961838421,5665971.9618384205
AMMONIA,GERMANY,2,7,215306.9345481776,38,1,5665.971961794147,5665971.961794147
AMMONIA,GERMANY,2,8,322960.4018227978,57,1,5665.97196180347,5665971.96180347
AMMONIA,GERMANY,2,9,130317.355121476,23,1,5665.971961803304,5665971.961803304
AMMONIA,GERMANY,2,10,147315.2710068163,26,1,5665.971961800627,5665971.9618006265
AMMONIA,GERMANY,2,11,192643.0467000665,34,1,5665.971961766662,5665971.961766662
AMMONIA,GERMANY,2,12,266300.6822024612,47,1,5665.971961754493,5665971.961754493
AMMONIA,GERMANY,3,1,152981.2429679101,27,1,5665.971961774449,5665971.961774449
AMMONIA,GERMANY,3,2,96321.52334972967,17,1,5665.9719617488045,5665971.961748805
AMMONIA,GERMANY,3,3,56659.71962372692,10,1,5665.971962372692,5665971.962372692
AMMONIA,GERMANY,3,4,198309.0186644258,35,1,5665.971961840737,5665971.961840737
AMMONIA,GERMANY,3,5,203974.9906259087,36,1,5665.971961830797,5665971.961830798
AMMONIA,GERMANY,3,6,84989.57942757609,15,1,5665.971961838406,5665971.9618384065
AMMONIA,GERMANY,3,7,215306.934548177,38,1,5665.971961794132,5665971.961794131
AMMONIA,GERMANY,3,8,322960.4018227969,57,1,5665.971961803454,5665971.961803454
AMMONIA,GERMANY,3,9,130317.3551214756,23,1,5665.971961803287,5665971.961803287
AMMONIA,GERMANY,3,10,147315.2710068158,26,1,5665.9719618006075,5665971.961800608
AMMONIA,GERMANY,3,11,192643.046700066,34,1,5665.971961766648,5665971.961766648
AMMONIA,GERMANY,3,12,266300.6822024605,47,1,5665.971961754478,5665971.961754478
AMMONIA,GERMANY,4,1,152981.2429679097,27,1,5665.971961774433,5665971.961774433
AMMONIA,GERMANY,4,2,96321.52334972941,17,1,5665.971961748789,5665971.961748789
AMMONIA,GERMANY,4,3,56659.71962372692,10,1,5665.971962372692,5665971.962372692
AMMONIA,GERMANY,4,4,198309.0186644252,35,1,5665.971961840721,5665971.961840721
AMMONIA,GERMANY,4,5,203974.9906259082,36,1,5665.971961830783,5665971.961830783
AMMONIA,GERMANY,4,6,84989.57942757585,15,1,5665.971961838391,5665971.961838391
AMMONIA,GERMANY,4,7,215306.9345481764,38,1,5665.9719617941155,5665971.961794116
AMMONIA,GERMANY,4,8,322960.4018227961,57,1,5665.9719618034405,5665971.961803441
AMMONIA,GERMANY,4,9,130317.3551214753,23,1,5665.971961803274,5665971.961803274
AMMONIA,GERMANY,4,10,147315.2710068155,26,1,5665.971961800597,5665971.961800597
AMMONIA,GERMANY,4,11,192643.0467000655,34,1,5665.971961766632,5665971.961766632
AMMONIA,GERMANY,4,12,266300.6822024598,47,1,5665.971961754463,5665971.961754464
AMMONIA,GERMANY,5,1,152981.2429679093,27,1,5665.971961774419,5665971.961774418
AMMONIA,GERMANY,5,2,96321.52334972915,17,1,5665.9719617487735,5665971.961748773
AMMONIA,GERMANY,5,3,56659.71962372692,10,1,5665.971962372692,5665971.962372692
AMMONIA,GERMANY,5,4,198309.0186644247,35,1,5665.971961840705,5665971.961840705
AMMONIA,GERMANY,5,5,203974.9906259076,36,1,5665.971961830767,5665971.961830767
AMMONIA,GERMANY,5,6,84989.57942757563,15,1,5665.971961838376,5665971.961838376
AMMONIA,GERMANY,5,7,215306.9345481758,38,1,5665.9719617941,5665971.9617941
AMMONIA,GERMANY,5,8,322960.4018227952,57,1,5665.971961803425,5665971.961803425
AMMONIA,GERMANY,5,9,130317.3551214749,23,1,5665.971961803257,5665971.9618032565
AMMONIA,GERMANY,5,10,147315.271006815,26,1,5665.9719618005765,5665971.961800576
AMMONIA,GERMANY,5,11,192643.0467000649,34,1,5665.971961766615,5665971.9617666155
AMMONIA,GERMANY,5,12,266300.682202459,47,1,5665.971961754447,5665971.961754447
AMMONIA,GERMANY,6,1,152981.2429679089,27,1,5665.971961774404,5665971.961774404
AMMONIA,GERMANY,6,2,96321.52334972889,17,1,5665.971961748758,5665971.961748758
AMMONIA,GERMANY,6,3,56659.71962372692,10,1,5665.971962372692,5665971.962372692
AMMONIA,GERMANY,6,4,198309.0186644242,35,1,5665.971961840692,5665971.961840692
AMMONIA,GERMANY,6,5,203974.9906259071,36,1,5665.971961830754,5665971.961830754
