p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,152981.2429679109
AMMONIA,GERMANY,1,2,96321.5233497302
AMMONIA,GERMANY,1,3,56659.71962372692
AMMONIA,GERMANY,1,4,198309.0186644269
AMMONIA,GERMANY,1,5,203974.9906259098
AMMONIA,GERMANY,1,6,84989.57942757655
AMMONIA,GERMANY,1,7,215306.9345481782
AMMONIA,GERMANY,1,8,322960.4018227987
AMMONIA,GERMANY,1,9,130317.3551214763
AMMONIA,GERMANY,1,10,147315.2710068167
AMMONIA,GERMANY,1,11,192643.046700067
AMMONIA,GERMANY,1,12,266300.6822024619
AMMONIA,GERMANY,2,1,152981.2429679105
AMMONIA,GERMANY,2,2,96321.52334972993
AMMONIA,GERMANY,2,3,56659.71962372692
AMMONIA,GERMANY,2,4,198309.0186644263
AMMONIA,GERMANY,2,5,203974.9906259093
AMMONIA,GERMANY,2,6,84989.5794275763
AMMONIA,GERMANY,2,7,215306.9345481776
AMMONIA,GERMANY,2,8,322960.4018227978
AMMONIA,GERMANY,2,9,130317.355121476
AMMONIA,GERMANY,2,10,147315.2710068163
AMMONIA,GERMANY,2,11,192643.0467000665
AMMONIA,GERMANY,2,12,266300.6822024612
AMMONIA,GERMANY,3,1,152981.2429679101
AMMONIA,GERMANY,3,2,96321.52334972967
AMMONIA,GERMANY,3,3,56659.71962372692
AMMONIA,GERMANY,3,4,198309.0186644258
AMMONIA,GERMANY,3,5,203974.9906259087
AMMONIA,GERMANY,3,6,84989.57942757609
AMMONIA,GERMANY,3,7,215306.934548177
AMMONIA,GERMANY,3,8,322960.4018227969
AMMONIA,GERMANY,3,9,130317.3551214756
AMMONIA,GERMANY,3,10,147315.2710068158
AMMONIA,GERMANY,3,11,192643.046700066
AMMONIA,GERMANY,3,12,266300.6822024605
AMMONIA,GERMANY,4,1,152981.2429679097
AMMONIA,GERMANY,4,2,96321.52334972941
AMMONIA,GERMANY,4,3,56659.71962372692
AMMONIA,GERMANY,4,4,198309.0186644252
AMMONIA,GERMANY,4,5,203974.9906259082
AMMONIA,GERMANY,4,6,84989.57942757585
AMMONIA,GERMANY,4,7,215306.9345481764
AMMONIA,GERMANY,4,8,322960.4018227961
AMMONIA,GERMANY,4,9,130317.3551214753
AMMONIA,GERMANY,4,10,147315.2710068155
AMMONIA,GERMANY,4,11,192643.0467000655
AMMONIA,GERMANY,4,12,266300.6822024598
AMMONIA,GERMANY,5,1,152981.2429679093
AMMONIA,GERMANY,5,2,96321.52334972915
AMMONIA,GERMANY,5,3,56659.71962372692
AMMONIA,GERMANY,5,4,198309.0186644247
AMMONIA,GERMANY,5,5,203974.9906259076
AMMONIA,GERMANY,5,6,84989.57942757563
AMMONIA,GERMANY,5,7,215306.9345481758
AMMONIA,GERMANY,5,8,322960.4018227952
AMMONIA,GERMANY,5,9,130317.3551214749
AMMONIA,GERMANY,5,10,147315.271006815
AMMONIA,GERMANY,5,11,192643.0467000649
AMMONIA,GERMANY,5,12,266300.682202459
AMMONIA,GERMANY,6,1,152981.2429679089
AMMONIA,GERMANY,6,2,96321.52334972889
AMMONIA,GERMANY,6,3,56659.71962372692
AMMONIA,GERMANY,6,4,198309.0186644242
AMMONIA,GERMANY,6,5,203974.9906259071
AMMONIA,GERMANY,6,6,84989.5794275754
AMMONIA,GERMANY,6,7,215306.9345481753
AMMONIA,GERMANY,6,8,322960.4018227943
AMMONIA,GERMANY,6,9,130317.3551214746
AMMONIA,GERMANY,6,10,147315.2710068147
AMMONIA,GERMANY,6,11,192643.0467000644
AMMONIA,GERMANY,6,12,266300.6822024583
AMMONIA,GERMANY,7,1,152981.2429679085
AMMONIA,GERMANY,7,2,96321.52334972862
AMMONIA,GERMANY,7,3,56659.71962372692
AMMONIA,GERMANY,7,4,198309.0186644237
AMMONIA,GERMANY,7,5,203974.9906259065
AMMONIA,GERMANY,7,6,84989.57942757517
AMMONIA,GERMANY,7,7,215306.9345481747
AMMONIA,GERMANY,7,8,322960.4018227935
AMMONIA,GERMANY,7,9,130317.3551214742
AMMONIA,GERMANY,7,10,147315.2710068143
AMMONIA,GERMANY,7,11,192643.0467000639
AMMONIA,GERMANY,7,12,266300.6822024576
AMMONIA,GERMANY,8,1,152981.242967908
AMMONIA,GERMANY,8,2,96321.52334972836
AMMONIA,GERMANY,8,3,56659.71962372692
AMMONIA,GERMANY,8,4,198309.0186644231
AMMONIA,GERMANY,8,5,203974.990625906
AMMONIA,GERMANY,8,6,84989.57942757494
AMMONIA,GERMANY,8,7,215306.9345481741
AMMONIA,GERMANY,8,8,322960.4018227925
AMMONIA,GERMANY,8,9,130317.3551214739
AMMONIA,GERMANY,8,10,147315.2710068139
AMMONIA,GERMANY,8,11,192643.0467000634
AMMONIA,GERMANY,8,12,266300.6822024569
AMMONIA,GERMANY,9,1,152981.2429679076
AMMONIA,GERMANY,9,2,96321.5233497281
AMMONIA,GERMANY,9,3,56659.71962372692
AMMONIA,GERMANY,9,4,198309.0186644226
AMMONIA,GERMANY,9,5,203974.9906259054
AMMONIA,GERMANY,9,6,84989.5794275747
AMMONIA,GERMANY,9,7,215306.9345481735
AMMONIA,GERMANY,9,8,322960.4018227917
AMMONIA,GERMANY,9,9,130317.3551214735
AMMONIA,GERMANY,9,10,147315.2710068135
AMMONIA,GERMANY,9,11,192643.0467000628
AMMONIA,GERMANY,9,12,266300.6822024562
AMMONIA,GERMANY,10,1,152981.2429679073
AMMONIA,GERMANY,10,2,96321.52334972785
AMMONIA,GERMANY,10,3,56659.71962372692
AMMONIA,GERMANY,10,4,198309.0186644221
AMMONIA,GERMANY,10,5,203974.9906259049
AMMONIA,GERMANY,10,6,84989.57942757447
AMMONIA,GERMANY,10,7,215306.9345481729
AMMONIA,GERMANY,10,8,322960.4018227909
AMMONIA,GERMANY,10,9,130317.3551214732
