pt,n,h,td,val
CCGT,GERMANY,1,1,3.037084262202968e-13
CCGT,GERMANY,1,2,4.82313961817144e-13
CCGT,GERMANY,1,3,8.199610782460891e-13
CCGT,GERMANY,1,4,2.3426383715937e-13
CCGT,GERMANY,1,5,2.277565500600783e-13
CCGT,GERMANY,1,6,5.466182526698013e-13
CCGT,GERMANY,1,7,2.157770354914937e-13
CCGT,GERMANY,1,8,1.438640273299232e-13
CCGT,GERMANY,1,9,3.565370021692412e-13
CCGT,GERMANY,1,10,3.153864309625728e-13
CCGT,GERMANY,1,11,2.41236375068567e-13
CCGT,GERMANY,1,12,1.744637816366041e-13
CCGT,GERMANY,2,1,3.037083425416859e-13
CCGT,GERMANY,2,2,4.823139646287098e-13
CCGT,GERMANY,2,3,8.199610885030397e-13
CCGT,GERMANY,2,4,2.342638372319158e-13
CCGT,GERMANY,2,5,2.277565501202853e-13
CCGT,GERMANY,2,6,5.466182532246172e-13
CCGT,GERMANY,2,7,2.157770340578707e-13
CCGT,GERMANY,2,8,1.438640030269503e-13
CCGT,GERMANY,2,9,3.565406560822343e-13
CCGT,GERMANY,2,10,3.153863504300717e-13
CCGT,GERMANY,2,11,2.412363629977488e-13
CCGT,GERMANY,2,12,1.74463717640327e-13
CCGT,GERMANY,3,1,3.037082776395034e-13
CCGT,GERMANY,3,2,4.82313967673585e-13
CCGT,GERMANY,3,3,8.199610986733423e-13
CCGT,GERMANY,3,4,2.342638373082878e-13
CCGT,GERMANY,3,5,2.277565501842374e-13
CCGT,GERMANY,3,6,5.466182529514255e-13
CCGT,GERMANY,3,7,2.157770356619005e-13
CCGT,GERMANY,3,8,1.438639835903905e-13
CCGT,GERMANY,3,9,3.565405522853258e-13
CCGT,GERMANY,3,10,3.153862915775473e-13
CCGT,GERMANY,3,11,2.412363565729543e-13
CCGT,GERMANY,3,12,1.74463670556382e-13
CCGT,GERMANY,4,1,3.037082293254322e-13
CCGT,GERMANY,4,2,4.823218940815437e-13
CCGT,GERMANY,4,3,8.199611088220338e-13
CCGT,GERMANY,4,4,2.34263837390764e-13
CCGT,GERMANY,4,5,2.277565502489449e-13
CCGT,GERMANY,4,6,5.466182543473856e-13
CCGT,GERMANY,4,7,2.157770372709271e-13
CCGT,GERMANY,4,8,1.43863968857311e-13
CCGT,GERMANY,4,9,3.565404747404464e-13
CCGT,GERMANY,4,10,3.153862466511443e-13
CCGT,GERMANY,4,11,2.412359973435884e-13
CCGT,GERMANY,4,12,1.744636344732465e-13
CCGT,GERMANY,5,1,3.037081918177565e-13
CCGT,GERMANY,5,2,4.823240343933607e-13
CCGT,GERMANY,5,3,8.199611190378362e-13
CCGT,GERMANY,5,4,2.342638374807109e-13
CCGT,GERMANY,5,5,2.277565503245388e-13
CCGT,GERMANY,5,6,5.466182549681319e-13
CCGT,GERMANY,5,7,2.157770388871865e-13
CCGT,GERMANY,5,8,1.438639573141445e-13
CCGT,GERMANY,5,9,3.565400427661653e-13
CCGT,GERMANY,5,10,3.153862138399127e-13
CCGT,GERMANY,5,11,2.412363541993332e-13
CCGT,GERMANY,5,12,1.744636079989649e-13
CCGT,GERMANY,6,1,3.037081637880992e-13
CCGT,GERMANY,6,2,4.823338813579326e-13
CCGT,GERMANY,6,3,8.199611292475196e-13
CCGT,GERMANY,6,4,2.342638375807317e-13
CCGT,GERMANY,6,5,2.277565504095918e-13
CCGT,GERMANY,6,6,5.466182570001744e-13
CCGT,GERMANY,6,7,2.157770405089626e-13
CCGT,GERMANY,6,8,1.438639487113201e-13
CCGT,GERMANY,6,9,3.565403720361305e-13
CCGT,GERMANY,6,10,3.153861848155614e-13
CCGT,GERMANY,6,11,2.412363555857561e-13
CCGT,GERMANY,6,12,1.744635845111621e-13
CCGT,GERMANY,7,1,3.037081386834324e-13
CCGT,GERMANY,7,2,4.82333887162063e-13
CCGT,GERMANY,7,3,8.199611394816477e-13
CCGT,GERMANY,7,4,2.342638377057214e-13
CCGT,GERMANY,7,5,2.27756550511872e-13
CCGT,GERMANY,7,6,5.46618256172872e-13
CCGT,GERMANY,7,7,2.157770421400891e-13
CCGT,GERMANY,7,8,1.43863941009128e-13
CCGT,GERMANY,7,9,3.565403338633862e-13
CCGT,GERMANY,7,10,3.153861609287835e-13
CCGT,GERMANY,7,11,2.412363583233805e-13
CCGT,GERMANY,7,12,1.74463565128376e-13
CCGT,GERMANY,8,1,3.037081176181296e-13
CCGT,GERMANY,8,2,4.823338929721591e-13
CCGT,GERMANY,8,3,8.199611497033707e-13
CCGT,GERMANY,8,4,2.342638378692252e-13
CCGT,GERMANY,8,5,2.277565506522576e-13
CCGT,GERMANY,8,6,5.466140028837655e-13
CCGT,GERMANY,8,7,2.157770361712762e-13
CCGT,GERMANY,8,8,1.438639345809926e-13
CCGT,GERMANY,8,9,3.565403030237131e-13
CCGT,GERMANY,8,10,3.153861409354088e-13
CCGT,GERMANY,8,11,2.412363620847717e-13
CCGT,GERMANY,8,12,1.744635488639994e-13
CCGT,GERMANY,9,1,3.037080996218767e-13
CCGT,GERMANY,9,2,4.823338987979493e-13
CCGT,GERMANY,9,3,8.199611218764081e-13
CCGT,GERMANY,9,4,2.342638380124922e-13
CCGT,GERMANY,9,5,2.277565507403226e-13
CCGT,GERMANY,9,6,5.466140035168773e-13
CCGT,GERMANY,9,7,2.157713734602576e-13
CCGT,GERMANY,9,8,1.438639291974616e-13
CCGT,GERMANY,9,9,3.565325333138808e-13
CCGT,GERMANY,9,10,3.153861239985181e-13
CCGT,GERMANY,9,11,2.412363666686405e-13
CCGT,GERMANY,9,12,1.744635350308418e-13
CCGT,GERMANY,10,1,3.037080840160549e-13
CCGT,GERMANY,10,2,4.823338996068767e-13
CCGT,GERMANY,10,3,8.199433258216724e-13
CCGT,GERMANY,10,4,2.342638381147889e-13
CCGT,GERMANY,10,5,2.277565509148882e-13
CCGT,GERMANY,10,6,5.466140041239758e-13
CCGT,GERMANY,10,7,2.157713736625303e-13
CCGT,GERMANY,10,8,1.438639245117952e-13
CCGT,GERMANY,10,9,3.565325034443369e-13
CCGT,GERMANY,10,10,3.153861094665934e-13
CCGT,GERMANY,10,11,2.412214231454662e-13
CCGT,GERMANY,10,12,1.744635231373959e-13
CCGT,GERMANY,11,1,3.037080703125577e-13
CCGT,GERMANY,11,2,4.823338998267712e-13
CCGT,GERMANY,11,3,8.199433287293393e-13
CCGT,GERMANY,11,4,2.342638381933107e-13
CCGT,GERMANY,11,5,2.277565509983987e-13
CCGT,GERMANY,11,6,5.466140047134658e-13
CCGT,GERMANY,11,7,2.157713744500888e-13
CCGT,GERMANY,11,8,1.438639204442653e-13
CCGT,GERMANY,11,9,3.565324845486604e-13
CCGT,GERMANY,11,10,3.153860967814424e-13
CCGT,GERMANY,11,11,2.412056772326691e-13
CCGT,GERMANY,11,12,1.744635128338659e-13
CCGT,GERMANY,12,1,3.037080581254684e-13
CCGT,GERMANY,12,2,4.823312958368436e-13
CCGT,GERMANY,12,3,8.199433314809294e-13
CCGT,GERMANY,12,4,2.342638382909228e-13
CCGT,GERMANY,12,5,2.277565510746094e-13
CCGT,GERMANY,12,6,5.466140052763361e-13
CCGT,GERMANY,12,7,2.157713749273844e-13
