st,n,h,td,val
AMMONIA,GERMANY,1,1,7.081903671792553e-09
AMMONIA,GERMANY,1,2,1.124772980717079e-08
AMMONIA,GERMANY,1,3,1.91211391715841e-08
AMMONIA,GERMANY,1,4,5.463183260987497e-09
AMMONIA,GERMANY,1,5,5.311428501225901e-09
AMMONIA,GERMANY,1,6,1.274742781029585e-08
AMMONIA,GERMANY,1,7,5.031880224463952e-09
AMMONIA,GERMANY,1,8,3.354586854294435e-09
AMMONIA,GERMANY,1,9,8.313541398667551e-09
AMMONIA,GERMANY,1,10,7.354285430193544e-09
AMMONIA,GERMANY,1,11,5.623865218937501e-09
AMMONIA,GERMANY,1,12,4.06832785891841e-09
AMMONIA,GERMANY,2,1,7.081903671505091e-09
AMMONIA,GERMANY,2,2,1.124772980632549e-08
AMMONIA,GERMANY,2,3,1.912113917190034e-08
AMMONIA,GERMANY,2,4,5.463183261564227e-09
AMMONIA,GERMANY,2,5,5.311428501751485e-09
AMMONIA,GERMANY,2,6,1.274742781152359e-08
AMMONIA,GERMANY,2,7,5.031880224375464e-09
AMMONIA,GERMANY,2,8,3.354586854380064e-09
AMMONIA,GERMANY,2,9,8.313541398881586e-09
AMMONIA,GERMANY,2,10,7.354285430002644e-09
AMMONIA,GERMANY,2,11,5.623865218418647e-09
AMMONIA,GERMANY,2,12,4.068327858567123e-09
AMMONIA,GERMANY,3,1,7.081903671219866e-09
AMMONIA,GERMANY,3,2,1.124772980547802e-08
AMMONIA,GERMANY,3,3,1.912113917221763e-08
AMMONIA,GERMANY,3,4,5.463183262139839e-09
AMMONIA,GERMANY,3,5,5.311428502278029e-09
AMMONIA,GERMANY,3,6,1.274742781274954e-08
AMMONIA,GERMANY,3,7,5.031880224285963e-09
AMMONIA,GERMANY,3,8,3.354586854465158e-09
AMMONIA,GERMANY,3,9,8.313541399093754e-09
AMMONIA,GERMANY,3,10,7.354285429814047e-09
AMMONIA,GERMANY,3,11,5.623865217898641e-09
AMMONIA,GERMANY,3,12,4.06832785821661e-09
AMMONIA,GERMANY,4,1,7.081903670936891e-09
AMMONIA,GERMANY,4,2,1.124772980462841e-08
AMMONIA,GERMANY,4,3,1.912113917253598e-08
AMMONIA,GERMANY,4,4,5.463183262714306e-09
AMMONIA,GERMANY,4,5,5.311428502809919e-09
AMMONIA,GERMANY,4,6,1.274742781397385e-08
AMMONIA,GERMANY,4,7,5.031880224195463e-09
AMMONIA,GERMANY,4,8,3.354586854549722e-09
AMMONIA,GERMANY,4,9,8.313541399304229e-09
AMMONIA,GERMANY,4,10,7.354285429627898e-09
AMMONIA,GERMANY,4,11,5.623865217377484e-09
AMMONIA,GERMANY,4,12,4.068327857866772e-09
AMMONIA,GERMANY,5,1,7.0819036706561e-09
AMMONIA,GERMANY,5,2,1.124772980377678e-08
AMMONIA,GERMANY,5,3,1.912113917285561e-08
AMMONIA,GERMANY,5,4,5.463183263287654e-09
AMMONIA,GERMANY,5,5,5.311428503337065e-09
AMMONIA,GERMANY,5,6,1.274742781519638e-08
AMMONIA,GERMANY,5,7,5.031880224103983e-09
AMMONIA,GERMANY,5,8,3.354586854633757e-09
AMMONIA,GERMANY,5,9,8.313541399513022e-09
AMMONIA,GERMANY,5,10,7.354285429444118e-09
AMMONIA,GERMANY,5,11,5.62386521685515e-09
AMMONIA,GERMANY,5,12,4.068327857517636e-09
AMMONIA,GERMANY,6,1,7.081903670377505e-09
AMMONIA,GERMANY,6,2,1.124772980292296e-08
AMMONIA,GERMANY,6,3,1.912113917317642e-08
AMMONIA,GERMANY,6,4,5.463183263859924e-09
AMMONIA,GERMANY,6,5,5.311428503865229e-09
AMMONIA,GERMANY,6,6,1.274742781641706e-08
AMMONIA,GERMANY,6,7,5.031880224011577e-09
AMMONIA,GERMANY,6,8,3.354586854717289e-09
AMMONIA,GERMANY,6,9,8.31354139972032e-09
AMMONIA,GERMANY,6,10,7.354285429262787e-09
AMMONIA,GERMANY,6,11,5.623865216331657e-09
AMMONIA,GERMANY,6,12,4.068327857169267e-09
AMMONIA,GERMANY,7,1,7.081903670101161e-09
AMMONIA,GERMANY,7,2,1.124772980206793e-08
AMMONIA,GERMANY,7,3,1.91211391734988e-08
AMMONIA,GERMANY,7,4,5.463183264431215e-09
AMMONIA,GERMANY,7,5,5.311428504394387e-09
AMMONIA,GERMANY,7,6,1.274742781763655e-08
AMMONIA,GERMANY,7,7,5.031880223918271e-09
AMMONIA,GERMANY,7,8,3.354586854800279e-09
AMMONIA,GERMANY,7,9,8.313541399926666e-09
AMMONIA,GERMANY,7,10,7.354285429083904e-09
AMMONIA,GERMANY,7,11,5.623865215807059e-09
AMMONIA,GERMANY,7,12,4.068327856821646e-09
AMMONIA,GERMANY,8,1,7.081903669827013e-09
AMMONIA,GERMANY,8,2,1.124772980121055e-08
AMMONIA,GERMANY,8,3,1.912113917382284e-08
AMMONIA,GERMANY,8,4,5.463183265001142e-09
AMMONIA,GERMANY,8,5,5.311428504925615e-09
AMMONIA,GERMANY,8,6,1.274742781753377e-08
AMMONIA,GERMANY,8,7,5.0318802238239e-09
AMMONIA,GERMANY,8,8,3.354586854660836e-09
AMMONIA,GERMANY,8,9,8.313541400130734e-09
AMMONIA,GERMANY,8,10,7.354285428907642e-09
AMMONIA,GERMANY,8,11,5.623865215281429e-09
AMMONIA,GERMANY,8,12,4.068327856474753e-09
AMMONIA,GERMANY,9,1,7.081903669555102e-09
AMMONIA,GERMANY,9,2,1.124772980035207e-08
AMMONIA,GERMANY,9,3,1.912113917415114e-08
AMMONIA,GERMANY,9,4,5.463183265569991e-09
AMMONIA,GERMANY,9,5,5.31142850544799e-09
AMMONIA,GERMANY,9,6,1.274742781151504e-08
AMMONIA,GERMANY,9,7,5.031880223728093e-09
AMMONIA,GERMANY,9,8,3.354586854708971e-09
AMMONIA,GERMANY,9,9,8.313541400332236e-09
AMMONIA,GERMANY,9,10,7.354285428733775e-09
AMMONIA,GERMANY,9,11,5.623865214754965e-09
AMMONIA,GERMANY,9,12,4.068327856128614e-09
AMMONIA,GERMANY,10,1,7.081903669285561e-09
AMMONIA,GERMANY,10,2,1.124772979949218e-08
AMMONIA,GERMANY,10,3,1.912113917447871e-08
AMMONIA,GERMANY,10,4,5.46318326613749e-09
AMMONIA,GERMANY,10,5,5.311428505979801e-09
AMMONIA,GERMANY,10,6,1.274742781273628e-08
AMMONIA,GERMANY,10,7,5.031880223631399e-09
AMMONIA,GERMANY,10,8,3.35458685479198e-09
AMMONIA,GERMANY,10,9,8.313541400530375e-09
AMMONIA,GERMANY,10,10,7.354285428562119e-09
AMMONIA,GERMANY,10,11,5.623865214227462e-09
AMMONIA,GERMANY,10,12,4.068327855783177e-09
AMMONIA,GERMANY,11,1,7.081903669018123e-09
AMMONIA,GERMANY,11,2,1.124772979862902e-08
AMMONIA,GERMANY,11,3,1.912113917480455e-08
AMMONIA,GERMANY,11,4,5.463183266703692e-09
AMMONIA,GERMANY,11,5,5.311428506512505e-09
AMMONIA,GERMANY,11,6,1.274742781396289e-08
AMMONIA,GERMANY,11,7,5.031880223533553e-09
AMMONIA,GERMANY,11,8,3.354586854875307e-09
AMMONIA,GERMANY,11,9,8.313541400727072e-09
AMMONIA,GERMANY,11,10,7.354285428392765e-09
AMMONIA,GERMANY,11,11,5.623865213698377e-09
AMMONIA,GERMANY,11,12,4.068327855438216e-09
AMMONIA,GERMANY,12,1,7.081903668752883e-09
AMMONIA,GERMANY,12,2,1.124772979776245e-08
