pt,n,h,td,val
CCGT,GERMANY,1,1,2.193819714920198e-09
CCGT,GERMANY,1,2,1.725250838266312e-07
CCGT,GERMANY,1,3,1.609287456834461e-07
CCGT,GERMANY,1,4,1.827958923308192e-07
CCGT,GERMANY,1,5,2.664024837712909e-09
CCGT,GERMANY,1,6,1.701178835677169e-07
CCGT,GERMANY,1,7,1.836339382534133e-07
CCGT,GERMANY,1,8,1.869466074063459e-07
CCGT,GERMANY,1,9,1.775565597643243e-07
CCGT,GERMANY,1,10,2.277242538358371e-09
CCGT,GERMANY,1,11,1.824847132346329e-07
CCGT,GERMANY,1,12,1.267859847331445e-09
CCGT,GERMANY,2,1,2.193816643860144e-09
CCGT,GERMANY,2,2,1.725252766287325e-07
CCGT,GERMANY,2,3,1.609290436180876e-07
CCGT,GERMANY,2,4,1.82795871790018e-07
CCGT,GERMANY,2,5,2.677664131405394e-09
CCGT,GERMANY,2,6,1.70118105171745e-07
CCGT,GERMANY,2,7,1.836339661588204e-07
CCGT,GERMANY,2,8,1.869465347204548e-07
CCGT,GERMANY,2,9,1.775566774756186e-07
CCGT,GERMANY,2,10,2.277241707171081e-09
CCGT,GERMANY,2,11,1.82484642623798e-07
CCGT,GERMANY,2,12,1.267853640653943e-09
CCGT,GERMANY,3,1,2.193813379977914e-09
CCGT,GERMANY,3,2,1.725254596405504e-07
CCGT,GERMANY,3,3,1.609293324913144e-07
CCGT,GERMANY,3,4,1.827958488337893e-07
CCGT,GERMANY,3,5,2.691561762383443e-09
CCGT,GERMANY,3,6,1.70118318725561e-07
CCGT,GERMANY,3,7,1.836339938696604e-07
CCGT,GERMANY,3,8,1.86946460933852e-07
CCGT,GERMANY,3,9,1.775567944062296e-07
CCGT,GERMANY,3,10,2.277240808425501e-09
CCGT,GERMANY,3,11,1.824845664074917e-07
CCGT,GERMANY,3,12,1.267847183447472e-09
CCGT,GERMANY,4,1,2.193809907993371e-09
CCGT,GERMANY,4,2,1.725256320144301e-07
CCGT,GERMANY,4,3,1.6092961297205e-07
CCGT,GERMANY,4,4,1.827958239466073e-07
CCGT,GERMANY,4,5,2.749517747647306e-09
CCGT,GERMANY,4,6,1.701185259681032e-07
CCGT,GERMANY,4,7,1.836340213663772e-07
CCGT,GERMANY,4,8,1.869463849205723e-07
CCGT,GERMANY,4,9,1.775569107486068e-07
CCGT,GERMANY,4,10,2.277239859158642e-09
CCGT,GERMANY,4,11,1.824844841394472e-07
CCGT,GERMANY,4,12,1.267840459347637e-09
CCGT,GERMANY,5,1,2.193806295538749e-09
CCGT,GERMANY,5,2,1.725257982284114e-07
CCGT,GERMANY,5,3,1.609298883800957e-07
CCGT,GERMANY,5,4,1.827958025135683e-07
CCGT,GERMANY,5,5,2.749627176384015e-09
CCGT,GERMANY,5,6,1.701187333250018e-07
CCGT,GERMANY,5,7,1.836340488020065e-07
CCGT,GERMANY,5,8,1.869463056921538e-07
CCGT,GERMANY,5,9,1.775570268929281e-07
CCGT,GERMANY,5,10,2.277238930514931e-09
CCGT,GERMANY,5,11,1.824843986337599e-07
CCGT,GERMANY,5,12,1.267833488896278e-09
CCGT,GERMANY,6,1,2.193802863551621e-09
CCGT,GERMANY,6,2,1.725259775423611e-07
CCGT,GERMANY,6,3,1.609301694875226e-07
CCGT,GERMANY,6,4,1.827957847985747e-07
CCGT,GERMANY,6,5,2.749735806751068e-09
CCGT,GERMANY,6,6,1.701189407947453e-07
CCGT,GERMANY,6,7,1.836340769933877e-07
CCGT,GERMANY,6,8,1.869462247340178e-07
CCGT,GERMANY,6,9,1.775571437280528e-07
CCGT,GERMANY,6,10,2.27723802079378e-09
CCGT,GERMANY,6,11,1.824843194486112e-07
CCGT,GERMANY,6,12,1.267826460817365e-09
CCGT,GERMANY,7,1,2.193799598433223e-09
CCGT,GERMANY,7,2,1.725261706922543e-07
CCGT,GERMANY,7,3,1.609304567992255e-07
CCGT,GERMANY,7,4,1.827957701444497e-07
CCGT,GERMANY,7,5,2.749846883560209e-09
CCGT,GERMANY,7,6,1.701191462581406e-07
CCGT,GERMANY,7,7,1.836341074609091e-07
CCGT,GERMANY,7,8,1.869461431851424e-07
CCGT,GERMANY,7,9,1.775572626507773e-07
CCGT,GERMANY,7,10,2.277237108550317e-09
CCGT,GERMANY,7,11,1.824842481278753e-07
CCGT,GERMANY,7,12,1.267819371555355e-09
CCGT,GERMANY,8,1,2.193796400679718e-09
CCGT,GERMANY,8,2,1.725263737115063e-07
CCGT,GERMANY,8,3,1.609307478045132e-07
CCGT,GERMANY,8,4,1.827957617791853e-07
CCGT,GERMANY,8,5,2.765128491853887e-09
CCGT,GERMANY,8,6,1.578589108848663e-07
CCGT,GERMANY,8,7,1.836341420481991e-07
CCGT,GERMANY,8,8,2.791150605215291e-09
CCGT,GERMANY,8,9,1.775573863465455e-07
CCGT,GERMANY,8,10,2.277236191106667e-09
CCGT,GERMANY,8,11,1.824841832774277e-07
CCGT,GERMANY,8,12,1.267812160653329e-09
CCGT,GERMANY,9,1,2.193793254717365e-09
CCGT,GERMANY,9,2,1.725265868288001e-07
CCGT,GERMANY,9,3,1.609310428006905e-07
CCGT,GERMANY,9,4,1.827957663344167e-07
CCGT,GERMANY,9,5,2.677654672138274e-09
CCGT,GERMANY,9,6,6.28664250827879e-09
CCGT,GERMANY,9,7,1.836341884685953e-07
CCGT,GERMANY,9,8,1.702773490592621e-09
CCGT,GERMANY,9,9,1.775575174526063e-07
CCGT,GERMANY,9,10,2.27723526361765e-09
CCGT,GERMANY,9,11,1.824841306307795e-07
CCGT,GERMANY,9,12,1.267804816795483e-09
CCGT,GERMANY,10,1,2.193790138027356e-09
CCGT,GERMANY,10,2,1.725268120918833e-07
CCGT,GERMANY,10,3,1.60931342780359e-07
CCGT,GERMANY,10,4,1.827957741754145e-07
CCGT,GERMANY,10,5,2.677656294823693e-09
CCGT,GERMANY,10,6,6.286659312681659e-09
CCGT,GERMANY,10,7,1.836342392612843e-07
