k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,8,10,0.16006220209369038
1,ELECTRICITY,GERMANY,8,11,0.17760216563196637
1,ELECTRICITY,GERMANY,8,12,0.15884409882625825
1,ELECTRICITY,GERMANY,9,1,0.15632440914340034
1,ELECTRICITY,GERMANY,9,2,0.15973544639337525
1,ELECTRICITY,GERMANY,9,3,0.15885385122615767
1,ELECTRICITY,GERMANY,9,4,0.16076501155232864
1,ELECTRICITY,GERMANY,9,5,0.16025572162919371
1,ELECTRICITY,GERMANY,9,6,0.1638620948094991
1,ELECTRICITY,GERMANY,9,7,0.1619363469473164
1,ELECTRICITY,GERMANY,9,8,0.16213429213525718
1,ELECTRICITY,GERMANY,9,9,0.15891473326238365
1,ELECTRICITY,GERMANY,9,10,0.15940923636353602
1,ELECTRICITY,GERMANY,9,11,0.17415250130516052
1,ELECTRICITY,GERMANY,9,12,0.15801653924457149
1,ELECTRICITY,GERMANY,10,1,0.154885655715815
1,ELECTRICITY,GERMANY,10,2,0.1588014623965171
1,ELECTRICITY,GERMANY,10,3,0.1581636202708728
1,ELECTRICITY,GERMANY,10,4,0.16021100140377748
1,ELECTRICITY,GERMANY,10,5,0.15880276194938991
1,ELECTRICITY,GERMANY,10,6,0.16200488974467384
1,ELECTRICITY,GERMANY,10,7,0.16020637203722393
1,ELECTRICITY,GERMANY,10,8,0.16036749896433447
1,ELECTRICITY,GERMANY,10,9,0.15721385946861108
1,ELECTRICITY,GERMANY,10,10,0.15787075899075811
1,ELECTRICITY,GERMANY,10,11,0.17168948403433926
1,ELECTRICITY,GERMANY,10,12,0.15747450534197752
1,ELECTRICITY,GERMANY,11,1,0.15343601108814267
1,ELECTRICITY,GERMANY,11,2,0.15844010413351764
1,ELECTRICITY,GERMANY,11,3,0.15849600886954632
1,ELECTRICITY,GERMANY,11,4,0.16043710740217704
1,ELECTRICITY,GERMANY,11,5,0.15906740349648874
1,ELECTRICITY,GERMANY,11,6,0.161257847586932
1,ELECTRICITY,GERMANY,11,7,0.16245897634789686
1,ELECTRICITY,GERMANY,11,8,0.16158992601280547
1,ELECTRICITY,GERMANY,11,9,0.15779078426069781
1,ELECTRICITY,GERMANY,11,10,0.15825894392966713
1,ELECTRICITY,GERMANY,11,11,0.17056970865856297
1,ELECTRICITY,GERMANY,11,12,0.15697223068652508
1,ELECTRICITY,GERMANY,12,1,0.1539113590279988
1,ELECTRICITY,GERMANY,12,2,0.15871885450484538
1,ELECTRICITY,GERMANY,12,3,0.16047107172391847
1,ELECTRICITY,GERMANY,12,4,0.16093126850982578
1,ELECTRICITY,GERMANY,12,5,0.16075222653942714
1,ELECTRICITY,GERMANY,12,6,0.1619159440282826
1,ELECTRICITY,GERMANY,12,7,0.16318221541766012
1,ELECTRICITY,GERMANY,12,8,0.16358678896347262
1,ELECTRICITY,GERMANY,12,9,0.15834546663791324
1,ELECTRICITY,GERMANY,12,10,0.15872586504348737
1,ELECTRICITY,GERMANY,12,11,0.17106365119042022
1,ELECTRICITY,GERMANY,12,12,0.1569170148661478
1,ELECTRICITY,GERMANY,13,1,0.1543535567087122
1,ELECTRICITY,GERMANY,13,2,0.15912871034582815
1,ELECTRICITY,GERMANY,13,3,0.16235350159950138
1,ELECTRICITY,GERMANY,13,4,0.1620805298601438
1,ELECTRICITY,GERMANY,13,5,0.16219107237901711
1,ELECTRICITY,GERMANY,13,6,0.16330278627253625
1,ELECTRICITY,GERMANY,13,7,0.16352820061980403
1,ELECTRICITY,GERMANY,13,8,0.16548559171984176
1,ELECTRICITY,GERMANY,13,9,0.15958293532157672
1,ELECTRICITY,GERMANY,13,10,0.1603253655048651
1,ELECTRICITY,GERMANY,13,11,0.17375517411072572
1,ELECTRICITY,GERMANY,13,12,0.15830400141888368
1,ELECTRICITY,GERMANY,14,1,0.15542952768488014
1,ELECTRICITY,GERMANY,14,2,0.1601910309063184
1,ELECTRICITY,GERMANY,14,3,0.1644239938682081
1,ELECTRICITY,GERMANY,14,4,0.16341252583732366
1,ELECTRICITY,GERMANY,14,5,0.16317439407894846
1,ELECTRICITY,GERMANY,14,6,0.1639436346318817
1,ELECTRICITY,GERMANY,14,7,0.1645575703415567
1,ELECTRICITY,GERMANY,14,8,0.16693654162638127
1,ELECTRICITY,GERMANY,14,9,0.15997775013029403
1,ELECTRICITY,GERMANY,14,10,0.1617516921170567
1,ELECTRICITY,GERMANY,14,11,0.1756074573445668
1,ELECTRICITY,GERMANY,14,12,0.15906701232789808
1,ELECTRICITY,GERMANY,15,1,0.15592096051945958
1,ELECTRICITY,GERMANY,15,2,0.1611806972589178
1,ELECTRICITY,GERMANY,15,3,0.16479416124871535
1,ELECTRICITY,GERMANY,15,4,0.16474799152310649
1,ELECTRICITY,GERMANY,15,5,0.16426476674693946
1,ELECTRICITY,GERMANY,15,6,0.16575982654509888
1,ELECTRICITY,GERMANY,15,7,0.16593303326857076
1,ELECTRICITY,GERMANY,15,8,0.16818297806521665
1,ELECTRICITY,GERMANY,15,9,0.16114522753919883
1,ELECTRICITY,GERMANY,15,10,0.16395000618389566
1,ELECTRICITY,GERMANY,15,11,0.1762836958918745
1,ELECTRICITY,GERMANY,15,12,0.1595873974838819
1,ELECTRICITY,GERMANY,16,1,0.15611086924670706
1,ELECTRICITY,GERMANY,16,2,0.16167581973771908
1,ELECTRICITY,GERMANY,16,3,0.16466732658941494
1,ELECTRICITY,GERMANY,16,4,0.1651688107464439
1,ELECTRICITY,GERMANY,16,5,0.16497853817273028
1,ELECTRICITY,GERMANY,16,6,0.16652196684984533
1,ELECTRICITY,GERMANY,16,7,0.16635879511422175
1,ELECTRICITY,GERMANY,16,8,0.1685716019542929
1,ELECTRICITY,GERMANY,16,9,0.16155777301686744
1,ELECTRICITY,GERMANY,16,10,0.16346593622609515
1,ELECTRICITY,GERMANY,16,11,0.17565132908681902
1,ELECTRICITY,GERMANY,16,12,0.15959422245009583
1,ELECTRICITY,GERMANY,17,1,0.15396961030723433
1,ELECTRICITY,GERMANY,17,2,0.1584556292705539
1,ELECTRICITY,GERMANY,17,3,0.1618913592623211
1,ELECTRICITY,GERMANY,17,4,0.16524757561814576
1,ELECTRICITY,GERMANY,17,5,0.166392316989226
1,ELECTRICITY,GERMANY,17,6,0.16674189029212882
1,ELECTRICITY,GERMANY,17,7,0.16731624610537915
1,ELECTRICITY,GERMANY,17,8,0.16830185838459463
1,ELECTRICITY,GERMANY,17,9,0.1624942104146641
1,ELECTRICITY,GERMANY,17,10,0.16330443540000592
1,ELECTRICITY,GERMANY,17,11,0.17067952723874896
1,ELECTRICITY,GERMANY,17,12,0.1575100393906943
1,ELECTRICITY,GERMANY,18,1,0.1547932399234347
1,ELECTRICITY,GERMANY,18,2,0.1577578166821369
1,ELECTRICITY,GERMANY,18,3,0.1579131540600397
1,ELECTRICITY,GERMANY,18,4,0.16481207647201368
1,ELECTRICITY,GERMANY,18,5,0.16714417217358682
1,ELECTRICITY,GERMANY,18,6,0.16709883477277745
1,ELECTRICITY,GERMANY,18,7,0.16814465129275902
1,ELECTRICITY,GERMANY,18,8,0.16915555772257235
1,ELECTRICITY,GERMANY,18,9,0.16376474099582344
1,ELECTRICITY,GERMANY,18,10,0.16185949123007307
1,ELECTRICITY,GERMANY,18,11,0.1711271609082256
1,ELECTRICITY,GERMANY,18,12,0.15704870843520893
1,ELECTRICITY,GERMANY,19,1,0.15662318530986985
1,ELECTRICITY,GERMANY,19,2,0.15879899330465574
1,ELECTRICITY,GERMANY,19,3,0.15878444021802932
1,ELECTRICITY,GERMANY,19,4,0.16515138010622676
1,ELECTRICITY,GERMANY,19,5,0.16889746680125162
1,ELECTRICITY,GERMANY,19,6,0.1689811532379886
1,ELECTRICITY,GERMANY,19,7,0.17046751844049782
1,ELECTRICITY,GERMANY,19,8,0.17190926609115825
1,ELECTRICITY,GERMANY,19,9,0.16489386413112506
1,ELECTRICITY,GERMANY,19,10,0.1650054726426476
1,ELECTRICITY,GERMANY,19,11,0.17355486124202868
1,ELECTRICITY,GERMANY,19,12,0.1593877633147809
1,ELECTRICITY,GERMANY,20,1,0.16049761635782994
1,ELECTRICITY,GERMANY,20,2,0.16207876998548867
1,ELECTRICITY,GERMANY,20,3,0.16251339832061298
1,ELECTRICITY,GERMANY,20,4,0.16823080172424512
1,ELECTRICITY,GERMANY,20,5,0.16965616365429878
1,ELECTRICITY,GERMANY,20,6,0.17109064837308885
1,ELECTRICITY,GERMANY,20,7,0.17199520228753762
1,ELECTRICITY,GERMANY,20,8,0.1739004526641246
1,ELECTRICITY,GERMANY,20,9,0.16774000985362658
1,ELECTRICITY,GERMANY,20,10,0.16973674355768362
1,ELECTRICITY,GERMANY,20,11,0.17888293788651916
1,ELECTRICITY,GERMANY,20,12,0.162773903307528
1,ELECTRICITY,GERMANY,21,1,0.16428826951883774
1,ELECTRICITY,GERMANY,21,2,0.16556155143978127
1,ELECTRICITY,GERMANY,21,3,0.16626956442179983
1,ELECTRICITY,GERMANY,21,4,0.17211281799646824
1,ELECTRICITY,GERMANY,21,5,0.17337282104367016
1,ELECTRICITY,GERMANY,21,6,0.17455259187568004
1,ELECTRICITY,GERMANY,21,7,0.17724236763082127
1,ELECTRICITY,GERMANY,21,8,0.17873399289244213
1,ELECTRICITY,GERMANY,21,9,0.17324558902319884
1,ELECTRICITY,GERMANY,21,10,0.17307299487279526
1,ELECTRICITY,GERMANY,21,11,0.18161231245318987
1,ELECTRICITY,GERMANY,21,12,0.1672623088049359
1,ELECTRICITY,GERMANY,22,1,0.16700794625107448
1,ELECTRICITY,GERMANY,22,2,0.1671181181528392
1,ELECTRICITY,GERMANY,22,3,0.16879183738698425
1,ELECTRICITY,GERMANY,22,4,0.17732658974770293
1,ELECTRICITY,GERMANY,22,5,0.17837648547569218
1,ELECTRICITY,GERMANY,22,6,0.1796156066359329
1,ELECTRICITY,GERMANY,22,7,0.18360612418965006
1,ELECTRICITY,GERMANY,22,8,0.18440138037594078
1,ELECTRICITY,GERMANY,22,9,0.17878289988851737
1,ELECTRICITY,GERMANY,22,10,0.17822019795422997
1,ELECTRICITY,GERMANY,22,11,0.1823595021038963
1,ELECTRICITY,GERMANY,22,12,0.17052399261433984
1,ELECTRICITY,GERMANY,23,1,0.17154287021791226
1,ELECTRICITY,GERMANY,23,2,0.1708154958560184
1,ELECTRICITY,GERMANY,23,3,0.1739230526032108
1,ELECTRICITY,GERMANY,23,4,0.18133229455326794
1,ELECTRICITY,GERMANY,23,5,0.18157798502599518
1,ELECTRICITY,GERMANY,23,6,0.1840697408343666
1,ELECTRICITY,GERMANY,23,7,0.18739753708004647
1,ELECTRICITY,GERMANY,23,8,0.18786378991568348
1,ELECTRICITY,GERMANY,23,9,0.1827825689482243
1,ELECTRICITY,GERMANY,23,10,0.18159004912775634
1,ELECTRICITY,GERMANY,23,11,0.18588818770354407
1,ELECTRICITY,GERMANY,23,12,0.1748742740112989
1,ELECTRICITY,GERMANY,24,1,0.1749732976200981
1,ELECTRICITY,GERMANY,24,2,0.17399962431510207
1,ELECTRICITY,GERMANY,24,3,0.17897400873167024
1,ELECTRICITY,GERMANY,24,4,0.1841438013559358
1,ELECTRICITY,GERMANY,24,5,0.1849675307466732
1,ELECTRICITY,GERMANY,24,6,0.1863927728063641
1,ELECTRICITY,GERMANY,24,7,0.19000863721081268
1,ELECTRICITY,GERMANY,24,8,0.19098950334367681
1,ELECTRICITY,GERMANY,24,9,0.18532099754114265
1,ELECTRICITY,GERMANY,24,10,0.18498604495600235
1,ELECTRICITY,GERMANY,24,11,0.1881935573843634
1,ELECTRICITY,GERMANY,24,12,0.1795825283777844
1,HEAT_HIGH_T,GERMANY,1,1,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,2,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,3,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,4,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,5,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,6,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,7,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,8,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,9,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,10,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,11,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,1,12,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,1,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,2,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,3,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,4,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,5,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,6,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,7,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,8,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,9,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,10,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,11,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,2,12,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,1,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,2,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,3,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,4,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,5,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,6,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,7,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,8,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,9,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,10,0.4869386871520809
1,HEAT_HIGH_T,GERMANY,3,11,0.4869386871520809
