st,n,h,td,val
AMMONIA,GERMANY,9,4,4.455957008572624e-06
AMMONIA,GERMANY,9,5,4.332185975139617e-06
AMMONIA,GERMANY,9,6,1.039726976243201e-05
AMMONIA,GERMANY,9,7,4.104226449326299e-06
AMMONIA,GERMANY,9,8,2.736136378187012e-06
AMMONIA,GERMANY,9,9,6.780864943728775e-06
AMMONIA,GERMANY,9,10,5.998481940516541e-06
AMMONIA,GERMANY,9,11,4.587139137430937e-06
AMMONIA,GERMANY,9,12,3.318334257017596e-06
AMMONIA,GERMANY,10,1,5.776308036674724e-06
AMMONIA,GERMANY,10,2,9.174234987287911e-06
AMMONIA,GERMANY,10,3,1.559595048342758e-05
AMMONIA,GERMANY,10,4,4.455957430399696e-06
AMMONIA,GERMANY,10,5,4.332186129364423e-06
AMMONIA,GERMANY,10,6,1.039727170986313e-05
AMMONIA,GERMANY,10,7,4.104226845887726e-06
AMMONIA,GERMANY,10,8,2.736136559388175e-06
AMMONIA,GERMANY,10,9,6.780865563421638e-06
AMMONIA,GERMANY,10,10,5.998482463194244e-06
AMMONIA,GERMANY,10,11,4.587140448593264e-06
AMMONIA,GERMANY,10,12,3.318334441232965e-06
AMMONIA,GERMANY,11,1,5.776308186523309e-06
AMMONIA,GERMANY,11,2,9.17424027371955e-06
AMMONIA,GERMANY,11,3,1.559595474163736e-05
AMMONIA,GERMANY,11,4,4.455957690560981e-06
AMMONIA,GERMANY,11,5,4.332186195231125e-06
AMMONIA,GERMANY,11,6,1.039727251563319e-05
AMMONIA,GERMANY,11,7,4.104227129539508e-06
AMMONIA,GERMANY,11,8,2.736136668849374e-06
AMMONIA,GERMANY,11,9,6.78086588029997e-06
AMMONIA,GERMANY,11,10,5.998482607654138e-06
AMMONIA,GERMANY,11,11,4.587141541812356e-06
AMMONIA,GERMANY,11,12,3.318334376764625e-06
AMMONIA,GERMANY,12,1,5.776308268432749e-06
AMMONIA,GERMANY,12,2,9.174242571152818e-06
AMMONIA,GERMANY,12,3,1.559595759397464e-05
AMMONIA,GERMANY,12,4,4.455957780134945e-06
AMMONIA,GERMANY,12,5,4.332186235360375e-06
AMMONIA,GERMANY,12,6,1.039727258199368e-05
AMMONIA,GERMANY,12,7,4.104227318535626e-06
AMMONIA,GERMANY,12,8,2.736136727390538e-06
AMMONIA,GERMANY,12,9,6.780866134639192e-06
AMMONIA,GERMANY,12,10,5.998482780935369e-06
AMMONIA,GERMANY,12,11,4.587141859812822e-06
AMMONIA,GERMANY,12,12,3.318334402200852e-06
AMMONIA,GERMANY,13,1,5.776308283295624e-06
AMMONIA,GERMANY,13,2,9.174243014111058e-06
AMMONIA,GERMANY,13,3,1.559595935110952e-05
AMMONIA,GERMANY,13,4,4.455957808319472e-06
AMMONIA,GERMANY,13,5,4.332186237734221e-06
AMMONIA,GERMANY,13,6,1.039727239129744e-05
AMMONIA,GERMANY,13,7,4.104227394933325e-06
AMMONIA,GERMANY,13,8,2.736136749497574e-06
AMMONIA,GERMANY,13,9,6.780866192886364e-06
AMMONIA,GERMANY,13,10,5.99848305803461e-06
AMMONIA,GERMANY,13,11,4.587142224335891e-06
AMMONIA,GERMANY,13,12,3.318334285177699e-06
