p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.59695133373272
AMMONIA,GERMANY,1,2,1.005487895478777
AMMONIA,GERMANY,1,3,0.5914634454424842
AMMONIA,GERMANY,1,4,2.070122113117388
AMMONIA,GERMANY,1,5,2.129268511559991
AMMONIA,GERMANY,1,6,0.8871951958784468
AMMONIA,GERMANY,1,7,2.247561341877814
AMMONIA,GERMANY,1,8,3.371342014370063
AMMONIA,GERMANY,1,9,1.360366079274844
AMMONIA,GERMANY,1,10,1.537805048737547
AMMONIA,GERMANY,1,11,2.010975833457691
AMMONIA,GERMANY,1,12,2.779878314523914
AMMONIA,GERMANY,2,1,1.596951333694962
AMMONIA,GERMANY,2,2,1.005487895445325
AMMONIA,GERMANY,2,3,0.5914634454374867
AMMONIA,GERMANY,2,4,2.07012211319699
AMMONIA,GERMANY,2,5,2.12926851164602
AMMONIA,GERMANY,2,6,0.8871951959095408
AMMONIA,GERMANY,2,7,2.24756134187905
AMMONIA,GERMANY,2,8,3.371342014425814
AMMONIA,GERMANY,2,9,1.360366079297649
AMMONIA,GERMANY,2,10,1.537805048716195
AMMONIA,GERMANY,2,11,2.010975833386108
AMMONIA,GERMANY,2,12,2.779878314426484
AMMONIA,GERMANY,3,1,1.596951333657368
AMMONIA,GERMANY,3,2,1.005487895411292
AMMONIA,GERMANY,3,3,0.5914634454324935
AMMONIA,GERMANY,3,4,2.070122113267235
AMMONIA,GERMANY,3,5,2.129268511730612
AMMONIA,GERMANY,3,6,0.8871951959416157
AMMONIA,GERMANY,3,7,2.24756134187936
AMMONIA,GERMANY,3,8,3.371342014452254
AMMONIA,GERMANY,3,9,1.360366079320487
AMMONIA,GERMANY,3,10,1.537805048695011
AMMONIA,GERMANY,3,11,2.010975833314448
AMMONIA,GERMANY,3,12,2.779878314329246
AMMONIA,GERMANY,4,1,1.59695133361994
AMMONIA,GERMANY,4,2,1.005487895377739
AMMONIA,GERMANY,4,3,0.5914634454278519
AMMONIA,GERMANY,4,4,2.070122113337395
AMMONIA,GERMANY,4,5,2.129268511815261
AMMONIA,GERMANY,4,6,0.8871951959735273
AMMONIA,GERMANY,4,7,2.247561341879565
AMMONIA,GERMANY,4,8,3.371342014506118
AMMONIA,GERMANY,4,9,1.360366079343078
AMMONIA,GERMANY,4,10,1.537805048673985
AMMONIA,GERMANY,4,11,2.010975833242542
AMMONIA,GERMANY,4,12,2.779878314232174
AMMONIA,GERMANY,5,1,1.596951333582675
AMMONIA,GERMANY,5,2,1.005487895344571
AMMONIA,GERMANY,5,3,0.5914634454231901
AMMONIA,GERMANY,5,4,2.070122113407395
AMMONIA,GERMANY,5,5,2.129268511900245
AMMONIA,GERMANY,5,6,0.8871951960059271
AMMONIA,GERMANY,5,7,2.247561341879795
AMMONIA,GERMANY,5,8,3.371342014595714
AMMONIA,GERMANY,5,9,1.36036607936579
AMMONIA,GERMANY,5,10,1.537805048653121
AMMONIA,GERMANY,5,11,2.0109758331705
AMMONIA,GERMANY,5,12,2.779878314135244
AMMONIA,GERMANY,6,1,1.596951333545572
AMMONIA,GERMANY,6,2,1.005487895311304
AMMONIA,GERMANY,6,3,0.5914634454186886
AMMONIA,GERMANY,6,4,2.070122113477331
AMMONIA,GERMANY,6,5,2.129268511985134
AMMONIA,GERMANY,6,6,0.8871951960382436
AMMONIA,GERMANY,6,7,2.247561341879762
AMMONIA,GERMANY,6,8,3.371342014648638
AMMONIA,GERMANY,6,9,1.360366079388924
AMMONIA,GERMANY,6,10,1.537805048632426
AMMONIA,GERMANY,6,11,2.010975833098211
AMMONIA,GERMANY,6,12,2.779878314038482
AMMONIA,GERMANY,7,1,1.596951333508634
AMMONIA,GERMANY,7,2,1.005487895278161
AMMONIA,GERMANY,7,3,0.5914634454145261
AMMONIA,GERMANY,7,4,2.070122113547593
AMMONIA,GERMANY,7,5,2.12926851206994
AMMONIA,GERMANY,7,6,0.8871951960713579
AMMONIA,GERMANY,7,7,2.247561341879269
AMMONIA,GERMANY,7,8,3.371342014678702
AMMONIA,GERMANY,7,9,1.36036607941365
AMMONIA,GERMANY,7,10,1.537805048611895
AMMONIA,GERMANY,7,11,2.010975833025714
AMMONIA,GERMANY,7,12,2.779878313941883
AMMONIA,GERMANY,8,1,1.596951333471861
AMMONIA,GERMANY,8,2,1.005487895245259
AMMONIA,GERMANY,8,3,0.5914634454113726
AMMONIA,GERMANY,8,4,2.070122113617379
AMMONIA,GERMANY,8,5,2.129268512155057
AMMONIA,GERMANY,8,6,0.8871951959618636
AMMONIA,GERMANY,8,7,2.247561341878776
AMMONIA,GERMANY,8,8,3.371342014669482
AMMONIA,GERMANY,8,9,1.360366079439207
AMMONIA,GERMANY,8,10,1.537805048591542
AMMONIA,GERMANY,8,11,2.010975832952893
AMMONIA,GERMANY,8,12,2.779878313845453
AMMONIA,GERMANY,9,1,1.596951333435253
AMMONIA,GERMANY,9,2,1.005487895212842
AMMONIA,GERMANY,9,3,0.5914634454127535
AMMONIA,GERMANY,9,4,2.070122113686895
AMMONIA,GERMANY,9,5,2.129268512240465
AMMONIA,GERMANY,9,6,0.8871951959283672
AMMONIA,GERMANY,9,7,2.247561341882601
AMMONIA,GERMANY,9,8,3.371342014724411
AMMONIA,GERMANY,9,9,1.360366079466944
AMMONIA,GERMANY,9,10,1.537805048571365
AMMONIA,GERMANY,9,11,2.010975832880506
AMMONIA,GERMANY,9,12,2.779878313749249
AMMONIA,GERMANY,10,1,1.596951333398813
AMMONIA,GERMANY,10,2,1.005487895181177
AMMONIA,GERMANY,10,3,0.5914634454165717
AMMONIA,GERMANY,10,4,2.07012211367139
AMMONIA,GERMANY,10,5,2.129268512322231
AMMONIA,GERMANY,10,6,0.8871951959591564
AMMONIA,GERMANY,10,7,2.247561341883284
AMMONIA,GERMANY,10,8,3.371342014780116
AMMONIA,GERMANY,10,9,1.360366079493544
AMMONIA,GERMANY,10,10,1.537805048551348
AMMONIA,GERMANY,10,11,2.010975832808419
AMMONIA,GERMANY,10,12,2.779878313653196
AMMONIA,GERMANY,11,1,1.596951333362533
AMMONIA,GERMANY,11,2,1.005487895149598
AMMONIA,GERMANY,11,3,0.5914634454154314
AMMONIA,GERMANY,11,4,2.070122113743043
AMMONIA,GERMANY,11,5,2.129268512406031
AMMONIA,GERMANY,11,6,0.8871951959894299
AMMONIA,GERMANY,11,7,2.247561341882353
AMMONIA,GERMANY,11,8,3.371342014835463
AMMONIA,GERMANY,11,9,1.360366079516952
AMMONIA,GERMANY,11,10,1.537805048531439
AMMONIA,GERMANY,11,11,2.010975832736025
AMMONIA,GERMANY,11,12,2.779878313557062
AMMONIA,GERMANY,12,1,1.596951333326425
AMMONIA,GERMANY,12,2,1.005487895118149
AMMONIA,GERMANY,12,3,0.5914634454128066
AMMONIA,GERMANY,12,4,2.070122113803371
AMMONIA,GERMANY,12,5,2.129268512471651
AMMONIA,GERMANY,12,6,0.8871951960198246
AMMONIA,GERMANY,12,7,2.247561341840286
AMMONIA,GERMANY,12,8,3.371342014889931
AMMONIA,GERMANY,12,9,1.36036607951238
AMMONIA,GERMANY,12,10,1.537805048511744
AMMONIA,GERMANY,12,11,2.010975832663945
AMMONIA,GERMANY,12,12,2.779878313461436
AMMONIA,GERMANY,13,1,1.59695133329048
AMMONIA,GERMANY,13,2,1.005487895085465
AMMONIA,GERMANY,13,3,0.5914634454103811
AMMONIA,GERMANY,13,4,2.070122113873776
AMMONIA,GERMANY,13,5,2.129268512557468
AMMONIA,GERMANY,13,6,0.887195196050367
AMMONIA,GERMANY,13,7,2.247561341842419
AMMONIA,GERMANY,13,8,3.371342014945299
AMMONIA,GERMANY,13,9,1.360366079540026
AMMONIA,GERMANY,13,10,1.53780504849223
AMMONIA,GERMANY,13,11,2.01097583259208
AMMONIA,GERMANY,13,12,2.779878313365701
AMMONIA,GERMANY,14,1,1.596951333254696
AMMONIA,GERMANY,14,2,1.005487895053046
AMMONIA,GERMANY,14,3,0.5914634454086966
AMMONIA,GERMANY,14,4,2.070122113944241
AMMONIA,GERMANY,14,5,2.12926851264339
AMMONIA,GERMANY,14,6,0.8871951960808244
AMMONIA,GERMANY,14,7,2.247561341814732
