k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,22,5,0.17937307670295088
1,ELECTRICITY,GERMANY,22,6,0.18061912084563805
1,ELECTRICITY,GERMANY,22,7,0.18463193346126125
1,ELECTRICITY,GERMANY,22,8,0.18543163275190266
1,ELECTRICITY,GERMANY,22,9,0.17978176175720834
1,ELECTRICITY,GERMANY,22,10,0.17921591600152664
1,ELECTRICITY,GERMANY,22,11,0.18337834648531437
1,ELECTRICITY,GERMANY,22,12,0.17147671188461464
1,ELECTRICITY,GERMANY,23,1,0.1725012819676563
1,ELECTRICITY,GERMANY,23,2,0.17176984375785076
1,ELECTRICITY,GERMANY,23,3,0.17489476245599875
1,ELECTRICITY,GERMANY,23,4,0.18234539991571835
1,ELECTRICITY,GERMANY,23,5,0.18259246306359997
1,ELECTRICITY,GERMANY,23,6,0.18509814033685776
1,ELECTRICITY,GERMANY,23,7,0.18844452901379727
1,ELECTRICITY,GERMANY,23,8,0.18891338680873956
1,ELECTRICITY,GERMANY,23,9,0.18380377700837772
1,ELECTRICITY,GERMANY,23,10,0.18260459456761965
1,ELECTRICITY,GERMANY,23,11,0.18692674688707286
1,ELECTRICITY,GERMANY,23,12,0.17585129834770813
1,ELECTRICITY,GERMANY,24,1,0.17595087520241057
1,ELECTRICITY,GERMANY,24,2,0.1749717619748183
1,ELECTRICITY,GERMANY,24,3,0.1799739383273995
1,ELECTRICITY,GERMANY,24,4,0.1851726146353095
1,ELECTRICITY,GERMANY,24,5,0.18600094621047858
1,ELECTRICITY,GERMANY,24,6,0.18743415111196238
1,ELECTRICITY,GERMANY,24,7,0.1910702173873853
1,ELECTRICITY,GERMANY,24,8,0.1920565636292476
1,ELECTRICITY,GERMANY,24,9,0.18635638782750136
1,ELECTRICITY,GERMANY,24,10,0.1860195638588824
1,ELECTRICITY,GERMANY,24,11,0.18924499669160008
1,ELECTRICITY,GERMANY,24,12,0.18058585777892697
1,HEAT_HIGH_T,GERMANY,1,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,1,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,2,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,3,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,4,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,5,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,6,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,7,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,8,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,9,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,10,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,11,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,12,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,10,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,11,0.48851607422123
1,HEAT_HIGH_T,GERMANY,13,12,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,1,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,2,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,3,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,4,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,5,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,6,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,7,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,8,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,9,0.48851607422123
1,HEAT_HIGH_T,GERMANY,14,10,0.48851607422123
