ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,6.463024068007044
ELECTRICITY,GERMANY,1,2,-3.217448403222967
ELECTRICITY,GERMANY,1,3,-3.213039515352413
ELECTRICITY,GERMANY,1,4,-2.993942752590655
ELECTRICITY,GERMANY,1,5,2.586611235269913
ELECTRICITY,GERMANY,1,6,-2.970599443657974
ELECTRICITY,GERMANY,1,7,-2.993283812751656
ELECTRICITY,GERMANY,1,8,-2.990243647762
ELECTRICITY,GERMANY,1,9,-3.054634408787322
ELECTRICITY,GERMANY,1,10,6.132253874463828
ELECTRICITY,GERMANY,1,11,-3.051317911755206
ELECTRICITY,GERMANY,1,12,6.23420942628259
ELECTRICITY,GERMANY,2,1,6.409521425616958
ELECTRICITY,GERMANY,2,2,-3.184156692739592
ELECTRICITY,GERMANY,2,3,-3.192006435846274
ELECTRICITY,GERMANY,2,4,-3.078016208345439
ELECTRICITY,GERMANY,2,5,2.277322227519875
ELECTRICITY,GERMANY,2,6,-2.988407443105864
ELECTRICITY,GERMANY,2,7,-2.996219295041115
ELECTRICITY,GERMANY,2,8,-2.992248749276897
ELECTRICITY,GERMANY,2,9,-3.056140554559079
ELECTRICITY,GERMANY,2,10,6.148282664338033
ELECTRICITY,GERMANY,2,11,-3.027600702539303
ELECTRICITY,GERMANY,2,12,6.199686847304918
ELECTRICITY,GERMANY,3,1,6.408789890624092
ELECTRICITY,GERMANY,3,2,-3.168649314997815
ELECTRICITY,GERMANY,3,3,-3.199498874051294
ELECTRICITY,GERMANY,3,4,-3.103322311328853
ELECTRICITY,GERMANY,3,5,2.28382242508664
ELECTRICITY,GERMANY,3,6,-3.012839543807303
ELECTRICITY,GERMANY,3,7,-3.027585289033375
ELECTRICITY,GERMANY,3,8,-2.372321036327016
ELECTRICITY,GERMANY,3,9,-3.074784218018223
ELECTRICITY,GERMANY,3,10,6.212391973451631
ELECTRICITY,GERMANY,3,11,-3.019160438568996
ELECTRICITY,GERMANY,3,12,6.212696117899981
ELECTRICITY,GERMANY,4,1,6.430187407205992
ELECTRICITY,GERMANY,4,2,-3.17054234260852
ELECTRICITY,GERMANY,4,3,-3.21028122462257
ELECTRICITY,GERMANY,4,4,-3.17724405526954
ELECTRICITY,GERMANY,4,5,2.342670185614558
ELECTRICITY,GERMANY,4,6,-3.089292900040093
ELECTRICITY,GERMANY,4,7,-3.094419271000419
ELECTRICITY,GERMANY,4,8,-2.370957173160583
ELECTRICITY,GERMANY,4,9,-3.173232648286636
ELECTRICITY,GERMANY,4,10,6.344663776829194
ELECTRICITY,GERMANY,4,11,-3.010988915635352
ELECTRICITY,GERMANY,4,12,6.264780058467103
ELECTRICITY,GERMANY,5,1,6.543393203441738
ELECTRICITY,GERMANY,5,2,-3.218018418674319
ELECTRICITY,GERMANY,5,3,-3.282618247208994
ELECTRICITY,GERMANY,5,4,-3.350564726010035
ELECTRICITY,GERMANY,5,5,2.457449225930446
ELECTRICITY,GERMANY,5,6,-3.256980381361231
ELECTRICITY,GERMANY,5,7,-3.255111981792965
ELECTRICITY,GERMANY,5,8,-3.270592918690909
ELECTRICITY,GERMANY,5,9,-3.336043409776529
ELECTRICITY,GERMANY,5,10,6.717293331792575
