j,n,h,td,val
BATT_LI,GERMANY,1,1,0.0001697100190272757
BATT_LI,GERMANY,1,2,0.0001698884435479943
BATT_LI,GERMANY,1,3,0.0001697908363169555
BATT_LI,GERMANY,1,4,0.0001682174114044165
BATT_LI,GERMANY,1,5,0.0001771663808496245
BATT_LI,GERMANY,1,6,0.0001587310870485565
BATT_LI,GERMANY,1,7,0.0001668697496927253
BATT_LI,GERMANY,1,8,0.000132303399620279
BATT_LI,GERMANY,1,9,0.0001695194559153042
BATT_LI,GERMANY,1,10,0.0001697101739259639
BATT_LI,GERMANY,1,11,0.0001703102818920115
BATT_LI,GERMANY,1,12,0.0001706703377654562
BATT_LI,GERMANY,2,1,0.0001677314455017489
BATT_LI,GERMANY,2,2,0.0001678871197626805
BATT_LI,GERMANY,2,3,0.0001677869285888963
BATT_LI,GERMANY,2,4,0.0001566262986507338
BATT_LI,GERMANY,2,5,0.000167520206528355
BATT_LI,GERMANY,2,6,0.0001447410356504058
BATT_LI,GERMANY,2,7,0.0001615334127647177
BATT_LI,GERMANY,2,8,9.045722322610738e-05
BATT_LI,GERMANY,2,9,0.0001670609523377858
BATT_LI,GERMANY,2,10,0.000167731691865378
BATT_LI,GERMANY,2,11,0.0001685612077391089
BATT_LI,GERMANY,2,12,0.0001699382836075422
BATT_LI,GERMANY,3,1,0.0001663138405964595
BATT_LI,GERMANY,3,2,0.0001663279211000788
BATT_LI,GERMANY,3,3,0.0001662821631844243
BATT_LI,GERMANY,3,4,0.0001448266962687053
BATT_LI,GERMANY,3,5,0.0001572444962555397
BATT_LI,GERMANY,3,6,0.000129347510914597
BATT_LI,GERMANY,3,7,0.0001562383495760213
BATT_LI,GERMANY,3,8,0.0001057913704129581
BATT_LI,GERMANY,3,9,0.0001649465687419915
BATT_LI,GERMANY,3,10,0.0001663142419200114
BATT_LI,GERMANY,3,11,0.000167148435586175
BATT_LI,GERMANY,3,12,0.0001700197338888156
BATT_LI,GERMANY,4,1,0.000165298687407562
BATT_LI,GERMANY,4,2,0.0001651006629763372
BATT_LI,GERMANY,4,3,0.000165143834656685
BATT_LI,GERMANY,4,4,0.0001322033822454274
BATT_LI,GERMANY,4,5,0.0001465661504357033
BATT_LI,GERMANY,4,6,0.0001111825428157923
BATT_LI,GERMANY,4,7,0.0001507744391928258
BATT_LI,GERMANY,4,8,0.0001267267836090125
BATT_LI,GERMANY,4,9,0.0001630482514408943
BATT_LI,GERMANY,4,10,0.0001652990353530194
BATT_LI,GERMANY,4,11,0.00016601079764906
BATT_LI,GERMANY,4,12,0.0001709260033364297
BATT_LI,GERMANY,5,1,0.00016457269825785
BATT_LI,GERMANY,5,2,0.0001641175328217391
BATT_LI,GERMANY,5,3,0.0001642716194911437
BATT_LI,GERMANY,5,4,0.0001180149361902817
BATT_LI,GERMANY,5,5,0.0001345423782786193
BATT_LI,GERMANY,5,6,8.840203353452715e-05
BATT_LI,GERMANY,5,7,0.0001449179561989664
BATT_LI,GERMANY,5,8,7.537635025043616e-05
BATT_LI,GERMANY,5,9,0.0001612519105546755
BATT_LI,GERMANY,5,10,0.000164572726798588
BATT_LI,GERMANY,5,11,0.0001650994694389345
BATT_LI,GERMANY,5,12,0.0001727308700700978
BATT_LI,GERMANY,6,1,0.0001640550244639271
BATT_LI,GERMANY,6,2,0.000163307836339554
BATT_LI,GERMANY,6,3,0.0001635889517862472
BATT_LI,GERMANY,6,4,0.000101243946986047
BATT_LI,GERMANY,6,5,0.0001202520633012281
BATT_LI,GERMANY,6,6,5.821749832611304e-05
BATT_LI,GERMANY,6,7,0.0001384195105201139
BATT_LI,GERMANY,6,8,1.948918811302224e-05
BATT_LI,GERMANY,6,9,0.0001594501488413006
BATT_LI,GERMANY,6,10,0.0001640547421498514
BATT_LI,GERMANY,6,11,0.0001643754376737841
BATT_LI,GERMANY,6,12,0.0001756356780102207
BATT_LI,GERMANY,7,1,0.0001636881699423703
BATT_LI,GERMANY,7,2,0.0001626138690471491
BATT_LI,GERMANY,7,3,0.0001630360447136101
BATT_LI,GERMANY,7,4,8.027571172504423e-05
BATT_LI,GERMANY,7,5,0.0001024679862774035
BATT_LI,GERMANY,7,6,1.597502764324226e-05
BATT_LI,GERMANY,7,7,0.0001309842941906127
BATT_LI,GERMANY,7,8,1.878083440900399e-06
BATT_LI,GERMANY,7,9,0.0001575374076252682
BATT_LI,GERMANY,7,10,0.0001636874318859859
