pt,n,h,td,val
CCGT,GERMANY,1,1,1.74359145994214e-06
CCGT,GERMANY,1,2,3.209497691866931e-05
CCGT,GERMANY,1,3,2.922355676245291e-05
CCGT,GERMANY,1,4,3.541338591001668e-05
CCGT,GERMANY,1,5,2.279848083764156e-06
CCGT,GERMANY,1,6,3.133701349070689e-05
CCGT,GERMANY,1,7,3.774803332132304e-05
CCGT,GERMANY,1,8,4.044514368887158e-05
CCGT,GERMANY,1,9,3.413794037264731e-05
CCGT,GERMANY,1,10,1.808115358354257e-06
CCGT,GERMANY,1,11,3.693624801880485e-05
CCGT,GERMANY,1,12,1.018950532732988e-06
CCGT,GERMANY,2,1,1.743588654159709e-06
CCGT,GERMANY,2,2,3.209756396825151e-05
CCGT,GERMANY,2,3,2.922365483881754e-05
CCGT,GERMANY,2,4,3.714765588779015e-05
CCGT,GERMANY,2,5,2.36146321976952e-06
CCGT,GERMANY,2,6,3.133710463092001e-05
CCGT,GERMANY,2,7,3.774794865345006e-05
CCGT,GERMANY,2,8,4.042003264444594e-05
CCGT,GERMANY,2,9,3.413810177509741e-05
CCGT,GERMANY,2,10,1.808114737110379e-06
CCGT,GERMANY,2,11,3.693619112123732e-05
CCGT,GERMANY,2,12,1.018753329912931e-06
CCGT,GERMANY,3,1,1.743585841908696e-06
CCGT,GERMANY,3,2,3.209873170267556e-05
CCGT,GERMANY,3,3,2.922374998913684e-05
CCGT,GERMANY,3,4,3.714986404463546e-05
CCGT,GERMANY,3,5,2.367253368727535e-06
CCGT,GERMANY,3,6,3.133716002043911e-05
CCGT,GERMANY,3,7,3.774802360552893e-05
CCGT,GERMANY,3,8,1.823789621080345e-05
CCGT,GERMANY,3,9,3.413824105175999e-05
CCGT,GERMANY,3,10,1.808113861252831e-06
CCGT,GERMANY,3,11,3.693612679669764e-05
CCGT,GERMANY,3,12,1.018739016219754e-06
CCGT,GERMANY,4,1,1.743582873237738e-06
CCGT,GERMANY,4,2,3.209918076410038e-05
CCGT,GERMANY,4,3,2.922383449121085e-05
CCGT,GERMANY,4,4,3.715025343414721e-05
CCGT,GERMANY,4,5,2.367490525719774e-06
CCGT,GERMANY,4,6,3.133713708824335e-05
CCGT,GERMANY,4,7,3.774805612228691e-05
CCGT,GERMANY,4,8,1.536335317392552e-05
CCGT,GERMANY,4,9,3.413836912397232e-05
CCGT,GERMANY,4,10,1.808113539764612e-06
CCGT,GERMANY,4,11,3.693608785198351e-05
CCGT,GERMANY,4,12,1.018720713017295e-06
CCGT,GERMANY,5,1,1.743580022259955e-06
CCGT,GERMANY,5,2,3.209943814545522e-05
CCGT,GERMANY,5,3,2.922393021400105e-05
CCGT,GERMANY,5,4,3.714824225819266e-05
CCGT,GERMANY,5,5,2.36840581795132e-06
CCGT,GERMANY,5,6,3.133607094325816e-05
CCGT,GERMANY,5,7,3.774809181758821e-05
CCGT,GERMANY,5,8,4.04352410998811e-05
CCGT,GERMANY,5,9,3.413846790905687e-05
CCGT,GERMANY,5,10,1.808113452867247e-06
CCGT,GERMANY,5,11,3.693604758748778e-05
CCGT,GERMANY,5,12,1.018723880208899e-06
CCGT,GERMANY,6,1,1.743577341907783e-06
CCGT,GERMANY,6,2,3.209967766396571e-05
CCGT,GERMANY,6,3,2.922402317880122e-05
CCGT,GERMANY,6,4,3.715006513252253e-05
CCGT,GERMANY,6,5,2.368551685077584e-06
CCGT,GERMANY,6,6,3.133570287589836e-05
CCGT,GERMANY,6,7,3.77481298971367e-05
CCGT,GERMANY,6,8,4.045430743401349e-05
CCGT,GERMANY,6,9,3.413853099002675e-05
CCGT,GERMANY,6,10,1.808112834907169e-06
