j,n,h,td,val
BATT_LI,GERMANY,1,1,1.605661022911827e-09
BATT_LI,GERMANY,1,2,1.605729358101857e-09
BATT_LI,GERMANY,1,3,1.605548415429343e-09
BATT_LI,GERMANY,1,4,1.533573612686279e-09
BATT_LI,GERMANY,1,5,1.677751739737583e-09
BATT_LI,GERMANY,1,6,1.499851325296964e-09
BATT_LI,GERMANY,1,7,1.580120640363688e-09
BATT_LI,GERMANY,1,8,1.367742834572861e-09
BATT_LI,GERMANY,1,9,1.604569508916312e-09
BATT_LI,GERMANY,1,10,1.605661015811997e-09
BATT_LI,GERMANY,1,11,1.608331384985957e-09
BATT_LI,GERMANY,1,12,1.616251479332017e-09
BATT_LI,GERMANY,2,1,1.59306095352398e-09
BATT_LI,GERMANY,2,2,1.59213381851193e-09
BATT_LI,GERMANY,2,3,1.592269505750378e-09
BATT_LI,GERMANY,2,4,1.443552868125033e-09
BATT_LI,GERMANY,2,5,1.716216155074239e-09
BATT_LI,GERMANY,2,6,1.37221909249856e-09
BATT_LI,GERMANY,2,7,1.53859451499596e-09
BATT_LI,GERMANY,2,8,1.102147849397687e-09
BATT_LI,GERMANY,2,9,1.589295028071029e-09
BATT_LI,GERMANY,2,10,1.593060941070901e-09
BATT_LI,GERMANY,2,11,1.59625642600536e-09
BATT_LI,GERMANY,2,12,1.615400652987943e-09
BATT_LI,GERMANY,3,1,1.584028985671057e-09
BATT_LI,GERMANY,3,2,1.581468206654039e-09
BATT_LI,GERMANY,3,3,1.582230303085999e-09
BATT_LI,GERMANY,3,4,1.348848791067203e-09
BATT_LI,GERMANY,3,5,1.580320562587307e-09
BATT_LI,GERMANY,3,6,1.229778664277655e-09
BATT_LI,GERMANY,3,7,1.497035620869272e-09
BATT_LI,GERMANY,3,8,8.066828293970328e-10
BATT_LI,GERMANY,3,9,1.57649454375405e-09
BATT_LI,GERMANY,3,10,1.584028965965259e-09
BATT_LI,GERMANY,3,11,1.586495267758703e-09
BATT_LI,GERMANY,3,12,1.620576209923572e-09
BATT_LI,GERMANY,4,1,1.577558510530925e-09
BATT_LI,GERMANY,4,2,1.572964394844923e-09
BATT_LI,GERMANY,4,3,1.574548725233753e-09
BATT_LI,GERMANY,4,4,1.244608085107028e-09
BATT_LI,GERMANY,4,5,1.446679177938673e-09
BATT_LI,GERMANY,4,6,1.059767339889691e-09
BATT_LI,GERMANY,4,7,1.453815065213885e-09
BATT_LI,GERMANY,4,8,1.041261045934209e-09
