st,n,h,td,val
AMMONIA,GERMANY,1,1,5.536981316453801e-11
AMMONIA,GERMANY,1,2,8.794029530987238e-11
AMMONIA,GERMANY,1,3,1.49498488818866e-10
AMMONIA,GERMANY,1,4,4.271385683863107e-11
AMMONIA,GERMANY,1,5,4.152736323861081e-11
AMMONIA,GERMANY,1,6,9.966566720300526e-11
AMMONIA,GERMANY,1,7,3.934171800515035e-11
AMMONIA,GERMANY,1,8,2.622781206228471e-11
AMMONIA,GERMANY,1,9,6.499936071762687e-11
AMMONIA,GERMANY,1,10,5.749942684203287e-11
AMMONIA,GERMANY,1,11,4.397014987350739e-11
AMMONIA,GERMANY,1,12,3.180819233333766e-11
AMMONIA,GERMANY,2,1,5.536981316154031e-11
AMMONIA,GERMANY,2,2,8.794029530325494e-11
AMMONIA,GERMANY,2,3,1.49498488816616e-10
AMMONIA,GERMANY,2,4,4.271385684219126e-11
AMMONIA,GERMANY,2,5,4.152736324252172e-11
AMMONIA,GERMANY,2,6,9.966566721113148e-11
AMMONIA,GERMANY,2,7,3.934171800511064e-11
AMMONIA,GERMANY,2,8,2.62278120632674e-11
AMMONIA,GERMANY,2,9,6.499936072016136e-11
AMMONIA,GERMANY,2,10,5.749942684019984e-11
AMMONIA,GERMANY,2,11,4.397014986977515e-11
AMMONIA,GERMANY,2,12,3.18081923306973e-11
AMMONIA,GERMANY,3,1,5.536981315855584e-11
AMMONIA,GERMANY,3,2,8.794029529663749e-11
AMMONIA,GERMANY,3,3,1.494984888143396e-10
AMMONIA,GERMANY,3,4,4.271385684572497e-11
AMMONIA,GERMANY,3,5,4.152736324652528e-11
AMMONIA,GERMANY,3,6,9.96656672192577e-11
AMMONIA,GERMANY,3,7,3.934171800506432e-11
AMMONIA,GERMANY,3,8,2.622781206424347e-11
AMMONIA,GERMANY,3,9,6.499936072267598e-11
AMMONIA,GERMANY,3,10,5.749942683838666e-11
AMMONIA,GERMANY,3,11,4.397014986604953e-11
AMMONIA,GERMANY,3,12,3.180819232806687e-11
AMMONIA,GERMANY,4,1,5.536981315558461e-11
AMMONIA,GERMANY,4,2,8.794029528999358e-11
AMMONIA,GERMANY,4,3,1.494984888120897e-10
AMMONIA,GERMANY,4,4,4.271385684925869e-11
AMMONIA,GERMANY,4,5,4.152736325043619e-11
AMMONIA,GERMANY,4,6,9.966566722738393e-11
AMMONIA,GERMANY,4,7,3.934171800500477e-11
AMMONIA,GERMANY,4,8,2.622781206465045e-11
AMMONIA,GERMANY,4,9,6.499936072516414e-11
AMMONIA,GERMANY,4,10,5.74994268365801e-11
AMMONIA,GERMANY,4,11,4.397014986231067e-11
AMMONIA,GERMANY,4,12,3.180819232543644e-11
AMMONIA,GERMANY,5,1,5.536981315263323e-11
AMMONIA,GERMANY,5,2,8.79402952833232e-11
AMMONIA,GERMANY,5,3,1.494984888098265e-10
AMMONIA,GERMANY,5,4,4.271385685278578e-11
AMMONIA,GERMANY,5,5,4.152736325436033e-11
AMMONIA,GERMANY,5,6,9.966566723545721e-11
AMMONIA,GERMANY,5,7,3.934171800494521e-11
AMMONIA,GERMANY,5,8,2.622781206619562e-11
AMMONIA,GERMANY,5,9,6.49993607276523e-11
AMMONIA,GERMANY,5,10,5.749942683480001e-11
AMMONIA,GERMANY,5,11,4.397014985855858e-11
AMMONIA,GERMANY,5,12,3.180819232280931e-11
AMMONIA,GERMANY,6,1,5.536981314969508e-11
AMMONIA,GERMANY,6,2,8.794029527666604e-11
AMMONIA,GERMANY,6,3,1.494984888075898e-10
AMMONIA,GERMANY,6,4,4.271385685629965e-11
AMMONIA,GERMANY,6,5,4.152736325828448e-11
AMMONIA,GERMANY,6,6,9.966566724354373e-11
AMMONIA,GERMANY,6,7,3.934171800487242e-11
AMMONIA,GERMANY,6,8,2.622781206716508e-11
AMMONIA,GERMANY,6,9,6.499936073013385e-11
AMMONIA,GERMANY,6,10,5.749942683301991e-11
AMMONIA,GERMANY,6,11,4.397014985479987e-11
AMMONIA,GERMANY,6,12,3.180819232019542e-11
AMMONIA,GERMANY,7,1,5.536981314677017e-11
AMMONIA,GERMANY,7,2,8.794029526996919e-11
AMMONIA,GERMANY,7,3,1.494984888053002e-10
AMMONIA,GERMANY,7,4,4.271385685980689e-11
AMMONIA,GERMANY,7,5,4.152736326220862e-11
AMMONIA,GERMANY,7,6,9.966566725160378e-11
AMMONIA,GERMANY,7,7,3.934171800479301e-11
AMMONIA,GERMANY,7,8,2.622781206767131e-11
AMMONIA,GERMANY,7,9,6.499936073259553e-11
AMMONIA,GERMANY,7,10,5.749942683127953e-11
AMMONIA,GERMANY,7,11,4.397014985103454e-11
AMMONIA,GERMANY,7,12,3.18081923175716e-11
AMMONIA,GERMANY,8,1,5.536981314386511e-11
AMMONIA,GERMANY,8,2,8.794029526324587e-11
AMMONIA,GERMANY,8,3,1.494984888030503e-10
AMMONIA,GERMANY,8,4,4.271385686331414e-11
AMMONIA,GERMANY,8,5,4.152736326613939e-11
AMMONIA,GERMANY,8,6,9.966566722120323e-11
AMMONIA,GERMANY,8,7,3.934171800470698e-11
AMMONIA,GERMANY,8,8,2.622781206746948e-11
AMMONIA,GERMANY,8,9,6.499936073502414e-11
AMMONIA,GERMANY,8,10,5.749942682953252e-11
AMMONIA,GERMANY,8,11,4.397014984724936e-11
AMMONIA,GERMANY,8,12,3.180819231496102e-11
AMMONIA,GERMANY,9,1,5.536981314096006e-11
AMMONIA,GERMANY,9,2,8.794029525652254e-11
AMMONIA,GERMANY,9,3,1.494984888008003e-10
AMMONIA,GERMANY,9,4,4.271385686679492e-11
AMMONIA,GERMANY,9,5,4.152736327007676e-11
AMMONIA,GERMANY,9,6,9.966566721281231e-11
AMMONIA,GERMANY,9,7,3.934171800461434e-11
AMMONIA,GERMANY,9,8,2.622781206843893e-11
AMMONIA,GERMANY,9,9,6.499936073745274e-11
AMMONIA,GERMANY,9,10,5.749942682781198e-11
AMMONIA,GERMANY,9,11,4.39701498434708e-11
AMMONIA,GERMANY,9,12,3.180819231236367e-11
AMMONIA,GERMANY,10,1,5.536981313807485e-11
AMMONIA,GERMANY,10,2,8.794029524977275e-11
AMMONIA,GERMANY,10,3,1.494984887985107e-10
AMMONIA,GERMANY,10,4,4.271385686721843e-11
AMMONIA,GERMANY,10,5,4.152736327381562e-11
AMMONIA,GERMANY,10,6,9.96656672205812e-11
AMMONIA,GERMANY,10,7,3.934171800450846e-11
AMMONIA,GERMANY,10,8,2.622781206940177e-11
AMMONIA,GERMANY,10,9,6.499936073986149e-11
AMMONIA,GERMANY,10,10,5.749942682610468e-11
AMMONIA,GERMANY,10,11,4.397014983967901e-11
AMMONIA,GERMANY,10,12,3.180819230975309e-11
AMMONIA,GERMANY,11,1,5.53698131352095e-11
AMMONIA,GERMANY,11,2,8.794029524299648e-11
AMMONIA,GERMANY,11,3,1.494984887962475e-10
AMMONIA,GERMANY,11,4,4.271385687030216e-11
AMMONIA,GERMANY,11,5,4.152736327748169e-11
AMMONIA,GERMANY,11,6,9.966566722886623e-11
AMMONIA,GERMANY,11,7,3.934171800440258e-11
AMMONIA,GERMANY,11,8,2.622781207037123e-11
AMMONIA,GERMANY,11,9,6.4999360742257e-11
AMMONIA,GERMANY,11,10,5.749942682441062e-11
AMMONIA,GERMANY,11,11,4.397014983587398e-11
AMMONIA,GERMANY,11,12,3.180819230715574e-11
AMMONIA,GERMANY,12,1,5.536981313235076e-11
AMMONIA,GERMANY,12,2,8.794029523620699e-11
AMMONIA,GERMANY,12,3,1.494984887939844e-10
AMMONIA,GERMANY,12,4,4.271385687326016e-11
AMMONIA,GERMANY,12,5,4.152736328078379e-11
AMMONIA,GERMANY,12,6,9.966566723717775e-11
AMMONIA,GERMANY,12,7,3.934171800259602e-11
AMMONIA,GERMANY,12,8,2.622781207132414e-11
AMMONIA,GERMANY,12,9,6.499936074285257e-11
AMMONIA,GERMANY,12,10,5.749942682272317e-11
AMMONIA,GERMANY,12,11,4.397014983206895e-11
AMMONIA,GERMANY,12,12,3.180819230456501e-11
AMMONIA,GERMANY,13,1,5.536981312951849e-11
AMMONIA,GERMANY,13,2,8.794029522941749e-11
AMMONIA,GERMANY,13,3,1.494984887917212e-10
AMMONIA,GERMANY,13,4,4.271385687681373e-11
AMMONIA,GERMANY,13,5,4.152736328474764e-11
AMMONIA,GERMANY,13,6,9.966566724535691e-11
AMMONIA,GERMANY,13,7,3.93417180025894e-11
AMMONIA,GERMANY,13,8,2.622781207209507e-11
AMMONIA,GERMANY,13,9,6.499936074579072e-11
AMMONIA,GERMANY,13,10,5.749942682106881e-11
AMMONIA,GERMANY,13,11,4.397014982824406e-11
AMMONIA,GERMANY,13,12,3.180819230197428e-11
AMMONIA,GERMANY,14,1,5.536981312668623e-11
