k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,14,4,0.16113724180848502
1,ELECTRICITY,GERMANY,14,5,0.16090242569181973
1,ELECTRICITY,GERMANY,14,6,0.16166095567813357
1,ELECTRICITY,GERMANY,14,7,0.16226634321741717
1,ELECTRICITY,GERMANY,14,8,0.16461219075397523
1,ELECTRICITY,GERMANY,14,9,0.15775029040542968
1,ELECTRICITY,GERMANY,14,10,0.15949953280536516
1,ELECTRICITY,GERMANY,14,11,0.1731623764611172
1,ELECTRICITY,GERMANY,14,12,0.1568522333150271
1,ELECTRICITY,GERMANY,15,1,0.1537499857461777
1,ELECTRICITY,GERMANY,15,2,0.15893648822811576
1,ELECTRICITY,GERMANY,15,3,0.16249963993699945
1,ELECTRICITY,GERMANY,15,4,0.1624541130583129
1,ELECTRICITY,GERMANY,15,5,0.1619776164910755
1,ELECTRICITY,GERMANY,15,6,0.16345185973515813
1,ELECTRICITY,GERMANY,15,7,0.16362265480450755
1,ELECTRICITY,GERMANY,15,8,0.165841272360874
1,ELECTRICITY,GERMANY,15,9,0.15890151237315028
1,ELECTRICITY,GERMANY,15,10,0.1616672385154639
1,ELECTRICITY,GERMANY,15,11,0.1738291993607658
1,ELECTRICITY,GERMANY,15,12,0.15736537285732133
1,ELECTRICITY,GERMANY,16,1,0.1539372502679591
1,ELECTRICITY,GERMANY,16,2,0.15942471683961676
1,ELECTRICITY,GERMANY,16,3,0.16237457126762625
1,ELECTRICITY,GERMANY,16,4,0.1628690729801495
1,ELECTRICITY,GERMANY,16,5,0.16268144967793985
1,ELECTRICITY,GERMANY,16,6,0.16420338833401343
1,ELECTRICITY,GERMANY,16,7,0.1640424885297618
1,ELECTRICITY,GERMANY,16,8,0.16622448522210212
1,ELECTRICITY,GERMANY,16,9,0.1593083137493083
1,ELECTRICITY,GERMANY,16,10,0.16118990853452977
1,ELECTRICITY,GERMANY,16,11,0.1732056373525552
1,ELECTRICITY,GERMANY,16,12,0.157372102795712
1,ELECTRICITY,GERMANY,17,1,0.1518258052747651
1,ELECTRICITY,GERMANY,17,2,0.1562493628860677
1,ELECTRICITY,GERMANY,17,3,0.15963725528682032
1,ELECTRICITY,GERMANY,17,4,0.1629467411644726
1,ELECTRICITY,GERMANY,17,5,0.16407554366094437
1,ELECTRICITY,GERMANY,17,6,0.16442024965915975
1,ELECTRICITY,GERMANY,17,7,0.16498660839506202
1,ELECTRICITY,GERMANY,17,8,0.16595849744305008
1,ELECTRICITY,GERMANY,17,9,0.16023171260526556
1,ELECTRICITY,GERMANY,17,10,0.16103065637480418
1,ELECTRICITY,GERMANY,17,11,0.16830306068340883
1,ELECTRICITY,GERMANY,17,12,0.15531693898317625
1,ELECTRICITY,GERMANY,18,1,0.15263796703498678
1,ELECTRICITY,GERMANY,18,2,0.1555612663327552
1,ELECTRICITY,GERMANY,18,3,0.15571444086143205
1,ELECTRICITY,GERMANY,18,4,0.16251730571662004
1,ELECTRICITY,GERMANY,18,5,0.16481693034489983
1,ELECTRICITY,GERMANY,18,6,0.1647722242020888
1,ELECTRICITY,GERMANY,18,7,0.16580347923351363
1,ELECTRICITY,GERMANY,18,8,0.16680031024748834
1,ELECTRICITY,GERMANY,18,9,0.16148455287826372
1,ELECTRICITY,GERMANY,18,10,0.1596058309710159
1,ELECTRICITY,GERMANY,18,11,0.16874446169884802
1,ELECTRICITY,GERMANY,18,12,0.1548620313967053
1,ELECTRICITY,GERMANY,19,1,0.15444243306792646
1,ELECTRICITY,GERMANY,19,2,0.15658794607060575
1,ELECTRICITY,GERMANY,19,3,0.15657359561474707
1,ELECTRICITY,GERMANY,19,4,0.16285188503648876
1,ELECTRICITY,GERMANY,19,5,0.16654581287047063
1,ELECTRICITY,GERMANY,19,6,0.1666283340941252
1,ELECTRICITY,GERMANY,19,7,0.16809400380227765
1,ELECTRICITY,GERMANY,19,8,0.16951567719371988
1,ELECTRICITY,GERMANY,19,9,0.16259795460039222
1,ELECTRICITY,GERMANY,19,10,0.16270800912416228
1,ELECTRICITY,GERMANY,19,11,0.1711383598025711
1,ELECTRICITY,GERMANY,19,12,0.15716851830645484
1,ELECTRICITY,GERMANY,20,1,0.15826291824460717
1,ELECTRICITY,GERMANY,20,2,0.15982205658563028
1,ELECTRICITY,GERMANY,20,3,0.160250633347264
1,ELECTRICITY,GERMANY,20,4,0.16588843014433977
1,ELECTRICITY,GERMANY,20,5,0.16729394596273128
1,ELECTRICITY,GERMANY,20,6,0.1687084575481673
1,ELECTRICITY,GERMANY,20,7,0.16960041685235452
1,ELECTRICITY,GERMANY,20,8,0.1714791393619339
1,ELECTRICITY,GERMANY,20,9,0.16540447184354082
1,ELECTRICITY,GERMANY,20,10,0.16737340390703567
1,ELECTRICITY,GERMANY,20,11,0.17639225065480657
1,ELECTRICITY,GERMANY,20,12,0.16050751117749001
1,ELECTRICITY,GERMANY,21,1,0.16200079202073048
1,ELECTRICITY,GERMANY,21,2,0.16325634532506958
1,ELECTRICITY,GERMANY,21,3,0.16395450024619626
1,ELECTRICITY,GERMANY,21,4,0.16971639493196206
1,ELECTRICITY,GERMANY,21,5,0.1709588542517484
1,ELECTRICITY,GERMANY,21,6,0.1721221984743658
1,ELECTRICITY,GERMANY,21,7,0.17477452297670085
1,ELECTRICITY,GERMANY,21,8,0.17624537950521887
1,ELECTRICITY,GERMANY,21,9,0.1708333937538862
1,ELECTRICITY,GERMANY,21,10,0.17066320272840751
1,ELECTRICITY,GERMANY,21,11,0.17908362261226207
1,ELECTRICITY,GERMANY,21,12,0.1649334220938315
1,ELECTRICITY,GERMANY,22,1,0.16468260117212694
1,ELECTRICITY,GERMANY,22,2,0.16479123908886065
1,ELECTRICITY,GERMANY,22,3,0.1664416541936393
1,ELECTRICITY,GERMANY,22,4,0.1748575724219257
1,ELECTRICITY,GERMANY,22,5,0.17589284986426273
1,ELECTRICITY,GERMANY,22,6,0.17711471804728374
1,ELECTRICITY,GERMANY,22,7,0.18104967339234984
1,ELECTRICITY,GERMANY,22,8,0.18183385678180178
1,ELECTRICITY,GERMANY,22,9,0.17629360554182363
1,ELECTRICITY,GERMANY,22,10,0.17573873842140694
1,ELECTRICITY,GERMANY,22,11,0.17982040872339858
1,ELECTRICITY,GERMANY,22,12,0.16814969165459917
1,ELECTRICITY,GERMANY,23,1,0.1691543828552207
1,ELECTRICITY,GERMANY,23,2,0.1684371361335437
1,ELECTRICITY,GERMANY,23,3,0.17150142462942322
1,ELECTRICITY,GERMANY,23,4,0.1788075035582347
1,ELECTRICITY,GERMANY,23,5,0.17904977314504286
1,ELECTRICITY,GERMANY,23,6,0.181506834843122
1,ELECTRICITY,GERMANY,23,7,0.1847882963197244
1,ELECTRICITY,GERMANY,23,8,0.18524805725625584
1,ELECTRICITY,GERMANY,23,9,0.18023758497134115
1,ELECTRICITY,GERMANY,23,10,0.17906166927156522
1,ELECTRICITY,GERMANY,23,11,0.18329996245909325
1,ELECTRICITY,GERMANY,23,12,0.17243940164962476
1,ELECTRICITY,GERMANY,24,1,0.17253704649731358
1,ELECTRICITY,GERMANY,24,2,0.17157693019052692
1,ELECTRICITY,GERMANY,24,3,0.1764820534696252
1,ELECTRICITY,GERMANY,24,4,0.18157986417861147
1,ELECTRICITY,GERMANY,24,5,0.1823921243241534
1,ELECTRICITY,GERMANY,24,6,0.18379752194120427
1,ELECTRICITY,GERMANY,24,7,0.1873630406424228
1,ELECTRICITY,GERMANY,24,8,0.18833024962731063
1,ELECTRICITY,GERMANY,24,9,0.18274066960267382
1,ELECTRICITY,GERMANY,24,10,0.1824103807497871
1,ELECTRICITY,GERMANY,24,11,0.18557323318795982
1,ELECTRICITY,GERMANY,24,12,0.17708210035623118
1,HEAT_HIGH_T,GERMANY,1,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,1,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,2,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,3,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,4,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,5,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,6,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,7,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,3,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,4,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,5,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,6,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,7,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,8,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,9,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,10,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,11,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,8,12,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,9,1,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,9,2,0.48300763238178834
1,HEAT_HIGH_T,GERMANY,9,3,0.48300763238178834
