pt,n,h,td,val
CCGT,GERMANY,1,1,7.075364382576359e-10
CCGT,GERMANY,1,2,1.349933767063769e-08
CCGT,GERMANY,1,3,1.227413771400437e-08
CCGT,GERMANY,1,4,1.562169245831563e-08
CCGT,GERMANY,1,5,9.106320061295597e-10
CCGT,GERMANY,1,6,1.317562510628268e-08
CCGT,GERMANY,1,7,1.587088226365268e-08
CCGT,GERMANY,1,8,1.699434704653053e-08
CCGT,GERMANY,1,9,1.436110889426777e-08
CCGT,GERMANY,1,10,7.337375827304599e-10
CCGT,GERMANY,1,11,1.553221342925694e-08
CCGT,GERMANY,1,12,4.131564511755713e-10
CCGT,GERMANY,2,1,7.075354504989326e-10
CCGT,GERMANY,2,2,1.349938412102819e-08
CCGT,GERMANY,2,3,1.227416950602344e-08
CCGT,GERMANY,2,4,1.562169002226185e-08
CCGT,GERMANY,2,5,9.159494997581177e-10
CCGT,GERMANY,2,6,1.317566180316249e-08
CCGT,GERMANY,2,7,1.587089521364867e-08
CCGT,GERMANY,2,8,1.699429510507164e-08
CCGT,GERMANY,2,9,1.436114529636878e-08
CCGT,GERMANY,2,10,7.337372712288029e-10
CCGT,GERMANY,2,11,1.553219187657427e-08
CCGT,GERMANY,2,12,4.131544604309871e-10
CCGT,GERMANY,3,1,7.075344277680653e-10
CCGT,GERMANY,3,2,1.349942914140871e-08
CCGT,GERMANY,3,3,1.22742005649137e-08
CCGT,GERMANY,3,4,1.562168439693716e-08
CCGT,GERMANY,3,5,9.611054236542106e-10
CCGT,GERMANY,3,6,1.317569781240349e-08
CCGT,GERMANY,3,7,1.587090830470555e-08
CCGT,GERMANY,3,8,1.699424021369908e-08
CCGT,GERMANY,3,9,1.436118172763547e-08
CCGT,GERMANY,3,10,7.337369470222092e-10
CCGT,GERMANY,3,11,1.553216907896265e-08
CCGT,GERMANY,3,12,4.131524005234241e-10
CCGT,GERMANY,4,1,7.075333675496804e-10
CCGT,GERMANY,4,2,1.349947264457312e-08
CCGT,GERMANY,4,3,1.227423084561452e-08
CCGT,GERMANY,4,4,1.562167847733459e-08
CCGT,GERMANY,4,5,9.611052421475107e-10
CCGT,GERMANY,4,6,1.317573342926372e-08
CCGT,GERMANY,4,7,1.587092152385425e-08
CCGT,GERMANY,4,8,7.259455814866377e-09
CCGT,GERMANY,4,9,1.436121817141469e-08
CCGT,GERMANY,4,10,7.337366121234872e-10
CCGT,GERMANY,4,11,1.553214491201719e-08
CCGT,GERMANY,4,12,4.131502651527213e-10
CCGT,GERMANY,5,1,7.075322791521835e-10
CCGT,GERMANY,5,2,1.349951515769969e-08
CCGT,GERMANY,5,3,1.22742602011193e-08
CCGT,GERMANY,5,4,1.562167307804838e-08
CCGT,GERMANY,5,5,9.611050774453224e-10
CCGT,GERMANY,5,6,1.317576894535292e-08
CCGT,GERMANY,5,7,1.5870934855574e-08
CCGT,GERMANY,5,8,1.699413422591587e-08
CCGT,GERMANY,5,9,1.436125457469388e-08
CCGT,GERMANY,5,10,7.337362751606137e-10
CCGT,GERMANY,5,11,1.553211776811651e-08
CCGT,GERMANY,5,12,4.131480564190863e-10
CCGT,GERMANY,6,1,7.075312071821478e-10
CCGT,GERMANY,6,2,1.349955896828062e-08
CCGT,GERMANY,6,3,1.22742895913811e-08
CCGT,GERMANY,6,4,1.562166819384242e-08
CCGT,GERMANY,6,5,9.611048874512663e-10
CCGT,GERMANY,6,6,1.317580437641738e-08
CCGT,GERMANY,6,7,1.587094822247177e-08
CCGT,GERMANY,6,8,1.699407873186497e-08
