j,n,h,td,val
BATT_LI,GERMANY,1,1,6.795839933287357e-08
BATT_LI,GERMANY,1,2,6.794269307423861e-08
BATT_LI,GERMANY,1,3,6.794268483715999e-08
BATT_LI,GERMANY,1,4,6.535959192967509e-08
BATT_LI,GERMANY,1,5,7.121489214805021e-08
BATT_LI,GERMANY,1,6,6.348891666252305e-08
BATT_LI,GERMANY,1,7,6.683188458531139e-08
BATT_LI,GERMANY,1,8,5.779402674004065e-08
BATT_LI,GERMANY,1,9,6.794740339870172e-08
BATT_LI,GERMANY,1,10,6.79583993744019e-08
BATT_LI,GERMANY,1,11,6.803411623680978e-08
BATT_LI,GERMANY,1,12,6.840867999691107e-08
BATT_LI,GERMANY,2,1,6.750021487349396e-08
BATT_LI,GERMANY,2,2,6.743300396841102e-08
BATT_LI,GERMANY,2,3,6.745019990697775e-08
BATT_LI,GERMANY,2,4,6.211579112778806e-08
BATT_LI,GERMANY,2,5,7.314789155068721e-08
BATT_LI,GERMANY,2,6,5.818037586837351e-08
BATT_LI,GERMANY,2,7,6.51214505269734e-08
BATT_LI,GERMANY,2,8,4.65413704291244e-08
BATT_LI,GERMANY,2,9,6.742700881903058e-08
BATT_LI,GERMANY,2,10,6.750021494679683e-08
BATT_LI,GERMANY,2,11,6.757766320118363e-08
BATT_LI,GERMANY,2,12,6.845005241133078e-08
BATT_LI,GERMANY,3,1,6.71717356174807e-08
BATT_LI,GERMANY,3,2,6.703161136674066e-08
BATT_LI,GERMANY,3,3,6.707664546181808e-08
BATT_LI,GERMANY,3,4,5.871636200240348e-08
BATT_LI,GERMANY,3,5,6.682415964100003e-08
BATT_LI,GERMANY,3,6,5.223241474620559e-08
BATT_LI,GERMANY,3,7,6.339951978241974e-08
BATT_LI,GERMANY,3,8,3.399671446599142e-08
BATT_LI,GERMANY,3,9,6.700500475090794e-08
BATT_LI,GERMANY,3,10,6.717173573491504e-08
BATT_LI,GERMANY,3,11,6.720858855797998e-08
BATT_LI,GERMANY,3,12,6.872561816056213e-08
BATT_LI,GERMANY,4,1,6.693639130911655e-08
BATT_LI,GERMANY,4,2,6.670966219590669e-08
BATT_LI,GERMANY,4,3,6.678924760314569e-08
BATT_LI,GERMANY,4,4,5.499689236131467e-08
BATT_LI,GERMANY,4,5,6.056979230546232e-08
BATT_LI,GERMANY,4,6,4.511163063498041e-08
BATT_LI,GERMANY,4,7,6.159874579429813e-08
BATT_LI,GERMANY,4,8,4.422557765391099e-08
BATT_LI,GERMANY,4,9,6.665614315325809e-08
BATT_LI,GERMANY,4,10,6.693639143916406e-08
BATT_LI,GERMANY,4,11,6.691119999796598e-08
BATT_LI,GERMANY,4,12,6.926523117005361e-08
BATT_LI,GERMANY,5,1,6.676802669138047e-08
BATT_LI,GERMANY,5,2,6.644405974879424e-08
BATT_LI,GERMANY,5,3,6.656283853563548e-08
BATT_LI,GERMANY,5,4,5.075984201511141e-08
BATT_LI,GERMANY,5,5,5.387337051442724e-08
BATT_LI,GERMANY,5,6,3.608608303416971e-08
BATT_LI,GERMANY,5,7,5.96474440907765e-08
BATT_LI,GERMANY,5,8,2.750607218592379e-08
BATT_LI,GERMANY,5,9,6.635959671052944e-08
BATT_LI,GERMANY,5,10,6.676802679256216e-08
BATT_LI,GERMANY,5,11,6.667288368178013e-08
BATT_LI,GERMANY,5,12,7.012752884150933e-08
BATT_LI,GERMANY,6,1,6.66479539921296e-08
BATT_LI,GERMANY,6,2,6.621577489394877e-08
BATT_LI,GERMANY,6,3,6.637761740276134e-08
BATT_LI,GERMANY,6,4,4.574380913049065e-08
BATT_LI,GERMANY,6,5,4.615314343919129e-08
BATT_LI,GERMANY,6,6,2.403530921359257e-08
BATT_LI,GERMANY,6,7,5.746533313334798e-08
BATT_LI,GERMANY,6,8,7.600781760467731e-09
BATT_LI,GERMANY,6,9,6.60976859470081e-08
BATT_LI,GERMANY,6,10,6.664795406879011e-08
BATT_LI,GERMANY,6,11,6.648354775605298e-08
BATT_LI,GERMANY,6,12,7.140592346580402e-08
BATT_LI,GERMANY,7,1,6.656285767980934e-08
BATT_LI,GERMANY,7,2,6.600846597430027e-08
BATT_LI,GERMANY,7,3,6.62174002197122e-08
BATT_LI,GERMANY,7,4,3.956302576430412e-08
BATT_LI,GERMANY,7,5,3.664779111858962e-08
BATT_LI,GERMANY,7,6,7.077455063406147e-09
BATT_LI,GERMANY,7,7,5.495781033460465e-08
BATT_LI,GERMANY,7,8,7.277989204523339e-10
BATT_LI,GERMANY,7,9,6.585480927402167e-08
BATT_LI,GERMANY,7,10,6.656285770975958e-08
BATT_LI,GERMANY,7,11,6.633518327911911e-08
BATT_LI,GERMANY,7,12,7.323801865053596e-08
BATT_LI,GERMANY,8,1,6.650330700237481e-08
BATT_LI,GERMANY,8,2,6.580729939166144e-08
BATT_LI,GERMANY,8,3,6.606819573736529e-08
BATT_LI,GERMANY,8,4,3.157051121241459e-08
BATT_LI,GERMANY,8,5,2.422909674454593e-08
BATT_LI,GERMANY,8,6,6.790211210229443e-09
BATT_LI,GERMANY,8,7,5.200733361350958e-08
BATT_LI,GERMANY,8,8,1.548962536881393e-08
BATT_LI,GERMANY,8,9,6.56165045612417e-08
BATT_LI,GERMANY,8,10,6.650330702364021e-08
BATT_LI,GERMANY,8,11,6.622151896105398e-08
BATT_LI,GERMANY,8,12,7.581909919928177e-08
BATT_LI,GERMANY,9,1,6.646270525361738e-08
BATT_LI,GERMANY,9,2,6.559788180555342e-08
BATT_LI,GERMANY,9,3,6.591697770147535e-08
BATT_LI,GERMANY,9,4,2.051315448113649e-08
BATT_LI,GERMANY,9,5,7.035861622647391e-09
BATT_LI,GERMANY,9,6,2.34103809946606e-08
BATT_LI,GERMANY,9,7,4.845903329064028e-08
BATT_LI,GERMANY,9,8,2.289245538973889e-08
BATT_LI,GERMANY,9,9,6.536858122663923e-08
BATT_LI,GERMANY,9,10,6.646270537817527e-08
BATT_LI,GERMANY,9,11,6.613775255822333e-08
BATT_LI,GERMANY,9,12,7.942046676883312e-08
BATT_LI,GERMANY,10,1,6.643655615630442e-08
BATT_LI,GERMANY,10,2,6.536522443883262e-08
BATT_LI,GERMANY,10,3,6.575054247784477e-08
BATT_LI,GERMANY,10,4,8.407522121733661e-09
BATT_LI,GERMANY,10,5,4.484260048475595e-09
BATT_LI,GERMANY,10,6,3.686515814112389e-08
BATT_LI,GERMANY,10,7,4.409405962079349e-08
BATT_LI,GERMANY,10,8,2.566992061599938e-08
BATT_LI,GERMANY,10,9,6.509626848686335e-08
BATT_LI,GERMANY,10,10,6.64365564795125e-08
BATT_LI,GERMANY,10,11,6.608034589160578e-08
BATT_LI,GERMANY,10,12,8.441338356112072e-08
BATT_LI,GERMANY,11,1,6.642196439895565e-08
BATT_LI,GERMANY,11,2,6.509266266405528e-08
BATT_LI,GERMANY,11,3,6.555435093512761e-08
BATT_LI,GERMANY,11,4,1.937785746926881e-08
BATT_LI,GERMANY,11,5,4.726350682705708e-09
BATT_LI,GERMANY,11,6,4.747999205463439e-08
BATT_LI,GERMANY,11,7,3.857462247853718e-08
BATT_LI,GERMANY,11,8,2.47052010958111e-08
BATT_LI,GERMANY,11,9,6.478332843533161e-08
BATT_LI,GERMANY,11,10,6.642196444070548e-08
BATT_LI,GERMANY,11,11,6.60468743363918e-08
BATT_LI,GERMANY,11,12,9.129932312053349e-08
BATT_LI,GERMANY,12,1,6.641731438937282e-08
BATT_LI,GERMANY,12,2,6.476065029172003e-08
BATT_LI,GERMANY,12,3,6.53112512440703e-08
BATT_LI,GERMANY,12,4,3.472883125985609e-08
BATT_LI,GERMANY,12,5,2.649234934758332e-08
BATT_LI,GERMANY,12,6,5.60590181619442e-08
BATT_LI,GERMANY,12,7,5.217669956073335e-08
BATT_LI,GERMANY,12,8,2.661372528831849e-08
BATT_LI,GERMANY,12,9,6.441109194136348e-08
BATT_LI,GERMANY,12,10,6.641731422699978e-08
BATT_LI,GERMANY,12,11,6.603592378574657e-08
BATT_LI,GERMANY,12,12,1.0074878162746e-07
BATT_LI,GERMANY,13,1,6.642209076835629e-08
BATT_LI,GERMANY,13,2,6.434533585879822e-08
BATT_LI,GERMANY,13,3,6.499996576913894e-08
BATT_LI,GERMANY,13,4,4.632297345777683e-08
BATT_LI,GERMANY,13,5,4.677234370435678e-08
