pt,n,h,td,val
CCGT,GERMANY,1,1,5.92559124002374e-15
CCGT,GERMANY,1,2,9.411029081844147e-15
CCGT,GERMANY,1,3,1.59983305509851e-14
CCGT,GERMANY,1,4,4.571436706740453e-15
CCGT,GERMANY,1,5,4.444092391420449e-15
CCGT,GERMANY,1,6,1.066577626008595e-14
CCGT,GERMANY,1,7,4.210262881449527e-15
CCGT,GERMANY,1,8,2.806887428293123e-15
CCGT,GERMANY,1,9,6.956316191231101e-15
CCGT,GERMANY,1,10,6.153460463081508e-15
CCGT,GERMANY,1,11,4.706217861654269e-15
CCGT,GERMANY,1,12,3.404007206865817e-15
CCGT,GERMANY,2,1,5.925591251493071e-15
CCGT,GERMANY,2,2,9.411029103301214e-15
CCGT,GERMANY,2,3,1.599833063137117e-14
CCGT,GERMANY,2,4,4.571437242621908e-15
CCGT,GERMANY,2,5,4.444092398563326e-15
CCGT,GERMANY,2,6,1.066577624404377e-14
CCGT,GERMANY,2,7,4.2102628635012e-15
CCGT,GERMANY,2,8,2.806887426150538e-15
CCGT,GERMANY,2,9,6.95634996865341e-15
CCGT,GERMANY,2,10,6.153460478294179e-15
CCGT,GERMANY,2,11,4.706217931608535e-15
CCGT,GERMANY,2,12,3.404007209291255e-15
CCGT,GERMANY,3,1,5.925591263838933e-15
CCGT,GERMANY,3,2,9.411103634938509e-15
CCGT,GERMANY,3,3,1.599833062844796e-14
CCGT,GERMANY,3,4,4.571437255549874e-15
CCGT,GERMANY,3,5,4.444092405629753e-15
CCGT,GERMANY,3,6,1.066577622876375e-14
CCGT,GERMANY,3,7,4.210262875138829e-15
CCGT,GERMANY,3,8,2.80688742362992e-15
CCGT,GERMANY,3,9,6.956350032730373e-15
CCGT,GERMANY,3,10,6.153460491924938e-15
CCGT,GERMANY,3,11,4.70621800133152e-15
CCGT,GERMANY,3,12,3.404007211363587e-15
CCGT,GERMANY,4,1,5.9255912755012e-15
CCGT,GERMANY,4,2,9.411131514971743e-15
CCGT,GERMANY,4,3,1.599833062600096e-14
