j,n,h,td,val
BATT_LI,GERMANY,1,1,68.27003145532831
BATT_LI,GERMANY,1,2,87.10420834171764
BATT_LI,GERMANY,1,3,76.89034989361924
BATT_LI,GERMANY,1,4,78.36998720933221
BATT_LI,GERMANY,1,5,72.48754089923983
BATT_LI,GERMANY,1,6,55.4478283977894
BATT_LI,GERMANY,1,7,55.44782398174782
BATT_LI,GERMANY,1,8,56.7808328981864
BATT_LI,GERMANY,1,9,81.77068651286594
BATT_LI,GERMANY,1,10,68.31323314985971
BATT_LI,GERMANY,1,11,66.22962086438689
BATT_LI,GERMANY,1,12,68.36569328535491
BATT_LI,GERMANY,2,1,61.16009905202539
BATT_LI,GERMANY,2,2,87.10422280588502
BATT_LI,GERMANY,2,3,74.05299230466716
BATT_LI,GERMANY,2,4,78.35430896817046
BATT_LI,GERMANY,2,5,70.27672722593704
BATT_LI,GERMANY,2,6,32.51458249864556
BATT_LI,GERMANY,2,7,40.2238852355253
BATT_LI,GERMANY,2,8,41.2944637152216
BATT_LI,GERMANY,2,9,78.77864857366743
BATT_LI,GERMANY,2,10,61.24372653696302
BATT_LI,GERMANY,2,11,58.50479823970924
BATT_LI,GERMANY,2,12,61.41790837445752
BATT_LI,GERMANY,3,1,56.13765734877239
BATT_LI,GERMANY,3,2,87.10422280475808
BATT_LI,GERMANY,3,3,74.03817848094059
BATT_LI,GERMANY,3,4,78.33862960162153
BATT_LI,GERMANY,3,5,67.75565835111259
BATT_LI,GERMANY,3,6,9.585930752816708
BATT_LI,GERMANY,3,7,28.24909950336561
BATT_LI,GERMANY,3,8,32.32237242664819
BATT_LI,GERMANY,3,9,69.38207866685589
BATT_LI,GERMANY,3,10,56.27511637655815
BATT_LI,GERMANY,3,11,56.90501866295637
BATT_LI,GERMANY,3,12,56.56940615573593
BATT_LI,GERMANY,4,1,52.59312464764176
BATT_LI,GERMANY,4,2,87.10422277118435
BATT_LI,GERMANY,4,3,74.02336923589083
BATT_LI,GERMANY,4,4,78.26536368524793
BATT_LI,GERMANY,4,5,63.93503816328667
BATT_LI,GERMANY,4,6,4.346006637354699
BATT_LI,GERMANY,4,7,21.25686773523773
BATT_LI,GERMANY,4,8,29.5423089357541
BATT_LI,GERMANY,4,9,51.92365709238008
BATT_LI,GERMANY,4,10,52.73780255465527
BATT_LI,GERMANY,4,11,56.89363765293349
BATT_LI,GERMANY,4,12,53.21617526857847
BATT_LI,GERMANY,5,1,50.07895469416194
BATT_LI,GERMANY,5,2,87.10422280590869
BATT_LI,GERMANY,5,3,58.23124253579285
BATT_LI,GERMANY,5,4,64.2665572887501
BATT_LI,GERMANY,5,5,55.90771556214653
BATT_LI,GERMANY,5,6,2.685382786777171
BATT_LI,GERMANY,5,7,14.38361080873488
BATT_LI,GERMANY,5,8,19.86465410417631
BATT_LI,GERMANY,5,9,30.04894637849948
BATT_LI,GERMANY,5,10,50.16709719139298
BATT_LI,GERMANY,5,11,43.6116832679638
BATT_LI,GERMANY,5,12,50.90078682244007
BATT_LI,GERMANY,6,1,48.28095634896889
BATT_LI,GERMANY,6,2,80.43306471372038
BATT_LI,GERMANY,6,3,38.13577188951353
BATT_LI,GERMANY,6,4,41.33154435312691
BATT_LI,GERMANY,6,5,45.6309964010384
BATT_LI,GERMANY,6,6,9.991219361807574e-06
BATT_LI,GERMANY,6,7,6.696411741513099
BATT_LI,GERMANY,6,8,4.6941473876096
BATT_LI,GERMANY,6,9,10.50807312960683
BATT_LI,GERMANY,6,10,48.31514239343304
BATT_LI,GERMANY,6,11,28.87862674082255
BATT_LI,GERMANY,6,12,49.39811663244136
BATT_LI,GERMANY,7,1,46.9971786361574
BATT_LI,GERMANY,7,2,63.94134437408
BATT_LI,GERMANY,7,3,17.38166630857335
BATT_LI,GERMANY,7,4,22.69476537066872
BATT_LI,GERMANY,7,5,39.97481792379611
BATT_LI,GERMANY,7,6,3.000814788647272e-09
BATT_LI,GERMANY,7,7,1.463828443786691e-06
BATT_LI,GERMANY,7,8,0.425223941572843
BATT_LI,GERMANY,7,9,3.031668956721251
