k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,8,10,0.14985723593659805
1,ELECTRICITY,GERMANY,8,11,0.16627891713236342
1,ELECTRICITY,GERMANY,8,12,0.148716794368539
1,ELECTRICITY,GERMANY,9,1,0.14635775065708215
1,ELECTRICITY,GERMANY,9,2,0.1495513129551868
1,ELECTRICITY,GERMANY,9,3,0.14872592499196882
1,ELECTRICITY,GERMANY,9,4,0.15051523689799914
1,ELECTRICITY,GERMANY,9,5,0.15003841739175064
1,ELECTRICITY,GERMANY,9,6,0.15341486173330793
1,ELECTRICITY,GERMANY,9,7,0.15161189233789382
1,ELECTRICITY,GERMANY,9,8,0.15179721728247003
1,ELECTRICITY,GERMANY,9,9,0.14878292541772625
1,ELECTRICITY,GERMANY,9,10,0.14924590085434683
1,ELECTRICITY,GERMANY,9,11,0.16304919047508792
1,ELECTRICITY,GERMANY,9,12,0.1479419968844219
1,ELECTRICITY,GERMANY,10,1,0.1450107267561737
1,ELECTRICITY,GERMANY,10,2,0.148676876277774
1,ELECTRICITY,GERMANY,10,3,0.14807970057568642
1,ELECTRICITY,GERMANY,10,4,0.14999654836031365
1,ELECTRICITY,GERMANY,10,5,0.1486780929760259
1,ELECTRICITY,GERMANY,10,6,0.1516760651033625
1,ELECTRICITY,GERMANY,10,7,0.14999221414482256
1,ELECTRICITY,GERMANY,10,8,0.15014306822289905
1,ELECTRICITY,GERMANY,10,9,0.14719049296285758
1,ELECTRICITY,GERMANY,10,10,0.14780551103326622
1,ELECTRICITY,GERMANY,10,11,0.1607432059550616
1,ELECTRICITY,GERMANY,10,12,0.14743452103213348
1,ELECTRICITY,GERMANY,11,1,0.14365350603727997
1,ELECTRICITY,GERMANY,11,2,0.14833855686339875
1,ELECTRICITY,GERMANY,11,3,0.1483908973229666
1,ELECTRICITY,GERMANY,11,4,0.15020823868760905
1,ELECTRICITY,GERMANY,11,5,0.14892586196985114
1,ELECTRICITY,GERMANY,11,6,0.15097665155398637
1,ELECTRICITY,GERMANY,11,7,0.15210120084649686
1,ELECTRICITY,GERMANY,11,8,0.1512875579039217
1,ELECTRICITY,GERMANY,11,9,0.14773063519228163
1,ELECTRICITY,GERMANY,11,10,0.14816894675523057
1,ELECTRICITY,GERMANY,11,11,0.15969482326077952
1,ELECTRICITY,GERMANY,11,12,0.14696426952639038
1,ELECTRICITY,GERMANY,12,1,0.14409854757390267
1,ELECTRICITY,GERMANY,12,2,0.14859953515569432
1,ELECTRICITY,GERMANY,12,3,0.15024003757148086
1,ELECTRICITY,GERMANY,12,4,0.1506708939349501
1,ELECTRICITY,GERMANY,12,5,0.15050326700960714
1,ELECTRICITY,GERMANY,12,6,0.1515927902325157
1,ELECTRICITY,GERMANY,12,7,0.15277832890357962
1,ELECTRICITY,GERMANY,12,8,0.15315710835628915
1,ELECTRICITY,GERMANY,12,9,0.14824995309985098
1,ELECTRICITY,GERMANY,12,10,0.14860609872866512
1,ELECTRICITY,GERMANY,12,11,0.16015727386790243
1,ELECTRICITY,GERMANY,12,12,0.14691257405979383
1,ELECTRICITY,GERMANY,13,1,0.14451255238767188
1,ELECTRICITY,GERMANY,13,2,0.14898326012422994
1,ELECTRICITY,GERMANY,13,3,0.15200245077278246
1,ELECTRICITY,GERMANY,13,4,0.15174688268853856
1,ELECTRICITY,GERMANY,13,5,0.15185037743067725
1,ELECTRICITY,GERMANY,13,6,0.1528912126125996
1,ELECTRICITY,GERMANY,13,7,0.15310225538584746
1,ELECTRICITY,GERMANY,13,8,0.15493485056485698
1,ELECTRICITY,GERMANY,13,9,0.14940852541777627
1,ELECTRICITY,GERMANY,13,10,0.15010362103490624
1,ELECTRICITY,GERMANY,13,11,0.16267719537354858
1,ELECTRICITY,GERMANY,13,12,0.14821113154779186
1,ELECTRICITY,GERMANY,14,1,0.14551992348670334
1,ELECTRICITY,GERMANY,14,2,0.14997785110693115
1,ELECTRICITY,GERMANY,14,3,0.1539409362138041
1,ELECTRICITY,GERMANY,14,4,0.15299395559399576
1,ELECTRICITY,GERMANY,14,5,0.152771006224113
1,ELECTRICITY,GERMANY,14,6,0.1534912028821937
1,ELECTRICITY,GERMANY,14,7,0.15406599635180265
1,ELECTRICITY,GERMANY,14,8,0.15629329334292896
1,ELECTRICITY,GERMANY,14,9,0.149778168313896
