j,n,h,td,val
BATT_LI,GERMANY,1,1,2.084746665521291e-09
BATT_LI,GERMANY,1,2,2.084139961124376e-09
BATT_LI,GERMANY,1,3,2.084194124982672e-09
BATT_LI,GERMANY,1,4,2.008135115387183e-09
BATT_LI,GERMANY,1,5,2.195927745526532e-09
BATT_LI,GERMANY,1,6,1.945496557634619e-09
BATT_LI,GERMANY,1,7,2.053230562268847e-09
BATT_LI,GERMANY,1,8,1.783084028727305e-09
BATT_LI,GERMANY,1,9,2.084238450702999e-09
BATT_LI,GERMANY,1,10,2.084746679261013e-09
BATT_LI,GERMANY,1,11,2.08682214237671e-09
BATT_LI,GERMANY,1,12,2.098572822229765e-09
BATT_LI,GERMANY,2,1,2.071194502631318e-09
BATT_LI,GERMANY,2,2,2.068943807409853e-09
BATT_LI,GERMANY,2,3,2.06955511577579e-09
BATT_LI,GERMANY,2,4,1.912502282481642e-09
BATT_LI,GERMANY,2,5,2.268020879012462e-09
BATT_LI,GERMANY,2,6,1.780892935512804e-09
BATT_LI,GERMANY,2,7,2.00454484128891e-09
BATT_LI,GERMANY,2,8,1.449543068470477e-09
BATT_LI,GERMANY,2,9,2.068687786029601e-09
BATT_LI,GERMANY,2,10,2.071194525888301e-09
BATT_LI,GERMANY,2,11,2.073186940831981e-09
BATT_LI,GERMANY,2,12,2.10036142834804e-09
BATT_LI,GERMANY,3,1,2.061478476533293e-09
BATT_LI,GERMANY,3,2,2.056963970704417e-09
BATT_LI,GERMANY,3,3,2.058442929085419e-09
BATT_LI,GERMANY,3,4,1.812378499021346e-09
BATT_LI,GERMANY,3,5,2.067378535800838e-09
BATT_LI,GERMANY,3,6,1.596190407353455e-09
BATT_LI,GERMANY,3,7,1.955705903280894e-09
BATT_LI,GERMANY,3,8,1.07863769584507e-09
BATT_LI,GERMANY,3,9,2.05606270494615e-09
BATT_LI,GERMANY,3,10,2.061478511891413e-09
BATT_LI,GERMANY,3,11,2.062160523389182e-09
BATT_LI,GERMANY,3,12,2.109194537099831e-09
BATT_LI,GERMANY,4,1,2.054517130342299e-09
BATT_LI,GERMANY,4,2,2.047340004676185e-09
BATT_LI,GERMANY,4,3,2.049883149513962e-09
BATT_LI,GERMANY,4,4,1.702983220673513e-09
BATT_LI,GERMANY,4,5,1.870136051785497e-09
BATT_LI,GERMANY,4,6,1.374764799791844e-09
BATT_LI,GERMANY,4,7,1.904818528154098e-09
BATT_LI,GERMANY,4,8,1.342779237639917e-09
BATT_LI,GERMANY,4,9,2.045608652235696e-09
BATT_LI,GERMANY,4,10,2.054517168863875e-09
BATT_LI,GERMANY,4,11,2.0532747639052e-09
BATT_LI,GERMANY,4,12,2.126030307511425e-09
BATT_LI,GERMANY,5,1,2.049536929847629e-09
BATT_LI,GERMANY,5,2,2.039381982351505e-09
BATT_LI,GERMANY,5,3,2.043126535399462e-09
BATT_LI,GERMANY,5,4,1.578620297313926e-09
BATT_LI,GERMANY,5,5,1.660173358084418e-09
BATT_LI,GERMANY,5,6,1.093716711555055e-09
BATT_LI,GERMANY,5,7,1.8498795601212e-09
BATT_LI,GERMANY,5,8,8.463853533753429e-10
BATT_LI,GERMANY,5,9,2.036702114126557e-09
BATT_LI,GERMANY,5,10,2.04953696021969e-09
BATT_LI,GERMANY,5,11,2.046153294990199e-09
BATT_LI,GERMANY,5,12,2.152698775825318e-09
BATT_LI,GERMANY,6,1,2.045985155740337e-09
BATT_LI,GERMANY,6,2,2.032520123665071e-09
BATT_LI,GERMANY,6,3,2.037582420556835e-09
BATT_LI,GERMANY,6,4,1.431845737927589e-09
BATT_LI,GERMANY,6,5,1.419316660990077e-09
BATT_LI,GERMANY,6,6,7.178676733970834e-10
BATT_LI,GERMANY,6,7,1.788666456223483e-09
BATT_LI,GERMANY,6,8,2.49029788574906e-10
BATT_LI,GERMANY,6,9,2.028812577641375e-09
BATT_LI,GERMANY,6,10,2.045985178986945e-09
BATT_LI,GERMANY,6,11,2.040494939607377e-09
BATT_LI,GERMANY,6,12,2.192089376393651e-09
BATT_LI,GERMANY,7,1,2.043467965426303e-09
BATT_LI,GERMANY,7,2,2.026263534745686e-09
BATT_LI,GERMANY,7,3,2.032766557219778e-09
BATT_LI,GERMANY,7,4,1.25186558512102e-09
BATT_LI,GERMANY,7,5,1.123933718591173e-09
BATT_LI,GERMANY,7,6,1.878597118715222e-10
BATT_LI,GERMANY,7,7,1.718592254373754e-09
BATT_LI,GERMANY,7,8,2.211497242009643e-11
BATT_LI,GERMANY,7,9,2.021470501678027e-09
BATT_LI,GERMANY,7,10,2.04346797569806e-09
BATT_LI,GERMANY,7,11,2.036060647317916e-09
BATT_LI,GERMANY,7,12,2.248442296602056e-09
BATT_LI,GERMANY,8,1,2.041706409705209e-09
BATT_LI,GERMANY,8,2,2.020164806162575e-09
BATT_LI,GERMANY,8,3,2.028258537846605e-09
BATT_LI,GERMANY,8,4,1.02099134841492e-09
BATT_LI,GERMANY,8,5,7.391397092072853e-10
BATT_LI,GERMANY,8,6,2.43130684776963e-10
BATT_LI,GERMANY,8,7,1.636494991281752e-09
BATT_LI,GERMANY,8,8,4.747800555760869e-10
BATT_LI,GERMANY,8,9,2.014239017384955e-09
BATT_LI,GERMANY,8,10,2.041706417163123e-09
BATT_LI,GERMANY,8,11,2.032663205750177e-09
BATT_LI,GERMANY,8,12,2.327764401454108e-09
BATT_LI,GERMANY,9,1,2.04050536136947e-09
BATT_LI,GERMANY,9,2,2.013787824406026e-09
BATT_LI,GERMANY,9,3,2.023664972918578e-09
BATT_LI,GERMANY,9,4,7.058185455659619e-10
BATT_LI,GERMANY,9,5,2.076920675995211e-10
BATT_LI,GERMANY,9,6,7.441792237021532e-10
BATT_LI,GERMANY,9,7,1.538300053389466e-09
BATT_LI,GERMANY,9,8,7.00922562275726e-10
BATT_LI,GERMANY,9,9,2.00668785709946e-09
BATT_LI,GERMANY,9,10,2.040505395906815e-09
BATT_LI,GERMANY,9,11,2.030159252125888e-09
BATT_LI,GERMANY,9,12,2.438393484440385e-09
BATT_LI,GERMANY,10,1,2.039731821849136e-09
BATT_LI,GERMANY,10,2,2.006676424074472e-09
BATT_LI,GERMANY,10,3,2.018584863876845e-09
BATT_LI,GERMANY,10,4,2.35347893201368e-10
BATT_LI,GERMANY,10,5,1.572773820953895e-10
BATT_LI,GERMANY,10,6,1.151185864104305e-09
BATT_LI,GERMANY,10,7,1.418422674668111e-09
BATT_LI,GERMANY,10,8,7.847110142537387e-10
BATT_LI,GERMANY,10,9,1.998367533076847e-09
BATT_LI,GERMANY,10,10,2.039731909030638e-09
BATT_LI,GERMANY,10,11,2.028443142426779e-09
BATT_LI,GERMANY,10,12,2.591733910022935e-09
