p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.600691199606903
AMMONIA,GERMANY,1,2,1.007842622879728
AMMONIA,GERMANY,1,3,0.5928485821210187
AMMONIA,GERMANY,1,4,2.074970092022145
AMMONIA,GERMANY,1,5,2.134254996901972
AMMONIA,GERMANY,1,6,0.8892729005453699
AMMONIA,GERMANY,1,7,2.252824832521153
AMMONIA,GERMANY,1,8,3.379237250401663
AMMONIA,GERMANY,1,9,1.363551875789289
AMMONIA,GERMANY,1,10,1.541406394346359
AMMONIA,GERMANY,1,11,2.015685283426542
AMMONIA,GERMANY,1,12,2.786388441914888
AMMONIA,GERMANY,2,1,1.600691199575675
AMMONIA,GERMANY,2,2,1.007842622849564
AMMONIA,GERMANY,2,3,0.5928485821181553
AMMONIA,GERMANY,2,4,2.074970092084282
AMMONIA,GERMANY,2,5,2.134254996974672
AMMONIA,GERMANY,2,6,0.8892729005739246
AMMONIA,GERMANY,2,7,2.252824832519903
AMMONIA,GERMANY,2,8,3.379237250449259
AMMONIA,GERMANY,2,9,1.363551875808279
AMMONIA,GERMANY,2,10,1.541406394329613
AMMONIA,GERMANY,2,11,2.015685283363701
AMMONIA,GERMANY,2,12,2.786388441829518
AMMONIA,GERMANY,3,1,1.60069119954459
AMMONIA,GERMANY,3,2,1.007842622820149
AMMONIA,GERMANY,3,3,0.5928485821156464
AMMONIA,GERMANY,3,4,2.07497009214705
AMMONIA,GERMANY,3,5,2.134254997049645
AMMONIA,GERMANY,3,6,0.8892729006064573
AMMONIA,GERMANY,3,7,2.252824832518086
AMMONIA,GERMANY,3,8,3.379237250496261
AMMONIA,GERMANY,3,9,1.363551875827231
AMMONIA,GERMANY,3,10,1.541406394313028
AMMONIA,GERMANY,3,11,2.015685283300759
AMMONIA,GERMANY,3,12,2.786388441744339
AMMONIA,GERMANY,4,1,1.600691199513653
AMMONIA,GERMANY,4,2,1.007842622791939
AMMONIA,GERMANY,4,3,0.5928485821129568
AMMONIA,GERMANY,4,4,2.074970092209873
AMMONIA,GERMANY,4,5,2.134254997122363
