j,n,h,td,val
BATT_LI,GERMANY,1,1,4.269135943081169e-06
BATT_LI,GERMANY,1,2,4.232203680507808e-06
BATT_LI,GERMANY,1,3,4.248721019649839e-06
BATT_LI,GERMANY,1,4,4.133626536384838e-06
BATT_LI,GERMANY,1,5,4.318340291247456e-06
BATT_LI,GERMANY,1,6,3.986367662630793e-06
BATT_LI,GERMANY,1,7,4.144456430711128e-06
BATT_LI,GERMANY,1,8,3.786510286731609e-06
BATT_LI,GERMANY,1,9,4.220978469399068e-06
BATT_LI,GERMANY,1,10,4.269135962342382e-06
BATT_LI,GERMANY,1,11,4.198667050779565e-06
BATT_LI,GERMANY,1,12,4.301268798874556e-06
BATT_LI,GERMANY,2,1,4.405438245075111e-06
BATT_LI,GERMANY,2,2,4.347303492771483e-06
BATT_LI,GERMANY,2,3,4.373933147100483e-06
BATT_LI,GERMANY,2,4,4.161559136588851e-06
BATT_LI,GERMANY,2,5,4.31704288473276e-06
BATT_LI,GERMANY,2,6,3.831716331191051e-06
BATT_LI,GERMANY,2,7,4.185921113709012e-06
BATT_LI,GERMANY,2,8,3.461432806876989e-06
BATT_LI,GERMANY,2,9,4.330199623180144e-06
BATT_LI,GERMANY,2,10,4.40543827696808e-06
BATT_LI,GERMANY,2,11,4.2936732008597e-06
BATT_LI,GERMANY,2,12,4.47371204581312e-06
BATT_LI,GERMANY,3,1,4.503559127447609e-06
BATT_LI,GERMANY,3,2,4.434096982294234e-06
BATT_LI,GERMANY,3,3,4.46681232785998e-06
BATT_LI,GERMANY,3,4,4.165239726297307e-06
BATT_LI,GERMANY,3,5,4.280056692244283e-06
BATT_LI,GERMANY,3,6,3.601876253538206e-06
BATT_LI,GERMANY,3,7,4.206336287316791e-06
BATT_LI,GERMANY,3,8,3.088695559772604e-06
BATT_LI,GERMANY,3,9,4.414879738143675e-06
BATT_LI,GERMANY,3,10,4.503559175077248e-06
BATT_LI,GERMANY,3,11,4.369767698383821e-06
BATT_LI,GERMANY,3,12,4.615764893089387e-06
BATT_LI,GERMANY,4,1,4.574069785478009e-06
BATT_LI,GERMANY,4,2,4.499061862177775e-06
BATT_LI,GERMANY,4,3,4.535544725680574e-06
BATT_LI,GERMANY,4,4,4.144810808625487e-06
BATT_LI,GERMANY,4,5,4.203951547258848e-06
BATT_LI,GERMANY,4,6,3.274212834127231e-06
BATT_LI,GERMANY,4,7,4.206579215163166e-06
BATT_LI,GERMANY,4,8,2.643282211093911e-06
BATT_LI,GERMANY,4,9,4.48043257222732e-06
BATT_LI,GERMANY,4,10,4.574069837017875e-06
BATT_LI,GERMANY,4,11,4.430573675576432e-06
BATT_LI,GERMANY,4,12,4.74268143787061e-06
BATT_LI,GERMANY,5,1,4.624623595110735e-06
BATT_LI,GERMANY,5,2,4.54702099671492e-06
BATT_LI,GERMANY,5,3,4.586189196676195e-06
BATT_LI,GERMANY,5,4,4.099239758584959e-06
BATT_LI,GERMANY,5,5,4.011702521418425e-06
BATT_LI,GERMANY,5,6,2.812934323837389e-06
BATT_LI,GERMANY,5,7,4.186637588325141e-06
BATT_LI,GERMANY,5,8,2.080313848557467e-06
BATT_LI,GERMANY,5,9,4.531009291337579e-06
BATT_LI,GERMANY,5,10,4.624623636397337e-06
BATT_LI,GERMANY,5,11,4.478942473606582e-06
BATT_LI,GERMANY,5,12,4.868170044105622e-06
BATT_LI,GERMANY,6,1,4.660737180107866e-06
BATT_LI,GERMANY,6,2,4.581525512547605e-06
BATT_LI,GERMANY,6,3,4.623214689500615e-06
BATT_LI,GERMANY,6,4,4.026229571795274e-06
BATT_LI,GERMANY,6,5,3.684308991809848e-06
BATT_LI,GERMANY,6,6,2.159441379557503e-06
BATT_LI,GERMANY,6,7,4.145604959244124e-06
BATT_LI,GERMANY,6,8,1.302416850952109e-06
BATT_LI,GERMANY,6,9,4.569795286701426e-06
BATT_LI,GERMANY,6,10,4.660737212973115e-06
BATT_LI,GERMANY,6,11,4.517119850654706e-06
BATT_LI,GERMANY,6,12,5.005792660991561e-06
BATT_LI,GERMANY,7,1,4.686366476253955e-06
BATT_LI,GERMANY,7,2,4.60512712337206e-06
BATT_LI,GERMANY,7,3,4.649892433172906e-06
BATT_LI,GERMANY,7,4,3.922012279388965e-06
BATT_LI,GERMANY,7,5,3.403907020847816e-06
BATT_LI,GERMANY,7,6,1.213348189488125e-06
BATT_LI,GERMANY,7,7,4.081613601922291e-06
BATT_LI,GERMANY,7,8,6.279974643862927e-08
BATT_LI,GERMANY,7,9,4.599225982821848e-06
BATT_LI,GERMANY,7,10,4.686366493470773e-06
BATT_LI,GERMANY,7,11,4.546867045679072e-06
BATT_LI,GERMANY,7,12,5.170351343039614e-06
BATT_LI,GERMANY,8,1,4.704326581360605e-06
BATT_LI,GERMANY,8,2,4.619569861453847e-06
BATT_LI,GERMANY,8,3,4.66858211987034e-06
BATT_LI,GERMANY,8,4,3.78096895368173e-06
BATT_LI,GERMANY,8,5,2.926463427070511e-06
BATT_LI,GERMANY,8,6,2.793585897991811e-07
