p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.537270128136992,27,1,0.056935930671740444,56.935930671740444
AMMONIA,GERMANY,1,2,0.967910837776242,17,1,0.05693593163389659,56.93593163389659
AMMONIA,GERMANY,1,3,0.5693592972624575,10,1,0.05693592972624575,56.935929726245746
AMMONIA,GERMANY,1,4,1.992757624096884,35,1,0.056935932117053834,56.93593211705383
AMMONIA,GERMANY,1,5,2.049693608259218,36,1,0.05693593356275606,56.935933562756055
AMMONIA,GERMANY,1,6,0.854038986958284,15,1,0.0569359324638856,56.9359324638856
AMMONIA,GERMANY,1,7,2.163565587808297,38,1,0.05693593652127097,56.93593652127097
AMMONIA,GERMANY,1,8,3.24534839388394,57,1,0.056935936734805966,56.93593673480596
AMMONIA,GERMANY,1,9,1.309526548637098,23,1,0.05693593689726513,56.93593689726513
AMMONIA,GERMANY,1,10,1.480334264832266,26,1,0.05693593326277946,56.93593326277946
AMMONIA,GERMANY,1,11,1.93582171911917,34,1,0.05693593291526971,56.93593291526971
AMMONIA,GERMANY,1,12,2.675988801875888,47,1,0.05693593195480613,56.93593195480613
AMMONIA,GERMANY,2,1,1.53727012810871,27,1,0.05693593067069296,56.93593067069296
AMMONIA,GERMANY,2,2,0.9679108377464472,17,1,0.05693593163214395,56.93593163214395
AMMONIA,GERMANY,2,3,0.5693592972644403,10,1,0.05693592972644403,56.93592972644403
AMMONIA,GERMANY,2,4,1.992757624178064,35,1,0.056935932119373256,56.935932119373255
AMMONIA,GERMANY,2,5,2.049693608343049,36,1,0.05693593356508469,56.93593356508469
AMMONIA,GERMANY,2,6,0.8540389869913322,15,1,0.056935932466088815,56.935932466088815
AMMONIA,GERMANY,2,7,2.163565587797019,38,1,0.05693593652097418,56.93593652097418
AMMONIA,GERMANY,2,8,3.245348393924275,57,1,0.056935936735513594,56.93593673551359
AMMONIA,GERMANY,2,9,1.309526548654608,23,1,0.05693593689802643,56.93593689802643
AMMONIA,GERMANY,2,10,1.480334264814775,26,1,0.05693593326210673,56.93593326210674
AMMONIA,GERMANY,2,11,1.935821719046707,34,1,0.05693593291313844,56.935932913138444
AMMONIA,GERMANY,2,12,2.675988801781478,47,1,0.056935931952797406,56.935931952797404
AMMONIA,GERMANY,3,1,1.537270128080618,27,1,0.05693593066965252,56.935930669652514
AMMONIA,GERMANY,3,2,0.9679108377169652,17,1,0.05693593163040972,56.93593163040972
AMMONIA,GERMANY,3,3,0.5693592972672467,10,1,0.05693592972672466,56.935929726724666
AMMONIA,GERMANY,3,4,1.992757624259278,35,1,0.05693593212169366,56.935932121693654
AMMONIA,GERMANY,3,5,2.049693608426359,36,1,0.056935933567398865,56.93593356739886
AMMONIA,GERMANY,3,6,0.8540389870245798,15,1,0.05693593246830532,56.93593246830532
AMMONIA,GERMANY,3,7,2.163565587785444,38,1,0.05693593652066958,56.935936520669586
AMMONIA,GERMANY,3,8,3.245348393964517,57,1,0.05693593673621959,56.93593673621959
AMMONIA,GERMANY,3,9,1.309526548671802,23,1,0.056935936898774,56.935936898774
AMMONIA,GERMANY,3,10,1.480334264797471,26,1,0.056935933261441196,56.93593326144119
AMMONIA,GERMANY,3,11,1.935821718974197,34,1,0.05693593291100579,56.93593291100579
