pt,n,h,td,val
CCGT,GERMANY,1,1,6.54189261179104e-10
CCGT,GERMANY,1,2,1.235370917719116e-08
CCGT,GERMANY,1,3,1.123665443965369e-08
CCGT,GERMANY,1,4,1.429657401499206e-08
CCGT,GERMANY,1,5,8.415720707330871e-10
CCGT,GERMANY,1,6,1.205835646102777e-08
CCGT,GERMANY,1,7,1.452540862658206e-08
CCGT,GERMANY,1,8,1.555855141289346e-08
CCGT,GERMANY,1,9,1.314136022087381e-08
CCGT,GERMANY,1,10,6.78406443887941e-10
CCGT,GERMANY,1,11,1.421453917173688e-08
CCGT,GERMANY,1,12,3.820574796183361e-10
CCGT,GERMANY,2,1,6.541883523887951e-10
CCGT,GERMANY,2,2,1.235375268502424e-08
CCGT,GERMANY,2,3,1.1236683284539e-08
CCGT,GERMANY,2,4,1.429661841769993e-08
CCGT,GERMANY,2,5,8.464812868749955e-10
CCGT,GERMANY,2,6,1.205838929055053e-08
CCGT,GERMANY,2,7,1.452542054919977e-08
CCGT,GERMANY,2,8,1.555850935545071e-08
CCGT,GERMANY,2,9,1.314139374083039e-08
CCGT,GERMANY,2,10,6.784061583190976e-10
CCGT,GERMANY,2,11,1.421451968795217e-08
CCGT,GERMANY,2,12,3.820556289015335e-10
CCGT,GERMANY,3,1,6.54187411783961e-10
CCGT,GERMANY,3,2,1.235379446874007e-08
CCGT,GERMANY,3,3,1.123671185180944e-08
CCGT,GERMANY,3,4,1.429661370429271e-08
CCGT,GERMANY,3,5,8.885138937266766e-10
CCGT,GERMANY,3,6,1.205842107495835e-08
CCGT,GERMANY,3,7,1.452543244711731e-08
CCGT,GERMANY,3,8,1.555841609991438e-08
CCGT,GERMANY,3,9,1.314142700460606e-08
CCGT,GERMANY,3,10,6.78405860492412e-10
CCGT,GERMANY,3,11,1.421449909356666e-08
CCGT,GERMANY,3,12,3.820537391044616e-10
CCGT,GERMANY,4,1,6.541864366894268e-10
CCGT,GERMANY,4,2,1.235383416895992e-08
CCGT,GERMANY,4,3,1.123673930551989e-08
CCGT,GERMANY,4,4,1.429660803298107e-08
CCGT,GERMANY,4,5,8.885152180260637e-10
CCGT,GERMANY,4,6,1.205845431116567e-08
CCGT,GERMANY,4,7,1.452544413889517e-08
CCGT,GERMANY,4,8,8.414719063890318e-09
CCGT,GERMANY,4,9,1.314146000618531e-08
CCGT,GERMANY,4,10,6.784055547307714e-10
CCGT,GERMANY,4,11,1.421447514145217e-08
CCGT,GERMANY,4,12,3.82051781173304e-10
CCGT,GERMANY,5,1,6.541854363179992e-10
CCGT,GERMANY,5,2,1.235387250542852e-08
CCGT,GERMANY,5,3,1.123676565620585e-08
CCGT,GERMANY,5,4,1.429512693129493e-08
CCGT,GERMANY,5,5,8.885162105739476e-10
CCGT,GERMANY,5,6,1.205816798612125e-08
CCGT,GERMANY,5,7,1.452545565573581e-08
CCGT,GERMANY,5,8,1.555835103335869e-08
CCGT,GERMANY,5,9,1.314149251486614e-08
CCGT,GERMANY,5,10,6.7840524814657e-10
CCGT,GERMANY,5,11,1.421445212096067e-08
CCGT,GERMANY,5,12,3.820497650797427e-10
CCGT,GERMANY,6,1,6.541844510873468e-10
CCGT,GERMANY,6,2,1.235391177256204e-08
CCGT,GERMANY,6,3,1.12367917950246e-08
CCGT,GERMANY,6,4,1.429659201884769e-08
CCGT,GERMANY,6,5,8.885165007231166e-10
CCGT,GERMANY,6,6,1.205851654661475e-08
CCGT,GERMANY,6,7,1.452546668605918e-08
CCGT,GERMANY,6,8,1.555831455526579e-08
CCGT,GERMANY,6,9,1.314152436414025e-08
CCGT,GERMANY,6,10,6.784049372517939e-10
CCGT,GERMANY,6,11,1.421442929841743e-08
CCGT,GERMANY,6,12,3.820477011229105e-10
CCGT,GERMANY,7,1,6.541834788533404e-10
CCGT,GERMANY,7,2,1.2353952002714e-08
CCGT,GERMANY,7,3,1.123681784348758e-08
CCGT,GERMANY,7,4,1.429658323555635e-08
CCGT,GERMANY,7,5,8.885145138831062e-10
CCGT,GERMANY,7,6,1.205854614212624e-08
CCGT,GERMANY,7,7,1.452547709441187e-08
CCGT,GERMANY,7,8,1.158874239814742e-08
CCGT,GERMANY,7,9,1.314155566275218e-08
CCGT,GERMANY,7,10,6.784046223982522e-10
CCGT,GERMANY,7,11,1.421440661613263e-08
CCGT,GERMANY,7,12,3.820455894947957e-10
CCGT,GERMANY,8,1,6.541825074432548e-10
CCGT,GERMANY,8,2,1.235399683594043e-08
CCGT,GERMANY,8,3,1.123684557246899e-08
CCGT,GERMANY,8,4,1.429658192556624e-08
CCGT,GERMANY,8,5,8.885144774329177e-10
CCGT,GERMANY,8,6,3.350082448502364e-09
CCGT,GERMANY,8,7,1.452549523918794e-08
CCGT,GERMANY,8,8,5.726543100693451e-10
CCGT,GERMANY,8,9,1.314159280309838e-08
CCGT,GERMANY,8,10,6.784042993673931e-10
CCGT,GERMANY,8,11,1.42143916225336e-08
CCGT,GERMANY,8,12,3.820434165660606e-10
CCGT,GERMANY,9,1,6.541815357589769e-10
CCGT,GERMANY,9,2,1.235404348355411e-08
CCGT,GERMANY,9,3,1.123687406997214e-08
CCGT,GERMANY,9,4,1.429658055109287e-08
CCGT,GERMANY,9,5,8.884663682380388e-10
CCGT,GERMANY,9,6,1.976479341691964e-09
CCGT,GERMANY,9,7,1.452551490235298e-08
CCGT,GERMANY,9,8,5.726506186443167e-10
CCGT,GERMANY,9,9,1.314163076655627e-08
CCGT,GERMANY,9,10,6.784039681476297e-10
CCGT,GERMANY,9,11,1.421437826076197e-08
CCGT,GERMANY,9,12,3.820411646015944e-10
CCGT,GERMANY,10,1,6.541805607639211e-10
CCGT,GERMANY,10,2,1.235409053328195e-08
CCGT,GERMANY,10,3,1.123690127652118e-08
CCGT,GERMANY,10,4,2.819240845018432e-09
CCGT,GERMANY,10,5,7.97180454668246e-10
CCGT,GERMANY,10,6,1.953210438511748e-09
CCGT,GERMANY,10,7,1.452552560713223e-08
CCGT,GERMANY,10,8,5.726486839692034e-10
CCGT,GERMANY,10,9,1.314166820711489e-08
CCGT,GERMANY,10,10,6.784036335042567e-10
CCGT,GERMANY,10,11,1.421436466080033e-08
CCGT,GERMANY,10,12,3.8203886569331e-10
CCGT,GERMANY,11,1,6.54179579187181e-10
CCGT,GERMANY,11,2,1.23541373435295e-08
CCGT,GERMANY,11,3,1.123693002275106e-08
CCGT,GERMANY,11,4,2.819848691437269e-09
CCGT,GERMANY,11,5,7.104839892663189e-10
CCGT,GERMANY,11,6,1.964740654308829e-09
CCGT,GERMANY,11,7,1.452554796256541e-08
CCGT,GERMANY,11,8,5.726468054824773e-10
CCGT,GERMANY,11,9,1.314169914455411e-08
CCGT,GERMANY,11,10,6.784033202940606e-10
CCGT,GERMANY,11,11,1.421434914476642e-08
CCGT,GERMANY,11,12,3.820366449920035e-10
CCGT,GERMANY,12,1,6.541785845710536e-10
CCGT,GERMANY,12,2,1.235418345911738e-08
CCGT,GERMANY,12,3,1.123695762353569e-08
CCGT,GERMANY,12,4,2.32476391545964e-09
CCGT,GERMANY,12,5,4.954727726481346e-10
CCGT,GERMANY,12,6,1.976483477398571e-09
CCGT,GERMANY,12,7,7.744056028415002e-09
CCGT,GERMANY,12,8,5.544513392855083e-10
CCGT,GERMANY,12,9,1.213203285742255e-08
CCGT,GERMANY,12,10,6.784029617671221e-10
CCGT,GERMANY,12,11,1.421433255455515e-08
CCGT,GERMANY,12,12,3.820340578952154e-10
CCGT,GERMANY,13,1,6.541775792682573e-10
CCGT,GERMANY,13,2,1.235422944289466e-08
CCGT,GERMANY,13,3,1.123698413505397e-08
CCGT,GERMANY,13,4,2.324444995836235e-09
CCGT,GERMANY,13,5,4.954722366591174e-10
CCGT,GERMANY,13,6,1.976489464857407e-09
CCGT,GERMANY,13,7,8.435943212118545e-09
CCGT,GERMANY,13,8,4.472765137635362e-10
CCGT,GERMANY,13,9,1.248066111553681e-08
CCGT,GERMANY,13,10,6.784025820603067e-10
CCGT,GERMANY,13,11,1.421431421899092e-08
CCGT,GERMANY,13,12,3.820315474933039e-10
CCGT,GERMANY,14,1,6.541765595392715e-10
CCGT,GERMANY,14,2,1.235427487663309e-08
CCGT,GERMANY,14,3,1.123700934003399e-08
CCGT,GERMANY,14,4,2.394100602361561e-09
CCGT,GERMANY,14,5,4.954720832635244e-10
CCGT,GERMANY,14,6,1.976490976627954e-09
CCGT,GERMANY,14,7,9.163958569278067e-09
CCGT,GERMANY,14,8,3.163351465662863e-10
CCGT,GERMANY,14,9,1.280632533275921e-08
CCGT,GERMANY,14,10,6.784021907997642e-10
CCGT,GERMANY,14,11,1.421429528628293e-08
CCGT,GERMANY,14,12,3.881409684223737e-10
CCGT,GERMANY,15,1,6.541755274408128e-10
CCGT,GERMANY,15,2,1.235432048657633e-08
CCGT,GERMANY,15,3,1.123703500610096e-08
CCGT,GERMANY,15,4,2.468580166344812e-09
CCGT,GERMANY,15,5,4.954722929720035e-10
CCGT,GERMANY,15,6,1.976491140154633e-09
CCGT,GERMANY,15,7,9.904069150435188e-09
CCGT,GERMANY,15,8,3.180135468462185e-10
CCGT,GERMANY,15,9,1.310937238255194e-08
CCGT,GERMANY,15,10,6.78401783564273e-10
CCGT,GERMANY,15,11,1.421427825043249e-08
CCGT,GERMANY,15,12,6.797694858299299e-10
CCGT,GERMANY,16,1,6.541744826094588e-10
CCGT,GERMANY,16,2,1.235436568918855e-08
CCGT,GERMANY,16,3,1.123706024916728e-08
CCGT,GERMANY,16,4,2.548384766888788e-09
CCGT,GERMANY,16,5,4.954726243972254e-10
CCGT,GERMANY,16,6,1.976503490813779e-09
CCGT,GERMANY,16,7,1.062889800889397e-08
CCGT,GERMANY,16,8,5.688435778431771e-10
CCGT,GERMANY,16,9,1.314188975126939e-08
CCGT,GERMANY,16,10,6.784013650970504e-10
CCGT,GERMANY,16,11,1.421426134761678e-08
CCGT,GERMANY,16,12,6.883136068634947e-10
