j,n,h,td,val
BATT_LI,GERMANY,1,1,6.344091175162238e-08
BATT_LI,GERMANY,1,2,6.350116013460834e-08
BATT_LI,GERMANY,1,3,6.346864141408293e-08
BATT_LI,GERMANY,1,4,6.062934927143684e-08
BATT_LI,GERMANY,1,5,6.671899388941022e-08
BATT_LI,GERMANY,1,6,5.930233268511646e-08
BATT_LI,GERMANY,1,7,6.25757720956507e-08
BATT_LI,GERMANY,1,8,5.488830930357062e-08
BATT_LI,GERMANY,1,9,6.347189327077378e-08
BATT_LI,GERMANY,1,10,6.344091262620147e-08
BATT_LI,GERMANY,1,11,6.366157507679293e-08
BATT_LI,GERMANY,1,12,6.387533245299726e-08
BATT_LI,GERMANY,2,1,6.270813500555264e-08
BATT_LI,GERMANY,2,2,6.275814521852069e-08
BATT_LI,GERMANY,2,3,6.272448851956307e-08
BATT_LI,GERMANY,2,4,5.682157844815979e-08
BATT_LI,GERMANY,2,5,6.846281717044788e-08
BATT_LI,GERMANY,2,6,5.404264774685547e-08
BATT_LI,GERMANY,2,7,6.078988188873158e-08
BATT_LI,GERMANY,2,8,4.502581525021241e-08
BATT_LI,GERMANY,2,9,6.266953005994808e-08
BATT_LI,GERMANY,2,10,6.270813655562992e-08
BATT_LI,GERMANY,2,11,6.301269698118197e-08
BATT_LI,GERMANY,2,12,6.362462430766818e-08
BATT_LI,GERMANY,3,1,6.218310652217732e-08
BATT_LI,GERMANY,3,2,6.218039848811666e-08
BATT_LI,GERMANY,3,3,6.21651590163571e-08
BATT_LI,GERMANY,3,4,5.285377746486681e-08
BATT_LI,GERMANY,3,5,6.272613676225786e-08
BATT_LI,GERMANY,3,6,4.824987190292731e-08
BATT_LI,GERMANY,3,7,5.903491201300079e-08
BATT_LI,GERMANY,3,8,3.418777569266452e-08
BATT_LI,GERMANY,3,9,6.200768248581037e-08
BATT_LI,GERMANY,3,10,6.21831089960857e-08
BATT_LI,GERMANY,3,11,6.248877282105113e-08
BATT_LI,GERMANY,3,12,6.368267681342699e-08
BATT_LI,GERMANY,4,1,6.18071022439975e-08
BATT_LI,GERMANY,4,2,6.172596065072673e-08
BATT_LI,GERMANY,4,3,6.174121222902953e-08
BATT_LI,GERMANY,4,4,4.851927082590102e-08
BATT_LI,GERMANY,4,5,5.716915674460314e-08
BATT_LI,GERMANY,4,6,4.14079481347213e-08
BATT_LI,GERMANY,4,7,5.724125204785576e-08
BATT_LI,GERMANY,4,8,4.00543690657627e-08
BATT_LI,GERMANY,4,9,6.144625536520612e-08
BATT_LI,GERMANY,4,10,6.180710500864167e-08
BATT_LI,GERMANY,4,11,6.206711026788383e-08
BATT_LI,GERMANY,4,12,6.405493290084118e-08
BATT_LI,GERMANY,5,1,6.153819430042101e-08
BATT_LI,GERMANY,5,2,6.136196180804268e-08
BATT_LI,GERMANY,5,3,6.141530699976082e-08
BATT_LI,GERMANY,5,4,4.356150380989939e-08
BATT_LI,GERMANY,5,5,5.133929487314291e-08
BATT_LI,GERMANY,5,6,3.281959612626955e-08
BATT_LI,GERMANY,5,7,5.533694877140573e-08
BATT_LI,GERMANY,5,8,2.569727019354043e-08
BATT_LI,GERMANY,5,9,6.095139789666422e-08
BATT_LI,GERMANY,5,10,6.153819650608284e-08
BATT_LI,GERMANY,5,11,6.172954770970403e-08
BATT_LI,GERMANY,5,12,6.478134477088551e-08
BATT_LI,GERMANY,6,1,6.134646273432498e-08
BATT_LI,GERMANY,6,2,6.106214404182759e-08
BATT_LI,GERMANY,6,3,6.115880755974765e-08
BATT_LI,GERMANY,6,4,3.761987101809749e-08
BATT_LI,GERMANY,6,5,4.474170405532883e-08
BATT_LI,GERMANY,6,6,2.142832608694639e-08
BATT_LI,GERMANY,6,7,5.324340948512875e-08
BATT_LI,GERMANY,6,8,8.303644374712313e-09
BATT_LI,GERMANY,6,9,6.04933568581541e-08
BATT_LI,GERMANY,6,10,6.134646446160653e-08
BATT_LI,GERMANY,6,11,6.146159971934464e-08
BATT_LI,GERMANY,6,12,6.59402468177243e-08
BATT_LI,GERMANY,7,1,6.121060821597793e-08
BATT_LI,GERMANY,7,2,6.080491845541675e-08
BATT_LI,GERMANY,7,3,6.094921457801839e-08
BATT_LI,GERMANY,7,4,3.011276204197568e-08
BATT_LI,GERMANY,7,5,3.675408716944535e-08
BATT_LI,GERMANY,7,6,5.464939484022069e-09
BATT_LI,GERMANY,7,7,5.08698975163493e-08
BATT_LI,GERMANY,7,8,6.608885337965626e-10
BATT_LI,GERMANY,7,9,6.004462905872009e-08
BATT_LI,GERMANY,7,10,6.121060899730388e-08
BATT_LI,GERMANY,7,11,6.125179672295967e-08
BATT_LI,GERMANY,7,12,6.765603280058353e-08
BATT_LI,GERMANY,8,1,6.111555557275799e-08
BATT_LI,GERMANY,8,2,6.057178422916723e-08
BATT_LI,GERMANY,8,3,6.07681648645346e-08
BATT_LI,GERMANY,8,4,1.995224124632755e-08
BATT_LI,GERMANY,8,5,2.648521084139463e-08
BATT_LI,GERMANY,8,6,7.761664994303508e-09
BATT_LI,GERMANY,8,7,4.810548652586294e-08
BATT_LI,GERMANY,8,8,1.4423086665615e-08
BATT_LI,GERMANY,8,9,5.957827197962122e-08
BATT_LI,GERMANY,8,10,6.111555620472546e-08
BATT_LI,GERMANY,8,11,6.109117255675528e-08
BATT_LI,GERMANY,8,12,7.011115328415084e-08
BATT_LI,GERMANY,9,1,6.105076545982597e-08
BATT_LI,GERMANY,9,2,6.034598354448603e-08
BATT_LI,GERMANY,9,3,6.05998106094122e-08
BATT_LI,GERMANY,9,4,4.872143999618569e-09
BATT_LI,GERMANY,9,5,1.25239909123458e-08
BATT_LI,GERMANY,9,6,2.258504838066034e-08
BATT_LI,GERMANY,9,7,4.480584451701345e-08
BATT_LI,GERMANY,9,8,2.161078859136062e-08
BATT_LI,GERMANY,9,9,5.90662550056949e-08
BATT_LI,GERMANY,9,10,6.105076823899899e-08
BATT_LI,GERMANY,9,11,6.097287076173215e-08
BATT_LI,GERMANY,9,12,7.356300048552771e-08
BATT_LI,GERMANY,10,1,6.10090579670507e-08
BATT_LI,GERMANY,10,2,6.011128712599534e-08
BATT_LI,GERMANY,10,3,6.042941842659022e-08
BATT_LI,GERMANY,10,4,1.685064770479956e-08
BATT_LI,GERMANY,10,5,6.70371843179204e-09
BATT_LI,GERMANY,10,6,3.462840331790318e-08
BATT_LI,GERMANY,10,7,4.076906698277163e-08
BATT_LI,GERMANY,10,8,2.466498331705958e-08
BATT_LI,GERMANY,10,9,5.847772092170072e-08
BATT_LI,GERMANY,10,10,6.100906480915552e-08
BATT_LI,GERMANY,10,11,6.089184408166825e-08
BATT_LI,GERMANY,10,12,7.836619380805412e-08
BATT_LI,GERMANY,11,1,6.098581189058803e-08
BATT_LI,GERMANY,11,2,5.985081809964363e-08
BATT_LI,GERMANY,11,3,6.024206538804113e-08
BATT_LI,GERMANY,11,4,2.328116977840519e-08
BATT_LI,GERMANY,11,5,2.656534549509024e-09
BATT_LI,GERMANY,11,6,4.411751399761786e-08
BATT_LI,GERMANY,11,7,3.568596243931913e-08
BATT_LI,GERMANY,11,8,2.447913948278802e-08
BATT_LI,GERMANY,11,9,5.777706923439947e-08
BATT_LI,GERMANY,11,10,6.098581268907593e-08
BATT_LI,GERMANY,11,11,6.084463697635851e-08
BATT_LI,GERMANY,11,12,8.500090779519987e-08
BATT_LI,GERMANY,12,1,6.097845294618811e-08
BATT_LI,GERMANY,12,2,5.954582983627662e-08
BATT_LI,GERMANY,12,3,6.002134394353285e-08
BATT_LI,GERMANY,12,4,3.506054062438748e-08
BATT_LI,GERMANY,12,5,2.371121603074307e-08
BATT_LI,GERMANY,12,6,5.177597377631507e-08
BATT_LI,GERMANY,12,7,4.81049610212788e-08
BATT_LI,GERMANY,12,8,2.730304900032572e-08
BATT_LI,GERMANY,12,9,6.081977490252934e-08
BATT_LI,GERMANY,12,10,6.097844947589264e-08
BATT_LI,GERMANY,12,11,6.082923682962428e-08
BATT_LI,GERMANY,12,12,9.411088126365357e-08
BATT_LI,GERMANY,13,1,6.098616424328038e-08
BATT_LI,GERMANY,13,2,5.917433575646593e-08
BATT_LI,GERMANY,13,3,5.974790462400638e-08
BATT_LI,GERMANY,13,4,4.500926237916898e-08
BATT_LI,GERMANY,13,5,4.367753328278245e-08
BATT_LI,GERMANY,13,6,5.868650465326212e-08
BATT_LI,GERMANY,13,7,5.795357967549075e-08
BATT_LI,GERMANY,13,8,5.167401842325093e-08
BATT_LI,GERMANY,13,9,6.262715548560238e-08
BATT_LI,GERMANY,13,10,6.098616121979162e-08
BATT_LI,GERMANY,13,11,6.084498798078267e-08
BATT_LI,GERMANY,13,12,1.065755470713103e-07
BATT_LI,GERMANY,14,1,6.100979609828302e-08
BATT_LI,GERMANY,14,2,5.870949536359715e-08
BATT_LI,GERMANY,14,3,5.939774222737867e-08
