p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.598519503844806
AMMONIA,GERMANY,1,2,1.006475261903644
AMMONIA,GERMANY,1,3,0.5920442491803327
AMMONIA,GERMANY,1,4,2.072154932178095
AMMONIA,GERMANY,1,5,2.131359412840214
AMMONIA,GERMANY,1,6,0.8880664042876087
AMMONIA,GERMANY,1,7,2.249768404597532
AMMONIA,GERMANY,1,8,3.374652610192575
AMMONIA,GERMANY,1,9,1.361701933889347
AMMONIA,GERMANY,1,10,1.539315141260028
AMMONIA,GERMANY,1,11,2.012950567652556
AMMONIA,GERMANY,1,12,2.78260809280967
AMMONIA,GERMANY,2,1,1.598519503807525
AMMONIA,GERMANY,2,2,1.006475261870762
AMMONIA,GERMANY,2,3,0.5920442491764721
AMMONIA,GERMANY,2,4,2.072154932252105
AMMONIA,GERMANY,2,5,2.131359412927324
AMMONIA,GERMANY,2,6,0.8880664043195249
AMMONIA,GERMANY,2,7,2.249768404596552
AMMONIA,GERMANY,2,8,3.374652610247245
AMMONIA,GERMANY,2,9,1.361701933912231
AMMONIA,GERMANY,2,10,1.539315141238589
AMMONIA,GERMANY,2,11,2.012950567578737
AMMONIA,GERMANY,2,12,2.782608092710154
AMMONIA,GERMANY,3,1,1.598519503770413
AMMONIA,GERMANY,3,2,1.006475261837652
AMMONIA,GERMANY,3,3,0.5920442491726112
AMMONIA,GERMANY,3,4,2.072154932325978
AMMONIA,GERMANY,3,5,2.131359413016644
AMMONIA,GERMANY,3,6,0.8880664043514244
AMMONIA,GERMANY,3,7,2.249768404595345
AMMONIA,GERMANY,3,8,3.374652610302579
AMMONIA,GERMANY,3,9,1.361701933935051
AMMONIA,GERMANY,3,10,1.539315141217317
AMMONIA,GERMANY,3,11,2.012950567504742
AMMONIA,GERMANY,3,12,2.782608092610771
AMMONIA,GERMANY,4,1,1.598519503733468
AMMONIA,GERMANY,4,2,1.006475261804576
AMMONIA,GERMANY,4,3,0.5920442491687256
AMMONIA,GERMANY,4,4,2.072154932399663
AMMONIA,GERMANY,4,5,2.131359413103774
AMMONIA,GERMANY,4,6,0.8880664043830802
AMMONIA,GERMANY,4,7,2.249768404594061
AMMONIA,GERMANY,4,8,3.374652610327985
AMMONIA,GERMANY,4,9,1.36170193395785
AMMONIA,GERMANY,4,10,1.539315141196212
AMMONIA,GERMANY,4,11,2.01295056743057
AMMONIA,GERMANY,4,12,2.782608092511556
AMMONIA,GERMANY,5,1,1.59851950369669
AMMONIA,GERMANY,5,2,1.006475261771598
AMMONIA,GERMANY,5,3,0.5920442491648281
AMMONIA,GERMANY,5,4,2.072154932473255
AMMONIA,GERMANY,5,5,2.131359413191025
AMMONIA,GERMANY,5,6,0.888066404414709
AMMONIA,GERMANY,5,7,2.249768404592481
AMMONIA,GERMANY,5,8,3.374652610410997
AMMONIA,GERMANY,5,9,1.361701933980512
AMMONIA,GERMANY,5,10,1.539315141175275
AMMONIA,GERMANY,5,11,2.012950567356238
AMMONIA,GERMANY,5,12,2.782608092412491
AMMONIA,GERMANY,6,1,1.59851950366008
AMMONIA,GERMANY,6,2,1.006475261738714
AMMONIA,GERMANY,6,3,0.5920442491609089
AMMONIA,GERMANY,6,4,2.072154932546821
