pt,n,h,td,val
CCGT,GERMANY,1,1,2.331490855155768e-11
CCGT,GERMANY,1,2,4.478920318823305e-10
CCGT,GERMANY,1,3,4.071358356044859e-10
CCGT,GERMANY,1,4,5.183076218230401e-10
CCGT,GERMANY,1,5,3.008771454320243e-11
CCGT,GERMANY,1,6,4.371418858955876e-10
CCGT,GERMANY,1,7,5.265522059651715e-10
CCGT,GERMANY,1,8,5.637615376014727e-10
CCGT,GERMANY,1,9,4.765158356204215e-10
CCGT,GERMANY,1,10,2.417844791292626e-11
CCGT,GERMANY,1,11,5.153326185916702e-10
CCGT,GERMANY,1,12,1.361303256694448e-11
CCGT,GERMANY,2,1,2.331487487942715e-11
CCGT,GERMANY,2,2,4.478939553822924e-10
CCGT,GERMANY,2,3,4.071373833466034e-10
CCGT,GERMANY,2,4,5.18308002899722e-10
CCGT,GERMANY,2,5,3.026458742405145e-11
CCGT,GERMANY,2,6,4.371434993679913e-10
CCGT,GERMANY,2,7,5.265528778721511e-10
CCGT,GERMANY,2,8,5.637603782941594e-10
CCGT,GERMANY,2,9,4.765173942450596e-10
CCGT,GERMANY,2,10,2.417843582538891e-11
CCGT,GERMANY,2,11,5.153321146461889e-10
CCGT,GERMANY,2,12,1.361296471182826e-11
CCGT,GERMANY,3,1,2.331483997946612e-11
CCGT,GERMANY,3,2,4.478958420746494e-10
CCGT,GERMANY,3,3,4.07138918359351e-10
CCGT,GERMANY,3,4,5.183081504125215e-10
CCGT,GERMANY,3,5,3.167400920043071e-11
CCGT,GERMANY,3,6,4.371451535585393e-10
CCGT,GERMANY,3,7,5.265535531007174e-10
CCGT,GERMANY,3,8,5.637590886255637e-10
CCGT,GERMANY,3,9,4.765189506180722e-10
CCGT,GERMANY,3,10,2.417842321867661e-11
CCGT,GERMANY,3,11,5.153315672339943e-10
CCGT,GERMANY,3,12,1.361289441656066e-11
CCGT,GERMANY,4,1,2.331480377614968e-11
CCGT,GERMANY,4,2,4.478976891985504e-10
CCGT,GERMANY,4,3,4.071404386915353e-10
CCGT,GERMANY,4,4,5.18308294845615e-10
CCGT,GERMANY,4,5,3.167401053810418e-11
CCGT,GERMANY,4,6,4.371468938951967e-10
CCGT,GERMANY,4,7,5.265542310578946e-10
CCGT,GERMANY,4,8,2.194002677642458e-10
CCGT,GERMANY,4,9,4.765205054191506e-10
CCGT,GERMANY,4,10,2.417841018127122e-11
CCGT,GERMANY,4,11,5.153309722984869e-10
CCGT,GERMANY,4,12,1.361282146646019e-11
CCGT,GERMANY,5,1,2.331476659246208e-11
CCGT,GERMANY,5,2,4.478995184398389e-10
CCGT,GERMANY,5,3,4.071419326383786e-10
CCGT,GERMANY,5,4,5.183084411526101e-10
CCGT,GERMANY,5,5,3.167401259215577e-11
CCGT,GERMANY,5,6,4.371487369050587e-10
CCGT,GERMANY,5,7,5.265549131177287e-10
CCGT,GERMANY,5,8,5.63757162356704e-10
CCGT,GERMANY,5,9,4.765220581107464e-10
CCGT,GERMANY,5,10,2.417839700933979e-11
CCGT,GERMANY,5,11,5.153302625221465e-10
CCGT,GERMANY,5,12,1.36127459363321e-11
CCGT,GERMANY,6,1,2.331472993246585e-11
CCGT,GERMANY,6,2,4.479014128073203e-10
CCGT,GERMANY,6,3,4.071434542737231e-10
CCGT,GERMANY,6,4,5.183086080840634e-10
CCGT,GERMANY,6,5,3.167401220224268e-11
CCGT,GERMANY,6,6,4.371507464520273e-10
CCGT,GERMANY,6,7,5.265555986545801e-10
CCGT,GERMANY,6,8,5.637563627800482e-10
CCGT,GERMANY,6,9,4.765236087675572e-10
CCGT,GERMANY,6,10,2.417838367591292e-11
CCGT,GERMANY,6,11,5.153296794406534e-10
CCGT,GERMANY,6,12,1.361266870123754e-11
CCGT,GERMANY,7,1,2.331469373316619e-11
CCGT,GERMANY,7,2,4.479033688424e-10
CCGT,GERMANY,7,3,4.071449865493367e-10
CCGT,GERMANY,7,4,5.183087835542441e-10
CCGT,GERMANY,7,5,3.167400351414633e-11
CCGT,GERMANY,7,6,4.371530278451676e-10
CCGT,GERMANY,7,7,5.265562871854283e-10
CCGT,GERMANY,7,8,3.227036512945423e-10
CCGT,GERMANY,7,9,4.765251574049356e-10
CCGT,GERMANY,7,10,2.417837010430767e-11
CCGT,GERMANY,7,11,5.153291263780079e-10
CCGT,GERMANY,7,12,1.361258967301889e-11
CCGT,GERMANY,8,1,2.33146575332445e-11
