p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,53576.15636743414,27,1,1984.3020876827459,1984302.087682746
AMMONIA,GERMANY,1,2,33733.13549017144,17,1,1984.3020876571434,1984302.0876571434
AMMONIA,GERMANY,1,3,19843.02088285134,10,1,1984.3020882851338,1984302.0882851337
AMMONIA,GERMANY,1,4,69450.57307121395,35,1,1984.30208774897,1984302.0877489701
AMMONIA,GERMANY,1,5,71434.87515860597,36,1,1984.3020877390545,1984302.0877390546
AMMONIA,GERMANY,1,6,29764.5313161997,15,1,1984.3020877466467,1984302.0877466467
AMMONIA,GERMANY,1,7,75403.4793326925,38,1,1984.3020877024342,1984302.0877024343
AMMONIA,GERMANY,1,8,113105.2189995693,57,1,1984.3020877117422,1984302.0877117421
AMMONIA,GERMANY,1,9,45638.94801736614,23,1,1984.3020877115714,1984302.0877115715
AMMONIA,GERMANY,1,10,51591.85428043064,26,1,1984.3020877088709,1984302.0877088709
AMMONIA,GERMANY,1,11,67466.27098094959,34,1,1984.302087674988,1984302.087674988
AMMONIA,GERMANY,1,12,93262.19812015248,47,1,1984.3020876628186,1984302.0876628186
AMMONIA,GERMANY,2,1,53576.15636743372,27,1,1984.3020876827304,1984302.0876827305
AMMONIA,GERMANY,2,2,33733.13549017117,17,1,1984.3020876571275,1984302.0876571275
AMMONIA,GERMANY,2,3,19843.02088285134,10,1,1984.3020882851338,1984302.0882851337
AMMONIA,GERMANY,2,4,69450.57307121341,35,1,1984.3020877489546,1984302.0877489545
AMMONIA,GERMANY,2,5,71434.87515860541,36,1,1984.3020877390393,1984302.0877390392
AMMONIA,GERMANY,2,6,29764.53131619948,15,1,1984.3020877466322,1984302.0877466323
AMMONIA,GERMANY,2,7,75403.47933269193,38,1,1984.3020877024192,1984302.0877024191
AMMONIA,GERMANY,2,8,113105.2189995684,57,1,1984.3020877117262,1984302.0877117263
AMMONIA,GERMANY,2,9,45638.9480173658,23,1,1984.3020877115566,1984302.0877115566
AMMONIA,GERMANY,2,10,51591.85428043024,26,1,1984.3020877088554,1984302.0877088555
AMMONIA,GERMANY,2,11,67466.27098094906,34,1,1984.3020876749724,1984302.0876749724
AMMONIA,GERMANY,2,12,93262.19812015175,47,1,1984.3020876628032,1984302.0876628032
AMMONIA,GERMANY,3,1,53576.15636743332,27,1,1984.3020876827156,1984302.0876827156
AMMONIA,GERMANY,3,2,33733.13549017091,17,1,1984.3020876571125,1984302.0876571124
AMMONIA,GERMANY,3,3,19843.02088285134,10,1,1984.3020882851338,1984302.0882851337
AMMONIA,GERMANY,3,4,69450.57307121287,35,1,1984.3020877489391,1984302.0877489392
AMMONIA,GERMANY,3,5,71434.87515860486,36,1,1984.3020877390238,1984302.0877390238
AMMONIA,GERMANY,3,6,29764.53131619925,15,1,1984.3020877466165,1984302.0877466165
AMMONIA,GERMANY,3,7,75403.47933269134,38,1,1984.3020877024035,1984302.0877024035
AMMONIA,GERMANY,3,8,113105.2189995676,57,1,1984.3020877117124,1984302.0877117123
AMMONIA,GERMANY,3,9,45638.94801736544,23,1,1984.3020877115407,1984302.0877115407
AMMONIA,GERMANY,3,10,51591.85428042984,26,1,1984.30208770884,1984302.08770884
AMMONIA,GERMANY,3,11,67466.27098094854,34,1,1984.302087674957,1984302.087674957
AMMONIA,GERMANY,3,12,93262.19812015102,47,1,1984.3020876627877,1984302.0876627876
AMMONIA,GERMANY,4,1,53576.1563674329,27,1,1984.3020876827,1984302.0876827
AMMONIA,GERMANY,4,2,33733.13549017065,17,1,1984.3020876570972,1984302.0876570973
AMMONIA,GERMANY,4,3,19843.02088285134,10,1,1984.3020882851338,1984302.0882851337
AMMONIA,GERMANY,4,4,69450.57307121233,35,1,1984.302087748924,1984302.0877489238
AMMONIA,GERMANY,4,5,71434.8751586043,36,1,1984.3020877390086,1984302.0877390085
AMMONIA,GERMANY,4,6,29764.53131619902,15,1,1984.3020877466013,1984302.0877466013
AMMONIA,GERMANY,4,7,75403.47933269075,38,1,1984.3020877023882,1984302.0877023882
AMMONIA,GERMANY,4,8,113105.2189995667,57,1,1984.3020877116965,1984302.0877116965
AMMONIA,GERMANY,4,9,45638.9480173651,23,1,1984.3020877115262,1984302.087711526
AMMONIA,GERMANY,4,10,51591.85428042945,26,1,1984.302087708825,1984302.087708825
AMMONIA,GERMANY,4,11,67466.27098094801,34,1,1984.3020876749415,1984302.0876749414
AMMONIA,GERMANY,4,12,93262.19812015031,47,1,1984.3020876627725,1984302.0876627725
AMMONIA,GERMANY,5,1,53576.15636743248,27,1,1984.3020876826845,1984302.0876826844
AMMONIA,GERMANY,5,2,33733.13549017039,17,1,1984.3020876570818,1984302.0876570817
AMMONIA,GERMANY,5,3,19843.02088285134,10,1,1984.3020882851338,1984302.0882851337
AMMONIA,GERMANY,5,4,69450.57307121181,35,1,1984.302087748909,1984302.087748909
AMMONIA,GERMANY,5,5,71434.87515860375,36,1,1984.3020877389931,1984302.087738993
AMMONIA,GERMANY,5,6,29764.53131619879,15,1,1984.302087746586,1984302.087746586
AMMONIA,GERMANY,5,7,75403.47933269017,38,1,1984.302087702373,1984302.087702373
AMMONIA,GERMANY,5,8,113105.2189995658,57,1,1984.3020877116805,1984302.0877116804
AMMONIA,GERMANY,5,9,45638.94801736474,23,1,1984.3020877115105,1984302.0877115105
AMMONIA,GERMANY,5,10,51591.85428042906,26,1,1984.3020877088102,1984302.08770881
AMMONIA,GERMANY,5,11,67466.2709809475,34,1,1984.3020876749267,1984302.0876749267
AMMONIA,GERMANY,5,12,93262.19812014957,47,1,1984.3020876627568,1984302.0876627567
