p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,53576.15636743414
AMMONIA,GERMANY,1,2,33733.13549017144
AMMONIA,GERMANY,1,3,19843.02088285134
AMMONIA,GERMANY,1,4,69450.57307121395
AMMONIA,GERMANY,1,5,71434.87515860597
AMMONIA,GERMANY,1,6,29764.5313161997
AMMONIA,GERMANY,1,7,75403.4793326925
AMMONIA,GERMANY,1,8,113105.2189995693
AMMONIA,GERMANY,1,9,45638.94801736614
AMMONIA,GERMANY,1,10,51591.85428043064
AMMONIA,GERMANY,1,11,67466.27098094959
AMMONIA,GERMANY,1,12,93262.19812015248
AMMONIA,GERMANY,2,1,53576.15636743372
AMMONIA,GERMANY,2,2,33733.13549017117
AMMONIA,GERMANY,2,3,19843.02088285134
AMMONIA,GERMANY,2,4,69450.57307121341
AMMONIA,GERMANY,2,5,71434.87515860541
AMMONIA,GERMANY,2,6,29764.53131619948
AMMONIA,GERMANY,2,7,75403.47933269193
AMMONIA,GERMANY,2,8,113105.2189995684
AMMONIA,GERMANY,2,9,45638.9480173658
AMMONIA,GERMANY,2,10,51591.85428043024
AMMONIA,GERMANY,2,11,67466.27098094906
AMMONIA,GERMANY,2,12,93262.19812015175
AMMONIA,GERMANY,3,1,53576.15636743332
AMMONIA,GERMANY,3,2,33733.13549017091
AMMONIA,GERMANY,3,3,19843.02088285134
AMMONIA,GERMANY,3,4,69450.57307121287
AMMONIA,GERMANY,3,5,71434.87515860486
AMMONIA,GERMANY,3,6,29764.53131619925
AMMONIA,GERMANY,3,7,75403.47933269134
AMMONIA,GERMANY,3,8,113105.2189995676
AMMONIA,GERMANY,3,9,45638.94801736544
AMMONIA,GERMANY,3,10,51591.85428042984
AMMONIA,GERMANY,3,11,67466.27098094854
AMMONIA,GERMANY,3,12,93262.19812015102
AMMONIA,GERMANY,4,1,53576.1563674329
AMMONIA,GERMANY,4,2,33733.13549017065
AMMONIA,GERMANY,4,3,19843.02088285134
