p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,46002.96551758998
AMMONIA,GERMANY,1,2,28964.83014026921
AMMONIA,GERMANY,1,3,17038.13538290981
AMMONIA,GERMANY,1,4,59633.47382141571
AMMONIA,GERMANY,1,5,61337.28735881221
AMMONIA,GERMANY,1,6,25557.20306628605
AMMONIA,GERMANY,1,7,64744.91443290773
AMMONIA,GERMANY,1,8,97117.37164989224
AMMONIA,GERMANY,1,9,39187.71136749639
AMMONIA,GERMANY,1,10,44299.1519805798
AMMONIA,GERMANY,1,11,57929.66028114407
AMMONIA,GERMANY,1,12,80079.23627042228
AMMONIA,GERMANY,2,1,46002.96551758958
AMMONIA,GERMANY,2,2,28964.83014026895
AMMONIA,GERMANY,2,3,17038.13538290981
AMMONIA,GERMANY,2,4,59633.47382141518
AMMONIA,GERMANY,2,5,61337.28735881166
AMMONIA,GERMANY,2,6,25557.20306628582
AMMONIA,GERMANY,2,7,64744.91443290715
AMMONIA,GERMANY,2,8,97117.37164989136
AMMONIA,GERMANY,2,9,39187.71136749604
AMMONIA,GERMANY,2,10,44299.1519805794
AMMONIA,GERMANY,2,11,57929.66028114355
AMMONIA,GERMANY,2,12,80079.23627042156
AMMONIA,GERMANY,3,1,46002.96551758916
AMMONIA,GERMANY,3,2,28964.83014026869
AMMONIA,GERMANY,3,3,17038.13538290981
AMMONIA,GERMANY,3,4,59633.47382141463
AMMONIA,GERMANY,3,5,61337.28735881112
AMMONIA,GERMANY,3,6,25557.20306628559
AMMONIA,GERMANY,3,7,64744.91443290657
AMMONIA,GERMANY,3,8,97117.37164989048
AMMONIA,GERMANY,3,9,39187.71136749569
AMMONIA,GERMANY,3,10,44299.15198057901
AMMONIA,GERMANY,3,11,57929.66028114303
AMMONIA,GERMANY,3,12,80079.23627042084
AMMONIA,GERMANY,4,1,46002.96551758875
AMMONIA,GERMANY,4,2,28964.83014026843
AMMONIA,GERMANY,4,3,17038.13538290981
AMMONIA,GERMANY,4,4,59633.4738214141
AMMONIA,GERMANY,4,5,61337.28735881055
AMMONIA,GERMANY,4,6,25557.20306628536
AMMONIA,GERMANY,4,7,64744.91443290599
AMMONIA,GERMANY,4,8,97117.37164988961
AMMONIA,GERMANY,4,9,39187.71136749534
AMMONIA,GERMANY,4,10,44299.15198057861
AMMONIA,GERMANY,4,11,57929.66028114251
AMMONIA,GERMANY,4,12,80079.23627042012
AMMONIA,GERMANY,5,1,46002.96551758834
AMMONIA,GERMANY,5,2,28964.83014026817
AMMONIA,GERMANY,5,3,17038.13538290981
AMMONIA,GERMANY,5,4,59633.47382141357
AMMONIA,GERMANY,5,5,61337.28735881
AMMONIA,GERMANY,5,6,25557.20306628512
