ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,6.46623525781726
ELECTRICITY,GERMANY,1,2,3.791836854582456
ELECTRICITY,GERMANY,1,3,-3.50693914786995
ELECTRICITY,GERMANY,1,4,3.961046777238067
ELECTRICITY,GERMANY,1,5,6.078800961469348
ELECTRICITY,GERMANY,1,6,3.290042725582019
ELECTRICITY,GERMANY,1,7,-3.381273635897017
ELECTRICITY,GERMANY,1,8,4.767376012645137
ELECTRICITY,GERMANY,1,9,-4.28229131413363
ELECTRICITY,GERMANY,1,10,6.135442004489505
ELECTRICITY,GERMANY,1,11,-5.204010027966987
ELECTRICITY,GERMANY,1,12,6.236601591837228
ELECTRICITY,GERMANY,2,1,6.412719343566309
ELECTRICITY,GERMANY,2,2,3.750563976305713
ELECTRICITY,GERMANY,2,3,-3.483973510851655
ELECTRICITY,GERMANY,2,4,3.965675045126005
ELECTRICITY,GERMANY,2,5,6.083881704107831
ELECTRICITY,GERMANY,2,6,3.849808606275147
ELECTRICITY,GERMANY,2,7,-3.38476212192014
ELECTRICITY,GERMANY,2,8,4.771297910566126
ELECTRICITY,GERMANY,2,9,-4.469727366098567
ELECTRICITY,GERMANY,2,10,6.151474937912816
ELECTRICITY,GERMANY,2,11,-5.164084236184095
ELECTRICITY,GERMANY,2,12,6.202069021459607
ELECTRICITY,GERMANY,3,1,6.411987623075134
ELECTRICITY,GERMANY,3,2,-1.561199599941695
ELECTRICITY,GERMANY,3,3,-3.498788179994236
ELECTRICITY,GERMANY,3,4,3.997837823865503
ELECTRICITY,GERMANY,3,5,6.152356662210231
ELECTRICITY,GERMANY,3,6,3.88128156204013
ELECTRICITY,GERMANY,3,7,-3.420369459594419
ELECTRICITY,GERMANY,3,8,4.794341092087883
ELECTRICITY,GERMANY,3,9,-4.497375520482592
ELECTRICITY,GERMANY,3,10,6.215600772879512
ELECTRICITY,GERMANY,3,11,-5.150209956248574
ELECTRICITY,GERMANY,3,12,6.215080695630064
ELECTRICITY,GERMANY,4,1,6.433390447913041
ELECTRICITY,GERMANY,4,2,-3.240940984978643
ELECTRICITY,GERMANY,4,3,-3.517293472929893
ELECTRICITY,GERMANY,4,4,4.092964104296954
ELECTRICITY,GERMANY,4,5,6.310910075244045
