ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,6.465874540040829
ELECTRICITY,GERMANY,1,2,-1.231844275507108
ELECTRICITY,GERMANY,1,3,-1.230194672253106
ELECTRICITY,GERMANY,1,4,-1.157228818671925
ELECTRICITY,GERMANY,1,5,3.019784457840196
ELECTRICITY,GERMANY,1,6,-1.137345590831735
ELECTRICITY,GERMANY,1,7,-1.14599836302547
ELECTRICITY,GERMANY,1,8,-1.144829284341327
ELECTRICITY,GERMANY,1,9,-1.169498662569232
ELECTRICITY,GERMANY,1,10,6.135083937874896
ELECTRICITY,GERMANY,1,11,-1.168218782036291
ELECTRICITY,GERMANY,1,12,6.23633301783785
ELECTRICITY,GERMANY,2,1,6.412360121460125
ELECTRICITY,GERMANY,2,2,-1.219098598802098
ELECTRICITY,GERMANY,2,3,-1.222142271885993
ELECTRICITY,GERMANY,2,4,-1.178439744635234
ELECTRICITY,GERMANY,2,5,2.997801336836773
ELECTRICITY,GERMANY,2,6,-1.144163335097765
ELECTRICITY,GERMANY,2,7,-1.147122216719559
ELECTRICITY,GERMANY,2,8,-1.14559698617871
ELECTRICITY,GERMANY,2,9,-1.170075287725474
ELECTRICITY,GERMANY,2,10,6.151116403897284
ELECTRICITY,GERMANY,2,11,-1.15913863209164
ELECTRICITY,GERMANY,2,12,6.20180123048155
ELECTRICITY,GERMANY,3,1,6.41162842154931
ELECTRICITY,GERMANY,3,2,-1.213161621237894
ELECTRICITY,GERMANY,3,3,-1.225010699319249
ELECTRICITY,GERMANY,3,4,-1.188128178195917
ELECTRICITY,GERMANY,3,5,3.00655288964726
ELECTRICITY,GERMANY,3,6,-1.153517099348718
ELECTRICITY,GERMANY,3,7,-1.159130717855419
ELECTRICITY,GERMANY,3,8,-1.094126274346266
ELECTRICITY,GERMANY,3,9,-1.177213002425702
ELECTRICITY,GERMANY,3,10,6.215240375433666
ELECTRICITY,GERMANY,3,11,-1.155907270051181
ELECTRICITY,GERMANY,3,12,6.214812626505989
ELECTRICITY,GERMANY,4,1,6.433030647606955
ELECTRICITY,GERMANY,4,2,-1.213886359924871
ELECTRICITY,GERMANY,4,3,-1.229138656927603
ELECTRICITY,GERMANY,4,4,-1.216429166071556
ELECTRICITY,GERMANY,4,5,3.058188777232864
ELECTRICITY,GERMANY,4,6,-1.182787043550157
ELECTRICITY,GERMANY,4,7,-1.184718175652989
ELECTRICITY,GERMANY,4,8,-1.148012193610093
ELECTRICITY,GERMANY,4,9,-1.214903934931748
ELECTRICITY,GERMANY,4,10,6.347542207564587
ELECTRICITY,GERMANY,4,11,-1.152778796023668
ELECTRICITY,GERMANY,4,12,6.266905417141807
ELECTRICITY,GERMANY,5,1,6.546261250214414
ELECTRICITY,GERMANY,5,2,-1.232062488773565
ELECTRICITY,GERMANY,5,3,-1.25683249244878
ELECTRICITY,GERMANY,5,4,-1.282785151707927
ELECTRICITY,GERMANY,5,5,2.147180559894281
ELECTRICITY,GERMANY,5,6,-1.246985772748332
ELECTRICITY,GERMANY,5,7,-1.246239555233785
ELECTRICITY,GERMANY,5,8,-1.231301501063243
ELECTRICITY,GERMANY,5,9,-1.27723598161954
ELECTRICITY,GERMANY,5,10,6.720254712047279
ELECTRICITY,GERMANY,5,11,-1.15076852250818
ELECTRICITY,GERMANY,5,12,6.416970195698909
ELECTRICITY,GERMANY,6,1,6.869672931146638
ELECTRICITY,GERMANY,6,2,-1.293715022318636
ELECTRICITY,GERMANY,6,3,-1.324605166916925
ELECTRICITY,GERMANY,6,4,-1.323773023218379
ELECTRICITY,GERMANY,6,5,1.739759296007733
ELECTRICITY,GERMANY,6,6,-1.295337486397742
ELECTRICITY,GERMANY,6,7,-1.29555004955661
ELECTRICITY,GERMANY,6,8,-1.299200878674171
ELECTRICITY,GERMANY,6,9,-1.322287364385787
ELECTRICITY,GERMANY,6,10,6.979677909986989
ELECTRICITY,GERMANY,6,11,-1.164486547583373
ELECTRICITY,GERMANY,6,12,6.794837920233121
ELECTRICITY,GERMANY,7,1,7.186564490243427
ELECTRICITY,GERMANY,7,2,-1.349881702593663
ELECTRICITY,GERMANY,7,3,-1.374213018906275
ELECTRICITY,GERMANY,7,4,-1.348682098483039
ELECTRICITY,GERMANY,7,5,3.327013071498925
ELECTRICITY,GERMANY,7,6,-1.319144190020708
ELECTRICITY,GERMANY,7,7,-1.31933527114137
ELECTRICITY,GERMANY,7,8,-1.326526124788359
ELECTRICITY,GERMANY,7,9,-1.352765960098537
ELECTRICITY,GERMANY,7,10,7.118813177217248
ELECTRICITY,GERMANY,7,11,-1.190569224615075
ELECTRICITY,GERMANY,7,12,7.108415959603775
ELECTRICITY,GERMANY,8,1,7.335554299871163
ELECTRICITY,GERMANY,8,2,-1.368060092703843
ELECTRICITY,GERMANY,8,3,-1.384756213809382
ELECTRICITY,GERMANY,8,4,-1.354875730831168
ELECTRICITY,GERMANY,8,5,2.30324409253187
ELECTRICITY,GERMANY,8,6,-0.9049048405675961
ELECTRICITY,GERMANY,8,7,-1.33087116578578
ELECTRICITY,GERMANY,8,8,-0.878100339801037
ELECTRICITY,GERMANY,8,9,-1.364402481485641
ELECTRICITY,GERMANY,8,10,7.153616179563201
ELECTRICITY,GERMANY,8,11,-1.235360560753684
ELECTRICITY,GERMANY,8,12,7.208612749484658
ELECTRICITY,GERMANY,9,1,7.324679086240351
ELECTRICITY,GERMANY,9,2,-1.373538031501809
ELECTRICITY,GERMANY,9,3,-1.381160786434705
ELECTRICITY,GERMANY,9,4,-1.364741673812901
ELECTRICITY,GERMANY,9,5,3.490543767870776
ELECTRICITY,GERMANY,9,6,3.41497350141934
ELECTRICITY,GERMANY,9,7,-1.354870077818418
ELECTRICITY,GERMANY,9,8,0.6436523322027483
ELECTRICITY,GERMANY,9,9,-1.380631652470683
ELECTRICITY,GERMANY,9,10,7.182919626005955
ELECTRICITY,GERMANY,9,11,-1.259830948672928
ELECTRICITY,GERMANY,9,12,7.246366557516765
ELECTRICITY,GERMANY,10,1,7.392721460395435
ELECTRICITY,GERMANY,10,2,-1.381616436596701
ELECTRICITY,GERMANY,10,3,-1.38718821501142
ELECTRICITY,GERMANY,10,4,-1.369460954516853
ELECTRICITY,GERMANY,10,5,3.582106972873561
ELECTRICITY,GERMANY,10,6,3.511304391819337
ELECTRICITY,GERMANY,10,7,-1.369500527120778
ELECTRICITY,GERMANY,10,8,1.931653570600389
ELECTRICITY,GERMANY,10,9,-1.395568504744844
ELECTRICITY,GERMANY,10,10,7.252921000827925
ELECTRICITY,GERMANY,10,11,-1.277904189491437
ELECTRICITY,GERMANY,10,12,7.271309541890218
ELECTRICITY,GERMANY,11,1,7.46256949751087
ELECTRICITY,GERMANY,11,2,-1.384767523372417
ELECTRICITY,GERMANY,11,3,-1.384279084668989
ELECTRICITY,GERMANY,11,4,-1.367530944447296
ELECTRICITY,GERMANY,11,5,3.576147396929514
ELECTRICITY,GERMANY,11,6,3.498966738085954
ELECTRICITY,GERMANY,11,7,-1.350511470042562
ELECTRICITY,GERMANY,11,8,3.520321418793372
ELECTRICITY,GERMANY,11,9,-1.390465937504629
ELECTRICITY,GERMANY,11,10,7.235130039025108
ELECTRICITY,GERMANY,11,11,-1.286293519911553
ELECTRICITY,GERMANY,11,12,7.294576583573814
ELECTRICITY,GERMANY,12,1,7.439520883112124
ELECTRICITY,GERMANY,12,2,-1.382335522046247
ELECTRICITY,GERMANY,12,3,-1.367241507830684
ELECTRICITY,GERMANY,12,4,-1.206877653426304
ELECTRICITY,GERMANY,12,5,3.538666268888292
ELECTRICITY,GERMANY,12,6,3.456020898613517
ELECTRICITY,GERMANY,12,7,-1.163801102129483
ELECTRICITY,GERMANY,12,8,3.477349759836216
ELECTRICITY,GERMANY,12,9,-1.385595150866067
ELECTRICITY,GERMANY,12,10,7.213845797321625
ELECTRICITY,GERMANY,12,11,-1.28257937562239
ELECTRICITY,GERMANY,12,12,7.29714355926032
ELECTRICITY,GERMANY,13,1,7.418207111795851
ELECTRICITY,GERMANY,13,2,-1.378775144484578
ELECTRICITY,GERMANY,13,3,-1.351388839098163
ELECTRICITY,GERMANY,13,4,-1.198476513699774
ELECTRICITY,GERMANY,13,5,3.618707595922032
ELECTRICITY,GERMANY,13,6,3.483397218457128
ELECTRICITY,GERMANY,13,7,-1.105696173383606
ELECTRICITY,GERMANY,13,8,3.437450206179378
ELECTRICITY,GERMANY,13,9,-1.374850702299611
ELECTRICITY,GERMANY,13,10,7.141873558878331
ELECTRICITY,GERMANY,13,11,-1.262711813005183
ELECTRICITY,GERMANY,13,12,7.233207595802
ELECTRICITY,GERMANY,14,1,7.366852256890994
ELECTRICITY,GERMANY,14,2,-1.369631678827716
ELECTRICITY,GERMANY,14,3,-1.334371613689939
ELECTRICITY,GERMANY,14,4,-1.188862760178225
ELECTRICITY,GERMANY,14,5,3.56955265915488
