st,n,h,td,val
AMMONIA,GERMANY,20,7,2.631259020603632e-09
AMMONIA,GERMANY,20,8,1.75417286649196e-09
AMMONIA,GERMANY,20,9,4.347295147519725e-09
AMMONIA,GERMANY,20,10,3.845687498554695e-09
AMMONIA,GERMANY,20,11,2.940822253342488e-09
AMMONIA,GERMANY,20,12,2.127403489878735e-09
AMMONIA,GERMANY,21,1,3.703254406758415e-09
AMMONIA,GERMANY,21,2,5.881642344572921e-09
AMMONIA,GERMANY,21,3,9.998765906709995e-09
AMMONIA,GERMANY,21,4,2.856798151907834e-09
AMMONIA,GERMANY,21,5,2.777442245860433e-09
AMMONIA,GERMANY,21,6,6.665856393132656e-09
AMMONIA,GERMANY,21,7,2.631259028539907e-09
AMMONIA,GERMANY,21,8,1.75417287013309e-09
AMMONIA,GERMANY,21,9,4.347295147479809e-09
AMMONIA,GERMANY,21,10,3.845687510003298e-09
AMMONIA,GERMANY,21,11,2.940822268029033e-09
AMMONIA,GERMANY,21,12,2.127403494048043e-09
AMMONIA,GERMANY,22,1,3.70325441247324e-09
AMMONIA,GERMANY,22,2,5.881642323464331e-09
AMMONIA,GERMANY,22,3,9.998765787164424e-09
AMMONIA,GERMANY,22,4,2.856798162205055e-09
AMMONIA,GERMANY,22,5,2.77744225509018e-09
AMMONIA,GERMANY,22,6,6.665856410131019e-09
AMMONIA,GERMANY,22,7,2.631259035798821e-09
AMMONIA,GERMANY,22,8,1.75417287247413e-09
AMMONIA,GERMANY,22,9,4.347295147576476e-09
AMMONIA,GERMANY,22,10,3.845687520837167e-09
AMMONIA,GERMANY,22,11,2.9408222828069e-09
AMMONIA,GERMANY,22,12,2.12740349657686e-09
AMMONIA,GERMANY,23,1,3.703254418288651e-09
AMMONIA,GERMANY,23,2,5.881642304946814e-09
AMMONIA,GERMANY,23,3,9.998765680367122e-09
AMMONIA,GERMANY,23,4,2.856798171451902e-09
AMMONIA,GERMANY,23,5,2.777442261224075e-09
AMMONIA,GERMANY,23,6,6.665856434710645e-09
AMMONIA,GERMANY,23,7,2.631259041881205e-09
AMMONIA,GERMANY,23,8,1.754172876790583e-09
AMMONIA,GERMANY,23,9,4.34729514508747e-09
AMMONIA,GERMANY,23,10,3.845687532178409e-09
AMMONIA,GERMANY,23,11,2.940822301624213e-09
AMMONIA,GERMANY,23,12,2.127403503002557e-09
AMMONIA,GERMANY,24,1,3.703254424314231e-09
AMMONIA,GERMANY,24,2,5.88164228547035e-09
AMMONIA,GERMANY,24,3,9.9987655988474e-09
AMMONIA,GERMANY,24,4,2.856798179472509e-09
AMMONIA,GERMANY,24,5,2.777442271097409e-09
AMMONIA,GERMANY,24,6,6.665856449318046e-09
AMMONIA,GERMANY,24,7,2.631259047462517e-09
AMMONIA,GERMANY,24,8,1.754172876660193e-09
AMMONIA,GERMANY,24,9,4.347295147800305e-09
AMMONIA,GERMANY,24,10,3.845687542262548e-09
AMMONIA,GERMANY,24,11,2.940822312095711e-09
AMMONIA,GERMANY,24,12,2.127403507926625e-09
COAL,GERMANY,1,1,1.186823495509993e-08
COAL,GERMANY,1,2,29.35477041435462
COAL,GERMANY,1,3,29.35477035174866
COAL,GERMANY,1,4,29.35477046038333
COAL,GERMANY,1,5,2.830388203164295
COAL,GERMANY,1,6,29.35477040210123
COAL,GERMANY,1,7,29.35477046381816
