p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.446010030417139
AMMONIA,GERMANY,1,2,0.9104507711034782
AMMONIA,GERMANY,1,3,0.5355592672212898
AMMONIA,GERMANY,1,4,1.874457548685354
AMMONIA,GERMANY,1,5,1.928013511776624
AMMONIA,GERMANY,1,6,0.8033389553745897
AMMONIA,GERMANY,1,7,2.035125399987624
AMMONIA,GERMANY,1,8,3.052688124984207
AMMONIA,GERMANY,1,9,1.231786440778351
AMMONIA,GERMANY,1,10,1.392454156320764
AMMONIA,GERMANY,1,11,1.820901575461564
AMMONIA,GERMANY,1,12,2.517128609356112
AMMONIA,GERMANY,2,1,1.446010030405604
AMMONIA,GERMANY,2,2,0.9104507710918657
AMMONIA,GERMANY,2,3,0.5355592672340111
AMMONIA,GERMANY,2,4,1.874457548773294
AMMONIA,GERMANY,2,5,1.928013511826947
AMMONIA,GERMANY,2,6,0.8033389554045873
AMMONIA,GERMANY,2,7,2.035125399965053
AMMONIA,GERMANY,2,8,3.052688124979318
AMMONIA,GERMANY,2,9,1.231786440774569
AMMONIA,GERMANY,2,10,1.392454156320794
AMMONIA,GERMANY,2,11,1.820901575412414
AMMONIA,GERMANY,2,12,2.517128609293274
AMMONIA,GERMANY,3,1,1.446010030394379
AMMONIA,GERMANY,3,2,0.9104507710819564
AMMONIA,GERMANY,3,3,0.5355592672495277
AMMONIA,GERMANY,3,4,1.874457548855084
AMMONIA,GERMANY,3,5,1.928013511877105
AMMONIA,GERMANY,3,6,0.8033389554329936
AMMONIA,GERMANY,3,7,2.035125399941821
AMMONIA,GERMANY,3,8,3.05268812496141
AMMONIA,GERMANY,3,9,1.231786440769644
AMMONIA,GERMANY,3,10,1.392454156320879
AMMONIA,GERMANY,3,11,1.820901575360866
AMMONIA,GERMANY,3,12,2.517128609230276
AMMONIA,GERMANY,4,1,1.446010030383423
AMMONIA,GERMANY,4,2,0.9104507710736977
AMMONIA,GERMANY,4,3,0.5355592672612733
AMMONIA,GERMANY,4,4,1.874457548936771
AMMONIA,GERMANY,4,5,1.928013511927292
AMMONIA,GERMANY,4,6,0.8033389554604943
AMMONIA,GERMANY,4,7,2.035125399918944
AMMONIA,GERMANY,4,8,3.052688124959399
AMMONIA,GERMANY,4,9,1.231786440761591
AMMONIA,GERMANY,4,10,1.392454156321553
AMMONIA,GERMANY,4,11,1.820901575309877
AMMONIA,GERMANY,4,12,2.517128609167542
AMMONIA,GERMANY,5,1,1.446010030372807
AMMONIA,GERMANY,5,2,0.9104507710663007
AMMONIA,GERMANY,5,3,0.5355592672767402
AMMONIA,GERMANY,5,4,1.874457549018285
AMMONIA,GERMANY,5,5,1.928013511984619
AMMONIA,GERMANY,5,6,0.8033389554869882
AMMONIA,GERMANY,5,7,2.035125399894575
AMMONIA,GERMANY,5,8,3.052688124955607
AMMONIA,GERMANY,5,9,1.231786440753364
AMMONIA,GERMANY,5,10,1.392454156322418
AMMONIA,GERMANY,5,11,1.820901575258592
AMMONIA,GERMANY,5,12,2.517128609104955
AMMONIA,GERMANY,6,1,1.446010030362414
AMMONIA,GERMANY,6,2,0.9104507710649705
AMMONIA,GERMANY,6,3,0.5355592672925807
AMMONIA,GERMANY,6,4,1.87445754909922
AMMONIA,GERMANY,6,5,1.928013512039439
AMMONIA,GERMANY,6,6,0.8033389555134808
AMMONIA,GERMANY,6,7,2.035125399869904
AMMONIA,GERMANY,6,8,3.052688124951791
AMMONIA,GERMANY,6,9,1.231786440749451
AMMONIA,GERMANY,6,10,1.39245415632342
AMMONIA,GERMANY,6,11,1.820901575208095
AMMONIA,GERMANY,6,12,2.517128609042522
AMMONIA,GERMANY,7,1,1.446010030352379
AMMONIA,GERMANY,7,2,0.9104507710676456
AMMONIA,GERMANY,7,3,0.5355592672993653
AMMONIA,GERMANY,7,4,1.874457549180462
AMMONIA,GERMANY,7,5,1.928013512081861
AMMONIA,GERMANY,7,6,0.8033389555416756
AMMONIA,GERMANY,7,7,2.035125399847209
AMMONIA,GERMANY,7,8,3.052688124947157
AMMONIA,GERMANY,7,9,1.231786440758906
AMMONIA,GERMANY,7,10,1.39245415632495
AMMONIA,GERMANY,7,11,1.820901575158018
AMMONIA,GERMANY,7,12,2.517128608980383
AMMONIA,GERMANY,8,1,1.446010030342888
AMMONIA,GERMANY,8,2,0.9104507710617947
AMMONIA,GERMANY,8,3,0.5355592672920221
AMMONIA,GERMANY,8,4,1.8744575492595
AMMONIA,GERMANY,8,5,1.928013512139771
AMMONIA,GERMANY,8,6,0.8033389554641817
AMMONIA,GERMANY,8,7,2.035125399826464
AMMONIA,GERMANY,8,8,3.052688124880408
AMMONIA,GERMANY,8,9,1.231786440756971
AMMONIA,GERMANY,8,10,1.392454156326659
AMMONIA,GERMANY,8,11,1.820901575110095
AMMONIA,GERMANY,8,12,2.517128608918618
AMMONIA,GERMANY,9,1,1.446010030333953
AMMONIA,GERMANY,9,2,0.9104507710382846
AMMONIA,GERMANY,9,3,0.5355592672744096
AMMONIA,GERMANY,9,4,1.87445754933837
AMMONIA,GERMANY,9,5,1.928013512185336
AMMONIA,GERMANY,9,6,0.8033389553242162
AMMONIA,GERMANY,9,7,2.035125399808301
AMMONIA,GERMANY,9,8,3.052688124834975
AMMONIA,GERMANY,9,9,1.231786440751629
AMMONIA,GERMANY,9,10,1.392454156328074
AMMONIA,GERMANY,9,11,1.820901575055105
AMMONIA,GERMANY,9,12,2.517128608857433
AMMONIA,GERMANY,10,1,1.446010030325371
AMMONIA,GERMANY,10,2,0.9104507710009765
AMMONIA,GERMANY,10,3,0.5355592672532308
AMMONIA,GERMANY,10,4,1.87445754941808
AMMONIA,GERMANY,10,5,1.92801351223741
AMMONIA,GERMANY,10,6,0.8033389553477738
AMMONIA,GERMANY,10,7,2.03512539979235
AMMONIA,GERMANY,10,8,3.052688124813261
AMMONIA,GERMANY,10,9,1.231786440743663
AMMONIA,GERMANY,10,10,1.39245415632937
AMMONIA,GERMANY,10,11,1.820901574995364
AMMONIA,GERMANY,10,12,2.517128608796184
AMMONIA,GERMANY,11,1,1.446010030317334
AMMONIA,GERMANY,11,2,0.9104507709622089
AMMONIA,GERMANY,11,3,0.5355592672386759
AMMONIA,GERMANY,11,4,1.874457549497285
AMMONIA,GERMANY,11,5,1.928013512289514
AMMONIA,GERMANY,11,6,0.8033389553740715
AMMONIA,GERMANY,11,7,2.035125399767384
AMMONIA,GERMANY,11,8,3.052688124799373
AMMONIA,GERMANY,11,9,1.231786440739004
AMMONIA,GERMANY,11,10,1.392454156335396
AMMONIA,GERMANY,11,11,1.820901574937852
AMMONIA,GERMANY,11,12,2.517128608733854
AMMONIA,GERMANY,12,1,1.44601003030929
AMMONIA,GERMANY,12,2,0.9104507709333556
AMMONIA,GERMANY,12,3,0.5355592672335058
AMMONIA,GERMANY,12,4,1.874457549540357
AMMONIA,GERMANY,12,5,1.928013512341952
AMMONIA,GERMANY,12,6,0.8033389553999343
AMMONIA,GERMANY,12,7,2.0351253997078
AMMONIA,GERMANY,12,8,3.052688124792759
AMMONIA,GERMANY,12,9,1.231786440735215
AMMONIA,GERMANY,12,10,1.39245415633819
AMMONIA,GERMANY,12,11,1.820901574878666
