j,n,h,td,val
BATT_LI,GERMANY,1,1,3.027517169240558e-09
BATT_LI,GERMANY,1,2,3.026830144281405e-09
BATT_LI,GERMANY,1,3,3.026824217616861e-09
BATT_LI,GERMANY,1,4,2.916513280044001e-09
BATT_LI,GERMANY,1,5,3.195678185700983e-09
BATT_LI,GERMANY,1,6,2.825097902192244e-09
BATT_LI,GERMANY,1,7,2.98225093630175e-09
BATT_LI,GERMANY,1,8,2.595009178673961e-09
BATT_LI,GERMANY,1,9,3.027044858597136e-09
BATT_LI,GERMANY,1,10,3.027517183415655e-09
BATT_LI,GERMANY,1,11,3.030916350677711e-09
BATT_LI,GERMANY,1,12,3.047572550280458e-09
BATT_LI,GERMANY,2,1,3.0070543499455e-09
BATT_LI,GERMANY,2,2,3.004079010892301e-09
BATT_LI,GERMANY,2,3,3.004836640782946e-09
BATT_LI,GERMANY,2,4,2.776930182321893e-09
BATT_LI,GERMANY,2,5,3.306870614290921e-09
BATT_LI,GERMANY,2,6,2.584967371633144e-09
BATT_LI,GERMANY,2,7,2.911086369092264e-09
BATT_LI,GERMANY,2,8,2.115718712239724e-09
BATT_LI,GERMANY,2,9,3.003819528769632e-09
BATT_LI,GERMANY,2,10,3.00705437321646e-09
BATT_LI,GERMANY,2,11,3.010544919026658e-09
BATT_LI,GERMANY,2,12,3.049363311320855e-09
BATT_LI,GERMANY,3,1,2.992384287098556e-09
BATT_LI,GERMANY,3,2,2.986162915996679e-09
BATT_LI,GERMANY,3,3,2.98815954330212e-09
BATT_LI,GERMANY,3,4,2.630916685945391e-09
BATT_LI,GERMANY,3,5,3.011612955270413e-09
BATT_LI,GERMANY,3,6,2.315753704024387e-09
BATT_LI,GERMANY,3,7,2.839804903561777e-09
BATT_LI,GERMANY,3,8,1.583465895825818e-09
BATT_LI,GERMANY,3,9,2.984986543069005e-09
BATT_LI,GERMANY,3,10,2.992384319322654e-09
BATT_LI,GERMANY,3,11,2.994073050895252e-09
BATT_LI,GERMANY,3,12,3.061601170002861e-09
BATT_LI,GERMANY,4,1,2.981873702749999e-09
BATT_LI,GERMANY,4,2,2.971794039924662e-09
BATT_LI,GERMANY,4,3,2.975329771566534e-09
BATT_LI,GERMANY,4,4,2.471492743919505e-09
BATT_LI,GERMANY,4,5,2.722280576502191e-09
BATT_LI,GERMANY,4,6,1.993224377880167e-09
BATT_LI,GERMANY,4,7,2.765637061935439e-09
BATT_LI,GERMANY,4,8,1.942894533668124e-09
BATT_LI,GERMANY,4,9,2.969419198912707e-09
BATT_LI,GERMANY,4,10,2.981873737174689e-09
BATT_LI,GERMANY,4,11,2.980800442026084e-09
BATT_LI,GERMANY,4,12,3.085611724384294e-09
BATT_LI,GERMANY,5,1,2.974354472982931e-09
BATT_LI,GERMANY,5,2,2.95994159632736e-09
BATT_LI,GERMANY,5,3,2.96522382821332e-09
BATT_LI,GERMANY,5,4,2.290347599205074e-09
BATT_LI,GERMANY,5,5,2.415225467336275e-09
BATT_LI,GERMANY,5,6,1.584018549050947e-09
BATT_LI,GERMANY,5,7,2.685660635182237e-09
BATT_LI,GERMANY,5,8,1.230273275332192e-09
BATT_LI,GERMANY,5,9,2.956188183038854e-09
BATT_LI,GERMANY,5,10,2.974354501429474e-09
BATT_LI,GERMANY,5,11,2.970164178661475e-09
BATT_LI,GERMANY,5,12,3.124004067021333e-09
BATT_LI,GERMANY,6,1,2.968991984516002e-09
BATT_LI,GERMANY,6,2,2.949756447281331e-09
BATT_LI,GERMANY,6,3,2.956957904995671e-09
BATT_LI,GERMANY,6,4,2.076623719163538e-09
BATT_LI,GERMANY,6,5,2.063917883342101e-09
BATT_LI,GERMANY,6,6,1.036903843754404e-09
BATT_LI,GERMANY,6,7,2.596638052310284e-09
BATT_LI,GERMANY,6,8,3.70153158987947e-10
BATT_LI,GERMANY,6,9,2.944504730091028e-09
BATT_LI,GERMANY,6,10,2.96899200744349e-09
BATT_LI,GERMANY,6,11,2.961713891812973e-09
BATT_LI,GERMANY,6,12,3.180937171669031e-09
BATT_LI,GERMANY,7,1,2.96519155665677e-09
BATT_LI,GERMANY,7,2,2.940509536663233e-09
BATT_LI,GERMANY,7,3,2.949809768692305e-09
BATT_LI,GERMANY,7,4,1.814574731283205e-09
BATT_LI,GERMANY,7,5,1.633995681199654e-09
BATT_LI,GERMANY,7,6,2.654135641735989e-10
BATT_LI,GERMANY,7,7,2.49480530877218e-09
BATT_LI,GERMANY,7,8,3.202719376371856e-11
BATT_LI,GERMANY,7,9,2.933672921118439e-09
BATT_LI,GERMANY,7,10,2.965191569987586e-09
BATT_LI,GERMANY,7,11,2.955092165607811e-09
BATT_LI,GERMANY,7,12,3.262539159812872e-09
BATT_LI,GERMANY,8,1,2.962532006637398e-09
BATT_LI,GERMANY,8,2,2.931539264705166e-09
BATT_LI,GERMANY,8,3,2.943155212978767e-09
BATT_LI,GERMANY,8,4,1.478381856031125e-09
BATT_LI,GERMANY,8,5,1.074889743282471e-09
BATT_LI,GERMANY,8,6,3.657342765014708e-10
BATT_LI,GERMANY,8,7,2.3755661106088e-09
BATT_LI,GERMANY,8,8,6.894623924102429e-10
BATT_LI,GERMANY,8,9,2.923047804952421e-09
BATT_LI,GERMANY,8,10,2.962532017549723e-09
BATT_LI,GERMANY,8,11,2.950019126406194e-09
BATT_LI,GERMANY,8,12,3.377508078813856e-09
BATT_LI,GERMANY,9,1,2.96071872226672e-09
BATT_LI,GERMANY,9,2,2.922203851148865e-09
BATT_LI,GERMANY,9,3,2.936413307545867e-09
BATT_LI,GERMANY,9,4,1.01925072868341e-09
BATT_LI,GERMANY,9,5,3.035425836156601e-10
BATT_LI,GERMANY,9,6,1.08921305788763e-09
BATT_LI,GERMANY,9,7,2.233001599777804e-09
BATT_LI,GERMANY,9,8,1.018719249755927e-09
BATT_LI,GERMANY,9,9,2.911996721649524e-09
BATT_LI,GERMANY,9,10,2.960718751638646e-09
BATT_LI,GERMANY,9,11,2.946280465112953e-09
BATT_LI,GERMANY,9,12,3.537928599156794e-09
BATT_LI,GERMANY,10,1,2.959550899154091e-09
BATT_LI,GERMANY,10,2,2.911835168131861e-09
BATT_LI,GERMANY,10,3,2.928995392675204e-09
BATT_LI,GERMANY,10,4,3.334938483755693e-10
BATT_LI,GERMANY,10,5,2.206789090824871e-10
BATT_LI,GERMANY,10,6,1.67734865823027e-09
BATT_LI,GERMANY,10,7,2.059003793227287e-09
BATT_LI,GERMANY,10,8,1.141707231319901e-09
BATT_LI,GERMANY,10,9,2.899861371452778e-09
BATT_LI,GERMANY,10,10,2.959550964836414e-09
BATT_LI,GERMANY,10,11,2.943718277623928e-09
BATT_LI,GERMANY,10,12,3.760338324894929e-09
BATT_LI,GERMANY,11,1,2.958899228064572e-09
BATT_LI,GERMANY,11,2,2.899690562368619e-09
BATT_LI,GERMANY,11,3,2.92025345181065e-09
BATT_LI,GERMANY,11,4,8.440335793644129e-10
BATT_LI,GERMANY,11,5,1.976595211487668e-10
BATT_LI,GERMANY,11,6,2.141374601194233e-09
BATT_LI,GERMANY,11,7,1.841576366629286e-09
BATT_LI,GERMANY,11,8,1.097636585275604e-09
BATT_LI,GERMANY,11,9,2.885918297537644e-09
BATT_LI,GERMANY,11,10,2.958899240640893e-09
BATT_LI,GERMANY,11,11,2.942224359198793e-09
BATT_LI,GERMANY,11,12,4.06707462459689e-09
BATT_LI,GERMANY,12,1,2.958691564069717e-09
BATT_LI,GERMANY,12,2,2.884899158875184e-09
BATT_LI,GERMANY,12,3,2.909423252313316e-09
BATT_LI,GERMANY,12,4,1.537984089556627e-09
BATT_LI,GERMANY,12,5,1.170958972753162e-09
BATT_LI,GERMANY,12,6,2.516510782434765e-09
BATT_LI,GERMANY,12,7,2.402782400330113e-09
BATT_LI,GERMANY,12,8,1.180896034080406e-09
BATT_LI,GERMANY,12,9,2.869337026291534e-09
BATT_LI,GERMANY,12,10,2.9586915386276e-09
BATT_LI,GERMANY,12,11,2.941735614568665e-09
BATT_LI,GERMANY,12,12,4.488006705563651e-09
BATT_LI,GERMANY,13,1,2.958904890013109e-09
BATT_LI,GERMANY,13,2,2.866398402411465e-09
BATT_LI,GERMANY,13,3,2.895556904917464e-09
BATT_LI,GERMANY,13,4,2.066119480384752e-09
BATT_LI,GERMANY,13,5,2.078368552907147e-09
BATT_LI,GERMANY,13,6,2.855629500064628e-09
BATT_LI,GERMANY,13,7,2.840111796722919e-09
BATT_LI,GERMANY,13,8,2.488433411093304e-09
BATT_LI,GERMANY,13,9,2.970775776690022e-09
BATT_LI,GERMANY,13,10,2.958904868355959e-09
BATT_LI,GERMANY,13,11,2.942231378522287e-09
BATT_LI,GERMANY,13,12,5.063549813005917e-09
BATT_LI,GERMANY,14,1,2.959562763839139e-09
BATT_LI,GERMANY,14,2,2.842855931446052e-09
BATT_LI,GERMANY,14,3,2.877438789500465e-09
BATT_LI,GERMANY,14,4,2.459462858114988e-09
BATT_LI,GERMANY,14,5,2.958614037330035e-09
BATT_LI,GERMANY,14,6,3.187054037413099e-09
BATT_LI,GERMANY,14,7,3.181268021159359e-09
BATT_LI,GERMANY,14,8,3.821247495490095e-09
BATT_LI,GERMANY,14,9,3.01362867361386e-09
BATT_LI,GERMANY,14,10,2.959562756289534e-09
BATT_LI,GERMANY,14,11,2.943732452521036e-09
