pt,n,h,td,val
CCGT,GERMANY,1,1,3.152129918693555e-11
CCGT,GERMANY,1,2,6.048290903277916e-10
CCGT,GERMANY,1,3,5.498230073242225e-10
CCGT,GERMANY,1,4,6.998915908529953e-10
CCGT,GERMANY,1,5,4.037151567869897e-11
CCGT,GERMANY,1,6,5.903116532436646e-10
CCGT,GERMANY,1,7,7.110350398837177e-10
CCGT,GERMANY,1,8,7.612659572956178e-10
CCGT,GERMANY,1,9,6.434587249693403e-10
CCGT,GERMANY,1,10,3.268880994060439e-11
CCGT,GERMANY,1,11,6.95887910522787e-10
CCGT,GERMANY,1,12,1.840498431872581e-11
CCGT,GERMANY,2,1,3.152125516410541e-11
CCGT,GERMANY,2,2,6.048311840659705e-10
CCGT,GERMANY,2,3,5.498244354160541e-10
CCGT,GERMANY,2,4,6.998916445483196e-10
CCGT,GERMANY,2,5,4.060448770346537e-11
CCGT,GERMANY,2,6,5.903133089068323e-10
CCGT,GERMANY,2,7,7.110356201656082e-10
CCGT,GERMANY,2,8,7.612636376914448e-10
CCGT,GERMANY,2,9,6.434603498533953e-10
CCGT,GERMANY,2,10,3.268879604596195e-11
CCGT,GERMANY,2,11,6.958869393193095e-10
CCGT,GERMANY,2,12,1.840489549547441e-11
CCGT,GERMANY,3,1,3.152120958785325e-11
CCGT,GERMANY,3,2,6.04833211725468e-10
CCGT,GERMANY,3,3,5.49825834629568e-10
CCGT,GERMANY,3,4,6.998914024068522e-10
CCGT,GERMANY,3,5,4.282121850742343e-11
CCGT,GERMANY,3,6,5.903149289452236e-10
CCGT,GERMANY,3,7,7.110362061026611e-10
CCGT,GERMANY,3,8,7.612609881550216e-10
CCGT,GERMANY,3,9,6.434619758835389e-10
CCGT,GERMANY,3,10,3.268878158391001e-11
CCGT,GERMANY,3,11,6.958859133690751e-10
CCGT,GERMANY,3,12,1.840480371733534e-11
CCGT,GERMANY,4,1,3.152116234422004e-11
CCGT,GERMANY,4,2,6.048351687730169e-10
CCGT,GERMANY,4,3,5.498272005210174e-10
CCGT,GERMANY,4,4,6.998911560305906e-10
CCGT,GERMANY,4,5,4.282121845660145e-11
CCGT,GERMANY,4,6,5.903165489132053e-10
CCGT,GERMANY,4,7,7.110367975678217e-10
CCGT,GERMANY,4,8,3.708333995332653e-10
CCGT,GERMANY,4,9,6.434636036720699e-10
CCGT,GERMANY,4,10,3.268876666274304e-11
CCGT,GERMANY,4,11,6.958848268804431e-10
CCGT,GERMANY,4,12,1.840470858122845e-11
CCGT,GERMANY,5,1,3.152111385416792e-11
CCGT,GERMANY,5,2,6.048370831904563e-10
CCGT,GERMANY,5,3,5.498285269961592e-10
CCGT,GERMANY,5,4,6.998909118075926e-10
CCGT,GERMANY,5,5,4.282121800659535e-11
CCGT,GERMANY,5,6,5.90318151772339e-10
CCGT,GERMANY,5,7,7.110373951621126e-10
CCGT,GERMANY,5,8,7.612564171640622e-10
CCGT,GERMANY,5,9,6.434652316772825e-10
CCGT,GERMANY,5,10,3.268875166219983e-11
CCGT,GERMANY,5,11,6.958836083678561e-10
CCGT,GERMANY,5,12,1.840461021935374e-11
CCGT,GERMANY,6,1,3.152106610347962e-11
CCGT,GERMANY,6,2,6.048390637579925e-10
CCGT,GERMANY,6,3,5.498298625015722e-10
CCGT,GERMANY,6,4,6.998906952267207e-10
CCGT,GERMANY,6,5,4.282121165264387e-11
CCGT,GERMANY,6,6,5.903197527280839e-10
CCGT,GERMANY,6,7,7.110379990829986e-10
CCGT,GERMANY,6,8,7.612540259766055e-10
CCGT,GERMANY,6,9,6.434668572854978e-10
CCGT,GERMANY,6,10,3.268873652995292e-11
CCGT,GERMANY,6,11,6.958825431245573e-10
CCGT,GERMANY,6,12,1.840450973721329e-11
CCGT,GERMANY,7,1,3.152101900065571e-11
CCGT,GERMANY,7,2,6.048411040857148e-10
CCGT,GERMANY,7,3,5.498311932578832e-10
CCGT,GERMANY,7,4,6.998904877538883e-10
CCGT,GERMANY,7,5,4.282118855687774e-11
CCGT,GERMANY,7,6,5.903213400327281e-10
CCGT,GERMANY,7,7,7.110386091333855e-10
CCGT,GERMANY,7,8,5.292656107388123e-10
CCGT,GERMANY,7,9,6.434684831071124e-10
CCGT,GERMANY,7,10,3.268872116347493e-11
CCGT,GERMANY,7,11,6.958815199029866e-10
CCGT,GERMANY,7,12,1.840440703469839e-11
CCGT,GERMANY,8,1,3.152097192748457e-11
CCGT,GERMANY,8,2,6.048431710364768e-10
CCGT,GERMANY,8,3,5.4983251240529e-10
CCGT,GERMANY,8,4,6.998902839724255e-10
CCGT,GERMANY,8,5,4.28211808053252e-11
CCGT,GERMANY,8,6,1.642429678132331e-10
CCGT,GERMANY,8,7,7.110392254135409e-10
CCGT,GERMANY,8,8,2.75915335918369e-11
CCGT,GERMANY,8,9,6.434701150446225e-10
CCGT,GERMANY,8,10,3.268870550150155e-11
CCGT,GERMANY,8,11,6.958805071678956e-10
CCGT,GERMANY,8,12,1.84043015712796e-11
CCGT,GERMANY,9,1,3.152092478998856e-11
CCGT,GERMANY,9,2,6.048452596552415e-10
CCGT,GERMANY,9,3,5.498338152318013e-10
CCGT,GERMANY,9,4,6.998900968187488e-10
CCGT,GERMANY,9,5,4.282033942617729e-11
CCGT,GERMANY,9,6,9.535488846977476e-11
CCGT,GERMANY,9,7,7.110398478253678e-10
CCGT,GERMANY,9,8,2.759144734991675e-11
CCGT,GERMANY,9,9,6.434717398172927e-10
CCGT,GERMANY,9,10,3.268868951591858e-11
CCGT,GERMANY,9,11,6.958794969660154e-10
CCGT,GERMANY,9,12,1.840419305570001e-11
CCGT,GERMANY,10,1,3.152087744311659e-11
CCGT,GERMANY,10,2,6.048473653780896e-10
CCGT,GERMANY,10,3,5.498351078679239e-10
CCGT,GERMANY,10,4,6.998885130760898e-10
CCGT,GERMANY,10,5,3.500574598715924e-11
CCGT,GERMANY,10,6,9.42294848576973e-11
CCGT,GERMANY,10,7,7.110403906336207e-10
CCGT,GERMANY,10,8,2.7591364626545e-11
CCGT,GERMANY,10,9,6.43473354357752e-10
CCGT,GERMANY,10,10,3.268867325127795e-11
CCGT,GERMANY,10,11,6.958784849443908e-10
CCGT,GERMANY,10,12,1.840408145630341e-11
CCGT,GERMANY,11,1,3.152082973686112e-11
CCGT,GERMANY,11,2,6.048494875861576e-10
CCGT,GERMANY,11,3,5.498363903071463e-10
CCGT,GERMANY,11,4,1.743753581594338e-10
CCGT,GERMANY,11,5,3.023111293458699e-11
CCGT,GERMANY,11,6,9.478684348835902e-11
CCGT,GERMANY,11,7,7.110410456115351e-10
CCGT,GERMANY,11,8,2.759128687046892e-11
CCGT,GERMANY,11,9,6.434749190979149e-10
CCGT,GERMANY,11,10,3.26886568594368e-11
CCGT,GERMANY,11,11,6.958774648785472e-10
CCGT,GERMANY,11,12,1.840396723978842e-11
CCGT,GERMANY,12,1,3.152078152387811e-11
CCGT,GERMANY,12,2,6.048516095574269e-10
CCGT,GERMANY,12,3,5.498376474734466e-10
CCGT,GERMANY,12,4,1.359050042592074e-10
CCGT,GERMANY,12,5,2.387071202336226e-11
CCGT,GERMANY,12,6,9.535533769548504e-11
CCGT,GERMANY,12,7,4.113175730842293e-10
CCGT,GERMANY,12,8,2.671415055479819e-11
CCGT,GERMANY,12,9,6.43475959752853e-10
CCGT,GERMANY,12,10,3.268863952370977e-11
CCGT,GERMANY,12,11,6.95876411569678e-10
CCGT,GERMANY,12,12,1.840384747639049e-11
CCGT,GERMANY,13,1,3.152073277040205e-11
CCGT,GERMANY,13,2,6.048537195089282e-10
CCGT,GERMANY,13,3,5.498388757568763e-10
CCGT,GERMANY,13,4,1.410776237127529e-10
CCGT,GERMANY,13,5,2.387070738309078e-11
CCGT,GERMANY,13,6,9.535551613877784e-11
CCGT,GERMANY,13,7,4.473498822812698e-10
CCGT,GERMANY,13,8,1.720375139103392e-11
CCGT,GERMANY,13,9,6.129038862762475e-10
CCGT,GERMANY,13,10,3.268862143784243e-11
CCGT,GERMANY,13,11,6.958753071646051e-10
CCGT,GERMANY,13,12,1.840372431101708e-11
CCGT,GERMANY,14,1,3.152068330001848e-11
CCGT,GERMANY,14,2,6.048558049434843e-10
CCGT,GERMANY,14,3,5.498400716405017e-10
CCGT,GERMANY,14,4,1.466906580470937e-10
CCGT,GERMANY,14,5,2.387070522993634e-11
CCGT,GERMANY,14,6,9.53556530134523e-11
CCGT,GERMANY,14,7,4.839711551883145e-10
CCGT,GERMANY,14,8,1.523821317347524e-11
CCGT,GERMANY,14,9,6.287567704136425e-10
CCGT,GERMANY,14,10,3.268860243723906e-11
CCGT,GERMANY,14,11,6.958741614459766e-10
CCGT,GERMANY,14,12,1.840360927005613e-11
CCGT,GERMANY,15,1,3.152063318695198e-11
CCGT,GERMANY,15,2,6.048578783384729e-10
CCGT,GERMANY,15,3,5.498412513270043e-10
CCGT,GERMANY,15,4,1.527992408969381e-10
CCGT,GERMANY,15,5,2.387070410452733e-11
CCGT,GERMANY,15,6,9.535576925047339e-11
CCGT,GERMANY,15,7,5.198053900864536e-10
CCGT,GERMANY,15,8,1.523818791177473e-11
CCGT,GERMANY,15,9,6.434811654025181e-10
CCGT,GERMANY,15,10,3.268858257007136e-11
CCGT,GERMANY,15,11,6.958729873369213e-10
CCGT,GERMANY,15,12,3.254643114185984e-11
CCGT,GERMANY,16,1,3.152058244975454e-11
CCGT,GERMANY,16,2,6.048599402467418e-10
CCGT,GERMANY,16,3,5.498424087179056e-10
CCGT,GERMANY,16,4,1.594681093740676e-10
CCGT,GERMANY,16,5,2.38707043869665e-11
CCGT,GERMANY,16,6,9.535604335637023e-11
CCGT,GERMANY,16,7,5.536635476856684e-10
CCGT,GERMANY,16,8,2.740796269731606e-11
CCGT,GERMANY,16,9,6.434828266306393e-10
CCGT,GERMANY,16,10,3.268856203325132e-11
CCGT,GERMANY,16,11,6.95871766743386e-10
CCGT,GERMANY,16,12,3.275486453347714e-11
CCGT,GERMANY,17,1,3.152053130720551e-11
CCGT,GERMANY,17,2,6.048620183884501e-10
CCGT,GERMANY,17,3,5.498434442216129e-10
CCGT,GERMANY,17,4,1.667728550971352e-10
CCGT,GERMANY,17,5,3.844878014878782e-11
CCGT,GERMANY,17,6,9.535628047469408e-11
CCGT,GERMANY,17,7,5.84761123567742e-10
CCGT,GERMANY,17,8,2.759075667594615e-11
CCGT,GERMANY,17,9,6.434843839614345e-10
CCGT,GERMANY,17,10,3.268854112179456e-11
CCGT,GERMANY,17,11,6.958705185043365e-10
CCGT,GERMANY,17,12,3.318561044761933e-11
CCGT,GERMANY,18,1,3.152047986945888e-11
CCGT,GERMANY,18,2,6.048641168149564e-10
CCGT,GERMANY,18,3,5.498447242318095e-10
CCGT,GERMANY,18,4,1.748020690548471e-10
CCGT,GERMANY,18,5,4.282110502284251e-11
CCGT,GERMANY,18,6,9.902173914637714e-11
CCGT,GERMANY,18,7,7.110452241759946e-10
CCGT,GERMANY,18,8,2.811831051361611e-11
CCGT,GERMANY,18,9,6.434859333369492e-10
CCGT,GERMANY,18,10,3.268851999797407e-11
CCGT,GERMANY,18,11,6.958692403338426e-10
CCGT,GERMANY,18,12,3.318505359230441e-11
CCGT,GERMANY,19,1,3.152042825868262e-11
CCGT,GERMANY,19,2,6.048662412148281e-10
CCGT,GERMANY,19,3,5.498458483122931e-10
CCGT,GERMANY,19,4,1.836594423744618e-10
CCGT,GERMANY,19,5,3.845159239406941e-11
CCGT,GERMANY,19,6,9.967873515559563e-11
CCGT,GERMANY,19,7,7.110458219368334e-10
CCGT,GERMANY,19,8,7.612298495823307e-10
CCGT,GERMANY,19,9,6.434874757811933e-10
CCGT,GERMANY,19,10,3.268849844354321e-11
CCGT,GERMANY,19,11,6.958679395347576e-10
CCGT,GERMANY,19,12,3.340727383839166e-11
CCGT,GERMANY,20,1,3.152037657775151e-11
CCGT,GERMANY,20,2,6.048683966629041e-10
CCGT,GERMANY,20,3,5.498469348032545e-10
CCGT,GERMANY,20,4,1.93466928764695e-10
CCGT,GERMANY,20,5,2.406638368848014e-11
CCGT,GERMANY,20,6,2.802281175615355e-10
CCGT,GERMANY,20,7,7.110464528239132e-10
CCGT,GERMANY,20,8,7.612263502223043e-10
CCGT,GERMANY,20,9,6.434890154260465e-10
CCGT,GERMANY,20,10,3.268847651741708e-11
CCGT,GERMANY,20,11,6.958666206356902e-10
CCGT,GERMANY,20,12,3.363436885193974e-11
CCGT,GERMANY,21,1,3.152033249778966e-11
CCGT,GERMANY,21,2,6.04870587973614e-10
CCGT,GERMANY,21,3,5.498479327933548e-10
CCGT,GERMANY,21,4,1.749857080536326e-10
CCGT,GERMANY,21,5,2.387120844605938e-11
CCGT,GERMANY,21,6,2.885865757774392e-10
CCGT,GERMANY,21,7,7.110470376042368e-10
CCGT,GERMANY,21,8,7.612227675650579e-10
CCGT,GERMANY,21,9,6.434905610823983e-10
CCGT,GERMANY,21,10,3.268845420266165e-11
CCGT,GERMANY,21,11,6.958652879479323e-10
CCGT,GERMANY,21,12,3.386648481018228e-11
CCGT,GERMANY,22,1,3.152028052223336e-11
CCGT,GERMANY,22,2,6.048741041463444e-10
CCGT,GERMANY,22,3,5.498490887765403e-10
CCGT,GERMANY,22,4,1.750467688351647e-10
CCGT,GERMANY,22,5,2.387120576314539e-11
CCGT,GERMANY,22,6,2.973930312242703e-10
CCGT,GERMANY,22,7,7.110476258447429e-10
CCGT,GERMANY,22,8,7.612190801036838e-10
CCGT,GERMANY,22,9,6.434921065836373e-10
CCGT,GERMANY,22,10,3.268843137825708e-11
CCGT,GERMANY,22,11,6.958639235511255e-10
CCGT,GERMANY,22,12,3.410378513734333e-11
CCGT,GERMANY,23,1,3.152022769040947e-11
CCGT,GERMANY,23,2,6.048762584801487e-10
CCGT,GERMANY,23,3,5.49850163711643e-10
CCGT,GERMANY,23,4,2.301456157095391e-10
CCGT,GERMANY,23,5,2.387120493139874e-11
CCGT,GERMANY,23,6,5.903549118963425e-10
CCGT,GERMANY,23,7,7.110482241587472e-10
CCGT,GERMANY,23,8,7.612152893950285e-10
CCGT,GERMANY,23,9,6.434936595431072e-10
CCGT,GERMANY,23,10,3.2688407886867e-11
CCGT,GERMANY,23,11,6.95862487572676e-10
CCGT,GERMANY,23,12,3.434642890974412e-11
CCGT,GERMANY,24,1,3.152017319765323e-11
CCGT,GERMANY,24,2,8.542178236911762e-11
CCGT,GERMANY,24,3,1.340097844826868e-10
CCGT,GERMANY,24,4,2.45436312120795e-10
CCGT,GERMANY,24,5,2.387120327104211e-11
CCGT,GERMANY,24,6,5.903563605064884e-10
CCGT,GERMANY,24,7,7.110488589614485e-10
CCGT,GERMANY,24,8,7.612113707150474e-10
CCGT,GERMANY,24,9,6.434952070832074e-10
CCGT,GERMANY,24,10,3.268838377632893e-11
CCGT,GERMANY,24,11,6.958609320800481e-10
CCGT,GERMANY,24,12,3.459459660064482e-11
CCGT_AMMONIA,GERMANY,1,1,2.196361436231227e-11
CCGT_AMMONIA,GERMANY,1,2,1.078787952487782e-10
CCGT_AMMONIA,GERMANY,1,3,1.422060505098403e-10
CCGT_AMMONIA,GERMANY,1,4,6.42600316718357e-11
CCGT_AMMONIA,GERMANY,1,5,2.338083375757025e-11
CCGT_AMMONIA,GERMANY,1,6,1.161652001786501e-10
CCGT_AMMONIA,GERMANY,1,7,6.009856984452548e-11
CCGT_AMMONIA,GERMANY,1,8,4.249624955531251e-11
CCGT_AMMONIA,GERMANY,1,9,8.836383271731002e-11
CCGT_AMMONIA,GERMANY,1,10,2.27601590093982e-11
CCGT_AMMONIA,GERMANY,1,11,6.577381534967241e-11
CCGT_AMMONIA,GERMANY,1,12,1.291343463746226e-11
CCGT_AMMONIA,GERMANY,2,1,2.196361435860484e-11
CCGT_AMMONIA,GERMANY,2,2,1.078787971179153e-10
CCGT_AMMONIA,GERMANY,2,3,1.422060506784925e-10
CCGT_AMMONIA,GERMANY,2,4,6.42600605618796e-11
CCGT_AMMONIA,GERMANY,2,5,2.345874315209044e-11
CCGT_AMMONIA,GERMANY,2,6,1.161651994280201e-10
CCGT_AMMONIA,GERMANY,2,7,6.009856976097362e-11
CCGT_AMMONIA,GERMANY,2,8,4.249624792819862e-11
CCGT_AMMONIA,GERMANY,2,9,8.836383306793534e-11
CCGT_AMMONIA,GERMANY,2,10,2.276015900820375e-11
CCGT_AMMONIA,GERMANY,2,11,6.577381526614041e-11
CCGT_AMMONIA,GERMANY,2,12,1.291343455487985e-11
CCGT_AMMONIA,GERMANY,3,1,2.196361435613819e-11
CCGT_AMMONIA,GERMANY,3,2,1.078787986499861e-10
CCGT_AMMONIA,GERMANY,3,3,1.42206051739388e-10
CCGT_AMMONIA,GERMANY,3,4,6.426006260957513e-11
CCGT_AMMONIA,GERMANY,3,5,2.418157038650301e-11
CCGT_AMMONIA,GERMANY,3,6,1.161651977858482e-10
CCGT_AMMONIA,GERMANY,3,7,6.0098569709073e-11
CCGT_AMMONIA,GERMANY,3,8,4.24962303695398e-11
CCGT_AMMONIA,GERMANY,3,9,8.836383332094011e-11
CCGT_AMMONIA,GERMANY,3,10,2.276015900468657e-11
CCGT_AMMONIA,GERMANY,3,11,6.577381535947947e-11
CCGT_AMMONIA,GERMANY,3,12,1.291343454858335e-11
CCGT_AMMONIA,GERMANY,4,1,2.196361435299325e-11
CCGT_AMMONIA,GERMANY,4,2,1.078787994420546e-10
CCGT_AMMONIA,GERMANY,4,3,1.422060526600202e-10
CCGT_AMMONIA,GERMANY,4,4,6.426006557642052e-11
CCGT_AMMONIA,GERMANY,4,5,2.418157352961067e-11
CCGT_AMMONIA,GERMANY,4,6,1.161651998820165e-10
CCGT_AMMONIA,GERMANY,4,7,6.00985696005072e-11
CCGT_AMMONIA,GERMANY,4,8,3.357504855304591e-11
CCGT_AMMONIA,GERMANY,4,9,8.836383356505103e-11
CCGT_AMMONIA,GERMANY,4,10,2.276015901008972e-11
CCGT_AMMONIA,GERMANY,4,11,6.577381553067938e-11
CCGT_AMMONIA,GERMANY,4,12,1.291343454428036e-11
CCGT_AMMONIA,GERMANY,5,1,2.196361435257966e-11
CCGT_AMMONIA,GERMANY,5,2,1.078787998987509e-10
CCGT_AMMONIA,GERMANY,5,3,1.422060531051227e-10
CCGT_AMMONIA,GERMANY,5,4,6.426006575012184e-11
CCGT_AMMONIA,GERMANY,5,5,2.418157647649123e-11
CCGT_AMMONIA,GERMANY,5,6,1.161651992255262e-10
