p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.508300707734439
AMMONIA,GERMANY,1,2,0.9496708320628257
AMMONIA,GERMANY,1,3,0.5586298821310173
AMMONIA,GERMANY,1,4,1.955204683745925
AMMONIA,GERMANY,1,5,2.011067728283563
AMMONIA,GERMANY,1,6,0.8379448699959332
AMMONIA,GERMANY,1,7,2.122793822071642
AMMONIA,GERMANY,1,8,3.184190747145801
AMMONIA,GERMANY,1,9,1.284848902106612
AMMONIA,GERMANY,1,10,1.452437789921744
AMMONIA,GERMANY,1,11,1.89934171019233
AMMONIA,GERMANY,1,12,2.625560552012573
AMMONIA,GERMANY,2,1,1.508300707707221
AMMONIA,GERMANY,2,2,0.9496708320297764
AMMONIA,GERMANY,2,3,0.5586298821348913
AMMONIA,GERMANY,2,4,1.955204683832726
AMMONIA,GERMANY,2,5,2.0110677283686
AMMONIA,GERMANY,2,6,0.837944870031935
AMMONIA,GERMANY,2,7,2.122793822057281
AMMONIA,GERMANY,2,8,3.184190747182295
AMMONIA,GERMANY,2,9,1.284848902120549
AMMONIA,GERMANY,2,10,1.452437789905781
AMMONIA,GERMANY,2,11,1.899341710117223
AMMONIA,GERMANY,2,12,2.62556055191523
AMMONIA,GERMANY,3,1,1.508300707680195
AMMONIA,GERMANY,3,2,0.9496708319958467
AMMONIA,GERMANY,3,3,0.558629882138418
AMMONIA,GERMANY,3,4,1.955204683919482
AMMONIA,GERMANY,3,5,2.011067728453809
AMMONIA,GERMANY,3,6,0.8379448700685722
AMMONIA,GERMANY,3,7,2.122793822042634
AMMONIA,GERMANY,3,8,3.184190747219042
AMMONIA,GERMANY,3,9,1.284848902134515
AMMONIA,GERMANY,3,10,1.45243778989001
AMMONIA,GERMANY,3,11,1.899341710041914
AMMONIA,GERMANY,3,12,2.625560551818052
AMMONIA,GERMANY,4,1,1.508300707653363
AMMONIA,GERMANY,4,2,0.9496708319619827
AMMONIA,GERMANY,4,3,0.5586298821422947
AMMONIA,GERMANY,4,4,1.955204684006112
AMMONIA,GERMANY,4,5,2.01106772853921
AMMONIA,GERMANY,4,6,0.8379448701047671
AMMONIA,GERMANY,4,7,2.122793822027982
AMMONIA,GERMANY,4,8,3.184190747255355
AMMONIA,GERMANY,4,9,1.28484890214779
AMMONIA,GERMANY,4,10,1.452437789874427
AMMONIA,GERMANY,4,11,1.89934170996638
AMMONIA,GERMANY,4,12,2.625560551721066
AMMONIA,GERMANY,5,1,1.50830070762672
AMMONIA,GERMANY,5,2,0.9496708319285064
AMMONIA,GERMANY,5,3,0.5586298821456703
AMMONIA,GERMANY,5,4,1.955204684092495
AMMONIA,GERMANY,5,5,2.011067728624731
AMMONIA,GERMANY,5,6,0.8379448701415696
AMMONIA,GERMANY,5,7,2.122793822013012
AMMONIA,GERMANY,5,8,3.184190747290588
AMMONIA,GERMANY,5,9,1.284848902161286
AMMONIA,GERMANY,5,10,1.45243778985903
AMMONIA,GERMANY,5,11,1.899341709890664
AMMONIA,GERMANY,5,12,2.625560551624253
AMMONIA,GERMANY,6,1,1.508300707600267
AMMONIA,GERMANY,6,2,0.9496708318942907
