ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,71.12943936981056
ELECTRICITY,GERMANY,1,2,62.98472451544085
ELECTRICITY,GERMANY,1,3,62.90037976430397
ELECTRICITY,GERMANY,1,4,60.17203775284078
ELECTRICITY,GERMANY,1,5,63.02129631894315
ELECTRICITY,GERMANY,1,6,58.15296640658471
ELECTRICITY,GERMANY,1,7,58.59538617194783
ELECTRICITY,GERMANY,1,8,58.53561065094762
ELECTRICITY,GERMANY,1,9,59.79696660592241
ELECTRICITY,GERMANY,1,10,67.49070731866378
ELECTRICITY,GERMANY,1,11,59.73152570531845
ELECTRICITY,GERMANY,1,12,68.60325134092277
ELECTRICITY,GERMANY,2,1,70.540760781866
ELECTRICITY,GERMANY,2,2,62.333032612792
ELECTRICITY,GERMANY,2,3,62.4886570881433
ELECTRICITY,GERMANY,2,4,60.25412792270631
ELECTRICITY,GERMANY,2,5,63.04291329917059
ELECTRICITY,GERMANY,2,6,58.50156058466509
ELECTRICITY,GERMANY,2,7,58.65284929185945
ELECTRICITY,GERMANY,2,8,58.5748636274207
ELECTRICITY,GERMANY,2,9,59.82644969557037
ELECTRICITY,GERMANY,2,10,67.66707068986348
ELECTRICITY,GERMANY,2,11,59.26725375768414
ELECTRICITY,GERMANY,2,12,68.22339130985681
ELECTRICITY,GERMANY,3,1,70.5327118079903
ELECTRICITY,GERMANY,3,2,62.02947240883034
ELECTRICITY,GERMANY,3,3,62.63532100676271
ELECTRICITY,GERMANY,3,4,60.74950163919002
ELECTRICITY,GERMANY,3,5,63.72079660437832
ELECTRICITY,GERMANY,3,6,58.97982254735413
ELECTRICITY,GERMANY,3,7,59.26684908711332
ELECTRICITY,GERMANY,3,8,58.86073397821671
ELECTRICITY,GERMANY,3,9,60.1914040978945
ELECTRICITY,GERMANY,3,10,68.37245927425742
ELECTRICITY,GERMANY,3,11,59.10203283546682
ELECTRICITY,GERMANY,3,12,68.36652038832094
ELECTRICITY,GERMANY,4,1,70.76814429517235
ELECTRICITY,GERMANY,4,2,62.06652860579728
ELECTRICITY,GERMANY,4,3,62.84638524291839
ELECTRICITY,GERMANY,4,4,62.19654324303561
ELECTRICITY,GERMANY,4,5,65.33018756177334
ELECTRICITY,GERMANY,4,6,60.4764073039345
ELECTRICITY,GERMANY,4,7,60.57514673952425
ELECTRICITY,GERMANY,4,8,60.71290792028013
ELECTRICITY,GERMANY,4,9,62.11855758381338
ELECTRICITY,GERMANY,4,10,69.82783040034752
ELECTRICITY,GERMANY,4,11,58.94207262141352
ELECTRICITY,GERMANY,4,12,68.93955599663298
ELECTRICITY,GERMANY,5,1,72.01372303830827
ELECTRICITY,GERMANY,5,2,62.99588184070578
ELECTRICITY,GERMANY,5,3,64.2623828876189
ELECTRICITY,GERMANY,5,4,65.58935314634702
ELECTRICITY,GERMANY,5,5,68.4973081048334
ELECTRICITY,GERMANY,5,6,63.75891576591636
ELECTRICITY,GERMANY,5,7,63.72076116930135
ELECTRICITY,GERMANY,5,8,64.02356984153485
ELECTRICITY,GERMANY,5,9,65.30562176908565
ELECTRICITY,GERMANY,5,10,73.92780875495447
ELECTRICITY,GERMANY,5,11,58.8392864773604
ELECTRICITY,GERMANY,5,12,70.59031142786121
ELECTRICITY,GERMANY,6,1,75.5713698531984
ELECTRICITY,GERMANY,6,2,66.14820222810992
ELECTRICITY,GERMANY,6,3,67.72762869558431
ELECTRICITY,GERMANY,6,4,67.68508053334016
ELECTRICITY,GERMANY,6,5,70.41467169078088
ELECTRICITY,GERMANY,6,6,66.23115955132802
ELECTRICITY,GERMANY,6,7,66.24202781745565
ELECTRICITY,GERMANY,6,8,66.42869624021749
ELECTRICITY,GERMANY,6,9,67.60911822341932
ELECTRICITY,GERMANY,6,10,76.78155964536984
ELECTRICITY,GERMANY,6,11,59.54069496203552
ELECTRICITY,GERMANY,6,12,74.74696205435133
ELECTRICITY,GERMANY,7,1,79.0572902703542
ELECTRICITY,GERMANY,7,2,69.02002859363036
ELECTRICITY,GERMANY,7,3,70.26409936838793
ELECTRICITY,GERMANY,7,4,68.958692197932
ELECTRICITY,GERMANY,7,5,72.84192452421746
ELECTRICITY,GERMANY,7,6,67.44840648575723
ELECTRICITY,GERMANY,7,7,67.45817636209924
ELECTRICITY,GERMANY,7,8,67.82584783203093
ELECTRICITY,GERMANY,7,9,69.16750184839819
ELECTRICITY,GERMANY,7,10,78.31209818808013
ELECTRICITY,GERMANY,7,11,60.87431338559213
ELECTRICITY,GERMANY,7,12,78.19640595497916
ELECTRICITY,GERMANY,8,1,80.69623056665968
ELECTRICITY,GERMANY,8,2,69.94949744852734
ELECTRICITY,GERMANY,8,3,70.80317742985393
ELECTRICITY,GERMANY,8,4,69.27537526720164
ELECTRICITY,GERMANY,8,5,73.36252148608295
ELECTRICITY,GERMANY,8,6,67.92934683379436
ELECTRICITY,GERMANY,8,7,68.04801158582654
ELECTRICITY,GERMANY,8,8,70.55708619106863
ELECTRICITY,GERMANY,8,9,69.7624821603265
ELECTRICITY,GERMANY,8,10,78.69494379504559
ELECTRICITY,GERMANY,8,11,63.16451354456829
ELECTRICITY,GERMANY,8,12,79.29859748720838
ELECTRICITY,GERMANY,9,1,80.5765994118992
ELECTRICITY,GERMANY,9,2,70.22958680057658
ELECTRICITY,GERMANY,9,3,70.61934169430087
ELECTRICITY,GERMANY,9,4,69.77982515092025
ELECTRICITY,GERMANY,9,5,74.04241028943582
ELECTRICITY,GERMANY,9,6,72.4128424482271
ELECTRICITY,GERMANY,9,7,69.27508621675864
ELECTRICITY,GERMANY,9,8,73.15030454803696
ELECTRICITY,GERMANY,9,9,70.59228661019961
ELECTRICITY,GERMANY,9,10,79.01729226962128
ELECTRICITY,GERMANY,9,11,64.41569493697018
ELECTRICITY,GERMANY,9,12,79.71389911272286
ELECTRICITY,GERMANY,10,1,81.32508929616974
ELECTRICITY,GERMANY,10,2,70.64263910614604
ELECTRICITY,GERMANY,10,3,70.92752669672261
ELECTRICITY,GERMANY,10,4,70.0211240075029
ELECTRICITY,GERMANY,10,5,74.71985952850586
ELECTRICITY,GERMANY,10,6,73.2429749045032
ELECTRICITY,GERMANY,10,7,70.02314735564686
ELECTRICITY,GERMANY,10,8,73.9908032456845
ELECTRICITY,GERMANY,10,9,71.35601425326831
ELECTRICITY,GERMANY,10,10,79.78733254553067
ELECTRICITY,GERMANY,10,11,65.3397874637866
ELECTRICITY,GERMANY,10,12,79.98827860197554
ELECTRICITY,GERMANY,11,1,82.0934419917301
ELECTRICITY,GERMANY,11,2,70.80375551981109
ELECTRICITY,GERMANY,11,3,70.77878161876352
ELECTRICITY,GERMANY,11,4,70.02263370752348
ELECTRICITY,GERMANY,11,5,74.59554757986548
ELECTRICITY,GERMANY,11,6,73.5822798118405
ELECTRICITY,GERMANY,11,7,69.05222874502667
ELECTRICITY,GERMANY,11,8,73.431063172049
ELECTRICITY,GERMANY,11,9,71.09511781492176
ELECTRICITY,GERMANY,11,10,79.59162560324032
ELECTRICITY,GERMANY,11,11,65.76873751378606
ELECTRICITY,GERMANY,11,12,80.24422330997734
ELECTRICITY,GERMANY,12,1,81.83989923188251
ELECTRICITY,GERMANY,12,2,70.67940625334685
ELECTRICITY,GERMANY,12,3,69.90764303344281
ELECTRICITY,GERMANY,12,4,69.80745371665785
ELECTRICITY,GERMANY,12,5,76.76332629424783
ELECTRICITY,GERMANY,12,6,73.28320955146384
ELECTRICITY,GERMANY,12,7,68.74618271676393
ELECTRICITY,GERMANY,12,8,72.53470860103003
ELECTRICITY,GERMANY,12,9,70.84607242297466
ELECTRICITY,GERMANY,12,10,79.35749129666016
ELECTRICITY,GERMANY,12,11,65.57883173032114
ELECTRICITY,GERMANY,12,12,80.27245967734164
