st,n,h,td,val
AMMONIA,GERMANY,1,1,1.134066863506319e-08
AMMONIA,GERMANY,1,2,1.801165094914778e-08
AMMONIA,GERMANY,1,3,3.061980401222618e-08
AMMONIA,GERMANY,1,4,8.748516460273712e-09
AMMONIA,GERMANY,1,5,8.505502672120826e-09
AMMONIA,GERMANY,1,6,2.041320540428545e-08
AMMONIA,GERMANY,1,7,8.057845669168646e-09
AMMONIA,GERMANY,1,8,5.371897170116357e-09
AMMONIA,GERMANY,1,9,1.331296265695514e-08
AMMONIA,GERMANY,1,10,1.177684960563843e-08
AMMONIA,GERMANY,1,11,9.0058260057924e-09
AMMONIA,GERMANY,1,12,6.514852567808498e-09
AMMONIA,GERMANY,2,1,1.134066863454998e-08
AMMONIA,GERMANY,2,2,1.801165094770374e-08
AMMONIA,GERMANY,2,3,3.061980401263389e-08
AMMONIA,GERMANY,2,4,8.748516461225155e-09
AMMONIA,GERMANY,2,5,8.505502673009648e-09
AMMONIA,GERMANY,2,6,2.041320540632389e-08
AMMONIA,GERMANY,2,7,8.057845669037826e-09
AMMONIA,GERMANY,2,8,5.37189717027147e-09
AMMONIA,GERMANY,2,9,1.331296265734523e-08
AMMONIA,GERMANY,2,10,1.177684960530757e-08
AMMONIA,GERMANY,2,11,9.005826004919831e-09
AMMONIA,GERMANY,2,12,6.51485256721451e-09
AMMONIA,GERMANY,3,1,1.134066863404045e-08
AMMONIA,GERMANY,3,2,1.80116509462559e-08
AMMONIA,GERMANY,3,3,3.061980401304362e-08
AMMONIA,GERMANY,3,4,8.74851646217466e-09
AMMONIA,GERMANY,3,5,8.505502673900091e-09
AMMONIA,GERMANY,3,6,2.04132054083587e-08
AMMONIA,GERMANY,3,7,8.057845668905226e-09
AMMONIA,GERMANY,3,8,5.371897170425696e-09
AMMONIA,GERMANY,3,9,1.331296265773198e-08
AMMONIA,GERMANY,3,10,1.177684960498051e-08
AMMONIA,GERMANY,3,11,9.005826004045183e-09
AMMONIA,GERMANY,3,12,6.514852566621692e-09
AMMONIA,GERMANY,4,1,1.134066863353446e-08
AMMONIA,GERMANY,4,2,1.80116509448044e-08
AMMONIA,GERMANY,4,3,3.061980401345543e-08
AMMONIA,GERMANY,4,4,8.748516463122138e-09
AMMONIA,GERMANY,4,5,8.50550267479211e-09
AMMONIA,GERMANY,4,6,2.041320541039012e-08
AMMONIA,GERMANY,4,7,8.057845668770872e-09
AMMONIA,GERMANY,4,8,5.371897170578989e-09
AMMONIA,GERMANY,4,9,1.331296265811555e-08
AMMONIA,GERMANY,4,10,1.177684960465738e-08
AMMONIA,GERMANY,4,11,9.005826003168498e-09
AMMONIA,GERMANY,4,12,6.514852566030047e-09
AMMONIA,GERMANY,5,1,1.134066863303212e-08
AMMONIA,GERMANY,5,2,1.801165094334904e-08
AMMONIA,GERMANY,5,3,3.061980401386939e-08
AMMONIA,GERMANY,5,4,8.748516464067632e-09
AMMONIA,GERMANY,5,5,8.505502675685756e-09
AMMONIA,GERMANY,5,6,2.041320541241792e-08
AMMONIA,GERMANY,5,7,8.057845668634731e-09
AMMONIA,GERMANY,5,8,5.371897170731323e-09
AMMONIA,GERMANY,5,9,1.331296265849587e-08
AMMONIA,GERMANY,5,10,1.177684960433816e-08
AMMONIA,GERMANY,5,11,9.00582600228974e-09
AMMONIA,GERMANY,5,12,6.514852565439572e-09
AMMONIA,GERMANY,6,1,1.134066863253338e-08
AMMONIA,GERMANY,6,2,1.801165094188995e-08
AMMONIA,GERMANY,6,3,3.061980401428534e-08
AMMONIA,GERMANY,6,4,8.748516465011148e-09
AMMONIA,GERMANY,6,5,8.505502676638112e-09
AMMONIA,GERMANY,6,6,2.041320541444222e-08
AMMONIA,GERMANY,6,7,8.057845668496857e-09
AMMONIA,GERMANY,6,8,5.371897170882743e-09
AMMONIA,GERMANY,6,9,1.331296265887281e-08
AMMONIA,GERMANY,6,10,1.177684960402282e-08
AMMONIA,GERMANY,6,11,9.0058260014089e-09
AMMONIA,GERMANY,6,12,6.514852564850262e-09
AMMONIA,GERMANY,7,1,1.134066863203825e-08
AMMONIA,GERMANY,7,2,1.801165094042712e-08
AMMONIA,GERMANY,7,3,3.061980401470338e-08
AMMONIA,GERMANY,7,4,8.748516465952678e-09
AMMONIA,GERMANY,7,5,8.505502677477621e-09
AMMONIA,GERMANY,7,6,2.041320541646303e-08
AMMONIA,GERMANY,7,7,8.057845668357209e-09
AMMONIA,GERMANY,7,8,5.371897171033257e-09
AMMONIA,GERMANY,7,9,1.331296265924662e-08
AMMONIA,GERMANY,7,10,1.177684960371135e-08
AMMONIA,GERMANY,7,11,9.005826000525973e-09
AMMONIA,GERMANY,7,12,6.514852564262143e-09
AMMONIA,GERMANY,8,1,1.134066863154669e-08
AMMONIA,GERMANY,8,2,1.801165093896056e-08
AMMONIA,GERMANY,8,3,3.061980401512348e-08
AMMONIA,GERMANY,8,4,8.748516466892163e-09
AMMONIA,GERMANY,8,5,8.505502678375847e-09
AMMONIA,GERMANY,8,6,2.041320541614743e-08
AMMONIA,GERMANY,8,7,8.057845668215787e-09
AMMONIA,GERMANY,8,8,5.371897170815391e-09
AMMONIA,GERMANY,8,9,1.33129626596171e-08
AMMONIA,GERMANY,8,10,1.177684960340379e-08
AMMONIA,GERMANY,8,11,9.005825999641016e-09
AMMONIA,GERMANY,8,12,6.514852563675169e-09
AMMONIA,GERMANY,9,1,1.134066863105876e-08
AMMONIA,GERMANY,9,2,1.801165093749021e-08
AMMONIA,GERMANY,9,3,3.061980401554575e-08
AMMONIA,GERMANY,9,4,8.748516467829756e-09
AMMONIA,GERMANY,9,5,8.505502679260354e-09
AMMONIA,GERMANY,9,6,2.041320540630314e-08
AMMONIA,GERMANY,9,7,8.057845668072592e-09
AMMONIA,GERMANY,9,8,5.37189717090507e-09
AMMONIA,GERMANY,9,9,1.331296265998436e-08
AMMONIA,GERMANY,9,10,1.177684960310015e-08
AMMONIA,GERMANY,9,11,9.005825998753967e-09
AMMONIA,GERMANY,9,12,6.51485256308936e-09
AMMONIA,GERMANY,10,1,1.134066863057436e-08
AMMONIA,GERMANY,10,2,1.801165093601613e-08
AMMONIA,GERMANY,10,3,3.061980401597011e-08
AMMONIA,GERMANY,10,4,8.748516468765297e-09
AMMONIA,GERMANY,10,5,8.505502680159446e-09
AMMONIA,GERMANY,10,6,2.041320540832895e-08
AMMONIA,GERMANY,10,7,8.057845667927611e-09
AMMONIA,GERMANY,10,8,5.371897171055147e-09
AMMONIA,GERMANY,10,9,1.331296266034836e-08
AMMONIA,GERMANY,10,10,1.177684960280036e-08
AMMONIA,GERMANY,10,11,9.00582599786486e-09
AMMONIA,GERMANY,10,12,6.514852562504742e-09
AMMONIA,GERMANY,11,1,1.134066863009367e-08
AMMONIA,GERMANY,11,2,1.801165093453827e-08
AMMONIA,GERMANY,11,3,3.061980401639641e-08
AMMONIA,GERMANY,11,4,8.748516469474965e-09
AMMONIA,GERMANY,11,5,8.50550268106012e-09
AMMONIA,GERMANY,11,6,2.041320541036458e-08
AMMONIA,GERMANY,11,7,8.057845667780895e-09
AMMONIA,GERMANY,11,8,5.371897171206323e-09
AMMONIA,GERMANY,11,9,1.331296266070907e-08
AMMONIA,GERMANY,11,10,1.177684960250444e-08
AMMONIA,GERMANY,11,11,9.00582599697367e-09
AMMONIA,GERMANY,11,12,6.514852561921301e-09
AMMONIA,GERMANY,12,1,1.13406686296165e-08
AMMONIA,GERMANY,12,2,1.801165093305669e-08
AMMONIA,GERMANY,12,3,3.061980401682485e-08
AMMONIA,GERMANY,12,4,8.748516470407396e-09
AMMONIA,GERMANY,12,5,8.505502681825269e-09
AMMONIA,GERMANY,12,6,2.041320541241017e-08
AMMONIA,GERMANY,12,7,8.05784566763242e-09
AMMONIA,GERMANY,12,8,5.371897171358127e-09
AMMONIA,GERMANY,12,9,1.331296266106656e-08
AMMONIA,GERMANY,12,10,1.177684960221246e-08
AMMONIA,GERMANY,12,11,9.00582599608042e-09
AMMONIA,GERMANY,12,12,6.51485256133898e-09
AMMONIA,GERMANY,13,1,1.134066862914298e-08
AMMONIA,GERMANY,13,2,1.801165093157134e-08
AMMONIA,GERMANY,13,3,3.061980401725525e-08
AMMONIA,GERMANY,13,4,8.748516471338292e-09
AMMONIA,GERMANY,13,5,8.505502682713555e-09
AMMONIA,GERMANY,13,6,2.041320541446554e-08
AMMONIA,GERMANY,13,7,8.057845667113639e-09
AMMONIA,GERMANY,13,8,5.371897171508919e-09
AMMONIA,GERMANY,13,9,1.331296266142071e-08
AMMONIA,GERMANY,13,10,1.177684960192434e-08
AMMONIA,GERMANY,13,11,9.0058259951851e-09
AMMONIA,GERMANY,13,12,6.514852560757849e-09
AMMONIA,GERMANY,14,1,1.134066862867302e-08
AMMONIA,GERMANY,14,2,1.801165093008227e-08
AMMONIA,GERMANY,14,3,3.06198040176879e-08
AMMONIA,GERMANY,14,4,8.748516472267745e-09
