p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.446758856794643,27,1,0.05358366136276455,53.58366136276455
AMMONIA,GERMANY,1,2,0.9109222636508524,17,1,0.0535836625676972,53.583662567697196
AMMONIA,GERMANY,1,3,0.5358365999037652,10,1,0.05358365999037652,53.583659990376525
AMMONIA,GERMANY,1,4,1.875428194097569,35,1,0.053583662688501975,53.583662688501974
AMMONIA,GERMANY,1,5,1.929011920292904,36,1,0.053583664452580664,53.58366445258066
AMMONIA,GERMANY,1,6,0.8037549463995673,15,1,0.05358366309330449,53.583663093304494
AMMONIA,GERMANY,1,7,2.036179393432098,38,1,0.05358366824821311,53.58366824821311
AMMONIA,GERMANY,1,8,3.05426910008259,57,1,0.053583668422501576,53.583668422501574
AMMONIA,GERMANY,1,9,1.232424378055935,23,1,0.05358366861112761,53.58366861112761
AMMONIA,GERMANY,1,10,1.393175273356744,26,1,0.053583664359874765,53.58366435987477
AMMONIA,GERMANY,1,11,1.821844580160328,34,1,0.05358366412236259,53.58366412236259
AMMONIA,GERMANY,1,12,2.518432160384672,47,1,0.053583662986907914,53.58366298690791
AMMONIA,GERMANY,2,1,1.446758856756221,27,1,0.053583661361341524,53.58366136134153
AMMONIA,GERMANY,2,2,0.9109222636115847,17,1,0.05358366256538733,53.58366256538733
AMMONIA,GERMANY,2,3,0.5358365999027929,10,1,0.05358365999027929,53.58365999027929
AMMONIA,GERMANY,2,4,1.875428194198937,35,1,0.0535836626913982,53.5836626913982
AMMONIA,GERMANY,2,5,1.929011920394467,36,1,0.05358366445540186,53.58366445540186
AMMONIA,GERMANY,2,6,0.8037549464385983,15,1,0.05358366309590656,53.58366309590656
AMMONIA,GERMANY,2,7,2.036179393423129,38,1,0.05358366824797708,53.58366824797708
AMMONIA,GERMANY,2,8,3.05426910013712,57,1,0.05358366842345825,53.58366842345825
AMMONIA,GERMANY,2,9,1.232424378077995,23,1,0.05358366861208674,53.58366861208674
AMMONIA,GERMANY,2,10,1.393175273335614,26,1,0.053583664359062075,53.58366435906208
AMMONIA,GERMANY,2,11,1.821844580073216,34,1,0.05358366411980047,53.583664119800474
AMMONIA,GERMANY,2,12,2.518432160267777,47,1,0.053583662984420785,53.58366298442078
AMMONIA,GERMANY,3,1,1.446758856718,27,1,0.05358366135992593,53.58366135992593
AMMONIA,GERMANY,3,2,0.9109222635720602,17,1,0.053583662563062365,53.58366256306236
AMMONIA,GERMANY,3,3,0.5358365999017362,10,1,0.053583659990173615,53.583659990173615
AMMONIA,GERMANY,3,4,1.875428194294314,35,1,0.053583662694123256,53.583662694123255
AMMONIA,GERMANY,3,5,1.92901192049612,36,1,0.05358366445822556,53.583664458225556
AMMONIA,GERMANY,3,6,0.8037549464778183,15,1,0.05358366309852122,53.58366309852122
AMMONIA,GERMANY,3,7,2.036179393413883,38,1,0.053583668247733765,53.58366824773376
AMMONIA,GERMANY,3,8,3.054269100178813,57,1,0.0535836684241897,53.583668424189696
AMMONIA,GERMANY,3,9,1.232424378099972,23,1,0.05358366861304226,53.583668613042256
AMMONIA,GERMANY,3,10,1.393175273314689,26,1,0.05358366435825727,53.583664358257266
AMMONIA,GERMANY,3,11,1.821844579985951,34,1,0.05358366411723386,53.58366411723386
AMMONIA,GERMANY,3,12,2.518432160151029,47,1,0.05358366298193679,53.58366298193679
AMMONIA,GERMANY,4,1,1.446758856679984,27,1,0.05358366135851793,53.58366135851793
AMMONIA,GERMANY,4,2,0.9109222635326282,17,1,0.05358366256074283,53.58366256074283
AMMONIA,GERMANY,4,3,0.5358365999008656,10,1,0.05358365999008656,53.58365999008656
AMMONIA,GERMANY,4,4,1.875428194389526,35,1,0.053583662696843594,53.5836626968436
AMMONIA,GERMANY,4,5,1.92901192059795,36,1,0.05358366446105416,53.58366446105416
AMMONIA,GERMANY,4,6,0.8037549465168363,15,1,0.05358366310112242,53.58366310112242
AMMONIA,GERMANY,4,7,2.036179393404462,38,1,0.053583668247485845,53.583668247485846
AMMONIA,GERMANY,4,8,3.054269100236557,57,1,0.053583668425202756,53.58366842520275
AMMONIA,GERMANY,4,9,1.232424378121737,23,1,0.05358366861398856,53.583668613988564
AMMONIA,GERMANY,4,10,1.393175273293954,26,1,0.053583664357459766,53.58366435745977
AMMONIA,GERMANY,4,11,1.821844579898482,34,1,0.053583664114661235,53.58366411466123
AMMONIA,GERMANY,4,12,2.518432160034482,47,1,0.05358366297945706,53.58366297945706
AMMONIA,GERMANY,5,1,1.446758856642165,27,1,0.05358366135711722,53.58366135711722
AMMONIA,GERMANY,5,2,0.9109222634932485,17,1,0.05358366255842638,53.583662558426376
AMMONIA,GERMANY,5,3,0.5358365998998268,10,1,0.05358365998998268,53.58365998998268
AMMONIA,GERMANY,5,4,1.875428194484479,35,1,0.05358366269955654,53.58366269955654
AMMONIA,GERMANY,5,5,1.929011920699944,36,1,0.053583664463887334,53.58366446388733
AMMONIA,GERMANY,5,6,0.8037549465558373,15,1,0.05358366310372249,53.58366310372249
AMMONIA,GERMANY,5,7,2.036179393394666,38,1,0.05358366824722805,53.583668247228054
AMMONIA,GERMANY,5,8,3.054269100293907,57,1,0.053583668426208896,53.583668426208895
AMMONIA,GERMANY,5,9,1.232424378143421,23,1,0.05358366861493135,53.58366861493135
AMMONIA,GERMANY,5,10,1.393175273273409,26,1,0.05358366435666958,53.58366435666958
AMMONIA,GERMANY,5,11,1.821844579810845,34,1,0.05358366411208367,53.583664112083675
AMMONIA,GERMANY,5,12,2.51843215991811,47,1,0.05358366297698106,53.58366297698106
AMMONIA,GERMANY,6,1,1.446758856604544,27,1,0.05358366135572385,53.58366135572385
AMMONIA,GERMANY,6,2,0.9109222634535656,17,1,0.05358366255609209,53.583662556092094
AMMONIA,GERMANY,6,3,0.5358365998986594,10,1,0.05358365998986594,53.583659989865936
AMMONIA,GERMANY,6,4,1.875428194579325,35,1,0.05358366270226643,53.58366270226643
AMMONIA,GERMANY,6,5,1.92901192080863,36,1,0.05358366446690639,53.58366446690639
AMMONIA,GERMANY,6,6,0.8037549465948379,15,1,0.05358366310632253,53.58366310632253
AMMONIA,GERMANY,6,7,2.036179393384649,38,1,0.05358366824696445,53.58366824696445
AMMONIA,GERMANY,6,8,3.05426910035126,57,1,0.053583668427215084,53.58366842721508
AMMONIA,GERMANY,6,9,1.232424378165077,23,1,0.053583668615872916,53.58366861587292
AMMONIA,GERMANY,6,10,1.393175273253078,26,1,0.053583664355887614,53.58366435588761
AMMONIA,GERMANY,6,11,1.821844579722967,34,1,0.05358366410949903,53.58366410949903
AMMONIA,GERMANY,6,12,2.518432159801936,47,1,0.053583662974509276,53.583662974509274
AMMONIA,GERMANY,7,1,1.446758856567126,27,1,0.053583661354338,53.583661354338
AMMONIA,GERMANY,7,2,0.9109222634139589,17,1,0.05358366255376229,53.58366255376229
AMMONIA,GERMANY,7,3,0.5358365998976489,10,1,0.05358365998976489,53.58365998976489
AMMONIA,GERMANY,7,4,1.875428194674249,35,1,0.053583662704978545,53.58366270497854
AMMONIA,GERMANY,7,5,1.92901192090517,36,1,0.05358366446958805,53.58366446958805
AMMONIA,GERMANY,7,6,0.8037549466340962,15,1,0.05358366310893974,53.583663108939746
AMMONIA,GERMANY,7,7,2.036179393374588,38,1,0.05358366824669969,53.58366824669969
AMMONIA,GERMANY,7,8,3.05426910040506,57,1,0.05358366842815895,53.583668428158944
AMMONIA,GERMANY,7,9,1.232424378186848,23,1,0.05358366861681948,53.58366861681948
AMMONIA,GERMANY,7,10,1.393175273232945,26,1,0.05358366435511327,53.58366435511327
AMMONIA,GERMANY,7,11,1.82184457963487,34,1,0.05358366410690794,53.58366410690794
AMMONIA,GERMANY,7,12,2.518432159685967,47,1,0.05358366297204185,53.58366297204185
AMMONIA,GERMANY,8,1,1.446758856529912,27,1,0.05358366135295971,53.58366135295971
AMMONIA,GERMANY,8,2,0.9109222633746845,17,1,0.05358366255145203,53.58366255145203
AMMONIA,GERMANY,8,3,0.5358365998972192,10,1,0.05358365998972192,53.58365998972192
AMMONIA,GERMANY,8,4,1.875428194769037,35,1,0.053583662707686774,53.58366270768678
AMMONIA,GERMANY,8,5,1.929011921013925,36,1,0.053583664472609024,53.58366447260902
AMMONIA,GERMANY,8,6,0.8037549465992948,15,1,0.053583663106619654,53.58366310661965
AMMONIA,GERMANY,8,7,2.036179393364577,38,1,0.05358366824643624,53.58366824643624
AMMONIA,GERMANY,8,8,3.054269100397423,57,1,0.053583668428024964,53.583668428024964
AMMONIA,GERMANY,8,9,1.232424378209021,23,1,0.05358366861778352,53.583668617783516
AMMONIA,GERMANY,8,10,1.393175273213032,26,1,0.05358366435434739,53.58366435434739
AMMONIA,GERMANY,8,11,1.821844579546498,34,1,0.05358366410430876,53.58366410430876
AMMONIA,GERMANY,8,12,2.518432159570217,47,1,0.05358366296957908,53.58366296957908
