p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,60602.09795177363
AMMONIA,GERMANY,1,2,38156.87648771811
AMMONIA,GERMANY,1,3,22445.22146967713
AMMONIA,GERMANY,1,4,78558.2751249881
AMMONIA,GERMANY,1,5,80802.7972710588
AMMONIA,GERMANY,1,6,33667.83219638853
AMMONIA,GERMANY,1,7,85291.84156250305
AMMONIA,GERMANY,1,8,127937.7623442857
AMMONIA,GERMANY,1,9,51624.00936698863
AMMONIA,GERMANY,1,10,58357.57580609142
AMMONIA,GERMANY,1,11,76313.75297604248
AMMONIA,GERMANY,1,12,105492.5408780754
AMMONIA,GERMANY,2,1,60602.09795177321
AMMONIA,GERMANY,2,2,38156.87648771785
AMMONIA,GERMANY,2,3,22445.22146967713
AMMONIA,GERMANY,2,4,78558.27512498757
AMMONIA,GERMANY,2,5,80802.79727105824
AMMONIA,GERMANY,2,6,33667.8321963883
AMMONIA,GERMANY,2,7,85291.84156250246
AMMONIA,GERMANY,2,8,127937.7623442848
AMMONIA,GERMANY,2,9,51624.00936698828
AMMONIA,GERMANY,2,10,58357.57580609103
AMMONIA,GERMANY,2,11,76313.75297604196
AMMONIA,GERMANY,2,12,105492.5408780747
AMMONIA,GERMANY,3,1,60602.0979517728
AMMONIA,GERMANY,3,2,38156.87648771759
AMMONIA,GERMANY,3,3,22445.22146967713
AMMONIA,GERMANY,3,4,78558.27512498703
AMMONIA,GERMANY,3,5,80802.79727105769
AMMONIA,GERMANY,3,6,33667.83219638807
AMMONIA,GERMANY,3,7,85291.84156250188
AMMONIA,GERMANY,3,8,127937.7623442839
AMMONIA,GERMANY,3,9,51624.00936698794
AMMONIA,GERMANY,3,10,58357.57580609063
AMMONIA,GERMANY,3,11,76313.75297604143
AMMONIA,GERMANY,3,12,105492.540878074
AMMONIA,GERMANY,4,1,60602.0979517724
AMMONIA,GERMANY,4,2,38156.87648771733
AMMONIA,GERMANY,4,3,22445.22146967713
AMMONIA,GERMANY,4,4,78558.2751249865
AMMONIA,GERMANY,4,5,80802.79727105713
AMMONIA,GERMANY,4,6,33667.83219638784
AMMONIA,GERMANY,4,7,85291.8415625013
AMMONIA,GERMANY,4,8,127937.762344283
AMMONIA,GERMANY,4,9,51624.00936698759
AMMONIA,GERMANY,4,10,58357.57580609023
AMMONIA,GERMANY,4,11,76313.75297604092
AMMONIA,GERMANY,4,12,105492.5408780733
AMMONIA,GERMANY,5,1,60602.09795177198
AMMONIA,GERMANY,5,2,38156.87648771707
AMMONIA,GERMANY,5,3,22445.22146967713
AMMONIA,GERMANY,5,4,78558.27512498596
AMMONIA,GERMANY,5,5,80802.79727105658
AMMONIA,GERMANY,5,6,33667.83219638761
AMMONIA,GERMANY,5,7,85291.84156250072
AMMONIA,GERMANY,5,8,127937.7623442822
AMMONIA,GERMANY,5,9,51624.00936698723
AMMONIA,GERMANY,5,10,58357.57580608984
AMMONIA,GERMANY,5,11,76313.75297604038
AMMONIA,GERMANY,5,12,105492.5408780726
AMMONIA,GERMANY,6,1,60602.09795177156
AMMONIA,GERMANY,6,2,38156.87648771681
AMMONIA,GERMANY,6,3,22445.22146967713
AMMONIA,GERMANY,6,4,78558.27512498542
AMMONIA,GERMANY,6,5,80802.79727105603
AMMONIA,GERMANY,6,6,33667.83219638738
AMMONIA,GERMANY,6,7,85291.84156250014
AMMONIA,GERMANY,6,8,127937.7623442813
AMMONIA,GERMANY,6,9,51624.00936698687
AMMONIA,GERMANY,6,10,58357.57580608944
AMMONIA,GERMANY,6,11,76313.75297603988
AMMONIA,GERMANY,6,12,105492.5408780718
AMMONIA,GERMANY,7,1,60602.09795177115
AMMONIA,GERMANY,7,2,38156.87648771655
AMMONIA,GERMANY,7,3,22445.22146967713
AMMONIA,GERMANY,7,4,78558.27512498488
AMMONIA,GERMANY,7,5,80802.79727105549
AMMONIA,GERMANY,7,6,33667.83219638715
AMMONIA,GERMANY,7,7,85291.84156249955
AMMONIA,GERMANY,7,8,127937.7623442804
AMMONIA,GERMANY,7,9,51624.00936698652
AMMONIA,GERMANY,7,10,58357.57580608904
AMMONIA,GERMANY,7,11,76313.75297603937
AMMONIA,GERMANY,7,12,105492.5408780711
AMMONIA,GERMANY,8,1,60602.09795177074
AMMONIA,GERMANY,8,2,38156.87648771629
AMMONIA,GERMANY,8,3,22445.22146967713
AMMONIA,GERMANY,8,4,78558.27512498436
AMMONIA,GERMANY,8,5,80802.79727105494
AMMONIA,GERMANY,8,6,33667.83219638692
AMMONIA,GERMANY,8,7,85291.84156249897
AMMONIA,GERMANY,8,8,127937.7623442796
AMMONIA,GERMANY,8,9,51624.00936698617
AMMONIA,GERMANY,8,10,58357.57580608864
AMMONIA,GERMANY,8,11,76313.75297603883
