pt,n,h,td,val
CCGT,GERMANY,1,1,2.80905947535494e-13
CCGT,GERMANY,1,2,4.460707170770129e-13
CCGT,GERMANY,1,3,7.583244649315863e-13
CCGT,GERMANY,1,4,2.166607901921952e-13
CCGT,GERMANY,1,5,2.106426905605228e-13
CCGT,GERMANY,1,6,5.055407390977988e-13
CCGT,GERMANY,1,7,1.995628227667421e-13
CCGT,GERMANY,1,8,1.330674898221856e-13
CCGT,GERMANY,1,9,3.297353241265041e-13
CCGT,GERMANY,1,10,2.916991104343891e-13
CCGT,GERMANY,1,11,2.23157270553435e-13
CCGT,GERMANY,1,12,1.613523392537841e-13
CCGT,GERMANY,2,1,2.809049479419568e-13
CCGT,GERMANY,2,2,4.460707193496896e-13
CCGT,GERMANY,2,3,7.583244731356598e-13
CCGT,GERMANY,2,4,2.166607902935222e-13
CCGT,GERMANY,2,5,2.106426906720514e-13
CCGT,GERMANY,2,6,5.055407393998409e-13
CCGT,GERMANY,2,7,1.995628215933253e-13
CCGT,GERMANY,2,8,1.330672052228646e-13
CCGT,GERMANY,2,9,3.297394959616306e-13
CCGT,GERMANY,2,10,2.916983982367561e-13
CCGT,GERMANY,2,11,2.231569566049454e-13
CCGT,GERMANY,2,12,1.613520050382956e-13
CCGT,GERMANY,3,1,2.809043445013989e-13
CCGT,GERMANY,3,2,4.460707217173786e-13
CCGT,GERMANY,3,3,7.583244812984311e-13
CCGT,GERMANY,3,4,2.166607903903842e-13
CCGT,GERMANY,3,5,2.106426907812127e-13
CCGT,GERMANY,3,6,5.055407390233498e-13
CCGT,GERMANY,3,7,1.995628228753124e-13
CCGT,GERMANY,3,8,1.330670145674299e-13
CCGT,GERMANY,3,9,3.297390846134814e-13
CCGT,GERMANY,3,10,2.916979668911876e-13
CCGT,GERMANY,3,11,2.231567677934045e-13
CCGT,GERMANY,3,12,1.613518013853442e-13
CCGT,GERMANY,4,1,2.809039699301651e-13
CCGT,GERMANY,4,2,4.460771297315717e-13
CCGT,GERMANY,4,3,7.583244894546701e-13
CCGT,GERMANY,4,4,2.166607904809548e-13
CCGT,GERMANY,4,5,2.106426908921461e-13
CCGT,GERMANY,4,6,5.055407399957284e-13
CCGT,GERMANY,4,7,1.99562824153633e-13
CCGT,GERMANY,4,8,1.330668881816035e-13
CCGT,GERMANY,4,9,3.297388147368266e-13
CCGT,GERMANY,4,10,2.916976779316359e-13
CCGT,GERMANY,4,11,2.231563546084408e-13
CCGT,GERMANY,4,12,1.613516643845589e-13
CCGT,GERMANY,5,1,2.80903714680438e-13
CCGT,GERMANY,5,2,4.460788599885555e-13
CCGT,GERMANY,5,3,7.583244976512433e-13
CCGT,GERMANY,5,4,2.166607905641002e-13
CCGT,GERMANY,5,5,2.106426909910018e-13
CCGT,GERMANY,5,6,5.0554074032222e-13
CCGT,GERMANY,5,7,1.995628254279879e-13
CCGT,GERMANY,5,8,1.330667982832571e-13
CCGT,GERMANY,5,9,3.297377826986357e-13
CCGT,GERMANY,5,10,2.916974864527726e-13
CCGT,GERMANY,5,11,2.231565623525708e-13
CCGT,GERMANY,5,12,1.613515733740725e-13
CCGT,GERMANY,6,1,2.809035433424791e-13
CCGT,GERMANY,6,2,4.460868206536036e-13
CCGT,GERMANY,6,3,7.583245058439886e-13
CCGT,GERMANY,6,4,2.166607906358689e-13
CCGT,GERMANY,6,5,2.106426910795876e-13
CCGT,GERMANY,6,6,5.055407417880128e-13
CCGT,GERMANY,6,7,1.995628266990805e-13
CCGT,GERMANY,6,8,1.330667362136758e-13
CCGT,GERMANY,6,9,3.297384955404568e-13
CCGT,GERMANY,6,10,2.916973271871848e-13
CCGT,GERMANY,6,11,2.23156496312852e-13
CCGT,GERMANY,6,12,1.613514975260356e-13
CCGT,GERMANY,7,1,2.809033995068875e-13
CCGT,GERMANY,7,2,4.460868252614099e-13
CCGT,GERMANY,7,3,7.583245140444695e-13
CCGT,GERMANY,7,4,2.166607906726762e-13
CCGT,GERMANY,7,5,2.106426911462775e-13
CCGT,GERMANY,7,6,5.055407408831819e-13
CCGT,GERMANY,7,7,1.995628279585697e-13
CCGT,GERMANY,7,8,1.330666829306597e-13
