pt,n,h,td,val
CCGT,GERMANY,1,1,4.934916537977436e-10
CCGT,GERMANY,1,2,9.480870864303031e-09
CCGT,GERMANY,1,3,8.61813377450473e-09
CCGT,GERMANY,1,4,1.097120644877365e-08
CCGT,GERMANY,1,5,6.367111328328101e-10
CCGT,GERMANY,1,6,9.25329450878923e-09
CCGT,GERMANY,1,7,1.114588590359028e-08
CCGT,GERMANY,1,8,1.193325815639869e-08
CCGT,GERMANY,1,9,1.008675713095875e-08
CCGT,GERMANY,1,10,5.117703347679193e-10
CCGT,GERMANY,1,11,1.090843909836677e-08
CCGT,GERMANY,1,12,2.88137617843318e-10
CCGT,GERMANY,2,1,4.934909404281174e-10
CCGT,GERMANY,2,2,9.480920085337198e-09
CCGT,GERMANY,2,3,8.618166931719988e-09
CCGT,GERMANY,2,4,1.097121765389511e-08
CCGT,GERMANY,2,5,6.404820656733885e-10
CCGT,GERMANY,2,6,9.253327238794104e-09
CCGT,GERMANY,2,7,1.114589771073448e-08
CCGT,GERMANY,2,8,1.193348823535591e-08
CCGT,GERMANY,2,9,1.008679083600316e-08
CCGT,GERMANY,2,10,5.117700816263526e-10
CCGT,GERMANY,2,11,1.090842780051511e-08
CCGT,GERMANY,2,12,2.881369904513211e-10
CCGT,GERMANY,3,1,4.934902005336148e-10
CCGT,GERMANY,3,2,9.480963202468564e-09
CCGT,GERMANY,3,3,8.618200077476584e-09
CCGT,GERMANY,3,4,1.097121444210033e-08
CCGT,GERMANY,3,5,6.704219592621498e-10
CCGT,GERMANY,3,6,9.253359975296991e-09
CCGT,GERMANY,3,7,1.114591083069758e-08
CCGT,GERMANY,3,8,1.193323063694622e-08
CCGT,GERMANY,3,9,1.008682426914872e-08
CCGT,GERMANY,3,10,5.117698124942597e-10
CCGT,GERMANY,3,11,1.090841561503687e-08
CCGT,GERMANY,3,12,2.881354781001724e-10
CCGT,GERMANY,4,1,4.934894314571596e-10
CCGT,GERMANY,4,2,9.481003543717531e-09
CCGT,GERMANY,4,3,8.618232825272961e-09
CCGT,GERMANY,4,4,1.097121395773005e-08
CCGT,GERMANY,4,5,6.704235078690086e-10
CCGT,GERMANY,4,6,9.253397153264148e-09
CCGT,GERMANY,4,7,1.114592329793031e-08
CCGT,GERMANY,4,8,4.670548469753068e-09
CCGT,GERMANY,4,9,1.008685774270791e-08
CCGT,GERMANY,4,10,5.117695442905149e-10
CCGT,GERMANY,4,11,1.090840253711752e-08
CCGT,GERMANY,4,12,2.881338584489017e-10
CCGT,GERMANY,5,1,4.934886422993134e-10
CCGT,GERMANY,5,2,9.481043034999852e-09
CCGT,GERMANY,5,3,8.618264850188128e-09
CCGT,GERMANY,5,4,1.097123046724287e-08
CCGT,GERMANY,5,5,6.704426068045375e-10
CCGT,GERMANY,5,6,9.253435513450435e-09
CCGT,GERMANY,5,7,1.114593739727441e-08
CCGT,GERMANY,5,8,1.193334921792803e-08
CCGT,GERMANY,5,9,1.008689094087001e-08
CCGT,GERMANY,5,10,5.117692746642709e-10
CCGT,GERMANY,5,11,1.09083869524156e-08
CCGT,GERMANY,5,12,2.881323485325095e-10
CCGT,GERMANY,6,1,4.934878669601612e-10
CCGT,GERMANY,6,2,9.481083796653718e-09
CCGT,GERMANY,6,3,8.618297281025624e-09
CCGT,GERMANY,6,4,1.097124676926015e-08
CCGT,GERMANY,6,5,6.704464576777577e-10
CCGT,GERMANY,6,6,9.253478342341995e-09
CCGT,GERMANY,6,7,1.114595151269308e-08
CCGT,GERMANY,6,8,1.193344039700436e-08
CCGT,GERMANY,6,9,1.008692342390168e-08
CCGT,GERMANY,6,10,5.117689942586195e-10
CCGT,GERMANY,6,11,1.09083741529541e-08
CCGT,GERMANY,6,12,2.881307197902326e-10
CCGT,GERMANY,7,1,4.934871015823812e-10
CCGT,GERMANY,7,2,9.481125638662532e-09
CCGT,GERMANY,7,3,8.618329807031082e-09
CCGT,GERMANY,7,4,1.097119404710254e-08
CCGT,GERMANY,7,5,6.704228030668163e-10
CCGT,GERMANY,7,6,9.25352966836315e-09
CCGT,GERMANY,7,7,1.114596268726586e-08
CCGT,GERMANY,7,8,6.8676786376148e-09
CCGT,GERMANY,7,9,1.008695384003404e-08
CCGT,GERMANY,7,10,5.117687102347344e-10
CCGT,GERMANY,7,11,1.090836199054269e-08
CCGT,GERMANY,7,12,2.881290320443024e-10
CCGT,GERMANY,8,1,4.934863355266705e-10
CCGT,GERMANY,8,2,9.481168084469465e-09
CCGT,GERMANY,8,3,8.618362097172594e-09
CCGT,GERMANY,8,4,1.097126167411479e-08
CCGT,GERMANY,8,5,6.704302109426666e-10
CCGT,GERMANY,8,6,4.855556326813982e-09
CCGT,GERMANY,8,7,1.114596951723175e-08
CCGT,GERMANY,8,8,4.320027259265e-10
CCGT,GERMANY,8,9,1.008698429136697e-08
CCGT,GERMANY,8,10,5.117684058120064e-10
CCGT,GERMANY,8,11,1.09083498954992e-08
CCGT,GERMANY,8,12,2.881272324788793e-10
CCGT,GERMANY,9,1,4.934855675397511e-10
CCGT,GERMANY,9,2,9.481210829437424e-09
CCGT,GERMANY,9,3,8.618393795277038e-09
CCGT,GERMANY,9,4,1.097140731192721e-08
CCGT,GERMANY,9,5,6.704191220345016e-10
CCGT,GERMANY,9,6,1.493009434486297e-09
CCGT,GERMANY,9,7,1.114596063473901e-08
CCGT,GERMANY,9,8,4.319883602826944e-10
CCGT,GERMANY,9,9,1.008701057067088e-08
CCGT,GERMANY,9,10,5.117680786588713e-10
CCGT,GERMANY,9,11,1.090833906138368e-08
CCGT,GERMANY,9,12,2.881252086055396e-10
CCGT,GERMANY,10,1,4.934847928654536e-10
CCGT,GERMANY,10,2,9.481253840129783e-09
CCGT,GERMANY,10,3,8.618425376114006e-09
CCGT,GERMANY,10,4,1.096955968271002e-08
CCGT,GERMANY,10,5,6.092194053212557e-10
CCGT,GERMANY,10,6,1.475386376478116e-09
CCGT,GERMANY,10,7,1.114599453375693e-08
CCGT,GERMANY,10,8,4.319705298339817e-10
CCGT,GERMANY,10,9,1.008703437199812e-08
CCGT,GERMANY,10,10,5.117677554543126e-10
CCGT,GERMANY,10,11,1.090832538882899e-08
CCGT,GERMANY,10,12,2.881233672044314e-10
CCGT,GERMANY,11,1,4.93484017905309e-10
CCGT,GERMANY,11,2,9.481297797883327e-09
CCGT,GERMANY,11,3,8.618459761843828e-09
CCGT,GERMANY,11,4,2.936675355132917e-09
CCGT,GERMANY,11,5,4.392148989068367e-10
CCGT,GERMANY,11,6,1.484118359009296e-09
CCGT,GERMANY,11,7,1.114602835122166e-08
CCGT,GERMANY,11,8,4.319684701349865e-10
CCGT,GERMANY,11,9,1.008706192239441e-08
CCGT,GERMANY,11,10,5.117675077424786e-10
CCGT,GERMANY,11,11,1.090831345804721e-08
CCGT,GERMANY,11,12,2.881224201254714e-10
CCGT,GERMANY,12,1,4.934832285253946e-10
CCGT,GERMANY,12,2,9.481342263183249e-09
CCGT,GERMANY,12,3,8.618494500493316e-09
CCGT,GERMANY,12,4,2.937747848740915e-09
CCGT,GERMANY,12,5,3.737067782226834e-10
CCGT,GERMANY,12,6,1.493008617268168e-09
CCGT,GERMANY,12,7,6.448880467015555e-09
CCGT,GERMANY,12,8,4.182368523548618e-10
CCGT,GERMANY,12,9,1.008708016334803e-08
CCGT,GERMANY,12,10,5.117671717724981e-10
CCGT,GERMANY,12,11,1.090830375962838e-08
CCGT,GERMANY,12,12,2.88119522968654e-10
CCGT,GERMANY,13,1,4.934824305721833e-10
CCGT,GERMANY,13,2,9.481387710622531e-09
CCGT,GERMANY,13,3,8.61852786428424e-09
CCGT,GERMANY,13,4,2.428406799346148e-09
CCGT,GERMANY,13,5,3.73706108174822e-10
CCGT,GERMANY,13,6,1.493007953655123e-09
CCGT,GERMANY,13,7,7.011446145265633e-09
CCGT,GERMANY,13,8,2.385661113475965e-10
CCGT,GERMANY,13,9,1.008713280874709e-08
CCGT,GERMANY,13,10,5.117668022609129e-10
CCGT,GERMANY,13,11,1.090829474048339e-08
CCGT,GERMANY,13,12,2.881175057159356e-10
CCGT,GERMANY,14,1,4.934816224104118e-10
CCGT,GERMANY,14,2,9.481433458766133e-09
CCGT,GERMANY,14,3,8.618557464638322e-09
CCGT,GERMANY,14,4,2.547333414134148e-09
CCGT,GERMANY,14,5,3.737059587541073e-10
CCGT,GERMANY,14,6,1.49300811781122e-09
CCGT,GERMANY,14,7,7.585887405734168e-09
CCGT,GERMANY,14,8,2.385652623105825e-10
CCGT,GERMANY,14,9,1.008715299294125e-08
CCGT,GERMANY,14,10,5.117664415845431e-10
CCGT,GERMANY,14,11,1.090828031357852e-08
CCGT,GERMANY,14,12,2.88118892172445e-10
CCGT,GERMANY,15,1,4.934808055908915e-10
CCGT,GERMANY,15,2,9.481481413806646e-09
CCGT,GERMANY,15,3,8.618590547665352e-09
CCGT,GERMANY,15,4,2.666699042451809e-09
CCGT,GERMANY,15,5,3.737063538036168e-10
CCGT,GERMANY,15,6,1.493007008727719e-09
CCGT,GERMANY,15,7,8.148040937298033e-09
CCGT,GERMANY,15,8,2.385778605040009e-10
CCGT,GERMANY,15,9,1.00871896889149e-08
CCGT,GERMANY,15,10,5.117660711318249e-10
CCGT,GERMANY,15,11,1.090826579341617e-08
CCGT,GERMANY,15,12,5.095284687658515e-10
CCGT,GERMANY,16,1,4.934799773994775e-10
CCGT,GERMANY,16,2,9.481529586632458e-09
CCGT,GERMANY,16,3,8.618621278450125e-09
CCGT,GERMANY,16,4,2.798131321270592e-09
CCGT,GERMANY,16,5,3.737069136218132e-10
CCGT,GERMANY,16,6,1.493020613378636e-09
