j,n,h,td,val
BATT_LI,GERMANY,1,1,4.765514916274237e-08
BATT_LI,GERMANY,1,2,4.763916225805933e-08
BATT_LI,GERMANY,1,3,4.76412313842306e-08
BATT_LI,GERMANY,1,4,4.592877992230893e-08
BATT_LI,GERMANY,1,5,4.992818934069255e-08
BATT_LI,GERMANY,1,6,4.471591871600638e-08
BATT_LI,GERMANY,1,7,4.692552939406185e-08
BATT_LI,GERMANY,1,8,4.028473946881757e-08
BATT_LI,GERMANY,1,9,4.767206253367064e-08
BATT_LI,GERMANY,1,10,4.765515241862182e-08
BATT_LI,GERMANY,1,11,4.769874342843835e-08
BATT_LI,GERMANY,1,12,4.797164191322195e-08
BATT_LI,GERMANY,2,1,4.73540865483982e-08
BATT_LI,GERMANY,2,2,4.72992466234014e-08
BATT_LI,GERMANY,2,3,4.731458150363797e-08
BATT_LI,GERMANY,2,4,4.377957417110418e-08
BATT_LI,GERMANY,2,5,5.128197436250287e-08
BATT_LI,GERMANY,2,6,4.122754138149388e-08
BATT_LI,GERMANY,2,7,4.581397207141496e-08
BATT_LI,GERMANY,2,8,3.215563862407323e-08
BATT_LI,GERMANY,2,9,4.735688364813197e-08
BATT_LI,GERMANY,2,10,4.735409127213324e-08
BATT_LI,GERMANY,2,11,4.739362302578201e-08
BATT_LI,GERMANY,2,12,4.802152365287399e-08
BATT_LI,GERMANY,3,1,4.713823959123858e-08
BATT_LI,GERMANY,3,2,4.703089096671676e-08
BATT_LI,GERMANY,3,3,4.706639543885466e-08
BATT_LI,GERMANY,3,4,4.153014902855723e-08
BATT_LI,GERMANY,3,5,4.713917728379592e-08
BATT_LI,GERMANY,3,6,3.732377761147034e-08
BATT_LI,GERMANY,3,7,4.469761895149605e-08
BATT_LI,GERMANY,3,8,2.306605574907702e-08
BATT_LI,GERMANY,3,9,4.711066015092694e-08
BATT_LI,GERMANY,3,10,4.713824666275243e-08
BATT_LI,GERMANY,3,11,4.714673088225749e-08
BATT_LI,GERMANY,3,12,4.823005013309616e-08
BATT_LI,GERMANY,4,1,4.698358853161557e-08
BATT_LI,GERMANY,4,2,4.681491296883375e-08
BATT_LI,GERMANY,4,3,4.687495058675868e-08
BATT_LI,GERMANY,4,4,3.907419469171883e-08
BATT_LI,GERMANY,4,5,4.306137708248961e-08
BATT_LI,GERMANY,4,6,3.26599931065658e-08
BATT_LI,GERMANY,4,7,4.353343384782506e-08
BATT_LI,GERMANY,4,8,3.135372960551209e-08
BATT_LI,GERMANY,4,9,4.691873750198902e-08
BATT_LI,GERMANY,4,10,4.698359284770922e-08
BATT_LI,GERMANY,4,11,4.694765270518795e-08
BATT_LI,GERMANY,4,12,4.861990296568049e-08
BATT_LI,GERMANY,5,1,4.687294906574283e-08
BATT_LI,GERMANY,5,2,4.663588914364214e-08
BATT_LI,GERMANY,5,3,4.67235192349663e-08
BATT_LI,GERMANY,5,4,3.628539470634769e-08
BATT_LI,GERMANY,5,5,3.871610182218694e-08
BATT_LI,GERMANY,5,6,2.676868101735878e-08
BATT_LI,GERMANY,5,7,4.227585486099149e-08
BATT_LI,GERMANY,5,8,1.926778138519319e-08
BATT_LI,GERMANY,5,9,4.676971115099469e-08
BATT_LI,GERMANY,5,10,4.687294426694204e-08
BATT_LI,GERMANY,5,11,4.678801183786122e-08
BATT_LI,GERMANY,5,12,4.92333235046607e-08
BATT_LI,GERMANY,6,1,4.679404143495396e-08
BATT_LI,GERMANY,6,2,4.6481040462276e-08
BATT_LI,GERMANY,6,3,4.659888505024069e-08
BATT_LI,GERMANY,6,4,3.299949875902286e-08
BATT_LI,GERMANY,6,5,3.373426552045716e-08
BATT_LI,GERMANY,6,6,1.894243485025032e-08
BATT_LI,GERMANY,6,7,4.087428870867161e-08
BATT_LI,GERMANY,6,8,5.009987591649412e-09
BATT_LI,GERMANY,6,9,4.665473675915925e-08
BATT_LI,GERMANY,6,10,4.679402709306833e-08
BATT_LI,GERMANY,6,11,4.666110001235381e-08
BATT_LI,GERMANY,6,12,5.013686066432968e-08
BATT_LI,GERMANY,7,1,4.673811667280981e-08
BATT_LI,GERMANY,7,2,4.633932500389563e-08
BATT_LI,GERMANY,7,3,4.649017977609008e-08
BATT_LI,GERMANY,7,4,2.898010781575541e-08
BATT_LI,GERMANY,7,5,2.764124499697182e-08
BATT_LI,GERMANY,7,6,8.01037323882497e-09
BATT_LI,GERMANY,7,7,3.926982996540614e-08
BATT_LI,GERMANY,7,8,5.115163339235384e-10
BATT_LI,GERMANY,7,9,4.656703550787044e-08
BATT_LI,GERMANY,7,10,4.67380895004689e-08
BATT_LI,GERMANY,7,11,4.656158928694428e-08
BATT_LI,GERMANY,7,12,5.142779662228258e-08
BATT_LI,GERMANY,8,1,4.669897788876532e-08
BATT_LI,GERMANY,8,2,4.620064422436705e-08
BATT_LI,GERMANY,8,3,4.638793233282036e-08
BATT_LI,GERMANY,8,4,2.384323178342702e-08
BATT_LI,GERMANY,8,5,1.973936372422393e-08
BATT_LI,GERMANY,8,6,3.363687955260073e-09
BATT_LI,GERMANY,8,7,3.739044003842554e-08
BATT_LI,GERMANY,8,8,1.083022202487027e-08
BATT_LI,GERMANY,8,9,4.650141767283369e-08
BATT_LI,GERMANY,8,10,4.669894563853642e-08
BATT_LI,GERMANY,8,11,4.648530312664503e-08
BATT_LI,GERMANY,8,12,5.324378794178152e-08
BATT_LI,GERMANY,9,1,4.667229005236779e-08
BATT_LI,GERMANY,9,2,4.605512740025e-08
BATT_LI,GERMANY,9,3,4.628331437777767e-08
BATT_LI,GERMANY,9,4,1.687138997300292e-08
BATT_LI,GERMANY,9,5,8.910431265324462e-09
BATT_LI,GERMANY,9,6,1.540043515324847e-08
BATT_LI,GERMANY,9,7,3.514329363200783e-08
BATT_LI,GERMANY,9,8,1.595120534549739e-08
BATT_LI,GERMANY,9,9,4.645411127240874e-08
BATT_LI,GERMANY,9,10,4.667227217308453e-08
BATT_LI,GERMANY,9,11,4.642905229987595e-08
BATT_LI,GERMANY,9,12,5.577578297865423e-08
BATT_LI,GERMANY,10,1,4.665510393822641e-08
BATT_LI,GERMANY,10,2,4.589242362380673e-08
BATT_LI,GERMANY,10,3,4.616730666103072e-08
BATT_LI,GERMANY,10,4,6.544458120712336e-09
BATT_LI,GERMANY,10,5,1.860664948338423e-09
BATT_LI,GERMANY,10,6,2.507836634131157e-08
