p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,35749.65571441927
AMMONIA,GERMANY,1,2,22509.04248642075
AMMONIA,GERMANY,1,3,13240.61323357738
AMMONIA,GERMANY,1,4,46342.14629878887
AMMONIA,GERMANY,1,5,47666.20762125368
AMMONIA,GERMANY,1,6,19860.91984230312
AMMONIA,GERMANY,1,7,50314.33026548594
AMMONIA,GERMANY,1,8,75471.49539876022
AMMONIA,GERMANY,1,9,30453.41042405731
AMMONIA,GERMANY,1,10,34425.59439234299
AMMONIA,GERMANY,1,11,45018.08497344794
AMMONIA,GERMANY,1,12,62230.88216860635
AMMONIA,GERMANY,2,1,35749.65571441886
AMMONIA,GERMANY,2,2,22509.04248642049
AMMONIA,GERMANY,2,3,13240.61323357738
AMMONIA,GERMANY,2,4,46342.14629878832
AMMONIA,GERMANY,2,5,47666.20762125312
AMMONIA,GERMANY,2,6,19860.91984230289
AMMONIA,GERMANY,2,7,50314.33026548537
AMMONIA,GERMANY,2,8,75471.49539875935
AMMONIA,GERMANY,2,9,30453.41042405696
AMMONIA,GERMANY,2,10,34425.5943923426
AMMONIA,GERMANY,2,11,45018.08497344741
AMMONIA,GERMANY,2,12,62230.88216860561
AMMONIA,GERMANY,3,1,35749.65571441845
AMMONIA,GERMANY,3,2,22509.04248642023
AMMONIA,GERMANY,3,3,13240.61323357738
AMMONIA,GERMANY,3,4,46342.14629878778
AMMONIA,GERMANY,3,5,47666.20762125257
AMMONIA,GERMANY,3,6,19860.91984230266
AMMONIA,GERMANY,3,7,50314.33026548478
AMMONIA,GERMANY,3,8,75471.49539875847
AMMONIA,GERMANY,3,9,30453.4104240566
AMMONIA,GERMANY,3,10,34425.59439234221
AMMONIA,GERMANY,3,11,45018.0849734469
AMMONIA,GERMANY,3,12,62230.8821686049
AMMONIA,GERMANY,4,1,35749.65571441804
AMMONIA,GERMANY,4,2,22509.04248641997
AMMONIA,GERMANY,4,3,13240.61323357738
AMMONIA,GERMANY,4,4,46342.14629878724
AMMONIA,GERMANY,4,5,47666.20762125201
AMMONIA,GERMANY,4,6,19860.91984230243
AMMONIA,GERMANY,4,7,50314.33026548419
AMMONIA,GERMANY,4,8,75471.49539875759
AMMONIA,GERMANY,4,9,30453.41042405624
AMMONIA,GERMANY,4,10,34425.59439234181
AMMONIA,GERMANY,4,11,45018.08497344638
AMMONIA,GERMANY,4,12,62230.8821686042
AMMONIA,GERMANY,5,1,35749.65571441762
AMMONIA,GERMANY,5,2,22509.0424864197
AMMONIA,GERMANY,5,3,13240.61323357738
AMMONIA,GERMANY,5,4,46342.14629878672
AMMONIA,GERMANY,5,5,47666.20762125148
AMMONIA,GERMANY,5,6,19860.91984230221
AMMONIA,GERMANY,5,7,50314.3302654836
AMMONIA,GERMANY,5,8,75471.4953987567
AMMONIA,GERMANY,5,9,30453.4104240559
AMMONIA,GERMANY,5,10,34425.59439234142
AMMONIA,GERMANY,5,11,45018.08497344586
AMMONIA,GERMANY,5,12,62230.88216860348
AMMONIA,GERMANY,6,1,35749.6557144172
AMMONIA,GERMANY,6,2,22509.04248641945
AMMONIA,GERMANY,6,3,13240.61323357738
AMMONIA,GERMANY,6,4,46342.14629878618
AMMONIA,GERMANY,6,5,47666.20762125094
AMMONIA,GERMANY,6,6,19860.91984230197
AMMONIA,GERMANY,6,7,50314.33026548303
AMMONIA,GERMANY,6,8,75471.49539875585
AMMONIA,GERMANY,6,9,30453.41042405555
AMMONIA,GERMANY,6,10,34425.59439234101
AMMONIA,GERMANY,6,11,45018.08497344533
AMMONIA,GERMANY,6,12,62230.88216860272
AMMONIA,GERMANY,7,1,35749.65571441679
AMMONIA,GERMANY,7,2,22509.04248641919
AMMONIA,GERMANY,7,3,13240.61323357738
AMMONIA,GERMANY,7,4,46342.14629878564
