p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,35749.65571441927,27,1,1324.0613227562692,1324061.3227562692
AMMONIA,GERMANY,1,2,22509.04248642075,17,1,1324.0613227306324,1324061.3227306323
AMMONIA,GERMANY,1,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,1,4,46342.14629878887,35,1,1324.0613228225393,1324061.3228225394
AMMONIA,GERMANY,1,5,47666.20762125368,36,1,1324.0613228126022,1324061.3228126022
AMMONIA,GERMANY,1,6,19860.91984230312,15,1,1324.061322820208,1324061.322820208
AMMONIA,GERMANY,1,7,50314.33026548594,38,1,1324.0613227759459,1324061.322775946
AMMONIA,GERMANY,1,8,75471.49539876022,57,1,1324.061322785267,1324061.3227852671
AMMONIA,GERMANY,1,9,30453.41042405731,23,1,1324.0613227851004,1324061.3227851004
AMMONIA,GERMANY,1,10,34425.59439234299,26,1,1324.0613227824226,1324061.3227824226
AMMONIA,GERMANY,1,11,45018.08497344794,34,1,1324.061322748469,1324061.322748469
AMMONIA,GERMANY,1,12,62230.88216860635,47,1,1324.0613227363053,1324061.3227363054
AMMONIA,GERMANY,2,1,35749.65571441886,27,1,1324.0613227562542,1324061.322756254
AMMONIA,GERMANY,2,2,22509.04248642049,17,1,1324.0613227306171,1324061.3227306171
AMMONIA,GERMANY,2,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,2,4,46342.14629878832,35,1,1324.0613228225234,1324061.3228225233
AMMONIA,GERMANY,2,5,47666.20762125312,36,1,1324.0613228125867,1324061.3228125868
AMMONIA,GERMANY,2,6,19860.91984230289,15,1,1324.0613228201926,1324061.3228201927
AMMONIA,GERMANY,2,7,50314.33026548537,38,1,1324.0613227759306,1324061.3227759306
AMMONIA,GERMANY,2,8,75471.49539875935,57,1,1324.0613227852516,1324061.3227852515
AMMONIA,GERMANY,2,9,30453.41042405696,23,1,1324.0613227850852,1324061.322785085
AMMONIA,GERMANY,2,10,34425.5943923426,26,1,1324.0613227824078,1324061.3227824077
AMMONIA,GERMANY,2,11,45018.08497344741,34,1,1324.0613227484532,1324061.3227484531
AMMONIA,GERMANY,2,12,62230.88216860561,47,1,1324.0613227362896,1324061.3227362896
AMMONIA,GERMANY,3,1,35749.65571441845,27,1,1324.0613227562387,1324061.3227562387
AMMONIA,GERMANY,3,2,22509.04248642023,17,1,1324.0613227306017,1324061.3227306018
AMMONIA,GERMANY,3,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,3,4,46342.14629878778,35,1,1324.0613228225081,1324061.3228225082
AMMONIA,GERMANY,3,5,47666.20762125257,36,1,1324.0613228125715,1324061.3228125714
AMMONIA,GERMANY,3,6,19860.91984230266,15,1,1324.0613228201773,1324061.3228201773
AMMONIA,GERMANY,3,7,50314.33026548478,38,1,1324.0613227759152,1324061.3227759153
AMMONIA,GERMANY,3,8,75471.49539875847,57,1,1324.0613227852364,1324061.3227852364
AMMONIA,GERMANY,3,9,30453.4104240566,23,1,1324.0613227850697,1324061.3227850697
AMMONIA,GERMANY,3,10,34425.59439234221,26,1,1324.0613227823926,1324061.3227823926
AMMONIA,GERMANY,3,11,45018.0849734469,34,1,1324.0613227484382,1324061.3227484382
AMMONIA,GERMANY,3,12,62230.8821686049,47,1,1324.0613227362744,1324061.3227362745
AMMONIA,GERMANY,4,1,35749.65571441804,27,1,1324.0613227562237,1324061.3227562236
AMMONIA,GERMANY,4,2,22509.04248641997,17,1,1324.0613227305864,1324061.3227305864
AMMONIA,GERMANY,4,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,4,4,46342.14629878724,35,1,1324.0613228224925,1324061.3228224926
AMMONIA,GERMANY,4,5,47666.20762125201,36,1,1324.0613228125558,1324061.3228125558
AMMONIA,GERMANY,4,6,19860.91984230243,15,1,1324.061322820162,1324061.3228201622
AMMONIA,GERMANY,4,7,50314.33026548419,38,1,1324.0613227758997,1324061.3227758997
AMMONIA,GERMANY,4,8,75471.49539875759,57,1,1324.061322785221,1324061.3227852208
AMMONIA,GERMANY,4,9,30453.41042405624,23,1,1324.061322785054,1324061.322785054
AMMONIA,GERMANY,4,10,34425.59439234181,26,1,1324.0613227823774,1324061.3227823775
AMMONIA,GERMANY,4,11,45018.08497344638,34,1,1324.0613227484228,1324061.3227484229
AMMONIA,GERMANY,4,12,62230.8821686042,47,1,1324.0613227362596,1324061.3227362595
AMMONIA,GERMANY,5,1,35749.65571441762,27,1,1324.061322756208,1324061.322756208
AMMONIA,GERMANY,5,2,22509.0424864197,17,1,1324.0613227305707,1324061.3227305708
AMMONIA,GERMANY,5,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,5,4,46342.14629878672,35,1,1324.0613228224777,1324061.3228224777
AMMONIA,GERMANY,5,5,47666.20762125148,36,1,1324.0613228125412,1324061.3228125412
AMMONIA,GERMANY,5,6,19860.91984230221,15,1,1324.0613228201473,1324061.3228201473
AMMONIA,GERMANY,5,7,50314.3302654836,38,1,1324.0613227758843,1324061.3227758843
AMMONIA,GERMANY,5,8,75471.4953987567,57,1,1324.0613227852052,1324061.3227852052
AMMONIA,GERMANY,5,9,30453.4104240559,23,1,1324.061322785039,1324061.322785039
AMMONIA,GERMANY,5,10,34425.59439234142,26,1,1324.0613227823624,1324061.3227823623
AMMONIA,GERMANY,5,11,45018.08497344586,34,1,1324.0613227484077,1324061.3227484077
AMMONIA,GERMANY,5,12,62230.88216860348,47,1,1324.0613227362442,1324061.3227362442
AMMONIA,GERMANY,6,1,35749.6557144172,27,1,1324.0613227561926,1324061.3227561926
AMMONIA,GERMANY,6,2,22509.04248641945,17,1,1324.061322730556,1324061.322730556
AMMONIA,GERMANY,6,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,6,4,46342.14629878618,35,1,1324.0613228224622,1324061.3228224623
AMMONIA,GERMANY,6,5,47666.20762125094,36,1,1324.0613228125262,1324061.3228125263
AMMONIA,GERMANY,6,6,19860.91984230197,15,1,1324.0613228201314,1324061.3228201314
AMMONIA,GERMANY,6,7,50314.33026548303,38,1,1324.0613227758693,1324061.3227758692
AMMONIA,GERMANY,6,8,75471.49539875585,57,1,1324.0613227851904,1324061.3227851905
AMMONIA,GERMANY,6,9,30453.41042405555,23,1,1324.061322785024,1324061.322785024
AMMONIA,GERMANY,6,10,34425.59439234101,26,1,1324.0613227823465,1324061.3227823465
AMMONIA,GERMANY,6,11,45018.08497344533,34,1,1324.061322748392,1324061.3227483921
AMMONIA,GERMANY,6,12,62230.88216860272,47,1,1324.061322736228,1324061.3227362281
AMMONIA,GERMANY,7,1,35749.65571441679,27,1,1324.0613227561773,1324061.3227561773
AMMONIA,GERMANY,7,2,22509.04248641919,17,1,1324.0613227305405,1324061.3227305405
AMMONIA,GERMANY,7,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,7,4,46342.14629878564,35,1,1324.061322822447,1324061.322822447
AMMONIA,GERMANY,7,5,47666.20762125037,36,1,1324.0613228125103,1324061.3228125102
AMMONIA,GERMANY,7,6,19860.91984230175,15,1,1324.0613228201169,1324061.3228201168
AMMONIA,GERMANY,7,7,50314.33026548246,38,1,1324.0613227758543,1324061.3227758543
AMMONIA,GERMANY,7,8,75471.495398755,57,1,1324.0613227851754,1324061.3227851754
AMMONIA,GERMANY,7,9,30453.4104240552,23,1,1324.0613227850088,1324061.3227850087
AMMONIA,GERMANY,7,10,34425.59439234062,26,1,1324.0613227823317,1324061.3227823316
AMMONIA,GERMANY,7,11,45018.08497344481,34,1,1324.0613227483768,1324061.3227483768
AMMONIA,GERMANY,7,12,62230.88216860201,47,1,1324.061322736213,1324061.322736213
AMMONIA,GERMANY,8,1,35749.65571441637,27,1,1324.0613227561616,1324061.3227561617
AMMONIA,GERMANY,8,2,22509.04248641893,17,1,1324.0613227305253,1324061.3227305252
AMMONIA,GERMANY,8,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,8,4,46342.1462987851,35,1,1324.0613228224313,1324061.3228224313
AMMONIA,GERMANY,8,5,47666.20762124981,36,1,1324.0613228124946,1324061.3228124946
AMMONIA,GERMANY,8,6,19860.91984230152,15,1,1324.0613228201012,1324061.3228201012
AMMONIA,GERMANY,8,7,50314.33026548186,38,1,1324.0613227758386,1324061.3227758387
AMMONIA,GERMANY,8,8,75471.49539875411,57,1,1324.0613227851597,1324061.3227851598
AMMONIA,GERMANY,8,9,30453.41042405484,23,1,1324.061322784993,1324061.322784993
AMMONIA,GERMANY,8,10,34425.59439234022,26,1,1324.0613227823162,1324061.3227823162
AMMONIA,GERMANY,8,11,45018.0849734443,34,1,1324.0613227483618,1324061.3227483619
AMMONIA,GERMANY,8,12,62230.88216860131,47,1,1324.061322736198,1324061.322736198
AMMONIA,GERMANY,9,1,35749.65571441597,27,1,1324.0613227561469,1324061.3227561468
AMMONIA,GERMANY,9,2,22509.04248641867,17,1,1324.06132273051,1324061.32273051
AMMONIA,GERMANY,9,3,13240.61323357738,10,1,1324.061323357738,1324061.323357738
AMMONIA,GERMANY,9,4,46342.14629878457,35,1,1324.0613228224163,1324061.3228224162
AMMONIA,GERMANY,9,5,47666.20762124926,36,1,1324.0613228124794,1324061.3228124795
